日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,58.1,-0.36,-4035680.0,-0.14,21720576.0,0.73,-25756256.0,-0.87,-7996304.0,-0.27,12031984.0,0.4
2024-10-25,57.7,-0.69,-37556368.0,-1.2,-106511088.0,-3.41,68954720.0,2.21,-9816256.0,-0.31,47372608.0,1.52
2024-10-28,57.5,-0.35,-207810448.0,-6.25,-152788448.0,-4.59,-55022000.0,-1.65,49657904.0,1.49,158152528.0,4.76
2024-10-29,57.63,0.23,-64715072.0,-1.8,-102824336.0,-2.86,38109264.0,1.06,48639888.0,1.35,16075168.0,0.45
2024-10-30,55.97,-2.88,-787536080.0,-15.37,-583332672.0,-11.39,-204203408.0,-3.99,392320304.0,7.66,395215792.0,7.71
2024-10-31,55.92,-0.09,-253348656.0,-5.98,-178396960.0,-4.21,-74951696.0,-1.77,71451984.0,1.69,181896672.0,4.29
2024-11-01,56.15,0.41,-314173936.0,-8.55,-139334064.0,-3.79,-174839872.0,-4.76,147832304.0,4.02,166341648.0,4.52
2024-11-04,56.97,1.46,154111168.0,5.15,51140112.0,1.71,102971056.0,3.44,-14047712.0,-0.47,-140063456.0,-4.68
2024-11-05,58.75,3.12,288410704.0,4.13,375434096.0,5.38,-87023392.0,-1.25,100868400.0,1.45,-389279104.0,-5.58
2024-11-06,57.49,-2.14,-735573504.0,-10.06,-951133920.0,-13.01,215560416.0,2.95,449299904.0,6.15,286273584.0,3.92
2024-11-07,60.84,5.83,1414605936.0,12.8,1200326752.0,10.86,214279184.0,1.94,-723165376.0,-6.54,-691440576.0,-6.25
2024-11-08,59.12,-2.83,-724150624.0,-9.14,-856214768.0,-10.81,132064144.0,1.67,345373152.0,4.36,378777472.0,4.78
2024-11-11,58.4,-1.22,-237949456.0,-4.47,-125935024.0,-2.37,-112014432.0,-2.11,28468336.0,0.54,209481120.0,3.94
2024-11-12,57.01,-2.38,-863033072.0,-15.53,-269891936.0,-4.86,-593141136.0,-10.67,350558832.0,6.31,512474256.0,9.22
2024-11-13,57.19,0.32,-262405200.0,-7.43,71520656.0,2.02,-333925856.0,-9.45,32471744.0,0.92,229933456.0,6.51
2024-11-14,57.0,-0.33,-324730288.0,-8.51,-236669088.0,-6.2,-88061200.0,-2.31,76871712.0,2.01,247858576.0,6.5
2024-11-15,55.8,-2.11,-567324160.0,-12.85,-375282016.0,-8.5,-192042144.0,-4.35,330330224.0,7.48,236993936.0,5.37
2024-11-18,55.76,-0.07,-201176912.0,-5.22,-17261152.0,-0.45,-183915760.0,-4.78,182671472.0,4.74,18505456.0,0.48
2024-11-19,55.61,-0.27,-326600320.0,-11.13,-74031776.0,-2.52,-252568544.0,-8.61,116206192.0,3.96,210394128.0,7.17
2024-11-20,55.46,-0.27,85965728.0,3.3,105332096.0,4.04,-19366368.0,-0.74,-123321760.0,-4.73,37356048.0,1.43
2024-11-21,55.49,0.05,-108823696.0,-4.8,2064656.0,0.09,-110888352.0,-4.89,-19692288.0,-0.87,128516016.0,5.66
2024-11-22,53.03,-4.43,-855366976.0,-15.73,-389955376.0,-7.17,-465411600.0,-8.56,281732752.0,5.18,573634224.0,10.55
2024-11-25,52.57,-0.87,-396074272.0,-10.69,-125937072.0,-3.4,-270137200.0,-7.29,171493856.0,4.63,224580448.0,6.06
2024-11-26,53.05,0.91,16906784.0,0.78,12218720.0,0.57,4688064.0,0.22,-73813184.0,-3.42,56906400.0,2.64
2024-11-27,53.55,0.94,-11277232.0,-0.48,-16431360.0,-0.69,5154128.0,0.22,45700160.0,1.93,-34422960.0,-1.45
2024-11-28,53.17,-0.71,28417024.0,1.25,23579168.0,1.04,4837856.0,0.21,-136928704.0,-6.03,108511680.0,4.78
2024-11-29,53.25,0.15,229104464.0,7.59,79733456.0,2.64,149371008.0,4.95,-176752288.0,-5.86,-52352176.0,-1.73
2024-12-02,54.01,1.43,-54378672.0,-2.25,56980064.0,2.35,-111358736.0,-4.6,28166144.0,1.16,26212528.0,1.08
2024-12-03,54.43,0.78,277167792.0,10.89,104109696.0,4.09,173058096.0,6.8,-182600672.0,-7.18,-94567136.0,-3.72
2024-12-04,53.93,-0.92,-73104416.0,-3.55,-50440048.0,-2.45,-22664368.0,-1.1,-55581968.0,-2.7,128686400.0,6.25
2024-12-05,53.68,-0.46,-101994601.0,-6.42,-113448105.0,-7.14,11453504.0,0.72,87488000.0,5.5,14506592.0,0.91
2024-12-06,55.12,2.68,229440656.0,5.29,212767632.0,4.9,16673024.0,0.38,-8762928.0,-0.2,-220677744.0,-5.09
2024-12-09,54.83,-0.53,80921312.0,2.89,-114348128.0,-4.08,195269440.0,6.97,-81896832.0,-2.92,975520.0,0.03
2024-12-10,55.62,1.44,13619168.0,0.24,-225489840.0,-3.99,239109008.0,4.23,125043744.0,2.21,-138662912.0,-2.45
2024-12-11,54.9,-1.29,-247147456.0,-8.86,-51674256.0,-1.85,-195473200.0,-7.01,143225472.0,5.13,103921984.0,3.72
2024-12-12,55.58,1.24,84102128.0,2.89,89708224.0,3.08,-5606096.0,-0.19,-23206192.0,-0.8,-60895952.0,-2.09
2024-12-13,53.74,-3.31,-830602016.0,-17.31,-208170928.0,-4.34,-622431088.0,-12.97,207591008.0,4.33,623011008.0,12.98
2024-12-16,53.12,-1.15,-336904720.0,-9.59,-54050176.0,-1.54,-282854544.0,-8.05,44991120.0,1.28,291913600.0,8.31
2024-12-17,53.01,-0.21,-452224816.0,-15.85,110365712.0,3.87,-562590528.0,-19.71,184462608.0,6.46,267762208.0,9.38
2024-12-18,52.94,-0.13,-263313840.0,-9.81,-13363328.0,-0.5,-249950512.0,-9.32,115254592.0,4.3,148059248.0,5.52
