日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,300124,48.89,46.39,48.89,46.39,147345,716325600.0,5.07,-5.94,-2.93,0.65
2022-04-26,300124,46.6,47.37,48.87,46.45,183398,897132384.0,5.22,2.11,0.98,0.81
2022-04-27,300124,46.89,52.17,52.5,46.89,207435,1063069280.0,11.84,10.13,4.8,0.91
2022-04-28,300124,52.39,54.81,55.53,51.79,210670,1171596208.0,7.17,5.06,2.64,0.93
2022-04-29,300124,55.8,56.59,57.21,54.74,162452,928358176.0,4.51,3.25,1.78,0.71
2022-05-05,300124,56.79,57.22,58.68,56.55,133919,788518656.0,3.76,1.11,0.63,0.59
2022-05-06,300124,55.95,54.7,56.72,54.07,90834,510588272.0,4.63,-4.4,-2.52,0.4
2022-05-09,300124,54.71,54.05,54.73,53.39,59128,325352288.0,2.45,-1.19,-0.65,0.26
2022-05-10,300124,53.56,54.64,55.15,53.29,131758,731129552.0,3.44,1.09,0.59,0.58
2022-05-11,300124,55.04,54.87,55.75,54.08,138834,780193808.0,3.06,0.42,0.23,0.61
2022-05-12,300124,54.84,54.93,55.27,54.2,67429,376741920.0,1.95,0.11,0.06,0.3
2022-05-13,300124,55.12,55.39,55.64,54.7,69205,390215328.0,1.71,0.84,0.46,0.3
2022-05-16,300124,55.46,55.53,56.19,55.02,66413,376562992.0,2.11,0.25,0.14,0.29
2022-05-17,300124,55.74,57.48,57.64,55.49,92216,536534208.0,3.87,3.51,1.95,0.4
2022-05-18,300124,57.36,57.39,57.89,56.89,66568,389088368.0,1.74,-0.16,-0.09,0.29
2022-05-19,300124,56.39,58.49,58.95,56.24,108212,640689264.0,4.72,1.92,1.1,0.46
2022-05-20,300124,57.91,58.99,59.85,57.91,87340,526133424.0,3.32,0.85,0.5,0.37
2022-05-23,300124,58.89,59.59,60.09,58.61,93310,566156896.0,2.51,1.02,0.6,0.4
2022-05-24,300124,60.38,58.08,61.12,57.99,103699,627220512.0,5.25,-2.53,-1.51,0.45
2022-05-25,300124,58.08,57.88,58.44,57.17,65930,387899920.0,2.19,-0.34,-0.2,0.28
2022-05-26,300124,57.84,57.98,59.24,56.69,71520,421874912.0,4.41,0.17,0.1,0.31
