日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,4.83,-0.21,41150400.0,6.18,37277916.0,5.6,3872484.0,0.58,-17326647.0,-2.6,-23823752.0,-3.58
2024-10-25,4.79,-0.83,-157402646.0,-19.05,-156753043.0,-18.97,-649603.0,-0.08,83191964.0,10.07,74210682.0,8.98
2024-10-28,4.76,-0.63,-95207597.0,-11.97,-58207664.0,-7.32,-36999933.0,-4.65,23826021.0,3.0,71381576.0,8.98
2024-10-29,4.78,0.42,59363706.0,7.49,38055796.0,4.8,21307910.0,2.69,-61175663.0,-7.72,1811955.0,0.23
2024-10-30,4.71,-1.46,-137740748.0,-18.12,-81489602.0,-10.72,-56251146.0,-7.4,55571337.0,7.31,82169410.0,10.81
2024-10-31,4.7,-0.21,4969090.0,0.62,-15165192.0,-1.88,20134282.0,2.5,-14499539.0,-1.8,9530450.0,1.18
2024-11-01,4.76,1.28,7873015.0,0.85,3838842.0,0.41,4034173.0,0.44,-80065922.0,-8.65,72192911.0,7.8
2024-11-04,4.77,0.21,-32090091.0,-4.59,-8008789.0,-1.14,-24081302.0,-3.44,28150758.0,4.02,3939333.0,0.56
2024-11-05,4.79,0.42,-75478226.0,-8.59,-70425639.0,-8.01,-5052587.0,-0.57,-3535922.0,-0.4,79014148.0,8.99
2024-11-06,4.77,-0.42,-64428865.0,-8.81,-52814345.0,-7.22,-11614520.0,-1.59,30110313.0,4.12,34318552.0,4.69
2024-11-07,4.8,0.63,-18885103.0,-1.96,15163233.0,1.57,-34048336.0,-3.53,-23307435.0,-2.42,42192526.0,4.37
2024-11-08,4.74,-1.25,-127406908.0,-10.53,-77745852.0,-6.42,-49661056.0,-4.1,60153728.0,4.97,67253195.0,5.56
2024-11-11,4.69,-1.05,-172961300.0,-15.87,-70241580.0,-6.44,-102719720.0,-9.42,88343763.0,8.1,84617541.0,7.76
2024-11-12,4.67,-0.43,-20573337.0,-2.42,-3809957.0,-0.45,-16763380.0,-1.97,19703073.0,2.32,870263.0,0.1
2024-11-13,4.7,0.64,-21274021.0,-3.16,-8325143.0,-1.24,-12948878.0,-1.93,31003550.0,4.61,-9729529.0,-1.45
2024-11-14,4.72,0.43,27639196.0,2.57,-47285492.0,-4.39,74924688.0,6.96,-32558301.0,-3.02,4919113.0,0.46
2024-11-15,4.74,0.42,115285590.0,8.79,29800438.0,2.27,85485152.0,6.52,-80857328.0,-6.17,-34428255.0,-2.63
2024-11-18,4.88,2.95,171577136.0,7.86,121088176.0,5.55,50488960.0,2.31,-65078048.0,-2.98,-106499072.0,-4.88
2024-11-19,4.86,-0.41,-14575648.0,-1.15,24475312.0,1.93,-39050960.0,-3.08,-31754768.0,-2.5,46330411.0,3.65
2024-11-20,4.84,-0.41,-33817222.0,-4.01,4841357.0,0.57,-38658579.0,-4.59,5012957.0,0.59,28804266.0,3.42
2024-11-21,4.84,0.0,-54109982.0,-10.33,-39974409.0,-7.63,-14135573.0,-2.7,13613487.0,2.6,40496495.0,7.73
2024-11-22,4.79,-1.03,-15282075.0,-1.96,21209572.0,2.72,-36491647.0,-4.67,18168271.0,2.33,-2886196.0,-0.37
2024-11-25,4.79,0.0,52716495.0,6.23,48363722.0,5.71,4352773.0,0.51,-45973151.0,-5.43,-6743344.0,-0.8
2024-11-26,4.87,1.67,-21225973.0,-2.17,-13932757.0,-1.43,-7293216.0,-0.75,-29638384.0,-3.03,50864358.0,5.21
2024-11-27,4.92,1.03,35356501.0,3.06,78496384.0,6.79,-43139883.0,-3.73,-24099264.0,-2.08,-11257249.0,-0.97
2024-11-28,4.91,-0.2,1061771.0,0.15,11345854.0,1.61,-10284083.0,-1.46,-56709160.0,-8.04,55647389.0,7.89
2024-11-29,4.89,-0.41,12291640.0,1.21,21835240.0,2.15,-9543600.0,-0.94,-16642448.0,-1.64,4350812.0,0.43
2024-12-02,4.89,0.0,-65318988.0,-7.79,-54497755.0,-6.5,-10821233.0,-1.29,32191544.0,3.84,33127443.0,3.95
2024-12-03,4.97,1.64,219894892.0,18.86,109523708.0,9.39,110371184.0,9.46,-119055410.0,-10.21,-100839466.0,-8.65
2024-12-04,4.99,0.4,12738184.0,1.51,-21824727.0,-2.58,34562911.0,4.09,-22757752.0,-2.69,10019568.0,1.19
2024-12-05,4.96,-0.6,6961602.0,0.97,10757996.0,1.49,-3796394.0,-0.53,-8472332.0,-1.18,1510730.0,0.21
2024-12-06,4.98,0.4,-139911401.0,-12.21,-125599593.0,-10.96,-14311808.0,-1.25,83081504.0,7.25,56829918.0,4.96
2024-12-09,5.03,1.0,-28114739.0,-2.61,-73408099.0,-6.82,45293360.0,4.21,38408529.0,3.57,-10293793.0,-0.96
2024-12-10,5.09,1.19,-3391322.0,-0.29,-23863050.0,-2.06,20471728.0,1.77,42733584.0,3.7,-39342250.0,-3.4
2024-12-11,5.01,-1.57,-76060705.0,-7.68,-39580680.0,-4.0,-36480025.0,-3.68,21345301.0,2.16,54715400.0,5.53
2024-12-12,5.08,1.4,36908696.0,3.86,102117815.0,10.69,-65209119.0,-6.83,-81887844.0,-8.57,44979151.0,4.71
2024-12-13,5.06,-0.39,103093159.0,8.88,-274410.0,-0.02,103367569.0,8.91,-99793952.0,-8.6,-3299216.0,-0.28
2024-12-16,5.14,1.58,81177773.0,6.58,85216253.0,6.91,-4038480.0,-0.33,-81019630.0,-6.57,-158145.0,-0.01
