日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,资产总计,负债合计,营业收入,净利润,营业利润,利润总额,净利润增长率,营收增长率,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,大单净流入-净额,中单净流入-净额,小单净流入-净额,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2022-04-25,-1.1881881001789674,-1.2089381994673516,-1.1680507342941375,-1.1906767630274815,0.9247044707240661,0.3280577339779187,0.467201886570118,-0.6535093143189814,0.9548157999975729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7098127949119597,-0.7794434542402351,-0.018604540621608632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-26,-1.1981703391630913,-1.1989841520645643,-1.197554947699853,-1.2007963409193523,0.2602927712804896,-0.14329862094713694,-0.18514373964699612,0.10225681884101616,0.2141595374528386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6904506121548785,-0.7751474610882643,0.021324319786675514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-27,-1.1981703391630913,-1.2487543890785002,-1.2073896855017585,-1.2513942303787082,0.2797813107391875,-0.14427463579628338,1.161364540108842,-1.0313923808989802,0.2141595374528386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7723123762902019,-0.7898737829129041,-0.1554774888929076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-28,-1.248081534083712,-1.2188922468701386,-1.2172244233036635,-1.241274652486837,0.3089911839311305,-0.12245190363773358,0.5257457248203717,0.48013988542101493,0.2141595374528386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7776502918699796,-0.8028391928324733,-0.13911079482202018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,-1.2181348171313395,-1.2487543890785002,-1.227059161105569,-1.2513942303787082,1.6355924376572994,0.78047340016547,0.5006555084274059,-0.6535093143189814,1.6954720625423068,-1.2302985784114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8391458908437871,-0.8268558849073534,-0.2418262989911795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-05,-1.2380992950995877,-1.2487543890785002,-1.2467286367093795,-1.2615138082705792,0.4528184047298614,-0.03622887316267266,0.18284610078317068,-0.08668471444898324,0.3993236030890221,-1.2383125973887217,0.0,0.0,0.0,0.0,-1.0004659267208342,0.0,0.0,-0.8858523219949873,-0.8564322493339626,-0.2935003527885416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,-1.26804601205196,-1.2885705786896489,-1.276232850115095,-1.2817529640543215,-0.37281923286460517,-0.6026060706266594,-0.16841692871835215,-0.8424508476089808,-0.341332659455712,-1.2563441400875497,0.0,0.0,0.0,0.0,-1.362479933348791,0.0,0.0,-0.9978882623060505,-0.9049513663566447,-0.46956267351413583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-09,-1.2880104900202083,-1.2885705786896489,-1.2959023257189055,-1.2817529640543215,-0.6782764182071322,-0.8101139105987004,-0.8458527713284318,-0.08668471444898324,-0.7116607907280792,-1.2643581590648065,0.0,0.0,0.0,0.0,-1.579688337325568,0.0,0.0,-1.0823827971093716,-0.9625139235167219,-0.5536164059301278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-10,-1.2979927290043323,-1.2786165312868616,-1.2959023257189055,-1.301992119838064,-0.09012955226992947,-0.41673564993683504,-0.1433267123253862,0.10225681884101616,-0.15616859381952855,-1.276379187530692,0.0,0.0,0.0,0.0,-0.8688244697652109,0.0,0.0,-1.124974224215899,-1.0180139616076227,-0.534446441479698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11,-1.278028251036084,-1.2786165312868616,-1.2860675879170005,-1.2716333861624507,-0.4766204940010375,-0.6723549885984631,-0.8458527713284318,-0.08668471444898324,-0.5264967250918957,-1.2823897017636343,-1.2629920435416337,0.0,0.0,0.0,-1.9055009432907228,0.0,0.0,-1.1536123915580074,-1.068768098553266,-0.49033593719420276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
