datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率
2025-03-07 09:35:00,8.19,8.32,8.41,8.17,0.73,0.06,165243,137421706.0,2.91,0.02
2025-03-07 09:40:00,8.32,8.22,8.33,8.21,-1.2,-0.1,54852,45410279.0,1.44,0.01
2025-03-07 09:45:00,8.23,8.26,8.27,8.22,0.49,0.04,31684,26100191.0,0.61,0.0
2025-03-07 09:50:00,8.26,8.26,8.32,8.26,0.0,0.0,39142,32448747.0,0.73,0.01
2025-03-07 09:55:00,8.27,8.22,8.27,8.22,-0.48,-0.04,24026,19816469.0,0.61,0.0
2025-03-07 10:00:00,8.23,8.21,8.23,8.2,-0.12,-0.01,35256,28934711.0,0.36,0.0
2025-03-07 10:05:00,8.2,8.19,8.22,8.19,-0.24,-0.02,16664,13668064.0,0.37,0.0
2025-03-07 10:10:00,8.19,8.19,8.2,8.18,0.0,0.0,25064,20518565.0,0.24,0.0
2025-03-07 10:15:00,8.19,8.2,8.22,8.19,0.12,0.01,17648,14476111.0,0.37,0.0
2025-03-07 10:20:00,8.2,8.2,8.2,8.18,0.0,0.0,16648,13634469.0,0.24,0.0
2025-03-07 10:25:00,8.19,8.2,8.2,8.19,0.0,0.0,12612,10336584.0,0.12,0.0
2025-03-07 10:30:00,8.2,8.21,8.23,8.19,0.12,0.01,16374,13444568.0,0.49,0.0
2025-03-07 10:35:00,8.2,8.2,8.21,8.19,-0.12,-0.01,9627,7890058.0,0.24,0.0
2025-03-07 10:40:00,8.2,8.21,8.21,8.19,0.12,0.01,12850,10534580.0,0.24,0.0
2025-03-07 10:45:00,8.22,8.23,8.25,8.21,0.24,0.02,12767,10504893.0,0.49,0.0
2025-03-07 10:50:00,8.23,8.22,8.28,8.22,-0.12,-0.01,20538,16947394.0,0.73,0.0
2025-03-07 10:55:00,8.23,8.22,8.24,8.22,0.0,0.0,12338,10155243.0,0.24,0.0
2025-03-07 11:00:00,8.23,8.23,8.24,8.21,0.12,0.01,16033,13185563.0,0.36,0.0
2025-03-07 11:05:00,8.23,8.21,8.24,8.2,-0.24,-0.02,20500,16844032.0,0.49,0.0
2025-03-07 11:10:00,8.23,8.21,8.23,8.19,0.0,0.0,27491,22563872.0,0.49,0.0
2025-03-07 11:15:00,8.22,8.22,8.25,8.21,0.12,0.01,18732,15412597.0,0.49,0.0
2025-03-07 11:20:00,8.22,8.21,8.23,8.2,-0.12,-0.01,15395,12643562.0,0.36,0.0
2025-03-07 11:25:00,8.2,8.26,8.29,8.2,0.61,0.05,53058,43804832.0,1.1,0.01
2025-03-07 11:30:00,8.26,8.24,8.28,8.24,-0.24,-0.02,19011,15703697.0,0.48,0.0
2025-03-07 13:05:00,8.24,8.25,8.25,8.21,0.12,0.01,32041,26378680.0,0.49,0.0
2025-03-07 13:10:00,8.26,8.23,8.27,8.23,-0.24,-0.02,16522,13623837.0,0.48,0.0
2025-03-07 13:15:00,8.23,8.25,8.26,8.22,0.24,0.02,12850,10587101.0,0.49,0.0
2025-03-07 13:20:00,8.25,8.25,8.26,8.24,0.0,0.0,13056,10771894.0,0.24,0.0
2025-03-07 13:25:00,8.25,8.25,8.26,8.24,0.0,0.0,14664,12097083.0,0.24,0.0
2025-03-07 13:30:00,8.25,8.26,8.26,8.23,0.12,0.01,14126,11644109.0,0.36,0.0
2025-03-07 13:35:00,8.26,8.27,8.29,8.24,0.12,0.01,31911,26391709.0,0.61,0.0
2025-03-07 13:40:00,8.27,8.26,8.28,8.26,-0.12,-0.01,18257,15105647.0,0.24,0.0
