日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-28,110.75,-0.74,-168009600.0,-8.4,-100499792.0,-5.03,-67509808.0,-3.38,84472560.0,4.22,83537040.0,4.18
2024-10-29,109.14,-1.45,6410208.0,0.24,-74088656.0,-2.73,80498864.0,2.97,21259616.0,0.78,-27669824.0,-1.02
2024-10-30,107.22,-1.76,-235592096.0,-12.48,-153697648.0,-8.14,-81894448.0,-4.34,79455776.0,4.21,156136320.0,8.27
2024-10-31,107.1,-0.11,-41360384.0,-1.62,-66886256.0,-2.63,25525872.0,1.0,-26005040.0,-1.02,67365440.0,2.65
2024-11-01,104.72,-2.22,-218626438.0,-11.96,-125755862.0,-6.88,-92870576.0,-5.08,80355872.0,4.4,138270560.0,7.56
2024-11-04,106.71,1.9,-64131144.0,-3.72,-45610968.0,-2.64,-18520176.0,-1.07,53812928.0,3.12,10318208.0,0.6
2024-11-05,110.42,3.48,-7975152.0,-0.23,-188109680.0,-5.34,180134528.0,5.11,2664400.0,0.08,5310752.0,0.15
2024-11-06,109.79,-0.57,-321281104.0,-10.4,-359343600.0,-11.63,38062496.0,1.23,55238288.0,1.79,266042816.0,8.61
2024-11-07,111.75,1.79,-55331696.0,-2.02,-142970160.0,-5.23,87638464.0,3.2,-31974688.0,-1.17,87306384.0,3.19
2024-11-08,111.46,-0.26,-200596160.0,-5.49,-15825520.0,-0.43,-184770640.0,-5.06,82820480.0,2.27,117775696.0,3.23
2024-11-11,115.81,3.9,73624672.0,1.5,-179484640.0,-3.67,253109312.0,5.17,-5350960.0,-0.11,-68273712.0,-1.39
2024-11-12,115.04,-0.66,-333771216.0,-7.6,-231722160.0,-5.27,-102049056.0,-2.32,232201360.0,5.29,101569856.0,2.31
2024-11-13,113.35,-1.47,-321511904.0,-11.4,-200706288.0,-7.11,-120805616.0,-4.28,87992480.0,3.12,233519424.0,8.28
2024-11-14,110.13,-2.84,-357787216.0,-14.06,-242723520.0,-9.54,-115063696.0,-4.52,115688592.0,4.55,242098608.0,9.51
2024-11-15,107.43,-2.45,-96006672.0,-4.28,3571680.0,0.16,-99578352.0,-4.44,-35437904.0,-1.58,131444576.0,5.85
2024-11-18,104.75,-2.49,14883006.0,0.72,-49770402.0,-2.42,64653408.0,3.15,120917248.0,5.88,-135800256.0,-6.61
2024-11-19,106.13,1.32,39130247.0,2.04,-8378889.0,-0.44,47509136.0,2.48,74316656.0,3.88,-113446912.0,-5.92
2024-11-20,105.66,-0.44,-1226507.0,-0.08,-9156507.0,-0.6,7930000.0,0.52,108783248.0,7.16,-107556768.0,-7.08
2024-11-21,104.72,-0.89,-139470108.0,-9.86,-114194300.0,-8.07,-25275808.0,-1.79,72823776.0,5.15,66646336.0,4.71
2024-11-22,99.32,-5.16,-183640624.0,-6.97,-164227008.0,-6.23,-19413616.0,-0.74,72294848.0,2.74,111345760.0,4.22
2024-11-25,96.83,-2.51,-232924917.0,-12.43,-110105237.0,-5.87,-122819680.0,-6.55,967888.0,0.05,231957024.0,12.38
2024-11-26,96.15,-0.7,-133290390.0,-10.11,21130874.0,1.6,-154421264.0,-11.71,68696944.0,5.21,64593440.0,4.9
2024-11-27,98.29,2.23,27787877.0,1.76,4328485.0,0.27,23459392.0,1.49,-34418528.0,-2.18,6630656.0,0.42
2024-11-28,97.0,-1.31,-81119113.0,-6.29,-46625529.0,-3.61,-34493584.0,-2.67,53353712.0,4.14,27765424.0,2.15
2024-11-29,98.44,1.48,79746739.0,5.31,63293619.0,4.21,16453120.0,1.1,-56102256.0,-3.74,-23644464.0,-1.57
2024-12-02,100.8,2.4,13005812.0,0.76,23025828.0,1.34,-10020016.0,-0.58,15251568.0,0.89,-28257360.0,-1.65
2024-12-03,98.58,-2.2,-265898267.0,-16.8,-153820955.0,-9.72,-112077312.0,-7.08,149369968.0,9.44,116528304.0,7.36
2024-12-04,98.14,-0.45,-94286117.0,-6.14,-104146197.0,-6.78,9860080.0,0.64,74973776.0,4.88,19312336.0,1.26
2024-12-05,97.52,-0.63,-72474412.0,-7.17,-35622026.0,-3.52,-36852386.0,-3.65,40324304.0,3.99,32150112.0,3.18
2024-12-06,99.15,1.67,-3315132.0,-0.24,-5010540.0,-0.37,1695408.0,0.12,-9046576.0,-0.66,12361696.0,0.91
2024-12-09,98.34,-0.82,-78527447.0,-8.05,-61233516.0,-6.28,-17293931.0,-1.77,59068896.0,6.06,19458544.0,2.0
2024-12-10,98.69,0.36,-149856338.0,-8.83,-81079218.0,-4.78,-68777120.0,-4.05,23818080.0,1.4,126038256.0,7.43
2024-12-11,99.75,1.07,-40472901.0,-3.38,6318059.0,0.53,-46790960.0,-3.9,-40793904.0,-3.4,81266800.0,6.78
