报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20250331,1111398926.8,1111398926.8,,,,,,831695648.97,489129860.81,,,,,,,,,2347080.82,272571507.48,14391709.89,43074187.6,10181302.37,158773.66,,1115843.56,-1411592.02,,,,632153.01,,,,78693302.58,,,,931.52,355353736.21,4690.44,,2300.0,,355356126.65,128063.29,,355228063.36,355228063.36,,355465241.04,,-237177.68,,,,,,,,,,,,,,,,,,,,355228063.36,355465241.04,-237177.68,0.85,0.85,定期报告,未审计,20250419,CNY,合并期末,2025-04-18T20:58:04
20241231,1174464377.35,1174464377.35,,,,,,1958518137.96,508409709.6,,,,,,,,,2971428.83,1215873557.36,70055107.21,180526895.06,-19318560.1,1156889.77,,22678328.89,-14649674.07,,,,-82708.73,,,,220124606.34,,,,1279368.37,-455745242.97,721044.3,,744856.8,,-455769055.47,1157597.21,,-456926652.68,-456926652.68,,-452338791.01,,-4587861.67,,,,,,,,,,,,,,,,,,,,-456926652.68,-452338791.01,-4587861.67,-1.09,-1.09,定期报告,是,20250419,CNY,合并期末,2025-04-18T20:58:04
20240930,185306577.18,185306577.18,,,,,,1029072771.42,82963144.64,,,,,,,,,1000223.5,659046400.91,40822710.15,270307421.65,-25067129.43,-754846.76,,29803024.88,495048.51,,,,5285149.34,,,,107986901.41,,,,34528.95,-727912046.15,390415.73,,740456.8,,-728262087.22,219518.01,,-728481605.23,-728481605.23,,-724491743.66,,-3989861.57,,,,,,,,,,,,,,,,,,,,-728481605.23,-724491743.66,-3989861.57,-1.74,-1.74,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T18:32:04
20240630,64765343.16,64765343.16,,,,,,657907425.84,24144250.68,,,,,,,,,447067.39,447475963.16,25947353.88,182299825.2,-22407034.47,-1028394.24,,16902700.49,1042403.37,,,,11968363.88,,,,55443560.74,,,,-4231.18,-532763014.78,262927.25,,686794.71,,-533186882.24,147160.5,,-533334042.74,-533334042.74,,-530109567.26,,-3224475.48,,,,,,,,,,,,,,,,,,,,-533334042.74,-530109567.26,-3224475.48,-1.27,-1.27,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T18:47:05
