报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,营收增长率,净利润增长率
2024-09-30,49945968511.34,49945968511.34,,,,,,40875285825.34,34304045915.26,,,,,,,,,286971899.7,2376195425.22,2777319883.73,812912000.21,317840701.22,310613954.96,,352096592.59,15705514.28,,,,62867022.67,,,,272461321.25,,,,-67121.57,9044793301.09,11097032.46,,29146681.85,,9026743651.7,1300704693.43,,7726038958.27,7726038958.27,,7599553021.69,,126485936.58,-56259353.04,-55370135.86,,,,,,-55370135.86,,,,,,,-281692.5,,-55370135.86,,-889217.18,7669779605.23,7544182885.83,125596719.4,3.67,3.67,定期报告,未审计,20241031,CNY,合并期末,2024-10-31T19:22:08,,
2024-06-30,31019765002.51,31019765002.51,,,,,,25112618054.01,20964224484.44,,,,,,,,,174927623.32,1486161563.4,1773303233.44,525879218.94,188121930.47,191434885.47,,237682063.6,5471142.18,,,,9772146.1,,,,188943659.5,,,,152507.37,5955225235.76,7428815.12,,14137467.93,,5948516582.95,901900247.7,,5046616335.25,5046616335.25,,4959073577.1,,87542758.15,-87378359.89,-85927674.84,,,,,,-85927674.84,,,,,,,-281692.5,,-85927674.84,,-1450685.05,4959237975.36,4873145902.26,86092073.1,2.39,2.39,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T18:42:04,-0.3789335570604241,-0.34680418225848186
2024-03-31,12613586133.41,12613586133.41,,,,,,10197212480.46,7988099012.91,,,,,,,,,82581358.3,656201874.08,1118379023.95,226536825.58,125414385.64,83920284.25,,74029691.61,-10227.62,,,,1307445.48,,,,84303717.63,,,,37019.43,2493916207.65,6458140.1,,5645917.45,,2494728430.3,387024127.87,,2107704302.43,2107704302.43,,2096318765.89,,11385536.54,-92992511.09,-89897399.9,,,,,,-89897399.9,,,,,,,-281692.5,,-89897399.9,,-3095111.19,2014711791.34,2006421365.99,8290425.35,1.41,1.41,定期报告,未审计,20240423,CNY,合并期末,2024-04-22T19:37:45,-0.5933693845717607,-0.582352974267542
2023-12-31,72250674939.46,72250674939.46,,,,,,59150023669.27,50317573513.17,,,,,,,,,324453897.24,2447389317.47,5166844506.28,873167416.41,20595018.7,318936658.27,,96558622.32,-2984635.2,,,,36192212.68,,,,266145031.37,,,,-4638267.85,11466454433.7,25159042.65,,31650315.31,,11459963161.04,1851223389.07,,9608739771.97,9608739771.97,,9439561800.25,,169177971.72,205116106.6,203011213.61,,,,,,203011213.61,,,,,,,-281692.5,,203292906.11,,2104892.99,9813855878.57,9642573013.86,171282864.71,6.36,6.36,定期报告,是,20240423,CNY,合并期末,2024-04-22T19:42:03,4.728004246792859,3.5588651884858598
