datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率
2025-03-07 09:35:00,456.85,460.9,462.32,456.78,-0.32,-1.48,4668,214324894.0,1.2,0.09
2025-03-07 09:40:00,460.9,460.18,462.38,459.33,-0.16,-0.72,2033,93684655.0,0.66,0.04
2025-03-07 09:45:00,460.0,464.55,465.09,459.94,0.95,4.37,2119,98027782.0,1.12,0.04
2025-03-07 09:50:00,464.27,463.84,465.6,463.46,-0.15,-0.71,2053,95392037.0,0.46,0.04
2025-03-07 09:55:00,463.83,462.07,463.99,461.17,-0.38,-1.77,1174,54335255.0,0.61,0.02
2025-03-07 10:00:00,462.18,463.0,463.47,461.14,0.2,0.93,1043,48205222.0,0.5,0.02
2025-03-07 10:05:00,462.97,462.35,463.0,461.12,-0.14,-0.65,1265,58456241.0,0.41,0.02
2025-03-07 10:10:00,462.22,462.67,463.11,461.62,0.07,0.32,959,44353558.0,0.32,0.02
2025-03-07 10:15:00,462.6,463.8,463.96,462.0,0.24,1.13,845,39121683.0,0.42,0.02
2025-03-07 10:20:00,463.8,465.19,465.68,463.63,0.3,1.39,1539,71552948.0,0.44,0.03
2025-03-07 10:25:00,465.17,466.05,466.85,464.8,0.18,0.86,1434,66828076.0,0.44,0.03
2025-03-07 10:30:00,466.5,466.58,468.07,466.39,0.11,0.53,2056,96109871.0,0.36,0.04
2025-03-07 10:35:00,466.58,467.76,467.88,466.01,0.25,1.18,1116,52120569.0,0.4,0.02
2025-03-07 10:40:00,467.7,468.56,468.56,466.71,0.17,0.8,1067,49911214.0,0.4,0.02
2025-03-07 10:45:00,468.53,468.81,469.55,468.5,0.05,0.25,1271,59612468.0,0.22,0.02
2025-03-07 10:50:00,468.63,468.98,469.6,468.62,0.04,0.17,999,46863779.0,0.21,0.02
2025-03-07 10:55:00,469.01,467.32,469.01,467.0,-0.35,-1.66,620,29006810.0,0.43,0.01
2025-03-07 11:00:00,467.31,467.06,468.5,466.99,-0.06,-0.26,724,33848894.0,0.32,0.01
2025-03-07 11:05:00,467.05,468.89,469.12,466.66,0.39,1.83,826,38664830.0,0.53,0.02
2025-03-07 11:10:00,468.67,468.87,468.89,468.67,0.0,-0.02,524,24557206.0,0.05,0.01
2025-03-07 11:15:00,468.87,467.7,470.68,467.47,-0.25,-1.17,2000,93945500.0,0.68,0.04
2025-03-07 11:20:00,467.7,467.49,468.48,467.0,-0.04,-0.21,732,34233377.0,0.32,0.01
2025-03-07 11:25:00,467.47,468.0,468.0,467.22,0.11,0.51,807,37729291.0,0.17,0.02
2025-03-07 11:30:00,468.0,467.82,468.0,467.0,-0.04,-0.18,395,18470279.0,0.21,0.01
2025-03-07 13:05:00,467.85,467.0,467.85,466.14,-0.18,-0.82,987,46110241.0,0.37,0.02
