日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,603259,97.6,95.47,100.1,95.4,187983,1881873600.0,4.74,-3.76,-3.73,0.74,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,603259,96.1,100.05,102.96,96.1,263082,2709436288.0,7.19,4.8,4.58,1.03,,,,,,,,,0.36535612535611506,0.07307122507122302,0.29228490028489207,,
2022-04-27,603259,99.6,101.65,102.48,97.6,201924,2077109056.0,4.88,1.6,1.6,0.79,,,,,,,,,0.7750755269843523,0.21347208545384888,0.5616034415305035,,
2022-04-28,603259,101.76,100.88,102.08,99.08,130086,1334697872.0,2.95,-0.76,-0.77,0.51,,,,,,,,,1.0258234852174724,0.3759423654065736,0.6498811198108987,,
2022-04-29,603259,100.09,100.83,101.99,97.74,197508,2028438112.0,4.21,-0.05,-0.05,0.78,99.776,,,,,,,,1.2065995381326928,0.5420737999517975,0.6645257381808953,,
2022-05-05,603259,100.71,95.65,101.3,94.5,310406,3064145616.0,6.74,-5.14,-5.18,1.22,99.81199999999998,,,,,50.738916256157665,,,0.921263402517738,0.6179117204649857,0.3033516820527523,,
2022-05-06,603259,93.65,92.0,94.98,91.65,191196,1824646576.0,3.48,-3.82,-3.65,0.75,98.202,,,,,39.03979785217942,,,0.39604263071095147,0.5735379025141789,-0.17749527180322744,,
2022-05-09,603259,91.65,91.23,93.1,90.82,109448,1033866240.0,2.48,-0.84,-0.77,0.43,96.118,,,,,13.311148086522522,,,-0.08139293273551118,0.4425517354642409,-0.5239446681997522,,
2022-05-10,603259,89.56,95.08,96.25,88.78,209036,2017618224.0,8.19,4.22,3.85,0.82,94.958,,,,,26.97967764540992,,,-0.14740207295442076,0.32456097378050863,-0.4719630467349294,,
2022-05-11,603259,95.0,98.25,100.5,93.71,249608,2514331808.0,7.14,3.33,3.17,0.98,94.44200000000001,97.10900000000001,,,,42.111577684463114,,,0.05543865277668658,0.2707365095797442,-0.21529785680305763,,
