报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,营收增长率,净利润增长率
2024-12-31,259826000000.0,169832000000.0,451712000000.0,281880000000.0,36914000000.0,40918000000.0,4004000000.0,,,,-5275000000.0,,27125000000.0,514000000.0,452000000.0,-5275000000.0,,,2453000000.0,26720000000.0,878000000.0,1179000000.0,156475000000.0,3075000000.0,77687000000.0,,52567000000.0,1640000000.0,,,,21506000000.0,103351000000.0,443000000.0,,319000000.0,,103475000000.0,9246000000.0,,94229000000.0,94229000000.0,,93586000000.0,643000000.0,326744000000.0,,420330000000.0,,,8787000000.0,,14123000000.0,,,,5632000000.0,,397420000000.0,1832000000.0,162000000.0,41365000000.0,,348265000000.0,11403000000.0,11537000000.0,1210000000.0,-16000000.0,,1494000000.0,-268000000.0,10421000000.0,,,14371000000.0,,-17000000.0,,-109000000.0,,951000000.0,-134000000.0,105632000000.0,105123000000.0,509000000.0,1.16,1.16,定期报告,是,20250322,CNY,合并期末,2025-03-21T20:40:04,,
2024-09-30,196123000000.0,126796000000.0,340379000000.0,213583000000.0,29353000000.0,32278000000.0,2925000000.0,,,,-4775000000.0,,20504000000.0,400000000.0,377000000.0,-4775000000.0,,,3050000000.0,20198000000.0,471000000.0,526000000.0,123348000000.0,2309000000.0,59524000000.0,,44841000000.0,647000000.0,,,,16027000000.0,72775000000.0,288000000.0,,177000000.0,,72886000000.0,3474000000.0,,69412000000.0,94229000000.0,,68690000000.0,722000000.0,326744000000.0,,420330000000.0,,,8787000000.0,,14123000000.0,,,,5632000000.0,,397420000000.0,1832000000.0,162000000.0,41365000000.0,,348265000000.0,5968000000.0,5627000000.0,196000000.0,-7000000.0,,727000000.0,-415000000.0,5431000000.0,,,8201000000.0,,158000000.0,,32000000.0,,-949000000.0,341000000.0,75380000000.0,74317000000.0,1063000000.0,0.84,0.84,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T21:25:03,-0.2451756175286538,-0.263369026520498
2024-06-30,132347000000.0,84234000000.0,228038000000.0,143804000000.0,21000000000.0,22933000000.0,1933000000.0,,,,-2725000000.0,,13914000000.0,307000000.0,104000000.0,-2725000000.0,,,2108000000.0,13404000000.0,377000000.0,35000000.0,84763000000.0,1571000000.0,39621000000.0,,33021000000.0,467000000.0,,,,10083000000.0,47584000000.0,203000000.0,,109000000.0,,47678000000.0,1853000000.0,,45825000000.0,45825000000.0,,45287000000.0,538000000.0,326744000000.0,,372031000000.0,,,8162000000.0,,13367000000.0,,,,1685000000.0,,350502000000.0,1832000000.0,162000000.0,27849000000.0,,319174000000.0,5618000000.0,5423000000.0,549000000.0,-7000000.0,,768000000.0,-219000000.0,5153000000.0,,,6746000000.0,,-169000000.0,,307000000.0,,-27000000.0,195000000.0,51443000000.0,50710000000.0,733000000.0,0.56,0.56,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T19:10:04,-0.3251836857482294,-0.3398115599608137
2024-03-31,67059000000.0,41558000000.0,114704000000.0,73146000000.0,11879000000.0,12838000000.0,959000000.0,,,,-1172000000.0,,6481000000.0,93000000.0,39000000.0,-1172000000.0,,,1650000000.0,6624000000.0,9000000.0,30000000.0,39767000000.0,773000000.0,19613000000.0,,14424000000.0,174000000.0,,,,4783000000.0,27292000000.0,142000000.0,,85000000.0,,27349000000.0,2096000000.0,,25253000000.0,25253000000.0,,24988000000.0,265000000.0,326744000000.0,,372031000000.0,,,8162000000.0,,13367000000.0,,,,1685000000.0,,350502000000.0,1832000000.0,162000000.0,27849000000.0,,319174000000.0,1181000000.0,1546000000.0,-313000000.0,-1000000.0,,-114000000.0,-198000000.0,2025000000.0,,,3920000000.0,,-307000000.0,,233000000.0,,-458000000.0,-365000000.0,26434000000.0,26534000000.0,-100000000.0,0.34,0.34,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T19:00:04,-0.4933092552154563,-0.44892525913802506
