日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,300760,277.13,278.94,289.99,275.67,39565,1199933328.0,5.07,-1.26,-3.55,0.33
2022-04-26,300760,279.49,298.49,303.49,279.49,59648,1889113424.0,8.6,7.01,19.55,0.49
2022-04-27,300760,298.46,299.49,307.26,293.26,43578,1385418656.0,4.69,0.34,1.0,0.36
2022-04-28,300760,299.49,299.49,301.46,294.18,28362,896816736.0,2.43,0.0,0.0,0.23
2022-04-29,300760,295.65,292.99,298.55,289.02,47221,1477169840.0,3.18,-2.17,-6.5,0.39
2022-05-05,300760,300.33,297.46,304.29,287.14,37473,1181495552.0,5.85,1.53,4.47,0.31
2022-05-06,300760,290.98,286.49,294.48,284.78,24879,766553856.0,3.26,-3.69,-10.97,0.21
2022-05-09,300760,290.39,286.5,291.15,280.12,19178,583095056.0,3.85,0.0,0.01,0.16
2022-05-10,300760,283.49,283.59,288.39,274.71,35356,1064701136.0,4.77,-1.02,-2.91,0.29
2022-05-11,300760,283.49,286.99,291.29,280.6,43988,1347293632.0,3.77,1.2,3.4,0.36
2022-05-12,300760,284.49,286.2,287.89,281.51,35234,1070756096.0,2.22,-0.28,-0.79,0.29
2022-05-13,300760,290.44,285.99,295.83,283.49,29617,910224576.0,4.31,-0.07,-0.21,0.24
2022-05-16,300760,287.99,278.6,288.37,277.49,31064,931006656.0,3.8,-2.58,-7.39,0.26
2022-05-17,300760,280.85,283.29,286.74,277.49,25441,767413568.0,3.32,1.68,4.69,0.21
2022-05-18,300760,282.92,281.65,283.47,278.06,24890,746316992.0,1.91,-0.58,-1.64,0.21
2022-05-19,300760,278.99,286.02,287.87,278.99,22656,682474720.0,3.15,1.55,4.37,0.19
2022-05-20,300760,288.97,288.54,293.95,285.49,29759,906592368.0,2.96,0.88,2.52,0.25
2022-05-23,300760,290.99,283.73,290.99,282.5,24047,721475456.0,2.94,-1.67,-4.81,0.2
2022-05-24,300760,282.79,274.49,282.99,272.49,35256,1029976480.0,3.7,-3.26,-9.24,0.29
2022-05-25,300760,274.49,275.59,280.98,271.1,27602,805752048.0,3.6,0.4,1.1,0.23
2022-05-26,300760,276.04,267.29,276.28,263.99,44667,1267074928.0,4.46,-3.01,-8.3,0.37
2022-05-27,300760,271.73,278.92,283.55,270.02,51770,1527438944.0,5.06,4.35,11.63,0.43
2022-05-30,300760,278.99,277.99,281.77,272.3,30709,897172352.0,3.4,-0.33,-0.93,0.25
2022-05-31,300760,277.99,286.49,286.8,272.57,41046,1225662832.0,5.12,3.06,8.5,0.34
2022-06-01,300760,284.49,287.52,289.67,283.99,30570,924877216.0,1.98,0.36,1.03,0.25
2022-06-02,300760,285.49,281.99,286.79,279.51,27237,811058432.0,2.53,-1.92,-5.53,0.22
2022-06-06,300760,282.01,286.99,287.99,276.57,37719,1130754880.0,4.05,1.77,5.0,0.31
2022-06-07,300760,287.98,296.71,298.99,287.0,42051,1307914016.0,4.18,3.39,9.72,0.35
2022-06-08,300760,297.98,296.69,301.89,291.49,39539,1232628032.0,3.51,-0.01,-0.02,0.33
2022-06-09,300760,294.04,288.75,297.04,286.36,33428,1022303312.0,3.6,-2.68,-7.94,0.28
2022-06-10,300760,286.67,290.54,292.49,284.49,44291,1348328464.0,2.77,0.62,1.79,0.37
2022-06-13,300760,285.74,281.43,288.21,279.17,47254,1410846240.0,3.11,-3.14,-9.11,0.39
2022-06-14,300760,280.94,281.98,283.94,276.34,25241,745825952.0,2.7,0.2,0.55,0.21
2022-06-15,300760,282.99,284.16,289.49,281.66,37183,1122489008.0,2.78,0.77,2.18,0.31
2022-06-16,300760,284.49,287.99,292.99,283.99,34500,1051426752.0,3.17,1.35,3.83,0.28
2022-06-17,300760,285.04,291.58,293.6,280.99,53709,1633399344.0,4.38,1.25,3.59,0.44
2022-06-20,300760,291.8,297.33,302.64,291.01,50862,1589725456.0,3.99,1.97,5.75,0.42
2022-06-21,300760,294.65,299.34,303.99,292.59,35276,1112364160.0,3.83,0.68,2.01,0.29
2022-06-22,300760,300.95,296.11,302.13,295.97,27729,871004800.0,2.06,-1.08,-3.23,0.23
2022-06-23,300760,297.86,294.65,299.99,290.29,41310,1277781504.0,3.28,-0.49,-1.46,0.34
2022-06-24,300760,296.89,303.29,305.53,293.31,47087,1492654640.0,4.15,2.93,8.64,0.39
2022-06-27,300760,306.19,303.89,311.67,301.99,42714,1379155968.0,3.19,0.2,0.6,0.35
2022-06-28,300760,303.99,300.87,303.99,297.09,35892,1130079680.0,2.27,-0.99,-3.02,0.3
2022-06-29,300760,298.21,295.99,301.94,295.99,36430,1143746224.0,1.98,-1.62,-4.88,0.3
2022-06-30,300760,296.67,297.19,300.09,289.65,48791,1521217264.0,3.53,0.41,1.2,0.4
2022-07-01,300760,297.14,296.03,302.17,290.95,39326,1224699216.0,3.78,-0.39,-1.16,0.32
2022-07-04,300760,296.03,318.99,322.96,295.91,100328,3303010256.0,9.14,7.76,22.96,0.83
2022-07-05,300760,324.79,319.39,330.49,312.21,77244,2590820144.0,5.73,0.13,0.4,0.64
2022-07-06,300760,323.79,307.99,325.79,306.39,67909,2238364496.0,6.07,-3.57,-11.4,0.56
2022-07-07,300760,307.99,299.77,308.92,295.49,63985,2025574352.0,4.36,-2.67,-8.22,0.53
2022-07-08,300760,301.39,300.65,304.35,296.24,37986,1203510000.0,2.71,0.29,0.88,0.31
2022-07-11,300760,303.07,303.67,306.38,298.06,64607,2059761296.0,2.77,1.0,3.02,0.53
2022-07-12,300760,304.59,296.39,305.67,296.39,40934,1295644113.0,3.06,-2.4,-7.28,0.34
2022-07-13,300760,296.39,299.99,301.49,293.99,38525,1210640017.0,2.53,1.21,3.6,0.32
2022-07-14,300760,301.99,307.98,309.93,299.39,47596,1535008893.0,3.51,2.66,7.99,0.39
2022-07-15,300760,305.09,301.04,311.69,299.99,32190,1033366291.0,3.8,-2.25,-6.94,0.27
2022-07-18,300760,301.04,293.99,301.94,290.04,55529,1720480566.0,3.95,-2.34,-7.05,0.46
2022-07-19,300760,296.6,285.44,296.72,279.01,90926,2736611818.0,6.02,-2.91,-8.55,0.75
2022-07-20,300760,286.98,285.89,289.87,282.85,45913,1385841259.0,2.46,0.16,0.45,0.38
2022-07-21,300760,285.89,290.46,295.51,283.03,59735,1821472381.0,4.37,1.6,4.57,0.49
2022-07-22,300760,291.46,287.28,296.49,285.85,37121,1135252771.0,3.66,-1.09,-3.18,0.31
2022-07-25,300760,287.27,286.98,290.39,283.79,27463,830428107.0,2.3,-0.1,-0.3,0.23
2022-07-26,300760,290.34,291.1,293.49,287.79,32632,1002634436.0,1.99,1.44,4.12,0.27
2022-07-27,300760,292.06,285.99,293.9,285.09,40091,1217269783.0,3.03,-1.76,-5.11,0.33
2022-07-28,300760,285.99,277.49,287.93,276.99,75429,2229500054.0,3.83,-2.97,-8.5,0.62
2022-07-29,300760,278.08,273.49,278.96,272.06,46909,1365005410.0,2.49,-1.44,-4.0,0.39
2022-08-01,300760,274.42,275.99,278.54,269.09,32220,938287632.0,3.46,0.91,2.5,0.27
2022-08-02,300760,274.0,271.99,277.65,269.66,37140,1075307674.0,2.9,-1.45,-4.0,0.31
2022-08-03,300760,273.99,274.19,276.49,270.65,30580,886228706.0,2.15,0.81,2.2,0.25
2022-08-04,300760,274.74,276.89,279.32,273.21,27591,808766946.0,2.23,0.98,2.7,0.23
