报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期,资产负债率,权益乘数
2024-12-31,,24815905657.75,,,273344684.37,,,5064745008.65,149872397.37,4914872611.28,1094724979.82,1147239443.44,,,,,,,,,,66413247.5,66413247.5,2417118478.12,,,,,435435740.94,35314927240.59,,,,,,,,666353806.05,,,,1065410856.58,,10078325353.07,4946351736.43,5131973616.64,,1687525956.97,1687525956.97,,5131973616.64,,5131973616.64,,,,,108663501.72,1192307211.5,3837558941.33,,274642793.52,,377174628.6,479106750.6,14820718063.51,50135645304.1,,,,,,,,1967259141.2,78615419.14,1967259141.2,,159793447.59,,,4921404.37,426994059.62,,1273768320.8,,,1029985142.5,1029985142.5,,,,,,,,,,,,,,41125925.62,3516601.77,3633595722.67,,,,,,69036137.59,,,,,,225650466.9,117112243.63,,411798848.12,4045394570.79,,6379002274.0,,,,3188072621.03,1228624448.88,16970393.77,,3298912011.55,,,33865529008.85,,,45519861860.32,570388872.99,46090250733.31,50135645304.1,定期报告,是,20250331,CNY,合并期末,2025-03-31T08:25:36,0.08068898976471686,1.1014015257327399
2024-09-30,,22131746769.8,,,773721236.62,,,5718899410.25,45123046.17,5673776364.08,1073326532.38,1664834473.02,,,,,,,,,,66413247.5,130652978.76,2530975157.69,,,,,432812829.64,34456969388.16,,,,,,,,633707064.56,,,,835069613.65,,10078325353.07,4946351736.43,5131973616.64,,1448521992.06,1687525956.97,,5131973616.64,,5152206131.84,,,,,88646951.03,1165402422.01,3441149026.55,,279953611.91,,413245026.89,423228184.06,13881130024.56,48338099412.72,,,,,,,,1539939354.39,78615419.14,1539939354.39,,1277373860.08,,,3313358.14,356043358.48,,1273768320.8,,,1029985142.5,613689134.42,,,,,,,,,,,,,,36275492.24,2931852.42,3829566410.17,,,,,,51304835.13,,,,,,42550000.0,83159472.0,,177014307.13,4006580717.3,,6379002274.0,,,,3222352294.98,1288758873.46,7823246.29,,3298912011.55,,,32148577868.39,,,43767908821.75,563609873.67,44331518695.42,48338099412.72,定期报告,未审计,20241025,CNY,合并期末,2024-10-24T17:00:14,0.08288660013483448,1.1044187559790128
2024-06-30,,22312247262.78,,,973227902.87,,,6278140057.73,124868368.02,6153271689.71,653551807.83,1521748554.1,,,,,,,,,,390463642.05,390463642.05,2252003098.77,,,,,395253472.13,34776635798.26,,,,,,,,653759176.16,,,,845337907.82,,9984839491.47,4591975748.02,5392863743.45,,1142127440.22,1142127440.22,,5392863743.45,,5392863743.45,,,,,98779993.05,861905050.7,3315194903.6,,297968493.28,,404342199.02,392445338.01,13404724245.31,48181360043.57,,,,,,,,1517442150.85,78615419.14,1438826731.71,,1225506648.68,,,2061796.79,248113435.74,,1273768320.8,,,498485630.4,1772253951.2,,,,,,,,,,,,,,36743938.68,6183564.27,4808305486.21,,,,,,58279374.6,,,,,,42550000.0,85089026.78,,185918401.38,4994223887.59,,6379002274.0,,,,3167042360.34,1202013650.99,18549717.98,,3298912011.55,,,30960750092.2,,,42622242805.08,564893350.9,43187136155.98,48181360043.57,定期报告,未审计,20240822,CNY,合并期末,2024-08-21T18:35:08,0.10365468893102572,1.130427609450609
2024-03-31,,21306321231.25,,,466413545.11,,,5133070113.96,307987410.34,4825082703.62,2177880386.32,1424698761.35,,,,,,,,,,390463642.05,528545481.51,2273245503.61,,,,,402076947.54,33712251970.65,,,,,,,,672308474.09,,,,596778513.03,,9984839491.47,4591975748.02,5392863743.45,,1041705008.89,1142127440.22,,5392863743.45,,5450816165.7,,,,,81371149.17,871856459.98,2812221566.44,,312494463.2,,365860975.7,422336603.99,12627749380.19,46340001350.84,,,,,,,,1458600980.73,203748970.78,1254852009.95,,1451487263.71,,,658288.26,249300556.07,,1273768320.8,,,498485630.4,529322348.75,,,,,,,,,,,,,,36743938.68,8702218.63,3698071656.15,,,,,,78398362.45,,,,,,38950000.0,85226030.16,,202574392.61,3900646048.76,,6379002274.0,,,,3112565084.81,1101854773.92,13180620.38,,3298912011.55,,,30171699562.75,,,41873504779.57,565850522.51,42439355302.08,46340001350.84,定期报告,未审计,20240418,CNY,合并期末,2024-04-17T19:00:04,0.0841744914772061,1.1066664133986985
