datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2025-03-24 09:35:00,1570.0,1566.0,1578.48,1565.01,-0.49,-7.75,2085,327678268.0,0.86,0.02,,,,,,,,,0.0,0.0,0.0,,
2025-03-24 09:40:00,1566.0,1563.33,1571.91,1562.38,-0.17,-2.67,1275,199791806.0,0.61,0.01,,,,,,,,,-0.2129914529916732,-0.04259829059833464,-0.17039316239333857,,
2025-03-24 09:45:00,1564.98,1565.02,1569.35,1564.0,0.11,1.69,811,127100355.0,0.34,0.01,,,,,,,,,-0.24262303065756896,-0.08260323861018151,-0.16001979204738745,,
2025-03-24 09:50:00,1565.17,1564.93,1567.87,1564.18,-0.01,-0.09,657,102864110.0,0.24,0.01,,,,,,,,,-0.2702532065420655,-0.12013323219655832,-0.15011997434550722,,
2025-03-24 09:55:00,1564.93,1567.58,1569.0,1564.93,0.17,2.65,485,76011812.0,0.26,0.0,1565.3719999999998,,,,,,,,-0.07742496022319756,-0.11159157780188617,0.03416661757868861,,
2025-03-24 10:00:00,1566.98,1570.8,1571.26,1566.98,0.21,3.22,580,91016820.0,0.27,0.0,1566.3319999999999,,,,,73.2558139534883,,,0.3313997337327237,-0.022993315494964202,0.3543930492276879,,
2025-03-24 10:05:00,1570.84,1572.6,1573.0,1570.06,0.11,1.8,526,82655555.0,0.19,0.0,1568.1860000000001,,,,,77.2277227722771,,,0.7915170895817027,0.1399087655203692,0.6516083240613335,,
2025-03-24 10:10:00,1572.6,1574.61,1574.8,1570.8,0.13,2.01,546,85867560.0,0.25,0.0,1570.1039999999998,,,,,99.21465968586458,,,1.3033296380151569,0.37259294001932675,0.9307366979958301,,
2025-03-24 10:15:00,1574.51,1571.0,1577.0,1570.19,-0.23,-3.61,624,98221457.0,0.43,0.0,1571.318,,,,,72.34678624813219,,,1.401492408007016,0.5783728336168646,0.8231195743901513,,
2025-03-24 10:20:00,1571.0,1568.74,1571.71,1566.65,-0.14,-2.26,404,63397453.0,0.32,0.0,1571.55,1568.461,,,,62.25080385852094,,,1.2821442373967784,0.7191271143728474,0.563017123023931,,
2025-03-24 10:25:00,1568.74,1571.4,1571.48,1568.0,0.17,2.66,377,59174386.0,0.22,0.0,1571.67,1569.001,,,,62.275064267352754,,,1.3862202377745234,0.8525457390531826,0.5336744987213408,,
2025-03-24 10:30:00,1571.73,1572.61,1572.97,1570.23,0.08,1.21,240,37726606.0,0.17,0.0,1571.672,1569.9289999999999,,,,56.67896678966783,63.84583158776706,,1.548488098608459,0.991734210964238,0.5567538876442211,,
