日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,6.5,-1.37,160016411.0,15.07,199068584.0,18.75,-39052173.0,-3.68,-140856821.0,-13.27,-19159587.0,-1.8
2024-10-25,6.47,-0.46,131543630.0,12.69,161999054.0,15.63,-30455424.0,-2.94,-98545803.0,-9.51,-32997813.0,-3.18
2024-10-28,6.52,0.77,87236220.0,8.84,-13457331.0,-1.36,100693551.0,10.2,-66798500.0,-6.77,-20437728.0,-2.07
2024-10-29,6.52,0.0,-3568795.0,-0.39,44990965.0,4.88,-48559760.0,-5.26,-48841619.0,-5.29,52410410.0,5.68
2024-10-30,6.47,-0.77,-15183294.0,-2.06,-70089080.0,-9.5,54905786.0,7.44,-16165913.0,-2.19,31349207.0,4.25
2024-10-31,6.36,-1.7,-114860834.0,-9.5,261422.0,0.02,-115122256.0,-9.52,-25327584.0,-2.09,140188411.0,11.59
2024-11-01,6.41,0.79,40121088.0,4.42,-6696908.0,-0.74,46817996.0,5.16,-57850979.0,-6.37,17729885.0,1.95
2024-11-04,6.39,-0.31,-73730714.0,-10.28,22962692.0,3.2,-96693406.0,-13.48,17927951.0,2.5,55802764.0,7.78
2024-11-05,6.42,0.47,-4756685.0,-0.37,108486259.0,8.48,-113242944.0,-8.85,-21913264.0,-1.71,26669952.0,2.09
2024-11-06,6.45,0.47,-35648697.0,-2.91,-30556425.0,-2.5,-5092272.0,-0.42,7154640.0,0.58,28494060.0,2.33
2024-11-07,6.57,1.86,126094371.0,8.58,64750467.0,4.41,61343904.0,4.18,-84457296.0,-5.75,-41637072.0,-2.83
2024-11-08,6.51,-0.91,-89447120.0,-6.95,-20123440.0,-1.56,-69323680.0,-5.39,1343600.0,0.1,88103520.0,6.85
2024-11-11,6.52,0.15,73835088.0,7.75,46047646.0,4.83,27787442.0,2.92,4179616.0,0.44,-78014704.0,-8.19
2024-11-12,6.36,-2.45,-50372655.0,-4.62,38470180.0,3.53,-88842835.0,-8.15,49901424.0,4.58,471232.0,0.04
2024-11-13,6.7,5.35,308352736.0,9.18,71091792.0,2.12,237260944.0,7.06,-104881600.0,-3.12,-203471136.0,-6.06
2024-11-14,6.56,-2.09,-62553780.0,-3.61,-114426964.0,-6.61,51873184.0,2.99,69537808.0,4.01,-6984032.0,-0.4
2024-11-15,6.7,2.13,276385728.0,10.33,275591888.0,10.3,793840.0,0.03,-73673712.0,-2.75,-202712000.0,-7.58
2024-11-18,6.75,0.75,93190496.0,4.37,-36800704.0,-1.73,129991200.0,6.09,-6517536.0,-0.31,-86672960.0,-4.06
2024-11-19,6.53,-3.26,-194702080.0,-11.36,-142387744.0,-8.31,-52314336.0,-3.05,71343136.0,4.16,123358944.0,7.2
2024-11-20,6.63,1.53,62347547.0,5.37,34130715.0,2.94,28216832.0,2.43,-51349632.0,-4.42,-10997920.0,-0.95
2024-11-21,6.52,-1.66,-120150178.0,-14.2,-70336878.0,-8.32,-49813300.0,-5.89,7287110.0,0.86,112863070.0,13.34
2024-11-22,6.42,-1.53,-29904941.0,-3.29,1534426.0,0.17,-31439367.0,-3.46,-15291200.0,-1.68,45196143.0,4.98
2024-11-25,6.38,-0.62,69443328.0,7.63,69931322.0,7.69,-487994.0,-0.05,-12726464.0,-1.4,-56716880.0,-6.23
2024-11-26,6.43,0.78,-21619953.0,-3.6,-21696791.0,-3.62,76838.0,0.01,4440323.0,0.74,17179630.0,2.86
2024-11-27,6.53,1.56,-85172072.0,-9.61,-70584295.0,-7.97,-14587777.0,-1.65,6832602.0,0.77,78339474.0,8.84
2024-11-28,6.44,-1.38,-65596006.0,-9.97,-70232006.0,-10.67,4636000.0,0.7,21338064.0,3.24,44257943.0,6.73
2024-11-29,6.47,0.47,-53437883.0,-7.9,-76686287.0,-11.33,23248404.0,3.43,28207397.0,4.17,25230486.0,3.73
2024-12-02,6.49,0.31,-28958153.0,-4.75,-74671728.0,-12.25,45713575.0,7.5,-2551309.0,-0.42,31509462.0,5.17
2024-12-03,6.53,0.62,-11363335.0,-1.82,3110281.0,0.5,-14473616.0,-2.32,-17707553.0,-2.83,29070888.0,4.65
2024-12-04,6.66,1.99,297488557.0,24.75,262846525.0,21.87,34642032.0,2.88,-150607692.0,-12.53,-146880876.0,-12.22
2024-12-05,6.62,-0.6,-46587847.0,-7.17,25442278.0,3.91,-72030125.0,-11.08,-3057235.0,-0.47,49645083.0,7.64
2024-12-06,6.63,0.15,-92162938.0,-10.16,-42995404.0,-4.74,-49167534.0,-5.42,7300326.0,0.8,84862616.0,9.35
2024-12-09,6.73,1.51,91104628.0,9.22,104114002.0,10.54,-13009374.0,-1.32,-33934934.0,-3.43,-57169698.0,-5.79
2024-12-10,6.7,-0.45,12264099.0,1.26,19211297.0,1.98,-6947198.0,-0.72,-28642094.0,-2.95,16378000.0,1.69
