日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,102.29,0.35,-7795665.0,-0.66,23711551.0,2.0,-31507216.0,-2.66,11029568.0,0.93,-3233906.0,-0.27,-7795668.0,2.0416320961844394,-1.9999992303415177,,0.24480044945586701
2024-10-29,102.2,-0.09,-186294224.0,-11.1,-59271280.0,-3.53,-127022944.0,-7.57,105099168.0,6.26,81195040.0,4.84,-186294240.0,-1.318159402029814,-1.9999998282287095,,-1.1044483796971953
2024-10-30,102.18,-0.02,3824599.0,0.41,20685361.0,2.19,-16860762.0,-1.79,-14693104.0,-1.56,10868504.0,1.15,3824598.0,6.408506201172932,2.0000005229302533,,0.3326366159824381
2024-10-31,102.65,0.46,-93480001.0,-7.07,-35168689.0,-2.66,-58311312.0,-4.41,-4773824.0,-0.36,98253832.0,7.43,-93479994.0,-1.3762162843099737,-2.000000149764644,,-0.40287686939836626
2024-11-01,103.4,0.73,76271989.0,5.66,95931445.0,7.12,-19659456.0,-1.46,-4926208.0,-0.37,-71345789.0,-5.3,76271981.0,2.2577548366024183,2.0000002097755663,-41494664.6,0.8802575050053122
2024-11-04,102.82,-0.56,-129371600.0,-11.92,-56199600.0,-5.18,-73172000.0,-6.74,52622640.0,4.85,76748959.0,7.07,-129371601.0,-1.4344044486239185,-1.9999999845406413,-65809851.2,-0.6741771278742259
2024-11-05,102.85,0.03,-116093728.0,-6.64,-36113248.0,-2.07,-79980480.0,-4.58,39476768.0,2.26,76616957.0,4.38,-116093731.0,-1.3110697252033245,-1.9999999483176056,-51769749.4,-0.5738113358658362
2024-11-06,102.23,-0.6,-175168848.0,-11.75,-70785136.0,-4.75,-104383712.0,-7.0,66118608.0,4.44,109050240.0,7.32,-175168848.0,-1.4040966005553601,-1.9999999999999885,-87568438.6,-1.0203529050853937
2024-11-07,102.86,0.62,-150979552.0,-9.61,-130382352.0,-8.3,-20597200.0,-1.31,49197088.0,3.13,101782448.0,6.48,-150979568.0,-1.8635760303672224,-1.9999997880507776,-99068353.4,-0.8375091021777963
2024-11-08,102.81,-0.05,37427968.0,2.19,117859648.0,6.9,-80431680.0,-4.71,-22497536.0,-1.32,-14930448.0,-0.87,37427952.0,4.1489744349355755,2.0000008549759283,-106837159.2,0.5866402504771493
