报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20241231,,574065000000.0,16622000000.0,557443000000.0,,9415000000.0,220231000000.0,,,,408955000000.0,,,,,617018000000.0,271329000000.0,,,,,,,,,,6632548000000.0,6888315000000.0,266347000000.0,,,,,,,,,,1941580000000.0,31015000000.0,,,1092127000000.0,1117000000.0,32533000000.0,22315000000.0,,183282000000.0,57401000000.0,125881000000.0,1890000000.0,3825000000.0,123991000000.0,,127816000000.0,,,,,,,,12680000000.0,6406000000.0,9954000000.0,,83674000000.0,57258000000.0,,12152036000000.0,,,189934000000.0,,935351000000.0,699975000000.0,235376000000.0,9195329000000.0,,,,,,,,31583000000.0,67461000000.0,84042000000.0,,,,,,,,34512000000.0,,,11713000000.0,,,,,,,4193000000.0,,,16762000000.0,,,222921000000.0,,,,,12778000000.0,,1592000000.0,,110390000000.0,10918561000000.0,,25220000000.0,180446000000.0,27468000000.0,152978000000.0,65429000000.0,43257000000.0,,,,122652000000.0,154932000000.0,,,634078000000.0,,,,1226014000000.0,7461000000.0,12152036000000.0,定期报告,是,20250326,CNY,合并期末,2025-03-25T18:35:14
20240930,,629471000000.0,15325000000.0,614146000000.0,,6786000000.0,151810000000.0,,,,354682000000.0,,,,,502087000000.0,310266000000.0,,,,,,,,,,6497960000000.0,6758751000000.0,260791000000.0,,,,,,,,,,1846177000000.0,30118000000.0,,,979863000000.0,1080000000.0,19149000000.0,20781000000.0,,,,,,3726000000.0,118794000000.0,,122520000000.0,,,,,,,,12702000000.0,6477000000.0,9954000000.0,,89148000000.0,63732000000.0,,11654763000000.0,,,262510000000.0,,821341000000.0,596475000000.0,224866000000.0,8823606000000.0,,,,,,,,18144000000.0,62986000000.0,58801000000.0,,,,,,,,36142000000.0,,,14782000000.0,,,,,,,4714000000.0,,,19954000000.0,,,236214000000.0,,,,,12770000000.0,,1545000000.0,,121619000000.0,10495128000000.0,,25220000000.0,150446000000.0,27468000000.0,122978000000.0,65432000000.0,31370000000.0,,,,108737000000.0,141272000000.0,,,630050000000.0,,,,1152527000000.0,7108000000.0,11654763000000.0,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T17:35:06
20240630,,599520000000.0,14836000000.0,584684000000.0,,11349000000.0,135018000000.0,,,,358239000000.0,,,,,579230000000.0,307454000000.0,,,,,,,,,,6485011000000.0,6747804000000.0,274187000000.0,,,,,,,,,,1773874000000.0,28996000000.0,,,956011000000.0,1121000000.0,20028000000.0,21159000000.0,,174079000000.0,56022000000.0,118057000000.0,1160000000.0,4676000000.0,116897000000.0,,121573000000.0,,,,,,,,13024000000.0,6672000000.0,9954000000.0,,89321000000.0,57229000000.0,,11574783000000.0,,,225396000000.0,,758902000000.0,518836000000.0,240066000000.0,8765124000000.0,,,,,,,,19065000000.0,52146000000.0,103909000000.0,,,,,,,,34356000000.0,,,15358000000.0,,,,,,,5011000000.0,,,21880000000.0,,,276327000000.0,,,,,13131000000.0,,1646000000.0,,165507000000.0,10457758000000.0,,25220000000.0,150446000000.0,27468000000.0,122978000000.0,65432000000.0,27472000000.0,,,,108737000000.0,141361000000.0,,,591545000000.0,,,,1110213000000.0,6812000000.0,11574783000000.0,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T19:15:03
20240331,,813340000000.0,16129000000.0,797211000000.0,,2209000000.0,92427000000.0,,,,294182000000.0,,,,,524686000000.0,224494000000.0,,,,,,,,,,6555072000000.0,6815827000000.0,260755000000.0,,,,,,,,,,1739594000000.0,28223000000.0,,,916465000000.0,1139000000.0,19463000000.0,20117000000.0,,,,,,4384000000.0,113835000000.0,,118219000000.0,,,,,,,,12870000000.0,6880000000.0,9954000000.0,,89978000000.0,50914000000.0,,11520226000000.0,,,254270000000.0,,839688000000.0,561995000000.0,277693000000.0,8533902000000.0,,,,,,,,17413000000.0,48765000000.0,162679000000.0,,,,,,,,28346000000.0,,,16308000000.0,,,,,,,5251000000.0,,,21142000000.0,,,311560000000.0,,,,,12907000000.0,,1638000000.0,,140866000000.0,10394735000000.0,,25220000000.0,150446000000.0,27468000000.0,122978000000.0,65432000000.0,21178000000.0,,,,108737000000.0,141591000000.0,,,606361000000.0,,,,1118965000000.0,6526000000.0,11520226000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T23:10:05
