日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,资产总计,负债合计,归属于母公司股东权益合计,资产负债率,权益乘数,营业收入,净利润,营业总成本,营业利润,利润总额,净利润增长率,营收增长率,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,大单净流入-净额,中单净流入-净额,小单净流入-净额,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2022-11-28,-1.9089652780104671,-1.7276347304856303,-1.8256770478853648,-2.0615615849719493,1.0322628450786973,0.7620723913419795,2.1078642303207014,-0.46755237104302044,1.0324825611072364,-1.6103503513450523,-1.4894392278348472,-1.7867737276102094,-1.8404462071913705,-0.5016966747484121,-0.8069527962002386,0.4609144567449459,0.2567760156515962,-0.8028898632904744,-1.237074822595228,1.013102136643093,-1.7394837607076974,-1.525892317901306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,-1.2547804387953783,-1.0325150767580262,-1.1612393748106313,-1.2830360164624268,2.521274090614548,2.4244424809124565,1.236289204892583,3.4696464145030377,2.4887400530883808,-1.5168455038322657,-1.4805711713051666,-1.729714205115893,-1.8710006353151472,-0.5463759772979427,1.019633503733764,0.7423921969000908,0.7656947334104212,-0.5392393222784038,-1.1059441080860215,1.4340451784210395,-1.6570568237211734,-1.5005311950795923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,-1.1192828476581183,-1.0325150767580262,-1.1299717196071144,-1.018337323169189,0.09204817137886045,0.02298161514772162,-0.6409493114141317,0.004133764943880199,0.08591519131949206,-1.4376712044988271,-1.4694861006430675,-1.6767990891389746,-1.8850151160608664,-0.5896469764792843,0.8838566143714518,0.708589573109866,1.1715799771668969,-0.3264766696551607,-0.9550754226723336,1.6503328590321635,-1.5853878560681798,-1.4728641880391988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,-0.5569215468560955,-0.78448090947192,-0.5358862707402939,-0.6618504653486789,1.242892719286691,1.288467755009365,1.0686786230794838,1.2407058279598273,1.250921184904408,-1.2622051223160644,-1.418051372770928,-1.5971181879552185,-1.8886474406623062,-0.6364626848186559,1.0359141371444296,0.5295422430673116,1.589178042785676,-0.06289223170593128,-0.7774370918722435,1.943673270740469,-1.5080037008606348,-1.4046539308974537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,-0.7498281401608512,-0.7604574744014404,-0.7470211125020415,-0.7365110673687415,-0.34908669309031604,-0.38232747092334074,0.04625407401957639,0.12390237985234301,-0.35096205627485144,-1.0850605449874327,-1.3642383933749178,-1.5482558433767228,-1.8858216637282694,-0.6759031627071563,1.6497448150915466,0.5875051704838076,1.677587311918236,0.15340894264503188,-0.5885978699796245,2.0664120652652294,-1.391569038141637,-1.422797364024327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,-0.4951914369985737,-0.5185071640487666,-0.5437031845411732,-0.5200809593230945,0.36033326562453066,0.3882495504785725,-0.06269280415893824,1.2103748150933984,0.3771666897157209,-0.8395885473340461,-1.2474057795311806,-1.4825326369063352,-1.8390247384300182,-0.70945016244147,1.7071371320105557,1.0362316376661993,1.3778162607030822,0.41201297086663424,-0.3816590512703881,2.2647465260062667,-1.2336510430618652,-1.4483364241073642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,-0.5955028655170467,-0.3383314010201804,-0.1692730134790579,-0.49672519226780887,0.8250517226116311,0.9218159567945056,2.3425190448590403,0.9023983767573512,0.8140439373100644,-0.698658294520529,-1.1280498005112682,-1.397928430693873,-1.7794631952607158,-0.7329218852446336,1.9805422555402525,1.1667056448024158,1.4318763932329832,0.677622086574085,-0.15872721320102934,2.439997218192883,-1.0676892053054945,-1.4487638969547918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,-0.41949488978578625,-0.36953066734547685,-0.2232097187051252,-0.35635703226554216,0.32550835382287885,0.3859578265869234,0.9513512158103141,-0.15140989078139616,0.304353815116664,-0.5640619856536865,-1.0192145612833852,-1.3045855663170833,-1.7165639175954426,-0.7586290102195294,1.8184996298703535,1.7934281161714594,1.682668653929131,0.8663391818712428,0.06038769652629002,2.3981715116826385,-0.9689102276286166,-1.3759237101596955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,-0.38716374474791054,-0.3459752212698782,-0.41863256372710567,-0.3955168683615709,-0.5897899936295199,-0.5970999762320494,-0.11297597870286816,0.12156922501646386,-0.5694006800720232,-0.47503840348316906,-0.8845571538149887,-1.2162743030187053,-1.634759391414006,-0.779544390967734,1.8235961590259777,1.7268438177541254,1.3613331533891868,1.0132183842021651,0.26741062732245413,2.2656682219739523,-0.8810111977259063,-1.302180159751846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,-0.3100011074260083,-0.010739104604567706,-0.14504058069633305,-0.26316752171495206,0.5392672550479928,0.6435984613504838,0.8507848667224542,1.6754503457119747,0.5227924389138355,-0.32283373044457253,-0.716878328577897,-1.1321990813567029,-1.5289357612932766,-0.7931164755818088,1.839964231404986,1.8517875769761825,1.6500882116895084,1.2426545135058535,0.48259513513968455,2.3551023675889238,-0.6952265497736757,-1.32074101066794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12,-0.12589105477594853,0.059615240958975635,0.1363683161353188,-0.0062540841068095794,0.2808328014117748,0.40486141808551,0.9345901576290041,0.3548847086043784,0.304353815116664,-0.2054657491126835,-0.5321486491951035,-1.0463869576668043,-1.4176722245647193,-0.8100049389892265,1.8473447640491742,2.3886452645963496,1.913156776073739,1.4347166291307072,0.6962348210964624,2.3381742882654923,-0.5227888626141449,-1.3247446518848476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13,0.03723076052255188,0.14525722702191451,0.09486050385265059,0.11052475116961882,-0.49389111004926417,-0.4465908761371948,-0.12973703688417812,0.4311010999097638,-0.4965878054729658,-0.107289617939223,-0.41041441865132394,-0.9789101882378014,-1.3353042590553428,-0.8306025732858808,1.8186736820998588,2.400253136303422,2.227578432042946,1.6010475845253076,0.9030798263287041,2.2637185226999783,-0.34913180496251717,-1.3609854904079355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14,0.08352834291569323,0.3080393990741496,0.25205864038833087,0.21173307507585676,-0.04696175110393928,0.06751690959792764,0.2222451849233309,0.8156827886905097,-0.05971055787862237,0.030267809722690234,-0.27185506630986916,-0.9015951392167421,-1.2498130664083489,-0.8462711457938688,1.814701337885354,2.647695897498073,2.2460200124575893,1.7742829073701822,1.105980669866435,2.220498599588867,-0.15959867681096623,-1.3943001269035058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15,0.5619366943114873,0.4337724423650935,0.5272140061792797,0.49978753542438015,0.04204168404969991,0.19760051060908043,0.10491777765416146,0.630974697516744,0.013102316720434746,0.18856890380996305,-0.14593672545799533,-0.8099641854717624,-1.1504275171363163,-0.8611221997933416,1.9805422555402525,2.618602866438192,2.1200462732258787,1.9370446277579554,1.303463522583469,2.1611285319232647,0.03133913171903593,-1.4044935033162425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,0.3169453208144476,0.4328364643753354,0.33179116115729923,0.21173307507585676,0.19669674161810027,0.34549751280918123,0.6915548140000097,-0.0005325447278780921,0.23154094051760668,0.27862175187181604,-0.02259818286930046,-0.718437362543805,-1.0731190651859561,-0.8726393111252592,1.9760253315156886,2.6154543760699496,2.100656051495001,2.0421921918836268,1.4841653262282837,1.977242650258104,0.1944255085516744,-1.390649974678725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,0.5140958591719075,0.3246530083923691,0.3927630888041568,0.34540591518894237,-0.2851734190183994,-0.18622435940935908,0.2222451849233309,-0.5352138612835156,-0.2781491816757941,0.3324286056988182,0.06455062720873175,-0.6130486452541345,-0.9970719165027099,-0.8883893161409329,1.237978156567529,2.1954720451671808,1.6922333705065602,2.0607398364655998,1.632733703800636,1.6251262027805224,0.28535570519726,-1.2905035428505134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20,0.25583251205550217,-0.12773635332442937,0.13113098388873093,-0.2596641566566589,0.9438968043174344,1.0922635441857642,2.4849880394001747,-2.251249243072627,0.9596696865081791,0.2770065961654125,0.08631767505430873,-0.5401362471766846,-0.9312553387638387,-0.914415784283214,-0.28039205973936293,1.0134633825456962,1.0881220815214865,1.8820069561864186,1.712975903387834,0.8764114218667268,0.30081905483975885,-1.1799685187201718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,-0.06308066799592106,0.05945924462734929,-0.07468835648842008,0.01437684345869348,-0.41097189409558077,-0.3684103903439529,-0.5990466659608568,0.9373956992955383,-0.4237749308739087,0.2265408977702761,0.13065795770270372,-0.4609968262414333,-0.8514300004754722,-0.9318199869059693,-0.059025201678447485,0.960293548399363,1.3980464527360688,1.7908564811592376,1.757477998397495,0.48477317489173566,0.3286777362166231,-1.069621657406965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,0.1892411560466997,0.2856539254857485,0.2692558507502655,0.22730358644604723,-0.3901696589262081,-0.3154209098043872,0.24738677219529603,1.1318252689521338,-0.4237749308739087,0.1964704988834404,0.19594297750029016,-0.3576948905248439,-0.7676291258122977,-0.940252243240903,0.05848371637971844,1.00519619449342,1.5343364304114826,1.7840043099169667,1.7915993677117465,0.371021711046452,0.33487325925475375,-0.8993554289457545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,0.15606122199828207,0.3090533752297209,0.2614389369493863,0.22730358644604723,-0.7294952554494575,-0.6920894207115958,0.1635814812887462,0.12079150673783748,-0.7150264292701376,0.17134057627500773,0.2289966427472743,-0.2539847620055379,-0.6981716431776527,-0.9503802117946787,-0.13854267657118371,1.088709400786515,2.0592725736091095,1.7671434422317458,1.815253930831455,0.25632698147271443,0.3063464322678446,-0.6982075906173287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,0.29958372741701955,0.08332668336620243,0.17545288513971488,0.1496067347087967,-0.49394905499402564,-0.4414607131912627,0.10491777765416146,-1.1212245842284945,-0.4965878054729658,0.12234751984747806,0.23144745109729734,-0.15727638962265947,-0.638378432061327,-0.9696908931267463,-0.44150208111202427,0.6621723168892392,1.6467201902815463,1.6491073467007666,1.8086776899630774,-0.07494063003785412,0.16544292093196633,-0.4112653857587524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,0.2140103626270306,0.18355432643621655,0.16028807236601056,0.24606605264712736,-0.695539517819228,-0.675395129768676,-0.5990466659608568,0.5038177589613305,-0.7150264292701376,0.18554444557542707,0.23540582905735952,-0.09233624689626686,-0.5906405344844341,-0.9909415842007154,-0.12193974979371394,0.3879859432932424,1.6638922398961364,1.5755163451213567,1.7875184880196542,-0.23473997530123947,0.13798911998159347,-0.27697416300254585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,0.27481452083668867,0.18355432643621655,0.15911553529587796,0.10990193071481177,-0.4908200279769055,-0.45943838887609095,0.28090888855791596,0.004133764943880199,-0.4965878054729658,0.21073770762332678,0.2225390852197538,-0.027396104169872378,-0.5421161099269101,-1.0113939173562039,0.8655898995210325,0.29114495474437196,1.9967663521968455,1.499958636256684,1.7542680402165474,-0.3672352320500504,0.07906437517392302,-0.11532217810144725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,0.05196882425103584,0.07435689429767899,0.002699090140284889,0.05571655114654871,-0.43403398211065136,-0.4065895514117095,-0.3895334386944823,-0.5402690300945872,-0.4237749308739087,0.16784107224446979,0.18538999022997013,0.018467272878447932,-0.4923761436720573,-1.0336585229866337,0.13778037433884135,-0.008642329333662631,1.8224550335469685,1.3827267129662275,1.7023415197109955,-0.5718866862083583,0.029448816984078228,0.005798661459139366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,0.19857783516265015,0.13675542694827186,0.20593884896314454,0.2577439361747702,-0.26512446813092594,-0.20000486722432773,-0.37277238051317235,0.3152210763944329,-0.2781491816757941,0.13286186679895826,0.1547871333330035,0.06637994440572206,-0.4403852802035515,-1.0533923340154985,-0.44161773174335306,-0.1779176221131723,1.9981900361779075,1.2985998049922556,1.6426259727809,-0.6572384413475226,-0.03890983020482816,0.14669927751836867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.1615397692481374,0.16023287485805737,0.09212458402234357,0.09433141934462132,-0.22450506185312577,-0.17140851779852237,-0.054312275068283254,0.12118036587715066,-0.205336307076737,0.14847503862751185,0.13779271227431114,0.10262579919406623,-0.374048164608412,-1.0588339415878214,-0.44125513294286167,-0.37334757101264704,1.5796937628698429,1.2267570093898077,1.5793329991252405,-0.6964397013338193,-0.07907045202657272,0.24324657068210048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.1522802527695088,0.12123379195143683,0.09423515074858081,0.1721061236387227,-0.550039761523142,-0.5239194122148436,-0.557144020507582,-0.19029580471271526,-0.5694006800720232,0.135822985594029,0.1635261999495244,0.1271673501493569,-0.3148527139973657,-1.0641142808606143,0.3103992343158462,-0.4259790797052153,1.512765384866346,1.1419025845778297,1.5103671208001375,-0.7586031019802041,-0.10360307804981317,0.306305151798715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.20629409889484038,0.7139418539662561,0.5812288805433558,0.30445547028534153,1.0450107329262237,1.3107018836841557,1.7810235957851568,2.9590743645848177,1.0324825611072364,0.24350003268750228,0.23117334753183366,0.18502659731838567,-0.23651176662880077,-1.054069341530364,1.3052372565810269,0.6001971652064296,1.7522737430725752,1.284973489071812,1.4861026967098838,-0.26876684154652913,-0.03469149512764022,0.3447763268879473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,0.739642248063828,0.7355473458965237,0.6664332409729399,0.7248592772804838,-0.28998284943360253,-0.17393901058737482,-0.4984803168729971,0.1118477465336341,-0.2781491816757941,0.3777321397774124,0.2776742112256435,0.2427817136703959,-0.14908142746229827,-1.0340002201757408,1.3224349659413015,1.506736594483137,1.7507612435208377,1.390587202046951,1.489507383231283,0.0344298643219645,0.017068834386519193,0.3979816980139952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,0.9624879446494825,1.0274944805354858,0.9641013185104199,0.886948300644166,0.061916800102888865,0.26601220742452647,0.34795312128315586,1.4596335233931537,0.08591519131949206,0.5585662394549813,0.3519320918573496,0.29822512588456124,-0.051523480883429625,-1.0139614364220217,1.8380501584591198,1.5811585444028438,1.7816081515502606,1.5671409676196895,1.5303728705479471,0.4449234128763189,0.1870950595439423,0.3444362100140218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,0.9938159754021745,1.1308420502380303,1.0776029068991861,1.0635178995821262,-0.41583926945554545,-0.2748669101447975,-0.0878343914309032,0.5193721245338582,-0.4237749308739087,0.7556152356360382,0.46020300021515903,0.35543043152270337,0.0532933947020969,-0.988755680219928,1.8434927449245688,1.4928889739236666,1.7338330936855701,1.7264593467313734,1.5974835571213126,0.7325169705869465,0.3543348020251334,0.2963091725743006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,1.1245294830254773,1.056743792715451,1.0424267947952295,1.1128764206256292,-0.4165346087926832,-0.2760719389366269,-0.6158077241421667,-0.3652824174036512,-0.4237749308739087,0.9455385448770867,0.5504556300785808,0.40410534063056436,0.12990398271328485,-0.9630437650975269,1.6010187028171405,1.2941324071880995,1.6659494318402095,1.8038427183334553,1.6678895991127805,0.7686273075420389,0.4720636235653836,0.27672188928521363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,1.0627993731679555,0.9713358011499518,1.0111591395917128,1.0829810387948642,-0.7367963184894044,-0.6558837534560634,-0.6158077241421667,-0.4216669926040639,-0.7150264292701376,0.9977935824371542,0.6318805127601796,0.43952647934811206,0.20338276329251745,-0.9298464461315001,1.4665307010164383,1.6507544001931556,1.5198487628830337,1.811904285024045,1.725956010770784,0.6334102663710205,0.5537750470590179,0.26591159112856805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,1.0333232457109893,1.3847260799601298,1.2613003812198476,1.137477828590531,0.1177177819081978,0.37046453287948644,0.5993689940028051,2.065087203303792,0.08591519131949206,1.1295871211075927,0.767319921577104,0.4903089961924605,0.28292495186785904,-0.8874680111030147,1.3734091435814306,1.8360840260127211,1.5716749587703012,1.952818605008499,1.8028515215999943,0.8397385767857667,0.7223575074734474,0.20569601290766687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,1.356017394991184,1.5867413294164248,1.6286953298611708,1.456673311679435,0.4021115707975605,0.7690158567112908,0.8088822212691795,1.0112789357650447,0.3771666897157209,1.2431230663517423,0.9171900769286846,0.5519294484722532,0.3689938843333467,-0.8378404861747722,1.467010349204357,1.9251248515930972,1.6540546532255591,2.1168605264632667,1.8998066759914796,1.0595511300095246,0.9210096302417875,0.1377665577753132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,1.5655911179574713,1.548522228167936,1.5348923642506203,1.5656668912707683,-0.4988743752987518,-0.3247585898779554,-0.43143608414775725,-0.18640721331958335,-0.4965878054729658,1.3279187409378514,1.060683293448469,0.6172861144667295,0.4447893443827975,-0.7694004552555921,1.1677261020337166,2.0873702483174803,1.5457474106640403,2.2069652525006513,1.9968365461054296,1.0603698610936483,1.0825561109672996,0.10844964279363452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,1.5720727794925105,1.4315249794480744,1.552871265992642,1.526740612845292,-0.5125493822624619,-0.34656927351757943,-0.0878343914309032,-0.5791549440259062,-0.4965878054729658,1.4040052425972889,1.1961146403958176,0.7005532809886582,0.5096878306279169,-0.6999177688948781,0.7057559768031865,1.7978482686945574,1.270163482280443,2.2085406080599674,2.07480077364725,0.8514495201304282,1.1737136591261708,0.17078336134881286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,1.4061731092504206,1.3317653253729393,1.2966328315998217,1.3398944764030067,-0.37487219350917633,-0.20276515433764036,-0.48171925869168714,-0.493217074237691,-0.35096205627485144,1.4771781300412472,1.2599727092790818,0.7684965564779095,0.572072290633142,-0.629975228373129,0.6388309018316695,1.5797995434917642,1.0400366271580328,2.1472086523482385,2.1239223256116575,0.5353929490954813,1.2412982346892707,0.22755491892383772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,1.3806322762968712,1.1742090304301918,1.3414237476788597,1.277612430922245,-0.2491316633767564,-0.05456181089000701,0.17196201037940098,-0.7813616964687654,-0.2781491816757941,1.4344398432610588,1.305312663754459,0.815946887177617,0.6278156028237644,-0.5531859703425338,0.4685716851890696,1.3581985092236593,0.8415466279579844,2.015591529229908,2.134785702727731,0.11616181624979992,1.2850603415228143,0.2701918684377731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,1.5334914608315593,1.3925258965414538,1.4254555710383112,1.4488880559943398,0.348512496893188,0.6738751965124656,-0.3392502641505526,1.0925504958815015,0.3771666897157209,1.395011042193007,1.343042213353459,0.8738061343466438,0.6792716279454403,-0.46538096975282517,0.11443810245369787,1.0772797419555773,1.1418173954614228,1.9715161826123235,2.1339546005560215,-0.011985692597479482,1.3536013122075221,0.308985252906017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,1.4370381641791814,1.0630616441463232,1.3547125011403547,1.0835260066928205,0.17861791885251732,0.4283897114458817,1.4122803157963382,-1.6384072395150384,0.15872806591854938,1.2964548743827407,1.336036448695013,0.9261256220502091,0.7160667901482298,-0.3827237810214374,-0.9304504611952639,0.5032234270719539,1.3014807829916826,1.7908844845639151,2.094267005838907,-0.43777316031640595,1.351557914567134,0.3997248165565774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,1.1166588940186435,1.0568997890470775,1.0346098809943503,0.914819515996808,0.23557779955305594,0.4709345230242543,0.5658468776401852,-0.026586107061861885,0.23154094051760668,1.220400042443045,1.3360525724341592,0.9727637323771536,0.7494956168739367,-0.31807754693084966,-0.9008713658531203,0.14135733393883898,1.156317051127114,1.6266953887772202,2.027046389575853,-0.7394786091290417,1.347654449353704,0.4824210149105859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,1.0657315533861869,0.9877934141365449,1.0346098809943503,1.0284842489991977,-0.008660142616598459,0.18606416843332976,-0.1381175659748331,-0.34039543248760695,0.013102316720434746,1.1505683104309543,1.3377536269139396,1.015711446548911,0.7744213719145335,-0.25643473532956446,-0.8526697587639827,-0.10801349533752708,0.8751769215436178,1.4536294290947727,1.9358816455318468,-1.001857142720992,1.3281412435646567,0.5724132060003708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
