日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,601211,13.16,12.95,13.46,12.94,342899,513852432.0,3.86,-3.86,-0.52,0.46,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,601211,12.98,12.5,13.03,12.43,340283,492794768.0,4.63,-3.47,-0.45,0.46,,,,,,,,,-0.03589743589743577,-0.007179487179487154,-0.028717948717948617,,
2022-04-27,601211,12.39,12.6,12.65,12.33,288586,411690064.0,2.56,0.8,0.1,0.39,,,,,,,,,-0.05563591204616891,-0.016870772152823506,-0.0387651398933454,,
2022-04-28,601211,12.54,12.39,12.57,12.21,299770,424204928.0,2.86,-1.67,-0.21,0.4,,,,,,,,,-0.08721863937584651,-0.030940345597428108,-0.0562782937784184,,
2022-04-29,601211,12.78,12.84,12.93,12.48,405653,588170672.0,3.63,3.63,0.45,0.55,12.656,,,,,,,,-0.07507156090906086,-0.03976658865975466,-0.035304972249306205,,
2022-05-05,601211,12.63,12.57,12.72,12.56,281799,405258608.0,1.25,-2.1,-0.27,0.38,12.58,,,,,37.16216216216217,,,-0.08623756426517737,-0.0490607837808392,-0.037176780484338166,,
2022-05-06,601211,12.35,12.32,12.47,12.3,214920,303849776.0,1.35,-1.99,-0.25,0.29,12.544,,,,,31.791907514450855,,,-0.11394611317079573,-0.06203784965883051,-0.051908263511965216,,
2022-05-09,601211,12.26,12.28,12.37,12.18,209296,293626784.0,1.54,-0.32,-0.04,0.28,12.48,,,,,41.666666666666636,,,-0.13754744222025828,-0.07713976817111606,-0.06040767404914221,,
2022-05-10,601211,12.15,12.37,12.45,12.07,260195,365594576.0,3.09,0.73,0.09,0.35,12.476,,,,,41.2213740458015,,,-0.14729153258983452,-0.09117012105485976,-0.056121411534974755,,
2022-05-11,601211,12.36,12.43,12.69,12.34,347677,495728800.0,2.83,0.49,0.06,0.47,12.394,12.525,,,,51.72413793103445,,,-0.1484609306561424,-0.1026282829751163,-0.045832647681026115,,
