日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,30.58,-0.78,-111365435.0,-11.42,-31195385.0,-3.2,-80170050.0,-8.22,52021008.0,5.33,59344416.0,6.09,-111365446.0,-1.2801171738673656,-1.9999998024521717,,-0.9246103806593345
2024-10-29,30.53,-0.16,-100364330.0,-11.77,1093154.0,0.13,-101457484.0,-11.9,-870361.0,-0.1,101234701.0,11.87,-100364320.0,-0.9891082408569003,-2.000000199273985,,-0.8108039774306344
2024-10-30,29.9,-2.06,-48918630.0,-3.6,-16831862.0,-1.24,-32086768.0,-2.36,48428800.0,3.56,489808.0,0.04,-48918652.0,-1.3440781647049198,-1.9999991005475377,,-0.2785996888171017
2024-10-31,29.22,-2.27,-65551690.0,-4.9,-3644442.0,-0.27,-61907248.0,-4.62,-12883264.0,-0.96,78434960.0,5.86,-65551684.0,-1.0555965579770452,-2.000000183061628,,-0.45066803406720374
2024-11-01,29.39,0.58,20154269.0,2.44,8708138.0,1.05,11446131.0,1.39,-44683892.0,-5.41,24529616.0,2.97,20154262.0,1.4320746152847754,2.0000006946420563,-61209168.0,0.435958066713135
2024-11-04,29.7,1.05,-25301129.0,-3.32,13613649.0,1.79,-38914778.0,-5.11,-40092821.0,-5.26,65393952.0,8.58,-25301127.0,-0.4619351541138677,-2.0000001580956455,-43996304.2,-0.03427691918298355
2024-11-05,29.75,0.17,-40259970.0,-3.99,-19159802.0,-1.9,-21100168.0,-2.09,11335120.0,1.12,28924848.0,2.87,-40259972.0,-1.4759019703242349,-1.9999999006456837,-31975434.6,-0.18902583723970118
2024-11-06,28.67,-3.63,-232439001.0,-11.81,-160886233.0,-8.17,-71552768.0,-3.63,50502416.0,2.57,181936576.0,9.24,-232439010.0,-1.6921653297353068,-1.9999999225603222,-68679506.2,-2.1771137012212334
2024-11-07,29.22,1.92,-41255280.0,-2.21,39033552.0,2.09,-80288832.0,-4.3,-10975424.0,-0.59,52230720.0,2.8,-41255264.0,-0.05385320040613353,-2.000000775658544,-63820222.2,-0.19932211079227202
2024-11-08,29.15,-0.24,-41143408.0,-2.21,-25964624.0,-1.4,-15178784.0,-0.82,34787360.0,1.87,6356048.0,0.34,-41143408.0,-1.631076161702462,-1.9999999999999514,-76079756.2,-0.19816496296580866
2024-11-11,28.46,-2.37,-164006893.0,-10.33,-89807917.0,-5.66,-74198976.0,-4.67,13334208.0,0.84,150672672.0,9.49,-164006906.0,-1.5475861120140784,-1.999999841470078,-103820912.0,-1.4691851108558156
2024-11-12,28.89,1.51,46853557.0,2.0,60561573.0,2.58,-13708016.0,-0.58,-31397872.0,-1.34,-15455664.0,-0.66,46853578.0,2.292570484158066,1.9999991035902958,-86398202.0,0.7121618955417919
2024-11-13,29.6,2.46,136713091.0,5.48,103218211.0,4.14,33494880.0,1.34,8071168.0,0.32,-144784256.0,-5.81,136713094.0,1.7549986982227044,1.9999999561124553,-12567781.2,1.6417565853791627
2024-11-14,29.93,1.11,64644382.0,3.73,74932174.0,4.33,-10287792.0,-0.59,-1230928.0,-0.07,-63413456.0,-3.66,64644380.0,2.1591444762870005,2.0000000618769644,8612147.6,0.8962073456324431
2024-11-15,29.59,-1.14,-46676831.0,-3.14,-28831215.0,-1.94,-17845616.0,-1.2,-2754752.0,-0.19,49431568.0,3.32,-46676846.0,-1.6176766956361701,-1.9999993572830093,7505460.0,-0.2554082557222967
2024-11-18,28.8,-2.67,-178239934.0,-14.48,-70840702.0,-5.75,-107399232.0,-8.72,24093936.0,1.96,154145984.0,12.52,-178239948.0,-1.3974456276210234,-1.999999842908381,4658851.6,-1.6164256130574106
2024-11-19,28.95,0.52,86778447.0,8.81,11148573.0,1.13,75629874.0,7.68,-87747072.0,-8.91,968640.0,0.1,86778462.0,1.1284714863925438,1.9999996542920755,12643828.4,1.1251839305010387
2024-11-20,28.93,-0.07,-13757750.0,-1.56,-42409341.0,-4.8,28651591.0,3.24,-23808709.0,-2.69,37566465.0,4.25,-13757744.0,-4.0825800363777605,-2.000000872235884,-17450339.2,0.08513912062251662
2024-11-21,28.8,-0.45,-71359727.0,-7.93,-130109041.0,-14.45,58749314.0,6.53,-24784740.0,-2.75,96144466.0,10.68,-71359728.0,-2.8232838555662263,-1.9999999719729593,-44651160.8,-0.51075211977207
2024-11-22,28.9,0.35,169762567.0,12.7,65295815.0,4.88,104466752.0,7.81,-48158464.0,-3.6,-121604112.0,-9.1,169762558.0,1.384630302283726,2.0000001060304355,-1363280.0,1.9836525537078966
2024-11-25,28.11,-2.73,20659699.0,1.77,-10636406.0,-0.91,31296105.0,2.68,-9641504.0,-0.83,-11018208.0,-0.94,20659686.0,0.48516192356454574,2.0000012584895046,38416646.8,0.44118666672603024
2024-11-26,28.29,0.64,73468140.0,7.8,8550608.0,0.91,64917532.0,6.89,-76344558.0,-8.1,2876416.0,0.31,73468138.0,1.1163852825560774,2.0000000544453433,35754582.0,0.9874889254398618
2024-11-27,28.77,1.7,48675706.0,6.67,34234537.0,4.69,14441169.0,1.98,-10866099.0,-1.49,-37809601.0,-5.18,48675712.0,1.7033185462186624,1.9999997534704372,48241273.2,0.7310118311520852
2024-11-28,28.2,-1.98,-26228710.0,-3.08,-6826761.0,-0.8,-19401949.0,-2.28,8374664.0,0.98,17854064.0,2.1,-26228692.0,-1.2602790486082471,-2.0000013725426338,57267480.4,-0.043872558430350525
