datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2025-03-11 09:35:00,20.27,20.36,20.4,20.23,-0.54,-0.11,71065,144353400.0,0.83,0.08,,,,,,,,,0.0,0.0,0.0,,
2025-03-11 09:40:00,20.38,20.55,20.58,20.38,0.93,0.19,66330,135813715.0,0.98,0.08,,,,,,,,,0.015156695156694155,0.0030313390313388314,0.012125356125355324,,
2025-03-11 09:45:00,20.58,20.31,20.7,20.31,-1.17,-0.24,91230,187454591.0,1.9,0.11,,,,,,,,,0.007713573753459713,0.0039677859757630074,0.003745787777696705,,
2025-03-11 09:50:00,20.31,20.5,20.51,20.31,0.94,0.19,35269,71997844.0,0.98,0.04,,,,,,,,,0.016950859562850695,0.006564400693180546,0.01038645886967015,,
2025-03-11 09:55:00,20.48,20.5,20.54,20.47,0.0,0.0,32539,66735212.0,0.34,0.04,20.444,,,,,,,,0.023994877110801838,0.010050495976704805,0.013944381134097033,,
2025-03-11 10:00:00,20.5,20.55,20.58,20.47,0.24,0.05,23161,47562654.0,0.54,0.03,20.482,,,,,64.17910447761193,,,0.03322885237360751,0.014686167256085347,0.018542685117522162,,
2025-03-11 10:05:00,20.56,20.65,20.65,20.56,0.49,0.1,38359,79060086.0,0.44,0.05,20.502000000000002,,,,,68.8311688311687,,,0.048061979974111324,0.021361329799690545,0.02670065017442078,,
2025-03-11 10:10:00,20.65,20.68,20.69,20.62,0.15,0.03,49224,101756447.0,0.34,0.06,20.576,,,,,60.6557377049179,,,0.06152882376397173,0.029394828592546784,0.03213399517142494,,
2025-03-11 10:15:00,20.67,20.7,20.75,20.64,0.1,0.02,66845,138417315.0,0.53,0.08,20.616,,,,,100.0,,,0.0729740281718243,0.03811066850840229,0.03486335966342201,,
2025-03-11 10:20:00,20.69,20.62,20.73,20.61,-0.39,-0.08,27272,56401557.0,0.58,0.03,20.64,20.541999999999998,,,,71.42857142857179,,,0.07472768942388086,0.04543407269149801,0.02929361673238285,,
2025-03-11 10:25:00,20.64,20.69,20.69,20.63,0.34,0.07,21401,44207471.0,0.29,0.03,20.668,20.575,,,,77.1428571428575,,,0.08083408853105922,0.05251407585941026,0.028320012671648964,,
2025-03-11 10:30:00,20.69,20.63,20.7,20.62,-0.29,-0.06,23075,47682950.0,0.39,0.03,20.663999999999998,20.583000000000002,,,,61.111111111110894,63.10679611650478,,0.07991079337536533,0.05799341936260127,0.021917374012764057,,
2025-03-11 10:35:00,20.63,20.53,20.65,20.53,-0.48,-0.1,29717,61192242.0,0.58,0.04,20.634,20.605,,,,33.33333333333367,57.522123893805365,,0.07029954169069796,0.06045464382822061,0.009844897862477352,,
2025-03-11 10:40:00,20.53,20.53,20.56,20.5,0.0,0.0,28498,58495635.0,0.29,0.03,20.6,20.608,,,,27.272727272727366,48.93617021276599,,0.06196822436863059,0.06075735993630261,0.001210864432327978,,
2025-03-11 10:45:00,20.52,20.53,20.62,20.51,0.0,0.0,31720,65284469.0,0.54,0.04,20.582,20.611,,,,22.58064516129052,65.71428571428591,,0.05473464841124098,0.059552817631290285,-0.004818169220049302,,
2025-03-11 10:50:00,20.53,20.47,20.55,20.46,-0.29,-0.06,25351,51949449.0,0.44,0.03,20.538,20.603,,,,24.137931034482634,47.368421052631476,,0.04365723535731547,0.056373701176495324,-0.012716465819179852,,
2025-03-11 10:55:00,20.47,20.49,20.5,20.45,0.1,0.02,16232,33234342.0,0.24,0.02,20.51,20.587,,,,8.333333333333087,49.15254237288122,,0.036076273729801045,0.05231421568715647,-0.016237941957355423,,
2025-03-11 11:00:00,20.49,20.5,20.5,20.47,0.05,0.01,15494,31733142.0,0.15,0.02,20.504,20.569,,,,15.789473684211018,45.454545454545396,,0.030523369050353466,0.04795604635979587,-0.017432677309442403,,
2025-03-11 11:05:00,20.49,20.45,20.5,20.45,-0.24,-0.05,16416,33613957.0,0.24,0.02,20.488,20.544000000000004,,,,21.4285714285716,30.000000000000213,,0.021836354055910334,0.04273210789901877,-0.020895753843108433,,
2025-03-11 11:10:00,20.45,20.46,20.46,20.41,0.05,0.01,17069,34888759.0,0.24,0.02,20.474,20.528,20.535,,,26.666666666667467,27.08333333333364,,0.015579161635127292,0.03730151864624048,-0.021722357011113184,20.743402444677045,20.326597555322955
2025-03-11 11:15:00,20.45,20.44,20.48,20.43,-0.1,-0.02,14162,28964713.0,0.24,0.02,20.468,20.502999999999997,20.538999999999998,,,23.529411764706737,22.916666666667098,,0.008903821001915446,0.03162197911737547,-0.022718158115460026,20.736019902815077,20.34198009718492
2025-03-11 11:20:00,20.44,20.47,20.48,20.43,0.15,0.03,15322,31345288.0,0.24,0.02,20.464,20.487000000000002,20.535,,,50.0,32.55813953488361,,0.005965547616902711,0.02649069281728092,-0.02052514520037821,20.734314615092508,20.335685384907492
2025-03-11 11:25:00,20.46,20.48,20.48,20.45,0.05,0.01,11066,22648190.0,0.15,0.01,20.46,20.482,20.543499999999998,,,46.15384615384699,21.621621621621856,,0.004393218923606668,0.02207119803854607,-0.0176779791149394,20.714967351503365,20.37203264849663
2025-03-11 11:30:00,20.48,20.47,20.48,20.46,-0.05,-0.01,8553,17504406.0,0.1,0.01,20.464000000000002,20.476,20.542,,,38.461538461538254,25.000000000000284,54.074074074074026,0.0023135514981085237,0.01811966873045856,-0.015806117232350037,20.715581468814474,20.36841853118553
2025-03-11 13:05:00,20.47,20.47,20.49,20.46,0.0,0.0,19715,40372046.0,0.15,0.02,20.466,20.47,20.5405,,,62.49999999999944,36.36363636363621,54.074074074074026,0.000657817173305375,0.014627298419027924,-0.013969481245722549,20.716116208339606,20.364883791660397
2025-03-11 13:10:00,20.47,20.49,20.49,20.45,0.1,0.02,10589,21679690.0,0.2,0.01,20.476,20.471999999999998,20.5375,,,66.66666666666535,41.666666666666295,47.457627118643984,0.0009485345293924752,0.011891545641100836,-0.01094301111170836,20.71447754838278,20.36052245161722
2025-03-11 13:15:00,20.49,20.55,20.55,20.49,0.29,0.06,27250,55889332.0,0.29,0.03,20.491999999999997,20.478,20.5325,,,92.30769230769125,53.333333333333165,62.000000000000014,0.005951819813741821,0.010703600475629033,-0.004751780661887212,20.7015686562504,20.363431343749596
2025-03-11 13:20:00,20.55,20.51,20.56,20.48,-0.19,-0.04,15308,31437990.0,0.39,0.02,20.497999999999998,20.479000000000003,20.523999999999997,,,64.28571428571482,57.1428571428575,50.58823529411773,0.00661306247454263,0.009885492875411753,-0.0032724304008691224,20.678292954438867,20.369707045561128
2025-03-11 13:25:00,20.5,20.46,20.52,20.46,-0.24,-0.05,14057,28805456.0,0.29,0.02,20.496,20.479999999999997,20.512,,,44.44444444444466,45.16129032258113,47.777777777777835,0.0030671635623562565,0.008521827012800654,-0.005454663450444397,20.644442639023772,20.37955736097623
2025-03-11 13:30:00,20.46,20.49,20.5,20.46,0.15,0.03,12981,26589230.0,0.2,0.02,20.5,20.483,20.505499999999998,20.517666666666667,,54.999999999999915,48.48484848484826,46.59090909090897,0.002647246596254149,0.007346910929491354,-0.004699664333237204,20.628013157188168,20.382986842811828
2025-03-11 13:35:00,20.49,20.48,20.49,20.45,-0.05,-0.01,12466,25518997.0,0.2,0.01,20.498,20.487,20.494999999999997,20.521666666666665,,52.380952380952785,55.172413793103665,39.240506329114076,0.0014903629721452205,0.006175601338022127,-0.0046852383658769065,20.58169365301847,20.408306346981526
2025-03-11 13:40:00,20.48,20.43,20.48,20.4,-0.24,-0.05,19231,39305915.0,0.39,0.02,20.474,20.482999999999997,20.485,20.517666666666667,,37.500000000000185,45.45454545454526,34.56790123456794,-0.0034216155136626014,0.004256157967685181,-0.0076777734813477825,20.54940006538084,20.42059993461916
2025-03-11 13:45:00,20.43,20.37,20.43,20.37,-0.29,-0.06,24382,49722372.0,0.29,0.03,20.446,20.472,20.477,20.519666666666662,,12.499999999999261,40.540540540540434,30.58823529411778,-0.012017363723188623,0.0010014536295104202,-0.013018817352699044,20.555967015099274,20.398032984900727
2025-03-11 13:50:00,20.38,20.39,20.39,20.34,0.1,0.02,22825,46461656.0,0.25,0.03,20.432000000000002,20.464,20.47,20.516000000000002,,22.727272727271924,38.888888888889106,35.44303797468358,-0.01701953267682299,-0.0026027436317562617,-0.01441678904506673,20.55385451059647,20.38614548940353
2025-03-11 13:55:00,20.4,20.39,20.41,20.36,0.0,0.0,19462,39685839.0,0.25,0.02,20.412,20.456,20.463,20.512333333333334,,29.41176470588161,37.14285714285709,29.166666666666686,-0.020744656128510286,-0.006231126131107067,-0.01451352999740322,20.549108866222422,20.37689113377758
2025-03-11 14:00:00,20.38,20.4,20.41,20.36,0.05,0.01,17788,36262408.0,0.25,0.02,20.396,20.447,20.4595,20.507333333333335,,19.999999999999048,39.999999999999794,32.8358208955223,-0.0226290730079981,-0.009510715506485275,-0.013118357501512827,20.549989894754262,20.369010105245735
2025-03-11 14:05:00,20.39,20.47,20.48,20.39,0.34,0.07,17731,36245290.0,0.44,0.02,20.404,20.439,20.458499999999997,20.501333333333335,,47.61904761904722,50.0,45.31249999999983,-0.018263541241125836,-0.011261280653413388,-0.007002260587712448,20.5480074239791,20.368992576020894
2025-03-11 14:10:00,20.47,20.47,20.48,20.43,0.0,0.0,17742,36292362.0,0.24,0.02,20.424,20.435,20.457,20.49433333333333,,62.50000000000001,47.50000000000002,45.31249999999983,-0.014635121295668796,-0.01193604878186447,-0.0026990725138043258,20.544563510785366,20.369436489214635
2025-03-11 14:15:00,20.46,20.49,20.49,20.46,0.1,0.02,12513,25619901.0,0.15,0.01,20.444,20.438,20.459,20.487333333333332,,100.0,41.666666666666174,46.96969696969677,-0.01003011853161695,-0.011554862731814967,0.0015247442001980176,20.547710054019916,20.370289945980083
2025-03-11 14:20:00,20.49,20.48,20.49,20.47,-0.05,-0.01,13267,27170371.0,0.1,0.02,20.461999999999996,20.437,20.46,20.482666666666667,,90.90909090909238,45.45454545454516,50.81967213114767,-0.0071056278357701785,-0.01066501575260601,0.003559387916835832,20.54920703300104,20.370792966998962
2025-03-11 14:25:00,20.48,20.46,20.49,20.44,-0.1,-0.02,13203,27017890.0,0.24,0.02,20.474,20.435,20.461000000000002,20.475,,76.92307692307797,50.0,47.54098360655756,-0.006328825976225971,-0.009797777797330003,0.0034689518211040316,20.54971005401992,20.372289945980086
2025-03-11 14:30:00,20.46,20.45,20.47,20.45,-0.05,-0.01,9621,19685074.0,0.1,0.01,20.47,20.437,20.46,20.468999999999998,,69.23076923076965,42.857142857142854,45.90163934426221,-0.006445817955487598,-0.009127385828961523,0.0026815678734739244,20.548733782803016,20.371266217196986
2025-03-11 14:35:00,20.46,20.49,20.49,20.45,0.2,0.04,19787,40497604.0,0.2,0.02,20.474,20.448999999999998,20.460500000000003,20.467666666666666,,60.0,51.61290322580616,53.33333333333329,-0.003273138532339459,-0.007956536369637111,0.004683397837297652,20.549819061441827,20.37118093855818
2025-03-11 14:40:00,20.49,20.47,20.49,20.46,-0.1,-0.02,14783,30273258.0,0.15,0.02,20.47,20.457,20.4605,20.465666666666667,,50.0,57.142857142857146,50.819672131147385,-0.0023455619069956413,-0.006834341477108818,0.004488779570113176,20.549819061441823,20.371180938558176
2025-03-11 14:45:00,20.47,20.48,20.48,20.46,0.05,0.01,19787,40509355.0,0.1,0.02,20.47,20.466,20.461000000000002,20.464,,45.454545454546334,73.91304347826107,53.33333333333329,-0.0007943772357776879,-0.005626348628842592,0.004831971393064904,20.55065430685053,20.371345693149475
2025-03-11 14:50:00,20.48,20.52,20.56,20.47,0.2,0.04,55827,114525503.0,0.44,0.07,20.482,20.477999999999998,20.4625,20.465666666666667,,64.28571428571394,76.00000000000017,54.098360655737785,0.003620874312733946,-0.003776904040527285,0.007397778353261231,20.55515101470746,20.36984898529254
2025-03-11 14:55:00,20.51,20.56,20.56,20.48,0.19,0.04,41384,84976335.0,0.39,0.05,20.504,20.487,20.463,20.468000000000004,,81.2499999999993,79.31034482758633,56.24999999999993,0.01022973664489868,-0.000975575903442092,0.01120531254834077,20.55772397573452,20.368276024265484
2025-03-11 15:00:00,20.55,20.54,20.56,20.53,-0.1,-0.02,51562,105924775.0,0.15,0.06,20.514,20.494,20.4645,20.469333333333335,,76.47058823529437,73.33333333333366,55.38461538461548,0.013695600447650946,0.001958659366776516,0.01173694108087443,20.56322343080282,20.36577656919718
2025-03-12 09:35:00,20.5,20.71,20.73,20.42,0.83,0.17,102825,211318143.0,1.51,0.12,20.562,20.516,20.476999999999997,20.478,,86.66666666666698,80.00000000000036,64.63414634146366,0.02981619914841005,0.007530167323103223,0.022286031825306828,20.624555520326933,20.32944447967306
2025-03-12 09:40:00,20.71,20.52,20.71,20.47,-0.92,-0.19,31765,65260156.0,1.16,0.04,20.57,20.52,20.4785,20.48,,55.31914893617026,54.237288135593275,51.51515151515158,0.02694981694360976,0.011414097247204531,0.01553571969640523,20.627217322815024,20.329782677184976
2025-03-12 09:45:00,20.5,20.39,20.52,20.36,-0.63,-0.13,51877,105940275.0,0.78,0.06,20.544,20.512999999999998,20.474,20.478333333333335,,42.372881355932215,42.857142857143,42.45283018867918,0.014026585108581457,0.011936594819479916,0.0020899902891015412,20.627883072493386,20.320116927506614
2025-03-12 09:50:00,20.4,20.43,20.5,20.4,0.2,0.04,24911,50960978.0,0.49,0.03,20.517999999999997,20.511,20.474,20.476999999999997,,42.372881355932215,46.57534246575337,46.22641509433951,0.006932581988731812,0.010935792253330296,-0.004003210264598484,20.627883072493386,20.320116927506614
2025-03-12 09:55:00,20.42,20.27,20.42,20.25,-0.78,-0.16,39366,80027331.0,0.83,0.05,20.464,20.489,20.469,20.469999999999995,,29.577464788732485,39.08045977011488,41.88034188034177,-0.011467934210450892,0.0064550469605740585,-0.01792298117102495,20.642375163643546,20.295624836356456
2025-03-12 10:00:00,20.28,20.35,20.39,20.28,0.39,0.08,38645,78547815.0,0.54,0.05,20.392,20.477,20.467000000000002,20.466,,37.66233766233786,44.680851063829905,44.262295081967316,-0.019371837965248773,0.0012896699754094923,-0.020661507940658266,20.64507154091605,20.288928459083955
2025-03-12 10:05:00,20.35,20.43,20.45,20.35,0.39,0.08,29776,60783175.0,0.49,0.04,20.374000000000002,20.472,20.469,20.46466666666667,,29.411764705882263,46.93877551020415,48.062015503875934,-0.018961827084073235,-0.0027606294364870532,-0.016201197647586183,20.644307249077023,20.29369275092298
2025-03-12 10:10:00,20.42,20.32,20.42,20.31,-0.54,-0.11,21233,43284492.0,0.54,0.03,20.36,20.452,20.464999999999996,20.459,,33.33333333333333,42.99065420560755,45.92592592592593,-0.027199433065103307,-0.007648390162210305,-0.019551042902893,20.650302029414863,20.27969797058513
2025-03-12 10:15:00,20.32,20.24,20.32,20.2,-0.39,-0.08,43333,87690651.0,0.59,0.05,20.322,20.42,20.4535,20.448666666666664,,36.36363636363619,39.47368421052624,45.25547445255464,-0.0397251991976475,-0.014063751969297746,-0.025661447228349753,20.664290492145525,20.24270950785447
2025-03-12 10:20:00,20.23,20.24,20.27,20.22,0.0,0.0,22111,44753020.0,0.25,0.03,20.316000000000003,20.39,20.442,20.439666666666664,,31.372549019607774,37.27272727272724,44.44444444444436,-0.04908612480921093,-0.021068226537280382,-0.028017898271930547,20.673116284242614,20.210883715757387
2025-03-12 10:25:00,20.24,20.23,20.27,20.21,-0.05,-0.01,21224,42933144.0,0.3,0.03,20.291999999999998,20.342000000000002,20.429,20.432000000000002,,44.44444444444455,34.57943925233654,44.11764705882351,-0.05665851809679623,-0.028186284849183552,-0.028472233247612676,20.67735458522042,20.180645414779576
2025-03-12 10:30:00,20.23,20.24,20.27,20.21,0.05,0.01,16946,34288689.0,0.3,0.02,20.254,20.314,20.417,20.42366666666667,20.470666666666666,31.034482758619887,35.84905660377353,44.11764705882351,-0.06114790294494199,-0.03477860846833524,-0.02636929447660675,20.67785688756382,20.156143112436183
2025-03-12 10:35:00,20.24,20.29,20.32,20.24,0.25,0.05,21529,43673940.0,0.4,0.03,20.247999999999998,20.304000000000002,20.408499999999997,20.417333333333332,20.4695,23.076923076922768,27.65957446808497,43.283582089552226,-0.059979781068761895,-0.039818842988420575,-0.02016093808034132,20.674485753476837,20.142514246523156
