日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,17.2,-0.17,-79050304.0,-3.76,-70906336.0,-3.38,-8143968.0,-0.39,-46558640.0,-2.22,125608960.0,5.98,-79050288.0,-1.8969777820417062,-2.000000404805584,,-0.22252416942448658
2024-10-29,17.22,0.12,-124936128.0,-4.59,-37923136.0,-1.39,-87012992.0,-3.2,8740272.0,0.32,116195856.0,4.27,-124936128.0,-1.3035401897519883,-1.999999999999984,,-0.39447813692096323
2024-10-30,17.13,-0.52,-205857760.0,-7.55,96894272.0,3.56,-302752032.0,-11.11,23285328.0,0.85,182572416.0,6.7,-205857776.0,-0.529314413656152,-1.9999998445528624,,-0.6977263378900057
2024-10-31,16.82,-1.81,-182703216.0,-5.91,-115819872.0,-3.75,-66883344.0,-2.16,-12362048.0,-0.4,195065248.0,6.31,-182703232.0,-1.6339234108348906,-1.9999998248525672,,-0.6109563080426337
2024-11-01,17.25,2.56,152317088.0,3.51,106001696.0,2.45,46315392.0,1.07,-127972672.0,-2.95,-24344432.0,-0.56,152317072.0,1.6959279784474737,2.000000210088059,-88046070.4,0.644508786737711
2024-11-04,17.35,0.58,141995152.0,5.48,-10867536.0,-0.42,152862688.0,5.9,-61367216.0,-2.37,-80627904.0,-3.11,141995184.0,0.9234652352716347,1.999999549280474,-43836976.0,0.605828235315872
2024-11-05,17.7,2.02,182652336.0,5.63,244301056.0,7.53,-61648720.0,-1.9,-5035952.0,-0.16,-177616384.0,-5.48,182652336.0,2.3375194719655688,1.999999999999989,17680716.8,0.7581880612122119
2024-11-06,17.31,-2.2,-331577280.0,-9.81,-237577184.0,-7.03,-94000096.0,-2.78,149318608.0,4.42,182258672.0,5.39,-331577280.0,-1.7165062214154065,-1.9999999999999938,-7463184.0,-1.1688513626141726
2024-11-07,17.09,-1.27,-493309104.0,-10.45,-253622576.0,-5.37,-239686528.0,-5.08,116647600.0,2.47,376661504.0,7.98,-493309104.0,-1.5141250667046244,-1.9999999999999958,-69584358.4,-1.7749300310496174
2024-11-08,17.09,0.0,-88051136.0,-2.26,128809920.0,3.3,-216861056.0,-5.56,-137105328.0,-3.51,225156464.0,5.77,-88051136.0,0.46289901359136965,-1.9999999999999774,-117658000.0,-0.25625421608883286
2024-11-11,16.51,-3.39,-690568880.0,-12.29,-457580208.0,-8.14,-232988672.0,-4.15,165266240.0,2.94,525302624.0,9.35,-690568896.0,-1.6626133824596676,-1.9999999536613913,-284170816.0,-2.514147268043203
2024-11-12,15.98,-3.21,-422278592.0,-9.17,-179615344.0,-3.9,-242663248.0,-5.27,-75586128.0,-1.64,497864704.0,10.82,-422278608.0,-1.4253479210104778,-1.9999999242206414,-405157004.8,-1.5087482285492686
2024-11-13,16.0,0.13,10928352.0,0.47,-11836832.0,-0.51,22765184.0,0.99,-19827696.0,-0.86,8899328.0,0.39,10928336.0,-0.08313067973019102,2.000002928167472,-336655881.6,0.11466441395273162
2024-11-14,15.61,-2.44,-303260592.0,-9.89,-163935168.0,-5.35,-139325424.0,-4.54,7997008.0,0.26,295263600.0,9.63,-303260576.0,-1.5405753235791468,-2.000000105519809,-298646176.0,-1.0627365001811573
2024-11-15,15.62,0.06,146891728.0,4.97,113204112.0,3.83,33687616.0,1.14,-6293424.0,-0.21,-140598288.0,-4.76,146891744.0,1.7706634349715271,1.9999997821524809,-251657600.0,0.6241777505276356
2024-11-18,15.71,0.58,289975584.0,10.43,121046320.0,4.35,168929264.0,6.07,-23728112.0,-0.85,-266247472.0,-9.57,289975584.0,1.4174362487015408,1.9999999999999931,-55548704.0,1.1603744066775736
2024-11-19,16.21,3.18,361503968.0,8.58,164503488.0,3.9,197000480.0,4.67,-97361632.0,-2.31,-264142320.0,-6.27,361503984.0,1.4550529988073342,1.9999999114809146,101207814.4,1.4284220695006793
2024-11-20,16.03,-1.11,-98864799.0,-4.21,-176107071.0,-7.5,77242272.0,3.29,16546784.0,0.7,82318016.0,3.51,-98864798.0,-2.781291982207835,-2.0000000202296273,79249187.6,-0.296777656088316
2024-11-21,16.16,0.81,-19685664.0,-0.9,1921424.0,0.09,-21607088.0,-0.99,-166114176.0,-7.63,185799840.0,8.53,-19685664.0,-0.9023947579314113,-1.9999999999998985,135964170.0,-5.9404134441599166e-05
2024-11-22,15.76,-2.48,-192431718.0,-9.65,-159821014.0,-8.01,-32610704.0,-1.63,-2005984.0,-0.1,194437680.0,9.75,-192431740.0,-1.8305334244755993,-1.9999997713474813,68099473.2,-0.6474132095273011
2024-11-25,15.55,-1.33,-112278761.0,-5.96,-52901849.0,-2.81,-59376912.0,-3.15,-45523104.0,-2.42,157801856.0,8.38,-112278770.0,-1.4711651187486159,-1.999999839684724,-12351397.6,-0.3470455754570504
2024-11-26,15.54,-0.06,-138723071.0,-9.76,-84409151.0,-5.94,-54313920.0,-3.82,29234240.0,2.06,109488816.0,7.7,-138723086.0,-1.6084721615838216,-1.9999997837418206,-112396811.6,-0.446143795167762
2024-11-27,15.68,0.9,5733198.0,0.34,-7383938.0,-0.43,13117136.0,0.77,-32818464.0,-1.92,27085264.0,1.58,5733196.0,-0.28792666428981534,2.0000006976907816,-91477212.8,0.09519599112992515
2024-11-28,15.53,-0.96,-67303490.0,-4.96,-37011234.0,-2.73,-30292256.0,-2.23,36447824.0,2.68,30855664.0,2.27,-67303492.0,-1.5499154783825846,-1.99999994056769,-101000778.4,-0.17850387519925845
2024-11-29,15.7,1.09,261093024.0,11.76,74775088.0,3.37,186317936.0,8.39,-66029408.0,-2.97,-195063616.0,-8.78,261093024.0,1.2863925157954381,1.9999999999999922,-10295825.6,1.052139038567171
2024-12-02,15.56,-0.89,-565991262.0,-21.53,-327781950.0,-12.47,-238209312.0,-9.06,238011600.0,9.06,327979664.0,12.48,-565991260.0,-1.5791289992711168,-2.0000000070672437,-101038323.6,-2.0473013135715865
2024-12-03,15.61,0.32,13341984.0,0.58,53504912.0,2.31,-40162928.0,-1.73,-115884384.0,-5.01,102542416.0,4.43,13342000.0,5.010260530654699,1.9999976015588368,-70625306.4,0.12370945052618033
2024-12-04,15.8,1.22,26078240.0,0.91,121984096.0,4.27,-95905856.0,-3.36,-116088224.0,-4.07,90009984.0,3.15,26078240.0,5.677619962083114,1.9999999999999234,-66556297.6,0.17143761675321958
2024-12-05,15.48,-2.03,-45012464.0,-2.05,-15283408.0,-0.7,-29729056.0,-1.36,-11829072.0,-0.54,56841552.0,2.59,-45012448.0,-1.3395377207655683,-2.0000007109144122,-62098088.8,-0.0949697510459569
2024-12-06,15.69,1.36,67398544.0,3.13,63118352.0,2.93,4280192.0,0.2,77794208.0,3.61,-145192768.0,-6.74,67398528.0,1.936494755493741,2.0000004747877878,-100836988.0,0.32628249830484973
