日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-28,19.02,-0.63,80886802.0,6.68,-7394900.0,-0.61,88281702.0,7.29,-43809936.0,-3.62,-37076864.0,-3.06
2024-10-29,19.01,-0.05,-100432142.0,-8.72,-51824846.0,-4.5,-48607296.0,-4.22,58784656.0,5.11,41647482.0,3.62
2024-10-30,18.77,-1.26,-12965085.0,-1.19,-6237656.0,-0.57,-6727429.0,-0.62,3317744.0,0.3,9647344.0,0.88
2024-10-31,18.28,-2.61,-257034176.0,-10.15,-94326400.0,-3.73,-162707776.0,-6.43,93575776.0,3.7,163458400.0,6.46
2024-11-01,18.29,0.05,-57184946.0,-3.92,-38417458.0,-2.63,-18767488.0,-1.29,-13876208.0,-0.95,71061154.0,4.87
2024-11-04,18.31,0.11,103359115.0,9.71,41469812.0,3.9,61889303.0,5.82,-93895360.0,-8.82,-9463759.0,-0.89
2024-11-05,18.4,0.49,44251670.0,2.8,28608534.0,1.81,15643136.0,0.99,59278176.0,3.75,-103529856.0,-6.54
2024-11-06,18.33,-0.38,29048992.0,1.75,126075696.0,7.58,-97026704.0,-5.84,2030928.0,0.12,-31079936.0,-1.87
2024-11-07,18.91,3.16,112796576.0,6.33,2480368.0,0.14,110316208.0,6.19,-12573744.0,-0.71,-100222848.0,-5.63
2024-11-08,18.7,-1.11,13778656.0,0.85,10131296.0,0.63,3647360.0,0.23,-60188560.0,-3.72,46409888.0,2.87
2024-11-11,18.38,-1.71,130932217.0,8.71,92224681.0,6.13,38707536.0,2.57,-137680944.0,-9.15,6748736.0,0.45
2024-11-12,18.13,-1.36,-52113713.0,-3.51,34843167.0,2.35,-86956880.0,-5.86,-34233040.0,-2.31,86346752.0,5.82
2024-11-13,18.15,0.11,-51566110.0,-4.87,-50213623.0,-4.74,-1352487.0,-0.13,20472032.0,1.93,31094088.0,2.93
2024-11-14,18.19,0.22,36649217.0,2.96,41700017.0,3.37,-5050800.0,-0.41,-27210864.0,-2.2,-9438338.0,-0.76
2024-11-15,18.05,-0.77,-26005676.0,-2.0,-14299724.0,-1.1,-11705952.0,-0.9,36036144.0,2.78,-10030496.0,-0.77
2024-11-18,18.51,2.55,108006128.0,3.44,-105931248.0,-3.38,213937376.0,6.82,-6998032.0,-0.22,-101008096.0,-3.22
2024-11-19,18.33,-0.97,-176080608.0,-9.71,-240546512.0,-13.26,64465904.0,3.55,132273680.0,7.29,43806944.0,2.42
2024-11-20,18.22,-0.6,-13760238.0,-1.18,-53664110.0,-4.59,39903872.0,3.41,-11304000.0,-0.97,25064238.0,2.14
2024-11-21,18.24,0.11,-46912731.0,-5.86,-55189266.0,-6.89,8276535.0,1.03,31967155.0,3.99,14945576.0,1.87
2024-11-22,17.8,-2.41,-130725353.0,-8.55,-140085145.0,-9.16,9359792.0,0.61,19132432.0,1.25,111592944.0,7.3
2024-11-25,17.76,-0.22,11100093.0,0.96,-1600051.0,-0.14,12700144.0,1.1,-37678864.0,-3.27,26578758.0,2.31
2024-11-26,17.96,1.13,-13980459.0,-1.25,-110352491.0,-9.87,96372032.0,8.62,-15295104.0,-1.37,29275558.0,2.62
2024-11-27,18.11,0.84,-45162859.0,-5.24,-39954797.0,-4.64,-5208062.0,-0.6,39303920.0,4.56,5858943.0,0.68
2024-11-28,18.03,-0.44,-23628763.0,-2.75,-27338961.0,-3.18,3710198.0,0.43,-26238720.0,-3.05,49867481.0,5.8
2024-11-29,18.05,0.11,120502402.0,9.39,21082130.0,1.64,99420272.0,7.74,-62574624.0,-4.87,-57927767.0,-4.51
2024-12-02,18.19,0.78,-3357752.0,-0.32,-14329720.0,-1.36,10971968.0,1.04,-9013360.0,-0.85,12371114.0,1.17
2024-12-03,18.45,1.43,154689899.0,11.32,-4671317.0,-0.34,159361216.0,11.66,-52312512.0,-3.83,-102377378.0,-7.49
2024-12-04,18.42,-0.16,25794522.0,2.09,11718970.0,0.95,14075552.0,1.14,-45955264.0,-3.72,20160744.0,1.63
2024-12-05,18.26,-0.87,36072617.0,4.5,-24686310.0,-3.08,60758927.0,7.58,-8850994.0,-1.1,-27221622.0,-3.4
2024-12-06,18.49,1.26,-18893746.0,-1.45,2037710.0,0.16,-20931456.0,-1.61,122140256.0,9.4,-103246513.0,-7.95
2024-12-09,18.54,0.27,49464707.0,4.57,-16886687.0,-1.56,66351394.0,6.13,-19048992.0,-1.76,-30415701.0,-2.81
2024-12-10,18.68,0.76,-154623216.0,-8.76,-44251072.0,-2.51,-110372144.0,-6.25,170785616.0,9.67,-16162384.0,-0.92
2024-12-11,18.55,-0.7,-96832053.0,-8.29,-51080623.0,-4.37,-45751430.0,-3.92,146887136.0,12.58,-50055088.0,-4.29
2024-12-12,18.75,1.08,-156773307.0,-12.1,-16672955.0,-1.29,-140100352.0,-10.81,131717408.0,10.17,25055912.0,1.93
2024-12-13,18.15,-3.2,-60991856.0,-2.94,11689344.0,0.56,-72681200.0,-3.5,-47333472.0,-2.28,108325328.0,5.21
2024-12-16,18.22,0.39,-22675421.0,-2.28,-45530128.0,-4.58,22854707.0,2.3,19024240.0,1.91,3651201.0,0.37
2024-12-17,18.36,0.77,891042.0,0.09,-55278318.0,-5.29,56169360.0,5.37,654064.0,0.06,-1545105.0,-0.15
2024-12-18,18.6,1.31,206222818.0,16.02,68938898.0,5.36,137283920.0,10.66,-149138592.0,-11.59,-57084208.0,-4.43
2024-12-19,18.54,-0.32,3797610.0,0.37,-54760803.0,-5.38,58558413.0,5.75,-18746166.0,-1.84,14948551.0,1.47
2024-12-20,18.52,-0.11,136160550.0,11.23,106512566.0,8.78,29647984.0,2.44,-116117536.0,-9.58,-20043033.0,-1.65
2024-12-23,18.82,1.62,218832448.0,11.98,46101152.0,2.52,172731296.0,9.46,-192284144.0,-10.53,-26548288.0,-1.45
2024-12-24,18.98,0.85,50568000.0,3.23,-15713536.0,-1.0,66281536.0,4.23,-32928240.0,-2.1,-17639776.0,-1.13
2024-12-25,19.19,1.11,81455271.0,5.7,-156860665.0,-10.98,238315936.0,16.69,-97274048.0,-6.81,15818780.0,1.11
2024-12-26,19.22,0.16,12941554.0,1.17,35080579.0,3.17,-22139025.0,-2.0,-35419664.0,-3.2,22478123.0,2.03
2024-12-27,19.35,0.68,42091853.0,3.09,58608989.0,4.3,-16517136.0,-1.21,-10375888.0,-0.76,-31715963.0,-2.33
2024-12-30,19.55,1.03,32690268.0,2.31,-5478484.0,-0.39,38168752.0,2.7,28846240.0,2.04,-61536515.0,-4.35
2024-12-31,19.16,-1.99,-37484816.0,-2.38,-29030352.0,-1.84,-8454464.0,-0.54,11482736.0,0.73,26002048.0,1.65
2025-01-02,18.92,-1.25,-155792272.0,-8.59,-161500416.0,-8.9,5708144.0,0.31,83962992.0,4.63,71829296.0,3.96
2025-01-03,18.92,0.0,-19021503.0,-1.36,-56738383.0,-4.06,37716880.0,2.7,50760592.0,3.63,-31739072.0,-2.27
2025-01-06,19.21,1.53,113640433.0,7.07,8273825.0,0.51,105366608.0,6.56,-47018752.0,-2.93,-66621680.0,-4.14
2025-01-07,19.43,1.15,98709914.0,7.34,22691162.0,1.69,76018752.0,5.65,-12715328.0,-0.95,-85994587.0,-6.39
2025-01-08,19.64,1.08,11435925.0,0.69,2290293.0,0.14,9145632.0,0.55,2523872.0,0.15,-13959808.0,-0.84
2025-01-09,19.61,-0.15,-6948576.0,-0.55,17626208.0,1.4,-24574784.0,-1.96,12422256.0,0.99,-5473680.0,-0.44
2025-01-10,19.58,-0.15,-36593248.0,-2.87,-30789760.0,-2.41,-5803488.0,-0.45,25516512.0,2.0,11076736.0,0.87
2025-01-13,19.29,-1.48,-7316786.0,-0.59,-26708466.0,-2.16,19391680.0,1.57,116751248.0,9.46,-109434464.0,-8.87
2025-01-14,19.61,1.66,-9956861.0,-0.65,-10210557.0,-0.67,253696.0,0.02,98953840.0,6.51,-88996960.0,-5.85
2025-01-15,19.8,0.97,79352416.0,5.09,-72624592.0,-4.66,151977008.0,9.75,-38129280.0,-2.45,-41223152.0,-2.64
2025-01-16,19.99,0.96,166013438.0,11.84,61757982.0,4.4,104255456.0,7.43,-61898304.0,-4.41,-104115133.0,-7.42
2025-01-17,19.9,-0.45,-44049991.0,-4.31,-72841741.0,-7.13,28791750.0,2.82,31720640.0,3.11,12329349.0,1.21
2025-01-20,19.88,-0.1,-20790392.0,-1.85,-42790792.0,-3.81,22000400.0,1.96,70833008.0,6.31,-50042605.0,-4.45
2025-01-21,19.96,0.4,3516790.0,0.31,-66288298.0,-5.77,69805088.0,6.08,-12381056.0,-1.08,8864267.0,0.77
2025-01-22,19.51,-2.25,77687825.0,5.62,624801.0,0.05,77063024.0,5.58,-32502752.0,-2.35,-45185088.0,-3.27
2025-01-23,20.14,3.23,153573472.0,7.72,161416704.0,8.11,-7843232.0,-0.39,-128085104.0,-6.44,-25488384.0,-1.28
2025-01-24,20.23,0.45,61051322.0,4.19,2800746.0,0.19,58250576.0,4.0,96185088.0,6.6,-157236412.0,-10.79
2025-01-27,20.31,0.4,107924924.0,7.92,-1412196.0,-0.1,109337120.0,8.02,-127715456.0,-9.37,19790528.0,1.45
