日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,600941,52.24,53.06,54.24,52.13,88661,588904208.0,3.98,0.04,0.02,2.21,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,600941,52.73,51.32,53.06,51.12,61932,401071408.0,3.66,-3.28,-1.74,1.55,,,,,,,,,-0.13880341880341973,-0.027760683760683948,-0.11104273504273579,,
2022-04-27,600941,51.04,51.24,51.77,49.44,84088,534108192.0,4.54,-0.16,-0.08,2.1,,,,,,,,,-0.2523524971388156,-0.07267904643631028,-0.1796734507025053,,
2022-04-28,600941,51.23,52.01,52.24,50.94,42163,272157760.0,2.54,1.5,0.77,1.05,,,,,,,,,-0.27701513689289214,-0.11354626452762666,-0.16346887236526547,,
2022-04-29,600941,51.53,52.2,53.66,51.46,61070,397439360.0,4.23,0.37,0.19,1.52,51.965999999999994,,,,,,,,-0.27802415508320166,-0.14644184263874166,-0.13158231244446,,
2022-05-05,600941,52.2,51.8,52.53,51.48,38461,248840297.0,2.01,-0.77,-0.4,0.96,51.714,,,,,30.188679245282984,,,-0.30755516186953713,-0.17866450648490076,-0.12889065538463637,,
2022-05-06,600941,51.01,51.23,51.74,50.52,41887,268183172.0,2.36,-1.1,-0.57,1.05,51.696000000000005,,,,,25.599999999999966,,,-0.37265717388881114,-0.21746303996568286,-0.15519413392312828,,
2022-05-09,600941,51.07,51.88,52.14,50.86,36738,236766875.0,2.5,1.27,0.65,0.92,51.824,,,,,60.526315789473685,,,-0.36756436650916413,-0.24748330527437912,-0.12008106123478501,,
2022-05-10,600941,51.14,50.89,51.63,50.61,42195,268941184.0,1.97,-1.91,-0.99,1.05,51.6,,,,,45.09803921568627,,,-0.43835986652215553,-0.2856586175239344,-0.15270124899822113,,
2022-05-11,600941,50.7,49.73,50.84,49.24,98651,617032048.0,3.14,-2.28,-1.16,2.46,51.105999999999995,51.536,,,,21.21212121212136,,,-0.5813664848625635,-0.34480019099166026,-0.23656629387090322,,
2022-05-12,600941,49.41,50.4,50.54,49.27,55238,346957264.0,2.55,1.35,0.67,1.38,50.826,51.27,,,,29.72972972972977,,,-0.6333361546749927,-0.4025073837283268,-0.23082877094666593,,
2022-05-13,600941,50.25,51.62,51.92,50.25,50849,325931632.0,3.31,2.42,1.22,1.27,50.903999999999996,51.3,,,,48.28897338403043,41.4691943127962,,-0.5695136890901438,-0.4359086448006902,-0.13360504428945358,,
2022-05-16,600941,51.64,52.31,52.51,51.32,36045,233654481.0,2.31,1.34,0.69,0.9,50.989999999999995,51.407,,,,60.037174721189615,45.892661555312166,,-0.45797741332890496,-0.44032239850633315,-0.017655014822571813,,
2022-05-17,600941,52.19,52.32,53.04,52.0,31049,202016630.0,1.99,0.02,0.01,0.78,51.275999999999996,51.438,,,,54.64135021097044,56.756756756756744,,-0.3645746056717627,-0.42517283993941907,0.06059823426765637,,
2022-05-18,600941,52.32,53.63,53.82,52.15,42952,282699904.0,3.19,2.5,1.31,1.07,52.056,51.581,,,,77.07509881422922,63.84704519119347,,-0.1827396469013891,-0.3766862013318131,0.19394655443042397,,
2022-05-19,600941,52.99,51.99,53.68,51.72,53225,348591760.0,3.65,-3.06,-1.64,1.33,52.374,51.6,,,,70.39711191335742,49.89473684210529,,-0.16902006784310686,-0.33515297463407184,0.16613290679096498,,
2022-05-20,600941,52.04,53.24,53.3,52.01,39721,260784786.0,2.48,2.4,1.25,0.99,52.698,51.801,,,,73.20261437908498,54.92424242424241,,-0.056629855557069675,-0.2794483508186714,0.22281849526160175,,
2022-05-23,600941,53.12,53.73,53.9,52.65,36399,240601171.0,2.35,0.92,0.49,0.91,52.982000000000006,51.986000000000004,,,,69.57328385899814,59.06103286384976,,0.07115882763635284,-0.20932691512766657,0.2804857427640194,,
2022-05-24,600941,53.75,53.23,54.39,53.19,31866,212020941.0,2.23,-0.93,-0.5,0.8,53.164,52.220000000000006,,,,58.846153846153804,59.451795841209815,,0.130581199623947,-0.14134529217734387,0.27192649180129086,,
