日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-08-12,688041,69.85,59.95,73.65,59.95,1191336,7864877720.0,38.21,67.22,24.1,59.68,,,,,,,,,0.0,0.0,0.0,,
2022-08-15,688041,56.85,56.67,61.04,56.55,594756,3509521338.0,7.49,-5.47,-3.28,29.8,,,,,,,,,-0.2616524216524212,-0.05233048433048424,-0.20932193732193696,,
2022-08-16,688041,55.85,60.54,61.51,54.86,452262,2650930792.0,11.73,6.83,3.87,22.66,,,,,,,,,-0.15495101500799535,-0.07285459046598647,-0.08209642454200888,,
2022-08-17,688041,60.2,57.49,61.71,56.65,309650,1814533092.0,8.36,-5.04,-3.05,15.51,,,,,,,,,-0.3128920666112762,-0.12086208569504443,-0.1920299809162318,,
2022-08-18,688041,56.87,57.5,58.64,55.35,203800,1172481799.0,5.72,0.02,0.01,10.21,58.42999999999999,,,,,,,,-0.43227161340459475,-0.18314399123695452,-0.24912762216764023,,
2022-08-19,688041,57.86,54.11,58.95,53.87,198562,1121274065.0,8.83,-5.9,-3.39,9.95,57.262,,,,,28.52941176470587,,,-0.7913037755542973,-0.3047759481004231,-0.48652782745387424,,
2022-08-22,688041,53.85,56.2,56.81,53.8,171201,961875912.0,5.56,3.86,2.09,8.58,57.168000000000006,,,,,38.04971319311663,,,-0.89685542651997,-0.4231918437843325,-0.47366358273563747,,
2022-08-23,688041,55.78,59.72,60.68,55.65,216656,1282497748.0,8.95,6.26,3.52,10.85,57.004,,,,,59.57313245448839,,,-0.6885342934985417,-0.47626033372717436,-0.21227395977136732,,
2022-08-24,688041,59.15,58.6,60.81,57.08,122858,719144880.0,6.25,-1.88,-1.12,6.16,57.226,,,,,42.640364188163886,,,-0.6068179152794997,-0.5023718500376394,-0.10444606524186029,,
2022-08-25,688041,58.86,55.15,59.15,54.2,132149,738634614.0,8.45,-5.89,-3.45,6.62,56.75599999999999,57.593,,,,41.3843888070692,,,-0.811093483167376,-0.5641161766635867,-0.24697730650378924,,
2022-08-26,688041,54.66,50.05,55.79,49.85,213653,1117262543.0,10.77,-9.25,-5.1,10.7,55.943999999999996,56.602999999999994,,,,30.048205677557576,,,-1.3687328200234887,-0.7250395053355672,-0.6436933146879216,,
2022-08-29,688041,48.89,48.94,51.12,48.54,116266,577106090.0,5.15,-2.22,-1.11,5.82,54.492,55.83,,,,34.22818791946308,31.64388129376458,,-1.878578650095676,-0.955747334287589,-0.9228313158080871,,
2022-08-30,688041,48.87,51.59,52.62,48.77,164272,845275467.0,7.87,5.41,2.65,8.23,52.866,54.935,,,,36.40117994100295,37.193627450980394,,-2.045226196162538,-1.173643106662579,-0.8715830894999592,,
2022-08-31,688041,51.85,50.03,53.61,49.85,121206,626793711.0,7.29,-3.02,-1.56,6.07,51.152,54.189,,,,17.678452301534378,39.26261319534282,,-2.276927536287147,-1.3942999925874926,-0.8826275436996542,,
2022-09-01,688041,56.95,54.32,59.65,53.7,444212,2548811140.0,11.89,8.57,4.29,22.25,50.986000000000004,53.870999999999995,,,,38.21585903083701,40.0765794511806,,-2.0902898109000176,-1.5334979562499977,-0.5567918546500199,,
2022-09-02,688041,54.76,55.95,59.65,54.76,269764,1543447779.0,9.0,3.0,1.63,13.51,52.166,54.05500000000001,,,,52.44798041615668,47.4264705882353,,-1.790214216241722,-1.5848412082483427,-0.20537300799337932,,
2022-09-05,688041,54.95,52.02,55.47,51.12,203277,1082191562.0,7.77,-7.02,-3.93,10.18,52.782,53.637,,,,56.49307844429797,41.90307328605201,,-1.848215226509538,-1.6375160119005818,-0.21069921460895613,,
2022-09-06,688041,52.8,53.15,53.43,51.19,123815,649731420.0,4.31,2.17,1.13,6.2,53.09400000000001,52.98,,,,63.85780118499012,48.48005066497783,,-1.782452881545467,-1.666503385829559,-0.11594949571590796,,
2022-09-07,688041,53.45,54.72,57.14,53.15,149132,826665169.0,7.51,2.95,1.57,7.47,54.032,52.592,,,,61.09142452161586,47.617514488087565,,-1.5853746582084227,-1.6502776403053319,0.06490298209690915,,
2022-09-08,688041,54.71,56.47,57.05,54.36,127930,721847522.0,4.92,3.2,1.75,6.41,54.462,52.724000000000004,55.158500000000004,,,72.51748251748252,44.452031410037556,,-1.2733005555003842,-1.5748822233443425,0.30158166784395823,61.977758410058826,48.33924158994118
2022-09-09,688041,56.86,55.65,57.33,54.77,67041,375469782.0,4.53,-1.45,-0.82,3.36,54.402,53.284000000000006,54.94349999999999,,,56.14035087719297,44.91203863401173,,-1.079700611150784,-1.4758459009056308,0.39614528975484675,61.38750096376876,48.49949903623123
2022-09-13,688041,56.04,55.66,58.07,55.43,77998,441953878.0,4.74,0.02,0.01,3.91,55.129999999999995,53.955999999999996,54.892999999999994,,,48.425624321389755,50.99804305283756,,-0.9149177418039329,-1.3636602690852913,0.4487425272813583,61.295730009843254,48.49026999015673
2022-09-14,688041,54.85,59.06,59.34,54.18,140251,807139020.0,9.27,6.11,3.4,7.03,56.312,54.702999999999996,54.818999999999996,,,90.55299539170507,68.88888888888889,,-0.5041628699019398,-1.191760789248621,0.6875979193466812,60.97643931739229,48.6615606826077
2022-09-15,688041,58.36,56.05,61.25,55.65,167680,978247438.0,9.48,-5.1,-3.01,8.4,56.577999999999996,55.30499999999999,54.74699999999999,,,63.73106060606059,63.805825242718434,46.5016146393972,-0.41671488912514576,-1.036751609223926,0.6200367200987802,60.80582079894134,48.688179201058645
2022-09-16,688041,55.74,62.45,65.05,55.52,273952,1703335364.0,17.0,11.42,6.4,13.72,57.774,56.117999999999995,54.994499999999995,,,75.11371020142948,68.40677966101694,52.011586739620206,0.1670886842940007,-0.7959835505203406,0.9630722348143413,61.875462218515054,48.113537781484936
2022-09-19,688041,62.45,62.72,67.88,61.93,219334,1416638945.0,9.53,0.43,0.27,10.99,59.188,56.795,55.425,,,72.46585190510422,72.49202410492732,55.11584644004734,0.6441189633626294,-0.5079630477437467,1.152082011106376,63.104030914736164,47.74596908526383
2022-09-20,688041,63.35,62.56,64.73,60.86,118990,747926762.0,6.17,-0.26,-0.16,5.96,60.568,57.849000000000004,55.742999999999995,,,76.0754716981132,67.10963455149502,51.82244677011909,0.9977567151871938,-0.20681909515755859,1.2045758103447524,64.05761389425427,47.428386105745716
2022-09-21,688041,62.35,60.66,62.85,59.91,101931,626149854.0,4.7,-3.04,-1.9,5.11,60.888,58.6,55.79,,,66.5125495376486,59.67145790554413,52.9205822738161,1.1118859314008915,0.05692191015413145,1.0549640212467601,64.20923862040793,47.37076137959207
2022-09-22,688041,60.43,63.19,65.44,60.25,115632,732528779.0,8.56,4.17,2.53,5.79,62.315999999999995,59.447,56.01950000000001,,,64.47091800981076,74.33551198257078,55.0096848036626,1.390455705569444,0.32362866923719397,1.06682703633225,64.99323354207772,47.045766457922305
2022-09-23,688041,62.64,60.97,64.19,60.65,107189,665991854.0,5.6,-3.51,-2.22,5.37,62.02,59.897000000000006,56.310500000000005,56.73800000000001,,68.24925816023739,66.26455906821963,56.16684645810859,1.415768711478492,0.5420566776854536,0.8737120337930384,65.53934830586306,47.081651694136944
2022-09-26,688041,60.16,60.15,62.21,59.18,94317,571944927.0,4.97,-1.34,-0.82,4.73,61.50599999999999,60.347,56.8155,56.74466666666667,,35.44303797468352,61.657363675397164,53.63385464581417,1.3540536168319761,0.7044560655147581,0.649597551317218,65.7008835624936,47.930116437506406
2022-09-27,688041,60.15,61.6,61.6,57.96,103986,623078362.0,6.05,2.41,1.45,5.21,61.314,60.94100000000001,57.4485,56.909000000000006,,43.832599118942746,61.15702479338843,51.79801071155317,1.4059400399227968,0.844752860396366,0.5611871795264308,65.75660454030468,49.14039545969532
2022-09-28,688041,60.65,58.04,60.9,57.22,106875,629618802.0,5.97,-5.78,-3.56,5.35,60.79,60.839,57.771,56.82566666666666,,31.891025641025635,54.64438398756315,49.488304093567244,1.146581083199969,0.9051185049570867,0.2414625782428823,65.6090257986978,49.9329742013022
2022-09-29,688041,58.77,60.75,61.43,57.85,100621,606463548.0,6.17,4.67,2.71,5.04,60.302,61.309000000000005,58.307,56.934333333333335,,50.33860045146728,58.95181146676046,55.18710633567988,1.1464955064718225,0.9533939052600339,0.19310160121178865,65.34105281095955,51.27294718904045
2022-09-30,688041,60.63,58.67,61.83,58.66,71633,430264403.0,5.22,-3.42,-2.08,3.59,59.842,60.931,58.5245,56.97333333333333,,32.39875389408101,49.280708225746956,58.45761381475667,0.967437057394541,0.9562025356869354,0.011234521707605638,65.30387266155284,51.74512733844716
2022-10-10,688041,55.75,46.91,55.75,46.91,171923,820001057.0,15.07,-20.04,-11.76,8.61,57.194,59.35,58.072500000000005,56.733333333333334,,18.588025022341384,37.25599553820413,48.35254017205,-0.12199548313488862,0.7405629319225706,-0.8625584150574592,66.56388231881066,49.581117681189355
2022-10-11,688041,45.82,37.85,46.3,37.58,425148,1682176638.0,18.59,-19.31,-9.06,21.3,52.443999999999996,56.879,57.364,56.12166666666666,,13.585891574134564,18.06853582554517,39.90002940311673,-1.6968842771891772,0.25307349010022107,-1.9499577672893982,69.5448242742435,45.1831757257565
2022-10-12,688041,37.04,38.4,38.88,36.07,345001,1298749951.0,7.42,1.45,0.55,17.28,48.516,54.653,56.6265,55.410999999999994,,10.96904441453566,18.659793814432987,41.322190717803316,-2.8675591525628903,-0.37105303843240117,-2.496506114130489,71.39322400685869,41.85977599314131
2022-10-13,688041,37.65,38.65,40.49,37.3,277867,1084160627.0,8.31,0.65,0.25,13.92,44.096,52.199,55.823,54.746,,13.290420295342656,19.259449730007717,37.55756709544227,-3.732132811017358,-1.0432689929493926,-2.688863818067966,72.63386252835852,39.01213747164149
2022-10-14,688041,39.05,38.77,39.31,37.34,264735,1023812555.0,5.1,0.31,0.12,13.26,40.116,49.979,54.938,54.2,,3.8623005877414016,20.5066019940717,36.02342987308819,-4.357401257829068,-1.7060954459253277,-2.65130581190374,73.38905000577988,36.486949994220126
2022-10-17,688041,37.96,40.43,41.05,37.88,314423,1243877315.0,8.18,4.28,1.66,15.75,38.82000000000001,48.007,54.177,53.87933333333333,,11.025641025641022,18.598233995585005,40.209494847102555,-4.665205297264691,-2.297917416193201,-2.3672878810714906,73.72714400270024,34.62685599729976
2022-10-18,688041,40.0,39.61,40.34,39.2,176667,703154618.0,2.82,-2.03,-0.82,8.85,39.172,45.80800000000001,53.3745,53.568333333333335,,20.706260032102733,19.34557979334099,38.502038043478265,-4.9186106808992704,-2.822056069134415,-2.0965546117648555,73.95863643152364,32.790363568476344
2022-10-19,688041,39.34,37.65,40.02,37.45,214938,827730571.0,6.49,-4.95,-1.96,10.77,39.022000000000006,43.769,52.303999999999995,53.10366666666666,,48.13432835820893,18.73262923846582,35.59979753669647,-5.217448395360556,-3.3011345343796434,-1.9163138609809125,73.84769992168917,30.76030007831082
2022-10-20,688041,37.25,39.55,41.71,37.05,380893,1504568225.0,12.38,5.05,1.9,19.08,39.202,41.649,51.479,52.754333333333335,,58.569299552906095,19.73648092231676,35.76236957253451,-5.240555454891641,-3.689018718482043,-1.5515367364095982,73.67260638135514,29.285393618644868
