日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,8.79,1.85,22061952.0,1.82,50968832.0,4.2,-28906880.0,-2.38,-48033792.0,-3.95,25971858.0,2.14
2024-10-25,8.63,-1.82,-109619997.0,-11.17,-117001995.0,-11.92,7381998.0,0.75,98836358.0,10.07,10783645.0,1.1
2024-10-28,8.53,-1.16,-109151816.0,-11.63,-112276720.0,-11.96,3124904.0,0.33,31153370.0,3.32,77998446.0,8.31
2024-10-29,8.71,2.11,-15002292.0,-1.36,7533548.0,0.68,-22535840.0,-2.04,-3697904.0,-0.33,18700214.0,1.69
2024-10-30,8.69,-0.23,109876712.0,11.71,12652159.0,1.35,97224553.0,10.36,-36164248.0,-3.85,-73712466.0,-7.86
2024-10-31,8.5,-2.19,-86891292.0,-6.89,-157033757.0,-12.45,70142465.0,5.56,75211360.0,5.96,11679912.0,0.93
2024-11-01,8.63,1.53,10031881.0,1.08,-45332819.0,-4.88,55364700.0,5.96,-48002147.0,-5.17,37970261.0,4.09
2024-11-04,8.85,2.55,152270672.0,11.17,91327488.0,6.7,60943184.0,4.47,-92960191.0,-6.82,-59310483.0,-4.35
2024-11-05,8.89,0.45,38315188.0,4.32,-10316007.0,-1.16,48631195.0,5.48,2646854.0,0.3,-40962049.0,-4.62
2024-11-06,8.84,-0.56,-48940582.0,-6.5,-23983422.0,-3.19,-24957160.0,-3.32,-9414927.0,-1.25,58355508.0,7.76
2024-11-07,8.95,1.24,1206891.0,0.1,66489163.0,5.42,-65282272.0,-5.32,-66316496.0,-5.4,65109604.0,5.31
2024-11-08,8.82,-1.45,-67196685.0,-6.03,-56260509.0,-5.05,-10936176.0,-0.98,18926688.0,1.7,48269995.0,4.33
2024-11-11,8.57,-2.83,-76283280.0,-4.78,-132963840.0,-8.33,56680560.0,3.55,114459040.0,7.17,-38175760.0,-2.39
2024-11-12,8.53,-0.47,689489.0,0.06,-68799407.0,-5.71,69488896.0,5.76,-8727664.0,-0.72,8038192.0,0.67
2024-11-13,8.66,1.52,7559262.0,0.72,44045445.0,4.22,-36486183.0,-3.49,-70687712.0,-6.77,63128455.0,6.05
2024-11-14,8.72,0.69,49200755.0,4.65,49647459.0,4.69,-446704.0,-0.04,-82215664.0,-7.77,33014897.0,3.12
2024-11-15,8.68,-0.46,22826648.0,2.03,36836296.0,3.28,-14009648.0,-1.25,-30408000.0,-2.7,7581347.0,0.67
2024-11-18,8.76,0.92,45109200.0,3.02,55240512.0,3.69,-10131312.0,-0.68,21407232.0,1.43,-66516426.0,-4.45
2024-11-19,8.75,-0.11,-37792298.0,-4.4,-31974653.0,-3.72,-5817645.0,-0.68,13223072.0,1.54,24569219.0,2.86
2024-11-20,8.71,-0.46,7407765.0,1.23,4768054.0,0.79,2639711.0,0.44,19157325.0,3.18,-26565091.0,-4.41
2024-11-21,8.73,0.23,391461.0,0.08,12122396.0,2.56,-11730935.0,-2.47,-12425800.0,-2.62,12034339.0,2.54
2024-11-22,8.55,-2.06,-52839900.0,-6.78,-4634843.0,-0.59,-48205057.0,-6.18,41802249.0,5.36,11037652.0,1.42
2024-11-25,8.57,0.23,-28774605.0,-3.97,-56554891.0,-7.81,27780286.0,3.84,17148617.0,2.37,11625987.0,1.61
2024-11-26,8.6,0.35,-169669099.0,-20.97,10479119.0,1.29,-180148218.0,-22.26,89247185.0,11.03,80421912.0,9.94
2024-11-27,8.63,0.35,-67785239.0,-9.19,-20945489.0,-2.84,-46839750.0,-6.35,610209.0,0.08,67175029.0,9.1
2024-11-28,8.63,0.0,-102192733.0,-9.01,38926931.0,3.43,-141119664.0,-12.44,95898464.0,8.45,6294275.0,0.55
2024-11-29,8.74,1.27,49929872.0,3.79,55916224.0,4.24,-5986352.0,-0.45,-39369456.0,-2.99,-10560429.0,-0.8
2024-12-02,8.45,-3.32,-401137728.0,-12.03,-339617984.0,-10.19,-61519744.0,-1.85,464354304.0,13.93,-63216576.0,-1.9
2024-12-03,8.59,1.66,-568096.0,-0.03,161832080.0,9.13,-162400176.0,-9.16,-17043408.0,-0.96,17611488.0,0.99
2024-12-04,8.61,0.23,-45214656.0,-3.84,23945888.0,2.03,-69160544.0,-5.88,24584335.0,2.09,20630307.0,1.75
