日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,601328,3.66,3.57,3.69,3.57,1790858,918118608.0,3.24,-3.51,-0.13,0.46
2022-04-26,601328,3.58,3.56,3.64,3.55,1593910,807514864.0,2.52,-0.28,-0.01,0.41
2022-04-27,601328,3.55,3.57,3.59,3.49,2001068,1003534192.0,2.81,0.28,0.01,0.51
2022-04-28,601328,3.56,3.6,3.61,3.55,1360155,689173296.0,1.68,0.84,0.03,0.35
2022-04-29,601328,3.6,3.6,3.64,3.55,1447277,735709952.0,2.5,0.0,0.0,0.37
2022-05-05,601328,3.6,3.51,3.63,3.5,2079395,1043055936.0,3.61,-2.5,-0.09,0.53
2022-05-06,601328,3.5,3.4,3.51,3.39,1658173,813283904.0,3.42,-3.13,-0.11,0.42
2022-05-09,601328,3.4,3.39,3.42,3.35,757816,369270912.0,2.06,-0.29,-0.01,0.19
2022-05-10,601328,3.38,3.43,3.46,3.35,1236623,604775120.0,3.24,1.18,0.04,0.32
2022-05-11,601328,3.43,3.43,3.44,3.41,850060,416895584.0,0.87,0.0,0.0,0.22
2022-05-12,601328,3.42,3.39,3.43,3.39,824708,402952544.0,1.17,-1.17,-0.04,0.21
2022-05-13,601328,3.42,3.46,3.47,3.41,733940,361274672.0,1.77,2.06,0.07,0.19
2022-05-16,601328,3.47,3.49,3.51,3.42,993753,490940256.0,2.6,0.87,0.03,0.25
2022-05-17,601328,3.49,3.46,3.51,3.43,950458,470403600.0,2.29,-0.86,-0.03,0.24
2022-05-18,601328,3.46,3.41,3.47,3.41,966343,474409264.0,1.73,-1.45,-0.05,0.25
2022-05-19,601328,3.4,3.42,3.43,3.39,754350,369144192.0,1.17,0.29,0.01,0.19
2022-05-20,601328,3.43,3.45,3.47,3.41,874990,431311744.0,1.75,0.88,0.03,0.22
2022-05-23,601328,3.46,3.46,3.48,3.44,754326,372380288.0,1.16,0.29,0.01,0.19
2022-05-24,601328,3.46,3.44,3.48,3.44,789297,389805664.0,1.16,-0.58,-0.02,0.2
2022-05-25,601328,3.45,3.44,3.47,3.44,798968,394096352.0,0.87,0.0,0.0,0.2
2022-05-26,601328,3.45,3.46,3.47,3.44,776744,383607744.0,0.87,0.58,0.02,0.2
2022-05-27,601328,3.47,3.49,3.5,3.46,711041,352890864.0,1.16,0.87,0.03,0.18
2022-05-30,601328,3.5,3.43,3.5,3.42,1275952,629224256.0,2.29,-1.72,-0.06,0.33
2022-05-31,601328,3.42,3.43,3.45,3.41,1009063,495498048.0,1.17,0.0,0.0,0.26
2022-06-01,601328,3.44,3.44,3.45,3.42,600252,295331760.0,0.87,0.29,0.01,0.15
2022-06-02,601328,3.44,3.44,3.45,3.43,544354,267631323.0,0.58,0.0,0.0,0.14
2022-06-06,601328,3.44,3.41,3.45,3.4,1074394,525395024.0,1.45,-0.87,-0.03,0.27
2022-06-07,601328,3.41,3.42,3.43,3.4,770842,377370304.0,0.88,0.29,0.01,0.2
2022-06-08,601328,3.43,3.43,3.44,3.41,859970,421761984.0,0.88,0.29,0.01,0.22
2022-06-09,601328,3.43,3.46,3.46,3.42,1182335,582270896.0,1.17,0.87,0.03,0.3
2022-06-10,601328,3.45,3.53,3.53,3.44,1701946,845225376.0,2.6,2.02,0.07,0.43
2022-06-13,601328,3.51,3.43,3.52,3.42,1521122,751421632.0,2.83,-2.83,-0.1,0.39
2022-06-14,601328,3.43,3.5,3.5,3.42,1410335,696305984.0,2.33,2.04,0.07,0.36
2022-06-15,601328,3.5,3.52,3.58,3.48,1528224,766923184.0,2.86,0.57,0.02,0.39
2022-06-16,601328,3.53,3.48,3.54,3.47,1148480,572389216.0,1.99,-1.14,-0.04,0.29
2022-06-17,601328,3.48,3.49,3.51,3.47,1050401,521668928.0,1.15,0.29,0.01,0.27
2022-06-20,601328,3.49,3.47,3.5,3.47,750320,372279552.0,0.86,-0.57,-0.02,0.19
2022-06-21,601328,3.48,3.52,3.53,3.47,994293,494984480.0,1.73,1.44,0.05,0.25
2022-06-22,601328,3.51,3.49,3.53,3.48,849868,422974848.0,1.42,-0.85,-0.03,0.22
2022-06-23,601328,3.5,3.49,3.51,3.48,841425,418696848.0,0.86,0.0,0.0,0.21
2022-06-24,601328,3.49,3.47,3.5,3.46,1111044,550715344.0,1.15,-0.57,-0.02,0.28
2022-06-27,601328,3.47,3.48,3.5,3.47,769172,381626688.0,0.86,0.29,0.01,0.2
2022-06-28,601328,3.48,3.49,3.5,3.47,839615,416410432.0,0.86,0.29,0.01,0.21
2022-06-29,601328,3.49,3.51,3.51,3.48,976478,486314160.0,0.86,0.57,0.02,0.25
2022-06-30,601328,3.5,3.5,3.52,3.49,868258,432856608.0,0.85,-0.28,-0.01,0.22
2022-07-01,601328,3.5,3.51,3.52,3.49,559396,278783008.0,0.86,0.29,0.01,0.14
2022-07-04,601328,3.51,3.49,3.52,3.49,900747,448502240.0,0.85,-0.57,-0.02,0.23
2022-07-05,601328,3.5,3.5,3.52,3.49,900844,449277408.0,0.86,0.29,0.01,0.23
2022-07-06,601328,3.51,3.49,3.52,3.48,1172634,583685696.0,1.14,-0.29,-0.01,0.3
2022-07-07,601328,3.5,3.48,3.5,3.48,903202,449097760.0,0.57,-0.29,-0.01,0.23
2022-07-08,601328,3.49,3.5,3.51,3.48,1156328,575552128.0,0.86,0.57,0.02,0.29
2022-07-11,601328,3.51,3.51,3.52,3.5,1825817,911309024.0,0.57,0.29,0.01,0.47
2022-07-12,601328,3.52,3.51,3.55,3.51,2194889,1021350175.0,1.14,0.0,0.0,0.56
2022-07-13,601328,3.51,3.45,3.51,3.45,1415683,652239434.0,1.71,-1.71,-0.06,0.36
2022-07-14,601328,3.44,3.38,3.45,3.37,1354639,612516998.0,2.32,-2.03,-0.07,0.35
2022-07-15,601328,3.38,3.38,3.41,3.38,1184716,536197292.0,0.89,0.0,0.0,0.3
2022-07-18,601328,3.39,3.41,3.42,3.39,640261,290600058.0,0.89,0.89,0.03,0.16
2022-07-19,601328,3.41,3.44,3.45,3.4,620616,282792813.0,1.47,0.88,0.03,0.16
2022-07-20,601328,3.45,3.47,3.48,3.44,614105,282118094.0,1.16,0.87,0.03,0.16
2022-07-21,601328,3.48,3.46,3.49,3.45,608085,279560342.0,1.15,-0.29,-0.01,0.15
2022-07-22,601328,3.46,3.5,3.52,3.46,810806,375245459.0,1.73,1.16,0.04,0.21
2022-07-25,601328,3.51,3.52,3.53,3.49,573252,266232051.0,1.14,0.57,0.02,0.15
2022-07-26,601328,3.52,3.54,3.55,3.51,613161,286363022.0,1.14,0.57,0.02,0.16
2022-07-27,601328,3.54,3.52,3.55,3.51,549555,255868812.0,1.13,-0.56,-0.02,0.14
2022-07-28,601328,3.53,3.51,3.54,3.49,868599,402953381.0,1.42,-0.28,-0.01,0.22
2022-07-29,601328,3.52,3.49,3.53,3.49,498074,230859554.0,1.14,-0.57,-0.02,0.13
2022-08-01,601328,3.49,3.46,3.5,3.46,643916,296162227.0,1.15,-0.86,-0.03,0.16
2022-08-02,601328,3.45,3.44,3.46,3.42,781856,357004349.0,1.16,-0.58,-0.02,0.2
2022-08-03,601328,3.44,3.42,3.46,3.42,608151,278041915.0,1.16,-0.58,-0.02,0.15
2022-08-04,601328,3.43,3.44,3.46,3.42,513757,234662509.0,1.17,0.58,0.02,0.13
2022-08-05,601328,3.45,3.47,3.48,3.43,561305,257127309.0,1.45,0.87,0.03,0.14
2022-08-08,601328,3.47,3.45,3.49,3.45,390211,179247282.0,1.15,-0.58,-0.02,0.1
2022-08-09,601328,3.45,3.44,3.46,3.44,394984,180629151.0,0.58,-0.29,-0.01,0.1
2022-08-10,601328,3.45,3.44,3.46,3.43,363234,166052032.0,0.87,0.0,0.0,0.09
2022-08-11,601328,3.45,3.47,3.48,3.44,437815,201151416.0,1.16,0.87,0.03,0.11
2022-08-12,601328,3.47,3.47,3.48,3.46,368043,169334709.0,0.58,0.0,0.0,0.09
2022-08-15,601328,3.47,3.45,3.48,3.45,551265,253093296.0,0.86,-0.58,-0.02,0.14
2022-08-16,601328,3.45,3.45,3.47,3.45,329295,151082104.0,0.58,0.0,0.0,0.08
2022-08-17,601328,3.46,3.47,3.48,3.44,426887,196077968.0,1.16,0.58,0.02,0.11
2022-08-18,601328,3.47,3.44,3.47,3.44,383252,175539948.0,0.86,-0.86,-0.03,0.1
2022-08-19,601328,3.44,3.44,3.46,3.44,338939,155257445.0,0.58,0.0,0.0,0.09
2022-08-22,601328,3.44,3.45,3.46,3.44,362508,165899128.0,0.58,0.29,0.01,0.09
2022-08-23,601328,3.45,3.43,3.45,3.43,511744,233519134.0,0.58,-0.58,-0.02,0.13
2022-08-24,601328,3.43,3.43,3.45,3.43,414848,189459564.0,0.58,0.0,0.0,0.11
2022-08-25,601328,3.44,3.45,3.45,3.43,401407,183414816.0,0.58,0.58,0.02,0.1
2022-08-26,601328,3.45,3.45,3.46,3.44,367086,168061414.0,0.58,0.0,0.0,0.09
2022-08-29,601328,3.45,3.43,3.45,3.43,463195,211538988.0,0.58,-0.58,-0.02,0.12
2022-08-30,601328,3.43,3.43,3.45,3.42,593710,270821328.0,0.87,0.0,0.0,0.15
2022-08-31,601328,3.43,3.45,3.46,3.42,698396,319232396.0,1.17,0.58,0.02,0.18
2022-09-01,601328,3.44,3.44,3.47,3.44,581326,266377227.0,0.87,-0.29,-0.01,0.15
2022-09-02,601328,3.45,3.45,3.46,3.44,498491,228473159.0,0.58,0.29,0.01,0.13
2022-09-05,601328,3.45,3.47,3.47,3.44,543620,249037023.0,0.87,0.58,0.02,0.14
2022-09-06,601328,3.47,3.47,3.49,3.46,613515,282647827.0,0.86,0.0,0.0,0.16
2022-09-07,601328,3.48,3.46,3.48,3.46,378903,174174915.0,0.58,-0.29,-0.01,0.1
2022-09-08,601328,3.47,3.48,3.49,3.46,538915,248267752.0,0.87,0.58,0.02,0.14
2022-09-09,601328,3.49,3.52,3.53,3.48,887956,412519052.0,1.44,1.15,0.04,0.23
2022-09-13,601328,3.53,3.51,3.54,3.5,691250,321444392.0,1.14,-0.28,-0.01,0.18
2022-09-14,601328,3.5,3.5,3.52,3.49,461904,214177293.0,0.85,-0.28,-0.01,0.12
2022-09-15,601328,3.51,3.52,3.55,3.5,822085,382875606.0,1.43,0.57,0.02,0.21
2022-09-16,601328,3.52,3.47,3.52,3.47,870712,402823814.0,1.42,-1.42,-0.05,0.22
2022-09-19,601328,3.48,3.52,3.52,3.47,688547,318639341.0,1.44,1.44,0.05,0.18
2022-09-20,601328,3.52,3.52,3.52,3.5,590814,274140261.0,0.57,0.0,0.0,0.15
2022-09-21,601328,3.51,3.5,3.52,3.5,390803,181270668.0,0.57,-0.57,-0.02,0.1
2022-09-22,601328,3.5,3.52,3.52,3.48,550750,254810473.0,1.14,0.57,0.02,0.14
2022-09-23,601328,3.51,3.52,3.53,3.5,639973,297558170.0,0.85,0.0,0.0,0.16
2022-09-26,601328,3.51,3.47,3.53,3.47,805944,373491197.0,1.7,-1.42,-0.05,0.21
2022-09-27,601328,3.47,3.46,3.49,3.44,622292,285691772.0,1.44,-0.29,-0.01,0.16
2022-09-28,601328,3.46,3.49,3.49,3.44,723212,332552866.0,1.45,0.87,0.03,0.18
2022-09-29,601328,3.49,3.45,3.5,3.45,593084,272887289.0,1.43,-1.15,-0.04,0.15
2022-09-30,601328,3.47,3.49,3.5,3.46,699009,322780562.0,1.16,1.16,0.04,0.18
2022-10-10,601328,3.49,3.48,3.51,3.48,712228,329480430.0,0.86,-0.29,-0.01,0.18
2022-10-11,601328,3.5,3.48,3.51,3.48,558217,258071257.0,0.86,0.0,0.0,0.14
2022-10-12,601328,3.48,3.48,3.5,3.47,457603,211145411.0,0.86,0.0,0.0,0.12
2022-10-13,601328,3.48,3.48,3.5,3.47,505533,233136843.0,0.86,0.0,0.0,0.13
2022-10-14,601328,3.49,3.48,3.5,3.48,468408,216426317.0,0.57,0.0,0.0,0.12
2022-10-17,601328,3.48,3.47,3.49,3.47,485830,223781448.0,0.57,-0.29,-0.01,0.12
2022-10-18,601328,3.48,3.47,3.49,3.47,386867,178145568.0,0.58,0.0,0.0,0.1
2022-10-19,601328,3.47,3.46,3.48,3.46,364515,167595102.0,0.58,-0.29,-0.01,0.09
2022-10-20,601328,3.46,3.46,3.48,3.45,483764,222153476.0,0.87,0.0,0.0,0.12
2022-10-21,601328,3.46,3.46,3.48,3.45,476172,218858089.0,0.87,0.0,0.0,0.12
2022-10-24,601328,3.46,3.43,3.47,3.43,833907,381525946.0,1.16,-0.87,-0.03,0.21
2022-10-25,601328,3.44,3.43,3.45,3.39,1002915,456086427.0,1.75,0.0,0.0,0.26
2022-10-26,601328,3.42,3.38,3.43,3.38,978513,443409831.0,1.46,-1.46,-0.05,0.25
2022-10-27,601328,3.38,3.34,3.39,3.34,1204078,541228796.0,1.48,-1.18,-0.04,0.31
2022-10-28,601328,3.34,3.35,3.38,3.33,824574,369942224.0,1.5,0.3,0.01,0.21
2022-10-31,601328,3.34,3.32,3.35,3.31,926302,413070055.0,1.19,-0.9,-0.03,0.24
2022-11-01,601328,3.33,3.35,3.37,3.32,891620,398667678.0,1.51,0.9,0.03,0.23
2022-11-02,601328,3.35,3.36,3.37,3.31,612316,273790820.0,1.79,0.3,0.01,0.16
2022-11-03,601328,3.36,3.34,3.36,3.33,440478,196997618.0,0.89,-0.6,-0.02,0.11
2022-11-04,601328,3.34,3.4,3.4,3.33,641380,289191395.0,2.1,1.8,0.06,0.16
2022-11-07,601328,3.39,3.38,3.4,3.37,616487,278064304.0,0.88,-0.59,-0.02,0.16
2022-11-08,601328,3.39,3.4,3.4,3.38,311750,140808703.0,0.59,0.59,0.02,0.08
2022-11-09,601328,3.4,3.41,3.42,3.39,304714,138220747.0,0.88,0.29,0.01,0.08
2022-11-10,601328,3.4,3.4,3.41,3.38,314090,141991509.0,0.88,-0.29,-0.01,0.08
2022-11-11,601328,3.41,3.45,3.47,3.41,906500,413843823.0,1.76,1.47,0.05,0.23
2022-11-14,601328,3.46,3.47,3.49,3.45,897728,413349572.0,1.16,0.58,0.02,0.23
2022-11-15,601328,3.46,3.48,3.49,3.45,645173,297317200.0,1.15,0.29,0.01,0.16
2022-11-16,601328,3.47,3.46,3.48,3.45,388461,178467096.0,0.86,-0.57,-0.02,0.1
2022-11-17,601328,3.45,3.47,3.47,3.45,357084,163903332.0,0.58,0.29,0.01,0.09
2022-11-18,601328,3.47,3.44,3.48,3.44,537724,246623625.0,1.15,-0.86,-0.03,0.14
2022-11-21,601328,3.44,3.44,3.46,3.42,468520,214032035.0,1.16,0.0,0.0,0.12
2022-11-22,601328,3.44,3.5,3.51,3.44,1021559,471666484.0,2.03,1.74,0.06,0.26
2022-11-23,601328,3.51,3.53,3.56,3.51,1180781,550711400.0,1.43,0.86,0.03,0.3
2022-11-24,601328,3.54,3.52,3.55,3.51,578890,269676951.0,1.13,-0.28,-0.01,0.15
2022-11-25,601328,3.53,3.59,3.61,3.52,1456106,685846063.0,2.56,1.99,0.07,0.37
2022-11-28,601328,3.56,3.59,3.59,3.51,1089414,510107899.0,2.23,0.0,0.0,0.28
2022-11-29,601328,3.58,3.63,3.64,3.57,1325892,629669508.0,1.95,1.11,0.04,0.34
2022-11-30,601328,3.63,3.59,3.64,3.59,1145010,543383671.0,1.38,-1.1,-0.04,0.29
2022-12-01,601328,3.64,3.58,3.65,3.58,1081696,512129503.0,1.95,-0.28,-0.01,0.28
2022-12-02,601328,3.58,3.56,3.6,3.55,827084,388448319.0,1.4,-0.56,-0.02,0.21
2022-12-05,601328,3.58,3.62,3.63,3.57,1075157,509268070.0,1.69,1.69,0.06,0.27
2022-12-06,601328,3.62,3.63,3.65,3.6,717987,341771482.0,1.38,0.28,0.01,0.18
2022-12-07,601328,3.63,3.62,3.66,3.61,972729,463042527.0,1.38,-0.28,-0.01,0.25
2022-12-08,601328,3.62,3.65,3.65,3.61,744532,354683540.0,1.1,0.83,0.03,0.19
2022-12-09,601328,3.64,3.63,3.66,3.62,797253,380268216.0,1.1,-0.55,-0.02,0.2
2022-12-12,601328,3.63,3.59,3.64,3.59,696467,330170033.0,1.38,-1.1,-0.04,0.18
2022-12-13,601328,3.59,3.61,3.63,3.59,557884,264707902.0,1.11,0.56,0.02,0.14
2022-12-14,601328,3.62,3.62,3.64,3.59,619581,293975375.0,1.39,0.28,0.01,0.16
2022-12-15,601328,3.62,3.58,3.62,3.58,519818,245643604.0,1.1,-1.1,-0.04,0.13
2022-12-16,601328,3.58,3.64,3.64,3.58,857845,407866268.0,1.68,1.68,0.06,0.22
2022-12-19,601328,3.63,3.57,3.66,3.57,876949,414713780.0,2.47,-1.92,-0.07,0.22
2022-12-20,601328,3.57,3.53,3.6,3.53,793819,372008817.0,1.96,-1.12,-0.04,0.2
2022-12-21,601328,3.55,3.53,3.57,3.53,500454,234265506.0,1.13,0.0,0.0,0.13
2022-12-22,601328,3.56,3.56,3.59,3.53,541471,254216144.0,1.7,0.85,0.03,0.14
2022-12-23,601328,3.55,3.55,3.58,3.54,458754,215160139.0,1.12,-0.28,-0.01,0.12
2022-12-26,601328,3.55,3.52,3.56,3.51,622137,290093044.0,1.41,-0.85,-0.03,0.16
2022-12-27,601328,3.53,3.58,3.6,3.53,570110,267762951.0,1.99,1.7,0.06,0.15
2022-12-28,601328,3.58,3.62,3.62,3.57,563854,267143568.0,1.4,1.12,0.04,0.14
2022-12-29,601328,3.61,3.58,3.63,3.57,763820,360486613.0,1.66,-1.1,-0.04,0.19
2022-12-30,601328,3.6,3.61,3.63,3.59,792200,375783188.0,1.12,0.84,0.03,0.2
2023-01-03,601328,3.61,3.61,3.63,3.58,879680,416402383.0,1.39,0.0,0.0,0.22
2023-01-04,601328,3.62,3.67,3.68,3.6,1163919,557635967.0,2.22,1.66,0.06,0.3
2023-01-05,601328,3.69,3.68,3.7,3.67,795361,382812940.0,0.82,0.27,0.01,0.2
2023-01-06,601328,3.68,3.68,3.7,3.66,576749,277513505.0,1.09,0.0,0.0,0.15
2023-01-09,601328,3.69,3.68,3.7,3.68,473310,228091937.0,0.54,0.0,0.0,0.12
2023-01-10,601328,3.68,3.66,3.69,3.65,505743,242575456.0,1.09,-0.54,-0.02,0.13
2023-01-11,601328,3.66,3.7,3.71,3.65,704267,339381404.0,1.64,1.09,0.04,0.18
2023-01-12,601328,3.71,3.7,3.71,3.67,587549,283289360.0,1.08,0.0,0.0,0.15
2023-01-13,601328,3.7,3.74,3.74,3.69,670122,325162944.0,1.35,1.08,0.04,0.17
2023-01-16,601328,3.74,3.71,3.75,3.7,1037736,503229253.0,1.34,-0.8,-0.03,0.26
2023-01-17,601328,3.71,3.73,3.74,3.7,698129,338568927.0,1.08,0.54,0.02,0.18
2023-01-18,601328,3.73,3.74,3.75,3.72,555444,270457589.0,0.8,0.27,0.01,0.14
2023-01-19,601328,3.74,3.75,3.75,3.72,418572,203569310.0,0.8,0.27,0.01,0.11
2023-01-20,601328,3.75,3.74,3.76,3.73,468458,228227805.0,0.8,-0.27,-0.01,0.12
2023-01-30,601328,3.77,3.75,3.79,3.74,900786,440681488.0,1.34,0.27,0.01,0.23
2023-01-31,601328,3.76,3.72,3.78,3.72,797532,389046228.0,1.6,-0.8,-0.03,0.2
2023-02-01,601328,3.73,3.73,3.74,3.72,595586,289331607.0,0.54,0.27,0.01,0.15
2023-02-02,601328,3.74,3.72,3.75,3.71,863899,419004652.0,1.07,-0.27,-0.01,0.22
2023-02-03,601328,3.71,3.71,3.72,3.69,735585,355541602.0,0.81,-0.27,-0.01,0.19
2023-02-06,601328,3.7,3.71,3.71,3.68,727689,351202304.0,0.81,0.0,0.0,0.19
2023-02-07,601328,3.71,3.72,3.72,3.7,565925,273734629.0,0.54,0.27,0.01,0.14
2023-02-08,601328,3.72,3.74,3.74,3.71,554339,269339955.0,0.81,0.54,0.02,0.14
2023-02-09,601328,3.74,3.75,3.76,3.73,569193,277630083.0,0.8,0.27,0.01,0.15
2023-02-10,601328,3.75,3.77,3.77,3.73,550873,268604337.0,1.07,0.53,0.02,0.14
2023-02-13,601328,3.76,3.75,3.77,3.72,813852,396584646.0,1.33,-0.53,-0.02,0.21
2023-02-14,601328,3.75,3.74,3.76,3.73,374852,182691669.0,0.8,-0.27,-0.01,0.1
2023-02-15,601328,3.74,3.73,3.75,3.73,307442,149548582.0,0.53,-0.27,-0.01,0.08
2023-02-16,601328,3.73,3.72,3.76,3.72,616004,300163192.0,1.07,-0.27,-0.01,0.16
2023-02-17,601328,3.73,3.72,3.75,3.72,643033,312593746.0,0.81,0.0,0.0,0.16
2023-02-20,601328,3.74,3.79,3.79,3.72,1082091,528293550.0,1.88,1.88,0.07,0.28
2023-02-21,601328,3.78,3.77,3.79,3.75,581707,285003251.0,1.06,-0.53,-0.02,0.15
2023-02-22,601328,3.77,3.75,3.78,3.75,564733,276144616.0,0.8,-0.53,-0.02,0.14
2023-02-23,601328,3.75,3.75,3.77,3.74,478362,233677655.0,0.8,0.0,0.0,0.12
2023-02-24,601328,3.76,3.75,3.76,3.74,450654,220035025.0,0.53,0.0,0.0,0.11
2023-02-27,601328,3.75,3.73,3.76,3.73,556522,270935815.0,0.8,-0.53,-0.02,0.14
2023-02-28,601328,3.74,3.77,3.77,3.73,617678,301615163.0,1.07,1.07,0.04,0.16
2023-03-01,601328,3.77,3.79,3.79,3.76,825859,405569715.0,0.8,0.53,0.02,0.21
2023-03-02,601328,3.79,3.82,3.84,3.78,777825,384567489.0,1.58,0.79,0.03,0.2
2023-03-03,601328,3.83,3.87,3.88,3.81,1028308,512043658.0,1.83,1.31,0.05,0.26
2023-03-06,601328,3.88,3.88,3.9,3.86,1134265,568019547.0,1.03,0.26,0.01,0.29
2023-03-07,601328,3.88,3.93,4.02,3.87,1928299,980919403.0,3.87,1.29,0.05,0.49
2023-03-08,601328,3.91,3.96,3.97,3.89,977151,494382287.0,2.04,0.76,0.03,0.25
2023-03-09,601328,3.95,3.93,3.99,3.93,878383,446372115.0,1.52,-0.76,-0.03,0.22
2023-03-10,601328,3.92,3.86,3.95,3.86,1147419,576639104.0,2.29,-1.78,-0.07,0.29
2023-03-13,601328,3.84,3.92,3.92,3.84,846363,425022808.0,2.07,1.55,0.06,0.22
