日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,7.56,-0.26,-6769818.0,-2.7,4252154.0,1.7,-11021972.0,-4.4,6982569.0,2.79,-212752.0,-0.08,-6769819.0,-0.371895319505533,-1.999999704570831,,0.050697612033407044
2024-10-29,7.58,0.26,-13562724.0,-4.08,-5479348.0,-1.65,-8083376.0,-2.43,20383644.0,6.14,-6820920.0,-2.05,-13562724.0,-1.4040005532810809,-1.9999999999998526,,-0.1415464529856358
2024-10-30,7.43,-1.98,2445329.0,0.47,-19209639.0,-3.68,21654968.0,4.15,-1945138.0,-0.37,-500192.0,-0.1,2445328.0,-6.855648812753604,2.000000817885372,,0.3114928563402298
2024-10-31,7.47,0.54,28348230.0,7.59,-10041123.0,-2.69,38389353.0,10.28,859848.0,0.23,-29208078.0,-7.82,28348230.0,0.6457936527253855,1.9999999999999296,,1.0445634905195529
2024-11-01,7.65,2.41,-29296537.0,-5.1,-11077588.0,-1.93,-18218949.0,-3.17,34919922.0,6.08,-5623385.0,-0.98,-29296537.0,-1.3781193661216213,-1.9999999999999318,-3767104.4,-0.5868246026682035
2024-11-04,7.89,3.14,-30865355.0,-4.43,-29441465.0,-4.22,-1423890.0,-0.2,15338653.0,2.2,15526702.0,2.23,-30865355.0,-1.9538676940536743,-1.9999999999999354,-8586211.6,-0.6312232729859901
2024-11-05,7.9,0.13,-19539372.0,-4.7,-12819283.0,-3.08,-6720089.0,-1.62,1538989.0,0.37,18000384.0,4.33,-19539371.0,-1.6560745481519517,-2.000000102357338,-9781541.0,-0.3106898333897291
2024-11-06,7.83,-0.89,-10884122.0,-3.51,-36777195.0,-11.87,25893073.0,8.36,11665586.0,3.77,-781465.0,-0.25,-10884123.0,-4.378976330935953,-1.9999998162459207,-12447431.2,-0.06574013082978743
2024-11-07,7.9,0.89,4885790.0,1.34,357530.0,0.1,4528260.0,1.24,-4443559.0,-1.22,-442231.0,-0.12,4885790.0,1.0731775209329355,1.9999999999995905,-17139919.2,0.3805596746461686
2024-11-08,7.86,-0.51,-873710.0,-0.23,2071800.0,0.53,-2945510.0,-0.76,3237979.0,0.83,-2364269.0,-0.61,-873710.0,1.371267354154844,-1.999999999997711,-11455353.8,0.21756170949323664
