日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,2594,225.66,223.16,232.1,222.28,161889,3741670656.0,4.25,-3.42,-7.9,1.39,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,2594,224.65,227.47,231.51,224.09,158176,3670084736.0,3.32,1.93,4.31,1.36,,,,,,,,,0.3438176638176458,0.06876353276352916,0.27505413105411664,,
2022-04-27,2594,222.27,230.67,231.47,214.47,254342,5794106624.0,7.47,1.41,3.2,2.18,,,,,,,,,0.8645429826056557,0.22791942273195448,0.6366235598737011,,
2022-04-28,2594,230.26,227.64,231.16,225.66,146372,3405250080.0,2.38,-1.31,-3.03,1.26,,,,,,,,,1.0209569163272363,0.38652692145101086,0.6344299948762254,,
2022-04-29,2594,229.46,238.66,239.49,226.41,248163,5912448256.0,5.75,4.84,11.02,2.13,229.51999999999998,,,,,,,,2.0109569280313053,0.7114129227670698,1.2995440052642355,,
2022-05-05,2594,241.86,244.46,248.05,237.43,253259,6282897408.0,4.45,2.43,5.8,2.17,233.78000000000003,,,,,88.92543859649123,,,3.22635913745151,1.2144021657039579,2.0119569717475523,,
2022-05-06,2594,236.68,237.74,241.66,235.76,145489,3530097264.0,2.41,-2.75,-6.72,1.25,235.834,,,,,71.39084507042254,,,3.6057613341488093,1.6926739993929283,1.913087334755881,,
2022-05-09,2594,226.66,228.39,232.55,226.66,175116,4086613984.0,2.48,-3.93,-9.35,1.5,235.37800000000001,,,,,51.175869120654376,,,3.1160535243344327,1.9773499043812293,1.1387036199532035,,
2022-05-10,2594,219.76,228.99,229.32,217.94,209697,4792958464.0,4.98,0.26,0.6,1.8,235.648,,,,,47.69989047097484,,,2.74473198075529,2.1308263196560415,0.6139056610992486,,
2022-05-11,2594,227.66,248.36,252.32,227.16,459526,11482476032.0,10.99,8.46,19.37,3.95,237.58800000000002,233.554,,,,69.59894059780552,,,3.9677167317316844,2.4982044020711704,1.469512329660514,,
2022-05-12,2594,245.65,249.75,253.36,244.37,241156,6107994880.0,3.62,0.56,1.39,2.07,238.64600000000002,236.21300000000002,,,,62.8267406893361,,,4.991562713474082,2.9968760643517527,1.994686649122329,,
2022-05-13,2594,255.46,265.74,267.16,251.57,367121,9733352448.0,6.24,6.4,15.99,3.15,244.246,240.03999999999996,,,,69.91763384500186,76.3555335479079,,7.0123928961671425,3.799979430714831,3.2124134654523115,,
2022-05-16,2594,266.77,262.78,268.66,260.96,202369,5441551616.0,2.9,-1.11,-2.96,1.74,251.12399999999997,243.25099999999998,,,,75.21143777688272,73.65655600668732,,8.27962574134068,4.695908692840002,3.583717048500679,,
2022-05-17,2594,264.64,278.16,280.66,264.16,293489,8193618944.0,6.28,5.85,15.38,2.52,260.95799999999997,248.30299999999997,,,,94.68486263242947,76.73241219280663,,10.405011865150868,5.837729327302175,4.567282537848693,,
2022-05-18,2594,278.16,277.08,283.66,274.66,205303,5812001024.0,3.24,-0.39,-1.08,1.76,266.70199999999994,252.14499999999998,,,,92.80754851344122,75.03506311360442,,11.865470943746828,7.043277650591106,4.822193293155722,,
2022-05-19,2594,270.97,280.17,281.01,269.96,173637,4879756544.0,3.99,1.12,3.09,1.49,272.78599999999994,255.71599999999998,,,,89.87214840812219,78.31805929919132,,13.120981948985872,8.258818510270059,4.862163438715813,,
2022-05-20,2594,282.67,283.36,287.27,276.86,178683,5125699584.0,3.72,1.14,3.19,1.53,276.31000000000006,260.27799999999996,,,,90.30942672103608,76.31888836552044,,14.20959049213343,9.448972906642734,4.760617585490696,,
2022-05-23,2594,288.36,290.86,293.66,283.47,255588,7496178176.0,3.6,2.65,7.5,2.19,281.926,266.525,,,,87.83132530120464,76.78365273608861,,15.498846866484001,10.658947698610987,4.839899167873014,,
2022-05-24,2594,285.66,276.66,288.62,276.66,290497,8303003904.0,4.11,-4.88,-14.2,2.49,281.62600000000003,271.29200000000003,,,,65.61656165616563,70.6801275239107,,15.199559446200425,11.567070048128876,3.6324893980715487,,
2022-05-25,2594,276.92,282.86,284.31,273.69,230858,6563212032.0,3.84,2.24,6.2,1.98,282.78200000000004,274.742,254.148,,,56.66477595008505,79.94502473886747,,15.28644754203296,12.310945546909693,2.975501995123267,300.9371740064999,207.3588259935001
2022-05-26,2594,283.03,282.3,286.88,278.16,143095,4106312144.0,3.08,-0.2,-0.56,1.23,283.208,277.997,257.105,,,57.51295336787569,79.32020679793197,,15.135645365924177,12.87588551071259,2.259759855211586,303.1169648055064,211.0930351944936
2022-05-27,2594,288.61,284.54,293.27,282.31,153187,4467796224.0,3.88,0.79,2.24,1.32,283.444,279.87700000000007,259.9585,,,56.447329595750965,74.51883979398207,,15.02369898446085,13.305448205462243,1.7182507789986072,305.3058751459947,214.61112485400528
