报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期,资产负债率,权益乘数
2025-03-31,,52199240419.27,,154469436923.24997,248513280.0,1042979318.66,,2142658699.29,2127459387.2,15199312.09,,42883171.93,,,,,,,,,,29955673.47,47417903.33,54798455069.13,,,,1710959803.42,52682931.26,266506714239.54,,1819674420.04,1001954410.51,,,,,,7389655.49,,,4029631969.17,,36676682731.79,14804168767.85,21872513963.94,1067216.8,2798544583.47,2149619937.05,,21871446747.14,,21548454010.53,,,,,261544130.22,8782112970.74,103366339.5,,146792396.05,,5161058373.53,201459896.26,45861983155.51,312368697395.05,,,,15104929268.86,,,,3744537818.44,,3744537818.44,,8788014142.36,,,796907587.53,7669801805.67,,57000000.0,,,5429006700.86,6632703994.68,,,,,,,,,,,,,,43647997.57,1089634945.74,43870177560.85,,,,,,241629566.56,,,,,,,66555097.25,,308184663.81,44178362224.66,,1256197800.0,,,,1374964415.72,1598896443.5,-6635743.01,,46635793479.39,1061529724.0,,209634889443.81,,,258357842676.40997,9832492493.98,268190335170.39,312368697395.05,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T17:54:07,0.14143018360379436,1.2090544423158385
2024-12-31,,59295822956.89,,127187293298.17,248513280.0,7220310691.1,,2003382160.25,1984407967.5,18974192.75,,26975033.2,,,,,,,,,,29955673.47,29955673.47,54343285157.47,,,,1210959803.42,160176582.69,251726674636.66,,2381228475.45,1515174439.92,,,,,,7625167.83,,,4028978995.56,,36676682731.79,14804168767.85,21872513963.94,1067216.8,2149619937.05,2149619937.05,,21871446747.14,,21871446747.14,,,,,410594173.53,8850205831.0,98522878.42,,152105949.85,,5520006868.83,232395817.46,47217905282.04,298944579918.7,,,,23102858820.97,,,,3514969230.31,,3514969230.31,,9592453014.66,,,5824371399.07,7717686541.38,,57000000.0,,,5429006700.86,5429006700.86,,,,,,,,,,,,,,111951112.2,1222693799.51,56515990618.96,,,,,,313906415.76,,,,,,,103367763.38,,417274179.14,56933264798.1,,1256197800.0,,,,1374964415.72,1598896443.5,-9916224.69,,46635793479.39,1061529724.0,,182787415205.05,,,233105984399.47,8905330721.13,242011315120.6,298944579918.7,定期报告,是,20250430,CNY,合并期末,2025-04-02T21:15:11,0.19044755657916054,1.2824406060995992
2024-09-30,,60084745614.27,,122685688179.71,200794360.04,5785433457.13,,1159177839.24,1149046136.5,10131702.74,,41754330.78,,,,,,,,,,29955673.47,63216702.94,48224880009.62,,,,154135489.78,19751378.42,238419577361.93,,2579164247.78,3227025895.78,,,,,,4384742.38,,,4012020573.23,,36676682731.79,14804168767.85,21872513963.94,1067216.8,2878910487.96,2149619937.05,,21871446747.14,,20237604798.2,,,,,306135116.74,8668801938.29,160771184.78,,154464372.98,,5907973419.43,213888818.21,48351145595.76,286770722957.69,,,,12434986061.3,,,,2652185045.16,,2652185045.16,,9930767399.77,,,446945580.18,6342664524.46,,57000000.0,,,5429006700.86,5633142149.65,,,,,,,,,,,,,,47926667.37,1235273121.23,38723890549.12,,,,,,283850059.29,,,,,,,74818111.11,,358668170.4,39082558719.52,,1256197800.0,,,,1374964415.72,1598896443.5,-6367180.37,,41119548595.8,1061529724.0,,192903581645.12997,,,237709455000.28,9978709237.89,247688164238.17,286770722957.69,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T18:10:04,0.13628503745581524,1.206391739686384
2024-06-30,,56840349530.82,,115293672048.96,3828563887.2,7908213613.0,,333100721.12,331742126.0,1358595.12,,24307098.82,,,,,,,,,,53598474.17,53598474.17,47766478732.37,,,,152870174.7,55885816.27,232257040097.43,,2814831329.67,3205012119.88,,,,,,4553251.13,,,4007580676.1,,33818112744.59,13984535284.0,19833577460.59,1067216.8,2560368563.58,2560368563.58,,19832510243.79,,19832510243.79,,,,,310915462.76,8718641572.11,162985199.87,,157957784.36,,4974111884.41,200752981.54,46950221069.2,279207261166.63,,,,23537809237.19,,,,3291376926.17,,3291376926.17,,9993058770.3,,,432198611.24,5810363979.44,,57000000.0,,,6441965704.48,6441965704.48,,,,,,,,,,,,,,60411641.6,1239696794.05,50806881664.47,,,,,,277413296.36,,,,,,,78156556.52,,355569852.88,51162451517.35,,1256197800.0,,,,1374964415.72,1598896443.5,-8272445.37,,41119548595.8,1061529724.0,,173771640509.99002,,,218575608600.14,9469201049.14,228044809649.28,279207261166.63,定期报告,未审计,20240809,CNY,合并期末,2024-08-08T19:30:06,0.18324183727734936,1.277394412646513
