报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20241231,25730639138.12,25730639138.12,,,,,,22109126801.15,18154402520.87,,,,,,,,,40368068.49,2622086780.18,556748830.55,748445193.45,-12924592.39,326700977.29,,182459207.66,-33277397.59,,,,57989663.27,,,,59191718.04,,,,8796860.25,3270937084.92,12921067.86,,5389881.39,,3278468271.39,-5833935.16,,3284302206.55,3284302206.55,,3323242749.9,,-38940543.35,353151189.07,352996582.07,70933595.07,,,70933595.07,,282062987.0,-748128.03,,,,,,,,282811115.03,,154607.0,3637453395.62,3676239331.97,-38785936.35,2.77,2.77,定期报告,是,20250416,CNY,合并期末,2025-04-15T19:08:05
20240930,18908383806.32,18908383806.32,,,,,,16181228630.25,13309285034.35,,,,,,,,,29352131.49,1926780906.59,405382510.15,520264023.91,-9835976.24,244692730.42,,68278226.16,3628547.24,,,,-6053578.84,,,,28068385.79,,,,5071392.92,2581047558.4,18237966.37,,2269087.83,,2597016436.94,230671940.58,,2366344496.36,2366344496.36,,2375297360.17,,-8952863.81,-213878362.52,-214238626.78,5493506.89,,,5493506.89,,-219732133.67,-154295.98,,,,,,,,-219577837.69,,360264.26,2152466133.84,2161058733.39,-8592599.55,1.98,1.91,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T16:27:03
20240630,12091406707.58,12091406707.58,,,,,,10453626131.55,8567641628.09,,,,,,,,,19603345.84,1255454289.39,264077034.87,340706150.17,6143683.19,169516565.0,,72336620.34,8628547.24,,,,-91266554.15,,,,11936670.88,,,,3661881.23,1486465242.43,17942728.75,,1812601.44,,1502595369.74,141680873.2,,1360914496.54,1360914496.54,,1367013499.87,,-6099003.33,-84328427.04,-84609283.54,-187389621.07,,,-187389621.07,,102780337.53,-154295.98,,,,,,,,102934633.51,,280856.5,1276586069.5,1282404216.33,-5818146.83,1.14,1.14,定期报告,未审计,20240820,CNY,合并期末,2024-08-19T17:07:56
20240331,5643808881.3,5643808881.3,,,,,,5008917941.66,4069884906.74,,,,,,,,,8773466.97,622674760.74,126965390.25,173182700.18,7436716.78,87820325.86,,48248484.55,-4824910.7,,,,-72930800.6,,,,5564674.27,,,,43041.31,575668464.03,8601014.61,,606428.45,,583663050.19,29615203.0,,554047847.19,554047847.19,,557792077.38,,-3744230.19,-31248204.95,-31373101.05,-57987016.23,,,-57987016.23,,26613915.18,,,,,,,,,26613915.18,,124896.1,522799642.24,526418976.33,-3619334.09,0.46,0.46,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T19:32:03
