datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率
2025-03-11 09:35:00,5.36,5.38,5.38,5.35,0.19,0.01,84182,45161638.0,0.56,0.0
2025-03-11 09:40:00,5.38,5.38,5.39,5.36,0.0,0.0,73584,39550842.0,0.56,0.0
2025-03-11 09:45:00,5.37,5.37,5.38,5.37,-0.19,-0.01,35681,19173675.0,0.19,0.0
2025-03-11 09:50:00,5.37,5.36,5.37,5.35,-0.19,-0.01,99193,53142277.0,0.37,0.0
2025-03-11 09:55:00,5.36,5.36,5.36,5.35,0.0,0.0,13975,7480215.0,0.19,0.0
2025-03-11 10:00:00,5.35,5.36,5.36,5.35,0.0,0.0,24182,12943455.0,0.19,0.0
2025-03-11 10:05:00,5.36,5.35,5.36,5.34,-0.19,-0.01,67449,36087617.0,0.37,0.0
2025-03-11 10:10:00,5.35,5.35,5.36,5.35,0.0,0.0,16622,8899053.0,0.19,0.0
2025-03-11 10:15:00,5.35,5.36,5.36,5.35,0.19,0.01,15048,8058227.0,0.19,0.0
2025-03-11 10:20:00,5.36,5.36,5.36,5.35,0.0,0.0,24682,13209080.0,0.19,0.0
2025-03-11 10:25:00,5.35,5.34,5.36,5.34,-0.37,-0.02,59507,31837731.0,0.37,0.0
2025-03-11 10:30:00,5.34,5.35,5.35,5.34,0.19,0.01,27867,14886180.0,0.19,0.0
2025-03-11 10:35:00,5.35,5.36,5.36,5.34,0.19,0.01,21746,11635351.0,0.37,0.0
2025-03-11 10:40:00,5.36,5.36,5.36,5.35,0.0,0.0,17541,9385831.0,0.19,0.0
2025-03-11 10:45:00,5.35,5.35,5.36,5.35,-0.19,-0.01,11362,6081538.0,0.19,0.0
2025-03-11 10:50:00,5.35,5.35,5.36,5.34,0.0,0.0,20747,11100151.0,0.37,0.0
2025-03-11 10:55:00,5.35,5.35,5.36,5.34,0.0,0.0,24277,12975405.0,0.37,0.0
2025-03-11 11:00:00,5.35,5.35,5.36,5.34,0.0,0.0,16048,8583104.0,0.37,0.0
2025-03-11 11:05:00,5.35,5.35,5.36,5.35,0.0,0.0,12654,6771002.0,0.19,0.0
2025-03-11 11:10:00,5.35,5.34,5.35,5.34,-0.19,-0.01,14872,7945670.0,0.19,0.0
2025-03-11 11:15:00,5.35,5.34,5.35,5.34,0.0,0.0,8523,4555346.0,0.19,0.0
2025-03-11 11:20:00,5.35,5.36,5.36,5.34,0.37,0.02,25601,13692177.0,0.37,0.0
2025-03-11 11:25:00,5.36,5.37,5.37,5.35,0.19,0.01,62513,33495057.0,0.37,0.0
2025-03-11 11:30:00,5.37,5.37,5.37,5.36,0.0,0.0,18270,9803065.0,0.19,0.0
2025-03-11 13:05:00,5.37,5.36,5.38,5.35,-0.19,-0.01,69455,37258936.0,0.56,0.0
2025-03-11 13:10:00,5.35,5.35,5.36,5.35,-0.19,-0.01,13814,7394353.0,0.19,0.0
2025-03-11 13:15:00,5.36,5.35,5.36,5.35,0.0,0.0,10398,5565558.0,0.19,0.0
2025-03-11 13:20:00,5.35,5.35,5.36,5.34,0.0,0.0,47274,25292933.0,0.37,0.0
2025-03-11 13:25:00,5.35,5.34,5.35,5.34,-0.19,-0.01,18110,9682849.0,0.19,0.0
2025-03-11 13:30:00,5.34,5.35,5.36,5.34,0.19,0.01,31208,16695357.0,0.37,0.0
2025-03-11 13:35:00,5.36,5.36,5.36,5.35,0.19,0.01,6634,3551367.0,0.19,0.0
2025-03-11 13:40:00,5.35,5.36,5.36,5.35,0.0,0.0,28866,15446599.0,0.19,0.0
2025-03-11 13:45:00,5.36,5.36,5.36,5.35,0.0,0.0,31672,16963783.0,0.19,0.0
2025-03-11 13:50:00,5.35,5.36,5.36,5.35,0.0,0.0,7708,4127008.0,0.19,0.0
2025-03-11 13:55:00,5.35,5.36,5.36,5.35,0.0,0.0,10801,5782164.0,0.19,0.0
2025-03-11 14:00:00,5.36,5.36,5.36,5.35,0.0,0.0,33768,18087839.0,0.19,0.0
2025-03-11 14:05:00,5.36,5.35,5.36,5.35,-0.19,-0.01,16378,8772419.0,0.19,0.0
2025-03-11 14:10:00,5.36,5.36,5.36,5.35,0.19,0.01,14684,7864398.0,0.19,0.0
2025-03-11 14:15:00,5.36,5.37,5.37,5.35,0.19,0.01,43875,23537029.0,0.37,0.0
2025-03-11 14:20:00,5.36,5.36,5.37,5.36,-0.19,-0.01,26614,14270656.0,0.19,0.0
2025-03-11 14:25:00,5.36,5.37,5.37,5.36,0.19,0.01,24128,12942544.0,0.19,0.0
2025-03-11 14:30:00,5.36,5.37,5.37,5.36,0.0,0.0,36539,19607822.0,0.19,0.0
2025-03-11 14:35:00,5.36,5.37,5.38,5.36,0.0,0.0,39273,21097027.0,0.37,0.0
2025-03-11 14:40:00,5.37,5.38,5.38,5.37,0.19,0.01,29194,15696865.0,0.19,0.0
2025-03-11 14:45:00,5.37,5.37,5.38,5.37,-0.19,-0.01,47668,25637104.0,0.19,0.0
2025-03-11 14:50:00,5.38,5.39,5.39,5.37,0.37,0.02,73101,39328481.0,0.37,0.0
2025-03-11 14:55:00,5.39,5.38,5.39,5.37,-0.19,-0.01,85980,46256499.0,0.37,0.0
2025-03-11 15:00:00,5.38,5.39,5.39,5.37,0.19,0.01,89669,48291417.0,0.37,0.0
2025-03-12 09:35:00,5.37,5.35,5.38,5.34,-0.74,-0.04,157761,84464067.0,0.74,0.01
2025-03-12 09:40:00,5.35,5.34,5.35,5.34,-0.19,-0.01,59119,31602358.0,0.19,0.0
2025-03-12 09:45:00,5.34,5.35,5.35,5.34,0.19,0.01,32501,17369436.0,0.19,0.0
2025-03-12 09:50:00,5.35,5.35,5.35,5.34,0.0,0.0,48900,26151359.0,0.19,0.0
2025-03-12 09:55:00,5.34,5.35,5.36,5.34,0.0,0.0,27260,14585267.0,0.37,0.0
2025-03-12 10:00:00,5.35,5.35,5.36,5.34,0.0,0.0,71601,38302638.0,0.37,0.0
2025-03-12 10:05:00,5.34,5.35,5.35,5.34,0.0,0.0,39553,21131981.0,0.19,0.0
2025-03-12 10:10:00,5.34,5.35,5.35,5.34,0.0,0.0,34456,18426593.0,0.19,0.0
2025-03-12 10:15:00,5.35,5.34,5.36,5.34,-0.19,-0.01,27492,14703246.0,0.37,0.0
2025-03-12 10:20:00,5.35,5.35,5.35,5.34,0.19,0.01,9602,5130246.0,0.19,0.0
2025-03-12 10:25:00,5.35,5.35,5.35,5.34,0.0,0.0,14040,7507130.0,0.19,0.0
2025-03-12 10:30:00,5.35,5.35,5.35,5.34,0.0,0.0,9611,5135212.0,0.19,0.0
2025-03-12 10:35:00,5.34,5.35,5.35,5.34,0.0,0.0,11500,6145947.0,0.19,0.0
2025-03-12 10:40:00,5.34,5.34,5.35,5.34,-0.19,-0.01,12410,6633283.0,0.19,0.0
2025-03-12 10:45:00,5.34,5.34,5.35,5.34,0.0,0.0,41935,22396022.0,0.19,0.0
2025-03-12 10:50:00,5.34,5.34,5.35,5.34,0.0,0.0,21251,11354860.0,0.19,0.0
2025-03-12 10:55:00,5.34,5.35,5.35,5.34,0.19,0.01,13293,7103002.0,0.19,0.0
2025-03-12 11:00:00,5.34,5.35,5.35,5.34,0.0,0.0,17082,9126105.0,0.19,0.0
2025-03-12 11:05:00,5.35,5.34,5.35,5.34,-0.19,-0.01,41240,22029199.0,0.19,0.0
2025-03-12 11:10:00,5.35,5.34,5.35,5.34,0.0,0.0,20643,11028781.0,0.19,0.0
2025-03-12 11:15:00,5.35,5.35,5.35,5.34,0.19,0.01,26598,14210854.0,0.19,0.0
2025-03-12 11:20:00,5.34,5.33,5.34,5.33,-0.37,-0.02,37609,20077659.0,0.19,0.0
2025-03-12 11:25:00,5.34,5.34,5.34,5.33,0.19,0.01,11423,6090966.0,0.19,0.0
2025-03-12 11:30:00,5.34,5.33,5.34,5.33,-0.19,-0.01,24078,12845589.0,0.19,0.0
2025-03-12 13:05:00,5.34,5.34,5.35,5.33,0.19,0.01,38422,20509636.0,0.38,0.0
2025-03-12 13:10:00,5.34,5.34,5.35,5.33,0.0,0.0,13342,7125036.0,0.37,0.0
2025-03-12 13:15:00,5.34,5.34,5.35,5.33,0.0,0.0,20931,11165588.0,0.37,0.0
2025-03-12 13:20:00,5.33,5.35,5.35,5.33,0.19,0.01,14279,7621165.0,0.37,0.0
2025-03-12 13:25:00,5.35,5.34,5.35,5.33,-0.19,-0.01,17139,9146760.0,0.37,0.0
2025-03-12 13:30:00,5.34,5.34,5.35,5.34,0.0,0.0,10263,5481427.0,0.19,0.0
2025-03-12 13:35:00,5.35,5.35,5.35,5.34,0.19,0.01,13158,7030033.0,0.19,0.0
2025-03-12 13:40:00,5.34,5.34,5.35,5.34,-0.19,-0.01,13666,7301708.0,0.19,0.0
2025-03-12 13:45:00,5.35,5.34,5.35,5.34,0.0,0.0,8418,4497741.0,0.19,0.0
