日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,202.01,4.92,-30847696.0,-1.36,-129098800.0,-5.68,98251104.0,4.32,75173616.0,3.31,-44325920.0,-1.95,-30847696.0,-5.185038649239633,-1.9999999999999352,,-0.34010698753905905
2024-10-29,200.88,-0.56,27312559.0,1.78,8433695.0,0.55,18878864.0,1.23,12250336.0,0.8,-39562896.0,-2.58,27312558.0,1.3087845525123898,2.000000073226316,,0.41663277520903297
2024-10-30,194.64,-3.11,-79775240.0,-6.36,-63688248.0,-5.08,-16086992.0,-1.28,54588624.0,4.36,25186608.0,2.01,-79775248.0,-1.7983458728952897,-1.999999799436512,,-0.9767174138333619
2024-10-31,198.44,1.95,43592720.0,3.34,59387552.0,4.56,-15794832.0,-1.21,35877904.0,2.75,-79470624.0,-6.1,43592720.0,2.3623272876755026,1.9999999999999543,,0.6284586370661787
2024-11-01,206.3,3.96,46087344.0,2.04,31465232.0,1.39,14622112.0,0.65,30653824.0,1.36,-76741184.0,-3.4,46087328.0,1.6827310101379347,2.0000006943339828,1273932.4,0.660916697962362
2024-11-04,207.44,0.55,-6782899.0,-0.48,-23692803.0,-1.67,16909904.0,1.19,16312016.0,1.15,-9529104.0,-0.67,-6782886.0,-4.493028778604787,-2.0000038331763204,6086894.4,-0.026992835562041996
2024-11-05,215.33,3.8,-92431056.0,-4.47,-32628208.0,-1.58,-59802848.0,-2.89,92030160.0,4.45,400912.0,0.02,-92431040.0,-1.353000723566441,-2.000000346204024,-17861825.2,-1.1413855570548341
2024-11-06,211.4,-1.83,-85787567.0,-5.58,-53241343.0,-3.46,-32546224.0,-2.12,19450960.0,1.27,66336624.0,4.31,-85787550.0,-1.6206187261438096,-2.000000396327882,-19064285.6,-1.0549452013022729
2024-11-07,230.94,9.24,153286480.0,5.14,27702736.0,0.93,125583744.0,4.21,-12711328.0,-0.43,-140575120.0,-4.71,153286512.0,1.1807249942512803,1.9999995824811903,2874472.8,2.0557160581396587
2024-11-08,223.64,-3.16,-174996704.0,-6.81,-73618416.0,-2.87,-101378288.0,-3.95,111714448.0,4.35,63282272.0,2.46,-174996688.0,-1.4206847160444462,-2.000000182860592,-41342330.4,-2.2156709079864596
2024-11-11,223.54,-0.04,-23914758.0,-1.26,-94243286.0,-4.95,70328528.0,3.69,9424640.0,0.5,14490128.0,0.76,-23914748.0,-4.940802386878384,-2.000000836303941,-44768702.8,-0.2499004106443835
2024-11-12,219.54,-1.79,27376783.0,1.83,12884943.0,0.86,14491840.0,0.97,-40173200.0,-2.68,12796416.0,0.85,27376782.0,1.470652248317517,2.000000073054532,-20807138.4,0.41746841211190366
2024-11-13,220.57,0.47,28777461.0,3.33,4522458.0,0.52,24255003.0,2.81,-18408992.0,-2.13,-10368454.0,-1.2,28777476.0,1.1571521769316686,1.9999989575179562,2105866.8,0.4356932438886472
2024-11-14,218.75,-0.83,-22492648.0,-2.04,-78182264.0,-7.08,55689616.0,5.04,-4551824.0,-0.41,27044476.0,2.45,-22492644.0,-4.475903855500293,-2.0000003556717476,-33049964.4,-0.23139700721077552
2024-11-15,214.36,-2.01,-61022300.0,-4.17,-48407868.0,-3.31,-12614432.0,-0.86,-41005328.0,-2.8,102027620.0,6.97,-61022308.0,-1.7932813685119582,-1.9999997378007728,-10255088.4,-0.7327175274774803
2024-11-18,210.46,-1.82,-57937578.0,-4.73,-52478442.0,-4.28,-5459136.0,-0.45,-38586208.0,-3.15,96523803.0,7.88,-57937561.0,-1.9057761164643796,-2.000000586838614,-17059651.0,-0.6925809986219171
2024-11-19,206.61,-1.83,4352396.0,0.23,16227708.0,0.85,-11875312.0,-0.62,-104395952.0,-5.47,100043568.0,5.24,4352408.0,4.728440899841024,1.9999944858106133,-21664525.8,0.11789167164265921
2024-11-20,207.54,0.45,14918072.0,1.68,6203667.0,0.7,8714405.0,0.98,-10010960.0,-1.13,-4907118.0,-0.55,14918066.0,1.4158496818554485,2.000000804393679,-24436407.8,0.255364481307443
2024-11-21,206.02,-0.73,-71711852.0,-7.56,-15293006.0,-1.61,-56418846.0,-5.95,-32967408.0,-3.48,104679264.0,11.04,-71711848.0,-1.213256392444367,-2.000000111557549,-34280248.6,-0.8718022014110955
2024-11-22,196.94,-4.41,48708793.0,3.5,41345001.0,2.97,7363792.0,0.53,-125015856.0,-8.97,76307072.0,5.48,48708802.0,1.8488197266686657,1.9999996304568937,-12334026.6,0.6950254488080906
2024-11-25,195.28,-0.84,-11074383.0,-0.99,-34584522.0,-3.1,23510139.0,2.11,8901008.0,0.8,2173392.0,0.19,-11074366.0,-4.1229362475464395,-2.0000030701530003,-2961387.6,-0.08283051393666158
2024-11-26,198.54,1.67,172826.0,0.02,-12403370.0,-1.15,12576196.0,1.16,-17952608.0,-1.66,17779792.0,1.65,172836.0,-70.76386863806866,1.99988428335532,-3797302.0,0.06351006038510576
2024-11-27,199.94,0.71,27347000.0,2.87,40199426.0,4.22,-12852426.0,-1.35,2211120.0,0.23,-29558132.0,-3.11,27346988.0,2.469976803295395,2.0000008776102876,-1311517.6,0.4170807538239719
2024-11-28,198.27,-0.84,12694064.0,1.69,-9185920.0,-1.22,21879984.0,2.91,14642864.0,1.95,-27336937.0,-3.64,12694055.0,0.2763611785201595,2.000001417986451,15569663.0,0.22642723566733375
2024-11-29,201.23,1.49,133184461.0,11.37,87589085.0,7.48,45595376.0,3.89,-54047168.0,-4.61,-79137300.0,-6.76,133184454.0,1.657652521517251,2.0000001051173584,32464793.4,1.794162410150632
2024-12-02,199.01,-1.1,49389050.0,3.7,63603866.0,4.77,-14214816.0,-1.07,-81981648.0,-6.15,32592621.0,2.44,49389073.0,2.2878120429593345,1.9999990686198545,44557481.2,0.7038766500965927
2024-12-03,197.7,-0.66,-4795972.0,-0.47,50629082.0,4.99,-55425054.0,-5.47,-22778480.0,-2.25,27574448.0,2.72,-4795976.0,9.55657617969532,-1.9999983319345216,43563718.8,-0.0011405791052216477
2024-12-04,197.17,-0.27,42079845.0,4.68,18489553.0,2.05,23590292.0,2.62,-26639568.0,-2.96,-15440278.0,-1.72,42079844.0,1.4393921707504087,2.000000047528646,46510290.0,0.6087741730797028
2024-12-05,196.31,-0.44,2553261.0,0.44,-10095001.0,-1.74,12648262.0,2.18,-25496951.0,-4.38,22943691.0,3.95,2553262.0,-2.953766593478087,1.999999216687516,44482131.4,0.09448246649735192
2024-12-06,197.55,0.63,44323324.0,4.34,13027932.0,1.27,31295392.0,3.06,-27900368.0,-2.73,-16422955.0,-1.61,44323325.0,1.2939294603913112,1.9999999548769865,26709905.6,0.6379647484796978
2024-12-09,198.02,0.24,153889222.0,14.42,16556224.0,1.55,137332998.0,12.87,-113908720.0,-10.67,-39980497.0,-3.75,153889227.0,1.1075853022512023,1.99999993501818,47609936.4,2.0635581560456395
