日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,600000,6.97,6.77,7.05,6.76,533116,426094144.0,4.12,-3.84,-0.27,0.18
2022-04-26,600000,6.79,6.82,6.94,6.74,382043,301693696.0,2.95,0.74,0.05,0.13
2022-04-27,600000,6.86,6.78,6.9,6.76,386886,304687728.0,2.05,-0.59,-0.04,0.13
2022-04-28,600000,6.81,6.94,6.94,6.81,451752,358888160.0,1.92,2.36,0.16,0.15
2022-04-29,600000,6.93,6.98,7.01,6.81,445128,354246096.0,2.88,0.58,0.04,0.15
2022-05-05,600000,6.98,6.94,7.03,6.91,291331,233186177.0,1.72,-0.57,-0.04,0.1
2022-05-06,600000,6.89,6.8,6.93,6.77,317956,250345903.0,2.31,-2.02,-0.14,0.11
2022-05-09,600000,6.8,6.77,6.81,6.75,160354,125476461.0,0.88,-0.44,-0.03,0.05
2022-05-10,600000,6.75,6.8,6.84,6.66,329910,257366422.0,2.66,0.44,0.03,0.11
2022-05-11,600000,6.79,6.81,6.85,6.76,251168,197407269.0,1.32,0.15,0.01,0.09
2022-05-12,600000,6.78,6.82,6.86,6.78,223522,176091168.0,1.17,0.15,0.01,0.08
2022-05-13,600000,6.86,7.0,7.0,6.85,373434,298941536.0,2.2,2.64,0.18,0.13
2022-05-16,600000,7.0,6.92,7.02,6.88,209908,167326392.0,2.0,-1.14,-0.08,0.07
2022-05-17,600000,6.96,6.97,6.99,6.9,187142,149733543.0,1.3,0.72,0.05,0.06
2022-05-18,600000,6.93,6.9,6.96,6.87,194639,154781980.0,1.29,-1.0,-0.07,0.07
2022-05-19,600000,6.87,6.86,6.93,6.84,199042,157705909.0,1.3,-0.58,-0.04,0.07
2022-05-20,600000,6.89,6.99,7.0,6.87,326996,262095154.0,1.9,1.9,0.13,0.11
2022-05-23,600000,7.01,6.9,7.01,6.9,255276,203770116.0,1.57,-1.29,-0.09,0.09
2022-05-24,600000,6.91,6.83,6.92,6.82,260285,205916168.0,1.45,-1.01,-0.07,0.09
2022-05-25,600000,6.87,6.83,6.88,6.8,210034,165613957.0,1.17,0.0,0.0,0.07
2022-05-26,600000,6.84,6.85,6.87,6.79,234016,184331253.0,1.17,0.29,0.02,0.08
2022-05-27,600000,6.87,6.95,6.96,6.83,317553,252802577.0,1.9,1.46,0.1,0.11
2022-05-30,600000,6.96,6.83,6.97,6.82,356963,282538704.0,2.16,-1.73,-0.12,0.12
2022-05-31,600000,6.85,6.89,6.93,6.83,317509,251916051.0,1.46,0.88,0.06,0.11
2022-06-01,600000,6.89,6.86,6.89,6.84,184019,145647638.0,0.73,-0.44,-0.03,0.06
2022-06-02,600000,6.84,6.84,6.86,6.82,189311,149199713.0,0.58,-0.29,-0.02,0.06
2022-06-06,600000,6.82,6.81,6.85,6.77,330105,259403167.0,1.17,-0.44,-0.03,0.11
2022-06-07,600000,6.79,6.83,6.84,6.78,306231,240941764.0,0.88,0.29,0.02,0.1
2022-06-08,600000,6.82,6.81,6.83,6.78,395557,310775184.0,0.73,-0.29,-0.02,0.13
2022-06-09,600000,6.81,6.9,6.91,6.79,606070,480180512.0,1.76,1.32,0.09,0.21
