日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,601288,2.3,2.28,2.32,2.28,5281444,1629370816.0,1.73,-1.3,-0.03,0.18,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,601288,2.28,2.29,2.31,2.27,4623296,1417173936.0,1.75,0.44,0.01,0.15,,,,,,,,,0.0007977207977210021,0.00015954415954420043,0.0006381766381768017,,
2022-04-27,601288,2.29,2.25,2.29,2.23,4625166,1402604992.0,2.62,-1.75,-0.04,0.15,,,,,,,,,-0.0017772583014745713,-0.00022781633265955394,-0.0015494419688150173,,
2022-04-28,601288,2.24,2.28,2.28,2.24,4536611,1383331664.0,1.78,1.33,0.03,0.15,,,,,,,,,-0.0013812760196310059,-0.00045850827005384435,-0.0009227677495771615,,
2022-04-29,601288,2.28,2.28,2.3,2.26,3994061,1221337968.0,1.75,0.0,0.0,0.13,2.276,,,,,,,,-0.0010552924538602682,-0.0005778651068151291,-0.00047742734704513904,,
2022-05-05,601288,2.29,2.3,2.31,2.27,3769362,1158006912.0,1.75,0.88,0.02,0.13,2.2800000000000002,,,,,60.0,,,0.000807575496004187,-0.00030077698625126587,0.001108352482255453,,
2022-05-06,601288,2.29,2.27,2.29,2.27,2397381,733640208.0,0.87,-1.3,-0.03,0.08,2.276,,,,,46.15384615384623,,,-0.00013527811018176905,-0.00026767721103736653,0.00013239910085559748,,
2022-05-09,601288,2.27,2.29,2.29,2.27,2180898,668322000.0,0.88,0.88,0.02,0.07,2.284,,,,,50.0,,,0.0007230021483355387,-6.95413391627855e-05,0.0007925434874983242,,
2022-05-10,601288,2.28,2.31,2.32,2.28,3897462,1199441360.0,1.75,0.87,0.02,0.13,2.29,,,,,75.0000000000001,,,0.002982646201039163,0.0005408961688776042,0.002441750032161559,,
2022-05-11,601288,2.31,2.27,2.31,2.26,4317287,1320956832.0,2.16,-1.73,-0.04,0.14,2.2880000000000003,2.282,,,,46.15384615384623,,,0.0015281491346268439,0.0007383467620274522,0.0007898023725993917,,
2022-05-12,601288,2.27,2.25,2.27,2.25,2288678,695171184.0,0.88,-0.88,-0.02,0.08,2.278,2.279,,,,40.00000000000006,,,-0.0012242704944385174,0.0003458233107342583,-0.0015700938051727757,,
2022-05-13,601288,2.26,2.27,2.27,2.25,2025606,616478992.0,0.89,0.89,0.02,0.07,2.278,2.277,,,,40.00000000000006,48.00000000000004,,-0.0017713312238267775,-7.76075961779489e-05,-0.0016937236276488286,,
2022-05-16,601288,2.27,2.26,2.27,2.25,3102147,943003616.0,0.88,-0.44,-0.01,0.1,2.2720000000000002,2.2779999999999996,,,,46.153846153846075,46.15384615384615,,-0.0029774747443007676,-0.0006575810258025127,-0.0023198937184982548,,
2022-05-17,601288,2.26,2.24,2.27,2.23,4593533,1391228672.0,1.77,-0.88,-0.02,0.15,2.258,2.274,,,,30.769230769230816,40.740740740740755,,-0.005483969243312625,-0.0016228586693045352,-0.0038611105740080903,,
2022-05-18,601288,2.24,2.24,2.25,2.23,1965474,592678320.0,0.89,0.0,0.0,0.07,2.252,2.27,,,,18.181818181818215,47.826086956521785,,-0.007385251608711396,-0.0027753372571859077,-0.004609914351525489,,
2022-05-19,601288,2.23,2.24,2.24,2.22,2840914,855967120.0,0.89,0.0,0.0,0.09,2.2500000000000004,2.2640000000000002,,,,28.571428571428655,40.00000000000009,,-0.008790697888055643,-0.003978409383359855,-0.004812288504695788,,
2022-05-20,601288,2.24,2.24,2.25,2.23,3626823,1095165728.0,0.89,0.0,0.0,0.12,2.244,2.261,,,,40.00000000000018,40.00000000000009,,-0.009791652119587102,-0.005141057930605305,-0.004650594188981797,,
2022-05-23,601288,2.24,2.23,2.25,2.23,2725284,821570272.0,0.89,-0.45,-0.01,0.09,2.2380000000000004,2.255,,,,0.0,31.578947368421083,,-0.011262010538939382,-0.00636524845227212,-0.004896762086667262,,
2022-05-24,601288,2.23,2.25,2.25,2.23,3960478,1195759808.0,0.9,0.9,0.02,0.13,2.2399999999999998,2.2489999999999997,,,,40.00000000000018,44.44444444444444,,-0.010690217157646398,-0.007230242193346976,-0.0034599749642994218,,
2022-05-25,601288,2.24,2.25,2.25,2.24,2540752,768892272.0,0.44,0.0,0.0,0.08,2.242,2.247,2.2645,,,66.66666666666617,37.5,,-0.010120405053697379,-0.007808274765417057,-0.0023121302882803223,2.3101416245847672,2.2188583754152327
2022-05-26,601288,2.25,2.26,2.26,2.24,2993352,907548400.0,0.89,0.44,0.01,0.1,2.246,2.248,2.2634999999999996,,,74.99999999999945,33.33333333333323,,-0.008760918020076947,-0.007998803416349036,-0.0007621146037279109,2.3085847155801975,2.2184152844198017
2022-05-27,601288,2.26,2.26,2.26,2.25,2236788,679071600.0,0.44,0.0,0.0,0.07,2.25,2.247,2.262,,,74.99999999999945,45.45454545454534,,-0.007595953329689653,-0.00791823339901716,0.0003222800693275067,2.305334682839985,2.218665317160015
2022-05-30,601288,2.26,2.24,2.26,2.24,3605475,1091736016.0,0.88,-0.88,-0.02,0.12,2.252,2.245,2.2615,,,50.0,45.454545454545524,,-0.008192109730899677,-0.007973008665393664,-0.00021910106550601313,2.305640922652699,2.2173590773473006
2022-05-31,601288,2.24,2.25,2.25,2.23,3742772,1131819168.0,0.89,0.45,0.01,0.13,2.252,2.246,2.26,,,66.66666666666691,39.999999999999915,45.71428571428573,-0.007768105660840519,-0.007932028064483036,0.00016392240364251735,2.3035285750066006,2.216471424993399
2022-06-01,601288,2.25,2.23,2.25,2.23,2550565,770212672.0,0.89,-0.89,-0.02,0.09,2.2479999999999998,2.245,2.2575,,,33.33333333333309,36.363636363636324,43.243243243243256,-0.008942824914659031,-0.008134187434518235,-0.0008086374801407961,2.3019261658319317,2.213073834168068
2022-06-02,601288,2.23,2.23,2.24,2.23,2487739,749808320.0,0.45,0.0,0.0,0.08,2.242,2.2439999999999998,2.254,,,33.33333333333309,44.44444444444428,41.66666666666664,-0.009761276467768809,-0.008459605241168351,-0.001301671226600458,2.295243819313674,2.212756180686326
2022-06-06,601288,2.23,2.21,2.24,2.21,4856100,1455457072.0,1.35,-0.9,-0.02,0.16,2.232,2.241,2.2510000000000003,,,14.285714285714107,36.36363636363618,44.11764705882351,-0.011886715417153582,-0.009145027276365398,-0.002741688140788184,2.295909265249648,2.2060907347503527
2022-06-07,601288,2.22,2.21,2.22,2.21,2876003,860823008.0,0.45,0.0,0.0,0.1,2.226,2.239,2.247,,,14.285714285714107,36.36363636363618,38.709677419354826,-0.01341648421889774,-0.009999318664871866,-0.0034171655540258736,2.291532660988727,2.202467339011273
2022-06-08,601288,2.22,2.21,2.22,2.2,3349122,1001564832.0,0.9,0.0,0.0,0.11,2.218,2.2350000000000003,2.242,,,19.999999999999645,36.36363636363618,38.709677419354826,-0.014462126622328153,-0.010891880256363125,-0.0035702463659650283,2.2784763802451606,2.2055236197548393
2022-06-09,601288,2.21,2.22,2.22,2.2,3069064,918840144.0,0.9,0.45,0.01,0.1,2.216,2.232,2.2395,2.2536666666666667,,20.000000000000355,45.454545454545524,36.6666666666667,-0.014318830766071766,-0.011577270358304853,-0.0027415604077669128,2.2747285769167447,2.2042714230832554
2022-06-10,601288,2.22,2.24,2.25,2.21,5745918,1727560400.0,1.8,0.9,0.02,0.19,2.218,2.23,2.239,2.252333333333333,,60.000000000000185,45.454545454545524,44.82758620689658,-0.01244794277879313,-0.011751404842402509,-0.0006965379363906218,2.273883263970896,2.204116736029104
2022-06-13,601288,2.23,2.22,2.24,2.21,3444410,1033130128.0,1.34,-0.89,-0.02,0.12,2.2199999999999998,2.226,2.2365000000000004,2.25,,42.857142857143046,38.46153846153849,37.93103448275863,-0.012435732044842052,-0.011888270282890419,-0.0005474617619516328,2.269122239750144,2.2038777602498567
2022-06-14,601288,2.21,2.24,2.24,2.21,3682060,1104823296.0,1.35,0.9,0.02,0.12,2.226,2.226,2.2355,2.249666666666667,,71.42857142857153,42.85714285714299,37.93103448275863,-0.010689005890950565,-0.011648417404502448,0.0009594115135518836,2.266262246170814,2.204737753829186
2022-06-15,601288,2.24,2.25,2.27,2.23,5268337,1598234400.0,1.79,0.45,0.01,0.18,2.2340000000000004,2.226,2.236,2.248666666666667,,75.0,46.66666666666672,46.153846153846146,-0.008400955418346623,-0.010998925007271284,0.002597969588924661,2.267388901826837,2.2046110981731633
2022-06-16,601288,2.26,2.22,2.26,2.22,3736592,1128270112.0,1.78,-1.33,-0.03,0.12,2.2340000000000004,2.225,2.2350000000000003,2.246666666666667,,54.54545454545466,43.749999999999986,44.444444444444464,-0.008905748291168525,-0.010580289664050732,0.0016745413728822076,2.26711820274188,2.2028817972581205
2022-06-17,601288,2.22,2.23,2.24,2.22,3048674,917163056.0,0.9,0.45,0.01,0.1,2.232,2.2250000000000005,2.2344999999999997,2.244333333333334,,54.545454545454476,43.749999999999986,42.307692307692264,-0.008402030475958888,-0.010144637826432365,0.0017426073504734768,2.2666018117212956,2.202398188278704
2022-06-20,601288,2.23,2.22,2.24,2.22,2840486,853305440.0,0.9,-0.45,-0.01,0.09,2.232,2.226,2.2335000000000003,2.2426666666666666,,39.999999999999915,46.66666666666672,42.30769230769234,-0.008709350928703952,-0.009857580446886683,0.0011482295181827317,2.266122239750144,2.2008777602498566
2022-06-21,601288,2.22,2.23,2.24,2.21,3437954,1033304704.0,1.35,0.45,0.01,0.11,2.23,2.228,2.2335000000000003,2.240666666666667,,55.5555555555555,50.0,47.99999999999995,-0.008053156401039985,-0.009496695637717344,0.001443539236677359,2.266122239750144,2.2008777602498566
2022-06-22,601288,2.24,2.23,2.25,2.23,3141313,947542224.0,0.9,0.0,0.0,0.1,2.226,2.23,2.2325,2.238,,42.857142857142584,57.14285714285719,47.99999999999995,-0.007447270017246321,-0.00908681051362314,0.0016395404963768182,2.264205885224904,2.200794114775096
2022-06-23,601288,2.24,2.24,2.25,2.23,3416264,1030959184.0,0.9,0.45,0.01,0.11,2.23,2.232,2.232,2.2370000000000005,,42.85714285714295,60.00000000000012,50.0,-0.006089982736299682,-0.008487444958158449,0.002397462221858767,2.2628476732893827,2.2011523267106177
2022-06-24,601288,2.25,2.23,2.25,2.23,3437101,1036856768.0,0.89,-0.45,-0.01,0.11,2.2300000000000004,2.231,2.2305,2.2363333333333335,,59.99999999999982,56.250000000000014,48.148148148148096,-0.005754900305514621,-0.007940936027629684,0.0021860357221150633,2.2583907643646097,2.2026092356353906
2022-06-27,601288,2.23,2.23,2.24,2.22,4717935,1420665632.0,0.9,0.0,0.0,0.16,2.232,2.232,2.229,2.235,,50.0,53.333333333333286,50.0,-0.005426788426061702,-0.007438106507316088,0.0020113180812543867,2.2531922127531736,2.2048077872468266
2022-06-28,601288,2.23,2.23,2.24,2.22,2750029,827478320.0,0.9,0.0,0.0,0.09,2.232,2.231,2.2285000000000004,2.2340000000000004,,66.66666666666617,46.153846153846054,45.83333333333331,-0.005107876971492509,-0.006972060600151373,0.0018641836286588638,2.2521420677695745,2.2048579322304263
2022-06-29,601288,2.24,2.24,2.25,2.23,3616085,1091487008.0,0.9,0.45,0.01,0.12,2.234,2.2300000000000004,2.228,2.234,,66.66666666666666,58.333333333333364,48.000000000000036,-0.004002087347867445,-0.006378065949694587,0.0023759786018271428,2.2501002500581255,2.205899749941875
2022-06-30,601288,2.24,2.24,2.25,2.23,3342373,1009274320.0,0.89,0.0,0.0,0.11,2.234,2.232,2.2285,2.2340000000000004,,66.66666666666666,50.0,45.833333333333414,-0.0030901201231139375,-0.0057204767843784575,0.00263035666126452,2.2512341616353724,2.2057658383646275
2022-07-01,601288,2.24,2.23,2.24,2.23,2082978,627873840.0,0.45,-0.45,-0.01,0.07,2.2340000000000004,2.232,2.2285,2.2336666666666667,,33.33333333333333,39.99999999999999,44.00000000000003,-0.003138121640778646,-0.005204005755658495,0.002065884114879849,2.2512341616353724,2.2057658383646275
2022-07-04,601288,2.23,2.24,2.24,2.23,2747384,828596528.0,0.45,0.45,0.01,0.09,2.236,2.234,2.23,2.2336666666666667,,66.66666666666666,62.49999999999993,50.0,-0.002342246799738046,-0.004631653964474405,0.0022894071647363593,2.2515211034739604,2.2084788965260396
2022-07-05,601288,2.24,2.25,2.25,2.23,2599479,786466976.0,0.89,0.45,0.01,0.09,2.24,2.2359999999999998,2.232,2.2343333333333333,,74.99999999999972,62.49999999999993,50.0,-0.0008942850661619595,-0.0038841801848119163,0.002989895118649957,2.253126187291458,2.2108738127085426
2022-07-06,601288,2.25,2.24,2.25,2.23,4472487,1351265408.0,0.89,-0.44,-0.01,0.15,2.24,2.237,2.2335000000000003,2.234,,60.000000000000185,62.49999999999993,52.17391304347831,-0.0005473716274213558,-0.003216818473333804,0.0026694468459124484,2.252166040089736,2.2148339599102647
2022-07-07,601288,2.24,2.24,2.25,2.23,2573363,778468592.0,0.89,0.0,0.0,0.09,2.24,2.237,2.2345,2.2336666666666662,,50.0,57.14285714285724,52.17391304347831,-0.0002693354959020233,-0.002627321877847448,0.002357986381945425,2.2522408241664618,2.2167591758335385
2022-07-08,601288,2.25,2.25,2.26,2.24,3012419,912173056.0,0.89,0.45,0.01,0.1,2.244,2.239,2.2350000000000003,2.2333333333333334,,59.99999999999982,62.49999999999993,59.09090909090911,0.0007492892281764085,-0.001951999656642677,0.0027012888848190857,2.2539181060585394,2.2160818939414613
2022-07-11,601288,2.25,2.26,2.27,2.25,5057244,1539172480.0,0.89,0.44,0.01,0.17,2.248,2.242,2.237,2.2333333333333334,,80.00000000000017,62.499999999999716,60.86956521739129,0.002336538921079434,-0.0010942919410982547,0.0034308308621776888,2.2576219096568373,2.216378090343163
2022-07-12,601288,2.26,2.26,2.28,2.26,5364534,1634804404.0,0.88,0.0,0.0,0.18,2.25,2.245,2.238,2.2340000000000004,,75.0,71.42857142857133,60.86956521739129,0.0035534833936261556,-0.00016473687415337262,0.003718220267779528,2.261033156878497,2.214966843121503
2022-07-13,601288,2.26,2.23,2.27,2.23,6306657,1905757573.0,1.77,-1.33,-0.03,0.21,2.2479999999999998,2.244,2.237,2.2333333333333334,,33.33333333333309,50.0,51.999999999999964,0.002073271987289793,0.0002828648981352606,0.0017904070891545327,2.2595715237458736,2.2144284762541266
2022-07-14,601288,2.23,2.17,2.23,2.16,8702018,2578368894.0,3.14,-2.69,-0.06,0.29,2.2339999999999995,2.237,2.2344999999999997,2.231333333333333,,18.18181818181789,31.249999999999943,37.931034482758534,-0.0038963896215187255,-0.0005529860057955367,-0.0033434036157231886,2.2714779450625997,2.1975220549373997
2022-07-15,601288,2.21,2.19,2.22,2.19,5725633,1588375525.0,1.38,0.92,0.02,0.19,2.222,2.2329999999999997,2.2325000000000004,2.2299999999999995,,30.76923076923059,35.2941176470587,44.82758620689649,-0.0069336300315936406,-0.0018291148109551576,-0.005104515220638483,2.2744899737406077,2.190510026259393
2022-07-18,601288,2.2,2.23,2.23,2.19,2874599,801102948.0,1.83,1.83,0.04,0.1,2.2159999999999997,2.232,2.2329999999999997,2.2306666666666666,,43.749999999999986,47.619047619047564,48.38709677419351,-0.00604333542374258,-0.002671958933512642,-0.0033713764902299375,2.2745995951397306,2.1914004048602687
2022-07-19,601288,2.23,2.27,2.27,2.22,3625977,1023270401.0,2.24,1.79,0.04,0.12,2.218,2.234,2.2350000000000003,2.232666666666667,,52.63157894736848,58.333333333333364,52.941176470588246,-0.0020860580480897006,-0.002554778756428054,0.0004687207083383534,2.2797213595499963,2.1902786404500043
2022-07-20,601288,2.28,2.28,2.29,2.27,2660880,758516854.0,0.88,0.44,0.01,0.09,2.2279999999999998,2.238,2.2375,2.235,,55.000000000000014,58.333333333333286,59.37499999999996,0.0018358664832405225,-0.0016766497084943388,0.0035125161917348613,2.286436048492959,2.1885639515070405
2022-07-21,601288,2.29,2.25,2.29,2.25,2732961,775087033.0,1.75,-1.32,-0.03,0.09,2.2439999999999998,2.239,2.2380000000000004,2.2359999999999998,2.2448333333333332,55.000000000000014,50.0,52.941176470588246,0.002494515429630084,-0.0008424166808694543,0.0033369321104995383,2.2872469609000876,2.1887530390999133
2022-07-22,601288,2.26,2.28,2.29,2.25,3022450,859447727.0,1.78,1.33,0.03,0.1,2.2619999999999996,2.242,2.2405,2.2373333333333334,2.2448333333333332,82.35294117647065,57.142857142857096,58.33333333333329,0.005375285795837126,0.00040112381447186184,0.004974161981365264,2.293005638794925,2.187994361205075
2022-07-25,601288,2.28,2.29,2.29,2.27,1677340,477884537.0,0.88,0.44,0.01,0.06,2.274,2.245,2.2435,2.239666666666667,2.2448333333333332,81.25000000000009,58.620689655172406,58.33333333333335,0.008368763595049789,0.001994651770587447,0.006374111824462341,2.3001707944832996,2.1868292055167005
2022-07-26,601288,2.29,2.29,2.31,2.29,2526238,724980747.0,0.87,0.0,0.0,0.08,2.2779999999999996,2.248,2.2465,2.241333333333333,2.2455000000000003,75.0000000000001,57.14285714285717,58.33333333333335,0.010618710433805578,0.0037194635032310737,0.006899246930574504,2.306421000624067,2.1865789993759335
2022-07-27,601288,2.3,2.27,2.3,2.27,1925604,549318760.0,1.31,-0.87,-0.02,0.06,2.276,2.252,2.248,2.242,2.2453333333333334,50.0,51.72413793103452,54.054054054054035,0.01066503675552255,0.005108578153689369,0.005556458601833181,2.3087323723612996,2.187267627638701
2022-07-28,601288,2.27,2.28,2.29,2.26,2375320,676696811.0,1.32,0.44,0.01,0.08,2.282,2.263,2.25,2.2439999999999998,2.2453333333333334,50.0,53.33333333333334,56.75675675675675,0.011377514224041096,0.006362365367759715,0.005015148856281381,2.3122389284172393,2.1877610715827607
2022-07-29,601288,2.29,2.28,2.29,2.26,2308259,656880480.0,1.32,0.0,0.0,0.08,2.282,2.272,2.2525000000000004,2.2456666666666663,2.2449999999999997,71.42857142857133,59.25925925925924,56.75675675675675,0.011806064785141679,0.007451105251236109,0.00435495953390557,2.315369957682086,2.1896300423179147
2022-08-01,601288,2.27,2.27,2.28,2.26,2049073,581970679.0,0.88,-0.44,-0.01,0.07,2.2779999999999996,2.2760000000000002,2.254,2.247333333333333,2.245,40.00000000000018,72.72727272727282,55.263157894736864,0.011209560925204975,0.008202796386029882,0.0030067645391750938,2.317045514052192,2.190954485947808
2022-08-02,601288,2.26,2.24,2.27,2.23,2976614,837946010.0,1.76,-1.32,-0.03,0.1,2.268,2.273,2.2535,2.2476666666666665,2.2441666666666666,14.285714285714107,60.869565217391404,50.0,0.008221307918984344,0.008206498692620775,1.4809226363569558e-05,2.316837026669779,2.190162973330221
2022-08-03,601288,2.25,2.23,2.26,2.23,2159805,607736268.0,1.34,-0.45,-0.01,0.07,2.2600000000000002,2.268,2.253,2.247666666666667,2.242833333333333,12.499999999999787,50.0,48.78048780487802,0.00498867313725615,0.00756293358154785,-0.0025742604442917,2.3169407620585765,2.1890592379414238
2022-08-04,601288,2.24,2.29,2.29,2.23,4110166,1167201245.0,2.69,2.69,0.06,0.14,2.2619999999999996,2.272,2.2555,2.249333333333333,2.2431666666666668,58.333333333333364,54.54545454545457,56.52173913043481,0.007185455879352265,0.0074874380411087335,-0.0003019821617564686,2.321186656499666,2.189813343500334
2022-08-05,601288,2.29,2.29,2.29,2.27,1914577,546637333.0,0.87,0.0,0.0,0.06,2.2640000000000002,2.2729999999999997,2.2575,2.2513333333333336,2.2438333333333333,54.54545454545466,52.38095238095244,55.55555555555556,0.008824696422255585,0.007754889717338104,0.0010698067049174807,2.324895142726741,2.190104857273259
2022-08-08,601288,2.28,2.27,2.29,2.26,2444495,695614123.0,1.31,-0.87,-0.02,0.08,2.2640000000000002,2.271,2.258,2.252666666666667,2.2438333333333333,46.15384615384623,55.000000000000014,52.17391304347828,0.008412993754475906,0.007886510524765664,0.0005264832297102416,2.325621236153647,2.190378763846353
2022-08-09,601288,2.28,2.27,2.28,2.26,1500987,426255480.0,0.88,0.0,0.0,0.05,2.2700000000000005,2.269,2.2585,2.2539999999999996,2.244,50.0,47.058823529411825,53.33333333333332,0.00799456011157762,0.007908120442128056,8.643966944956415e-05,2.3263310594903164,2.190668940509684
2022-08-10,601288,2.27,2.27,2.27,2.25,1178082,333681764.0,0.88,0.0,0.0,0.04,2.278,2.269,2.2604999999999995,2.2550000000000003,2.2445,66.6666666666665,43.749999999999986,53.33333333333332,0.00757562138723733,0.00784162063114991,-0.0002659992439125805,2.3271412232149045,2.1938587767850946
2022-08-11,601288,2.27,2.28,2.29,2.26,2028098,576780649.0,1.32,0.44,0.01,0.07,2.2760000000000002,2.2689999999999997,2.266,2.256333333333333,2.2451666666666665,77.77777777777773,47.05882352941169,53.33333333333332,0.007958781972016826,0.007865052899323294,9.372907269353248e-05,2.317666949631368,2.214333050368632
