日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,7.65,0.0,11362149.0,5.19,5782896.0,2.64,5579253.0,2.55,2141057.0,0.98,-13503206.0,-6.16
2024-10-25,7.58,-0.92,-25118450.0,-10.37,-21028624.0,-8.68,-4089826.0,-1.69,7135309.0,2.94,17983141.0,7.42
2024-10-28,7.56,-0.26,-6769818.0,-2.7,4252154.0,1.7,-11021972.0,-4.4,6982569.0,2.79,-212752.0,-0.08
2024-10-29,7.58,0.26,-13562724.0,-4.08,-5479348.0,-1.65,-8083376.0,-2.43,20383644.0,6.14,-6820920.0,-2.05
2024-10-30,7.43,-1.98,2445329.0,0.47,-19209639.0,-3.68,21654968.0,4.15,-1945138.0,-0.37,-500192.0,-0.1
2024-10-31,7.47,0.54,28348230.0,7.59,-10041123.0,-2.69,38389353.0,10.28,859848.0,0.23,-29208078.0,-7.82
2024-11-01,7.65,2.41,-29296537.0,-5.1,-11077588.0,-1.93,-18218949.0,-3.17,34919922.0,6.08,-5623385.0,-0.98
2024-11-04,7.89,3.14,-30865355.0,-4.43,-29441465.0,-4.22,-1423890.0,-0.2,15338653.0,2.2,15526702.0,2.23
2024-11-05,7.9,0.13,-19539372.0,-4.7,-12819283.0,-3.08,-6720089.0,-1.62,1538989.0,0.37,18000384.0,4.33
2024-11-06,7.83,-0.89,-10884122.0,-3.51,-36777195.0,-11.87,25893073.0,8.36,11665586.0,3.77,-781465.0,-0.25
2024-11-07,7.9,0.89,4885790.0,1.34,357530.0,0.1,4528260.0,1.24,-4443559.0,-1.22,-442231.0,-0.12
2024-11-08,7.86,-0.51,-873710.0,-0.23,2071800.0,0.53,-2945510.0,-0.76,3237979.0,0.83,-2364269.0,-0.61
2024-11-11,7.69,-2.16,-38640362.0,-10.99,-68855602.0,-19.58,30215240.0,8.59,29735909.0,8.45,8904452.0,2.53
2024-11-12,7.61,-1.04,-9416373.0,-2.45,-31107346.0,-8.08,21690973.0,5.64,28923344.0,7.52,-19506970.0,-5.07
2024-11-13,7.61,0.0,19530530.0,6.78,26759348.0,9.29,-7228818.0,-2.51,-13713469.0,-4.76,-5817060.0,-2.02
