日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,31.25,-1.01,10438714.0,1.71,-3045625.0,-0.5,13484339.0,2.21,-15003180.0,-2.46,4564465.0,0.75
2024-10-25,30.82,-1.38,-191507303.0,-25.79,-57132133.0,-7.69,-134375170.0,-18.1,74933865.0,10.09,116573443.0,15.7
2024-10-28,30.58,-0.78,-111365435.0,-11.42,-31195385.0,-3.2,-80170050.0,-8.22,52021008.0,5.33,59344416.0,6.09
2024-10-29,30.53,-0.16,-100364330.0,-11.77,1093154.0,0.13,-101457484.0,-11.9,-870361.0,-0.1,101234701.0,11.87
2024-10-30,29.9,-2.06,-48918630.0,-3.6,-16831862.0,-1.24,-32086768.0,-2.36,48428800.0,3.56,489808.0,0.04
2024-10-31,29.22,-2.27,-65551690.0,-4.9,-3644442.0,-0.27,-61907248.0,-4.62,-12883264.0,-0.96,78434960.0,5.86
2024-11-01,29.39,0.58,20154269.0,2.44,8708138.0,1.05,11446131.0,1.39,-44683892.0,-5.41,24529616.0,2.97
2024-11-04,29.7,1.05,-25301129.0,-3.32,13613649.0,1.79,-38914778.0,-5.11,-40092821.0,-5.26,65393952.0,8.58
2024-11-05,29.75,0.17,-40259970.0,-3.99,-19159802.0,-1.9,-21100168.0,-2.09,11335120.0,1.12,28924848.0,2.87
2024-11-06,28.67,-3.63,-232439001.0,-11.81,-160886233.0,-8.17,-71552768.0,-3.63,50502416.0,2.57,181936576.0,9.24
2024-11-07,29.22,1.92,-41255280.0,-2.21,39033552.0,2.09,-80288832.0,-4.3,-10975424.0,-0.59,52230720.0,2.8
2024-11-08,29.15,-0.24,-41143408.0,-2.21,-25964624.0,-1.4,-15178784.0,-0.82,34787360.0,1.87,6356048.0,0.34
2024-11-11,28.46,-2.37,-164006893.0,-10.33,-89807917.0,-5.66,-74198976.0,-4.67,13334208.0,0.84,150672672.0,9.49
2024-11-12,28.89,1.51,46853557.0,2.0,60561573.0,2.58,-13708016.0,-0.58,-31397872.0,-1.34,-15455664.0,-0.66
2024-11-13,29.6,2.46,136713091.0,5.48,103218211.0,4.14,33494880.0,1.34,8071168.0,0.32,-144784256.0,-5.81
2024-11-14,29.93,1.11,64644382.0,3.73,74932174.0,4.33,-10287792.0,-0.59,-1230928.0,-0.07,-63413456.0,-3.66
2024-11-15,29.59,-1.14,-46676831.0,-3.14,-28831215.0,-1.94,-17845616.0,-1.2,-2754752.0,-0.19,49431568.0,3.32
2024-11-18,28.8,-2.67,-178239934.0,-14.48,-70840702.0,-5.75,-107399232.0,-8.72,24093936.0,1.96,154145984.0,12.52
2024-11-19,28.95,0.52,86778447.0,8.81,11148573.0,1.13,75629874.0,7.68,-87747072.0,-8.91,968640.0,0.1
2024-11-20,28.93,-0.07,-13757750.0,-1.56,-42409341.0,-4.8,28651591.0,3.24,-23808709.0,-2.69,37566465.0,4.25
2024-11-21,28.8,-0.45,-71359727.0,-7.93,-130109041.0,-14.45,58749314.0,6.53,-24784740.0,-2.75,96144466.0,10.68
2024-11-22,28.9,0.35,169762567.0,12.7,65295815.0,4.88,104466752.0,7.81,-48158464.0,-3.6,-121604112.0,-9.1
2024-11-25,28.11,-2.73,20659699.0,1.77,-10636406.0,-0.91,31296105.0,2.68,-9641504.0,-0.83,-11018208.0,-0.94
2024-11-26,28.29,0.64,73468140.0,7.8,8550608.0,0.91,64917532.0,6.89,-76344558.0,-8.1,2876416.0,0.31
2024-11-27,28.77,1.7,48675706.0,6.67,34234537.0,4.69,14441169.0,1.98,-10866099.0,-1.49,-37809601.0,-5.18
2024-11-28,28.2,-1.98,-26228710.0,-3.08,-6826761.0,-0.8,-19401949.0,-2.28,8374664.0,0.98,17854064.0,2.1
2024-11-29,28.33,0.46,153591572.0,16.2,18790057.0,1.98,134801515.0,14.22,-34144176.0,-3.6,-119447396.0,-12.6
2024-12-02,28.65,1.13,26257056.0,2.86,-8738042.0,-0.95,34995098.0,3.81,-61166832.0,-6.67,34909776.0,3.81
2024-12-03,28.96,1.08,108964972.0,10.98,53553944.0,5.4,55411028.0,5.58,-22269328.0,-2.24,-86695632.0,-8.73
2024-12-04,29.1,0.48,68831599.0,5.13,37603839.0,2.8,31227760.0,2.33,-59972416.0,-4.47,-8859184.0,-0.66
