报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,营收增长率,净利润增长率
2024-12-31,212226000000.0,148107000000.0,343835000000.0,195728000000.0,24096000000.0,29848000000.0,5752000000.0,,,,-674000000.0,,36202000000.0,151000000.0,4498000000.0,-674000000.0,,,3222000000.0,503000000.0,109000000.0,661000000.0,125029000000.0,2229000000.0,62203000000.0,,60180000000.0,9000000.0,,,,408000000.0,87197000000.0,289000000.0,,366000000.0,,87120000000.0,9629000000.0,,77491000000.0,77491000000.0,,77205000000.0,286000000.0,479690000000.0,,556895000000.0,,,,,5247000000.0,,,,1419000000.0,,551648000000.0,2793000000.0,,21605000000.0,,525831000000.0,4322000000.0,4322000000.0,59000000.0,-72000000.0,,131000000.0,,4263000000.0,,,4109000000.0,,151000000.0,,,,3000000.0,1000000.0,81813000000.0,81527000000.0,286000000.0,3.51,3.23,定期报告,是,20250328,CNY,合并期末,2025-03-27T20:50:13,,
2024-09-30,164217000000.0,111587000000.0,260422000000.0,148835000000.0,19347000000.0,23362000000.0,4015000000.0,,,,1215000000.0,,31787000000.0,109000000.0,4583000000.0,1215000000.0,,,-478000000.0,248000000.0,67000000.0,444000000.0,93007000000.0,1667000000.0,43382000000.0,,47702000000.0,1000000.0,,,,255000000.0,71210000000.0,165000000.0,,56000000.0,,71319000000.0,8349000000.0,,62970000000.0,62970000000.0,,63006000000.0,-36000000.0,479690000000.0,,556895000000.0,,,,,5247000000.0,,,,1419000000.0,,551648000000.0,2793000000.0,,21605000000.0,,525831000000.0,3348000000.0,3347000000.0,-118000000.0,-80000000.0,,-38000000.0,,3465000000.0,,,3160000000.0,,312000000.0,,,,-7000000.0,1000000.0,66318000000.0,66353000000.0,-35000000.0,2.9,2.66,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T20:10:04,-0.22621639195951482,-0.1873895032971571
2024-06-30,113043000000.0,74891000000.0,175463000000.0,100572000000.0,12745000000.0,15389000000.0,2644000000.0,,,,-508000000.0,,22026000000.0,24000000.0,4531000000.0,-508000000.0,,,3337000000.0,235000000.0,31000000.0,286000000.0,64179000000.0,1148000000.0,28561000000.0,,34304000000.0,1000000.0,,,,166000000.0,48864000000.0,106000000.0,,28000000.0,,48942000000.0,5911000000.0,,43031000000.0,43031000000.0,,43049000000.0,-18000000.0,479690000000.0,,522739000000.0,,,,,325000000.0,,,,1419000000.0,,522414000000.0,2793000000.0,,21605000000.0,,498016000000.0,2614000000.0,2614000000.0,-167000000.0,-80000000.0,,-87000000.0,,2781000000.0,,,2595000000.0,,187000000.0,,,,-1000000.0,1000000.0,45645000000.0,45663000000.0,-18000000.0,1.94,1.78,定期报告,未审计,20240823,CNY,合并期末,2024-08-22T19:35:07,-0.3116242532746305,-0.3166428457995871
2024-03-31,57751000000.0,37242000000.0,88642000000.0,51400000000.0,6198000000.0,7528000000.0,1330000000.0,,,,518000000.0,,13741000000.0,19000000.0,3427000000.0,518000000.0,,,-198000000.0,81000000.0,5000000.0,164000000.0,30267000000.0,553000000.0,13581000000.0,,16050000000.0,6000000.0,,,,77000000.0,27484000000.0,52000000.0,,5000000.0,,27531000000.0,3242000000.0,,24289000000.0,24289000000.0,,24336000000.0,-47000000.0,479690000000.0,,522739000000.0,,,,,325000000.0,,,,1419000000.0,,522414000000.0,2793000000.0,,21605000000.0,,498016000000.0,1170000000.0,1168000000.0,-58000000.0,-31000000.0,,-27000000.0,,1226000000.0,,,1362000000.0,,-133000000.0,,,,-3000000.0,2000000.0,25459000000.0,25504000000.0,-45000000.0,1.17,1.08,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T20:10:04,-0.48912360783064857,-0.4355464665008947
