报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,营收增长率,净利润增长率
2024-12-31,80815212000.0,55956762000.0,130702335000.0,74745573000.0,4416931000.0,6281797000.0,1864866000.0,,,,1134137000.0,,14650140000.0,,,1134137000.0,,,3755882000.0,342421000.0,65696000.0,493243000.0,39509328000.0,947203000.0,19983453000.0,,18376651000.0,,,,,202021000.0,41305884000.0,21842000.0,,59715000.0,,41268011000.0,7961608000.0,,33306403000.0,,,31843213000.0,1463190000.0,63799394000.0,,95642607000.0,,,5359984000.0,,7776104000.0,,,,760000000.0,,82506519000.0,772000000.0,,14244298000.0,,66730221000.0,7144180000.0,7114362000.0,191216000.0,,,191216000.0,,6923146000.0,,,6634378000.0,,265644000.0,,22708000.0,,416000.0,29818000.0,40450583000.0,38957575000.0,1493008000.0,1.65,1.65,定期报告,是,20250419,CNY,合并期末,2025-04-18T16:54:02,,
2024-09-30,62303047000.0,41693300000.0,98182055000.0,56488755000.0,3791663000.0,5024935000.0,1233272000.0,,,,1382891000.0,,11365921000.0,,,1382891000.0,,,3453287000.0,225832000.0,13690000.0,376463000.0,25417492000.0,677807000.0,12566471000.0,,12024652000.0,,,,,148562000.0,36885555000.0,17739000.0,,35413000.0,,36867881000.0,7571617000.0,,29296264000.0,,,28234893000.0,1061371000.0,63799394000.0,,95642607000.0,,,5359984000.0,,7776104000.0,,,,760000000.0,,82506519000.0,772000000.0,,14244298000.0,,66730221000.0,3186636000.0,3197104000.0,-36301000.0,,,-36301000.0,,3233405000.0,,,2348190000.0,,896124000.0,,-10589000.0,,-320000.0,-10468000.0,32482900000.0,31431997000.0,1050903000.0,1.5,1.5,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T17:05:05,-0.22906782698287054,-0.12040144353024251
2024-06-30,41624957000.0,27656354000.0,65821621000.0,38165267000.0,3029873000.0,3711428000.0,681555000.0,,,,363427000.0,,8084368000.0,,,363427000.0,,,2045606000.0,146393000.0,2976000.0,295960000.0,17167523000.0,434755000.0,9337404000.0,,7299339000.0,,,,,96025000.0,24457434000.0,14213000.0,,16450000.0,,24455197000.0,5044122000.0,,19411075000.0,,,18730854000.0,680221000.0,63799394000.0,,82530248000.0,,,5359984000.0,,201760000.0,,,,760000000.0,,76968504000.0,772000000.0,,8625122000.0,,67583382000.0,3092391000.0,3101787000.0,-31674000.0,,,-31674000.0,,3133461000.0,,,2641602000.0,,502306000.0,,-10589000.0,,142000.0,-9396000.0,22503466000.0,21832641000.0,670825000.0,0.98,0.98,定期报告,未审计,20240817,CNY,合并期末,2024-08-16T16:55:02,-0.33189532447746894,-0.33742148828260154
2024-03-31,20999172000.0,13606620000.0,33029685000.0,19423065000.0,1354893000.0,1560475000.0,205582000.0,,,,144424000.0,,3903799000.0,,,144424000.0,,,1836062000.0,73394000.0,68000.0,79912000.0,9508575000.0,219042000.0,4627562000.0,,4617282000.0,,,,,44689000.0,11490597000.0,11201000.0,,10234000.0,,11491564000.0,2177786000.0,,9313778000.0,,,9042302000.0,271476000.0,63799394000.0,,82530248000.0,,,5359984000.0,,201760000.0,,,,760000000.0,,76968504000.0,772000000.0,,8625122000.0,,67583382000.0,1557762000.0,1554723000.0,-26411000.0,,,-26411000.0,,1581134000.0,,,1144497000.0,,433407000.0,,3183000.0,,47000.0,3039000.0,10871540000.0,10597025000.0,274515000.0,0.45,0.45,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T19:45:05,-0.49551486623757957,-0.5201822670820653
