日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2024-10-24,27.79,-0.22,-23109040.0,-1.06,-46575328.0,-2.13,23466288.0,1.07,-56161952.0,-2.57,79271008.0,3.62
2024-10-25,27.33,-1.66,-615221744.0,-14.78,-479020832.0,-11.51,-136200912.0,-3.27,185577520.0,4.46,429644192.0,10.32
2024-10-28,27.33,0.0,6264256.0,0.19,-74136256.0,-2.3,80400512.0,2.5,-21754672.0,-0.68,15490400.0,0.48
2024-10-29,27.5,0.62,269191232.0,7.41,243798624.0,6.71,25392608.0,0.7,-211699520.0,-5.82,-57491728.0,-1.58
2024-10-30,27.5,0.0,54471696.0,1.95,-12307584.0,-0.44,66779280.0,2.38,8458496.0,0.3,-62930176.0,-2.25
2024-10-31,27.37,-0.47,-256911840.0,-7.62,-47953856.0,-1.42,-208957984.0,-6.2,96397936.0,2.86,160513920.0,4.76
2024-11-01,27.77,1.46,175159392.0,5.19,209445328.0,6.2,-34285936.0,-1.02,-102235552.0,-3.03,-72923840.0,-2.16
2024-11-04,27.69,-0.29,51694560.0,2.06,229214352.0,9.12,-177519792.0,-7.06,-60675392.0,-2.41,8980832.0,0.36
2024-11-05,27.65,-0.14,-379814896.0,-10.43,-35646176.0,-0.98,-344168720.0,-9.45,220803040.0,6.06,159011856.0,4.36
2024-11-06,27.29,-1.3,-492946624.0,-12.92,-130774736.0,-3.43,-362171888.0,-9.49,72423488.0,1.9,420523120.0,11.02
2024-11-07,27.62,1.21,159528416.0,4.33,16797728.0,0.46,142730688.0,3.87,-32691104.0,-0.89,-126837312.0,-3.44
2024-11-08,27.41,-0.76,-404729232.0,-12.28,-204239568.0,-6.2,-200489664.0,-6.08,91364560.0,2.77,313364656.0,9.51
2024-11-11,27.27,-0.51,-150045872.0,-5.82,-19131760.0,-0.74,-130914112.0,-5.08,-53041728.0,-2.06,203087600.0,7.87
2024-11-12,26.76,-1.87,-627240064.0,-11.45,-119001840.0,-2.17,-508238224.0,-9.28,103917440.0,1.9,523322608.0,9.55
2024-11-13,27.18,1.57,156956256.0,3.71,47927040.0,1.13,109029216.0,2.58,-64249776.0,-1.52,-92706512.0,-2.19
2024-11-14,27.21,0.11,-199365072.0,-7.34,-183394320.0,-6.76,-15970752.0,-0.59,80050912.0,2.95,119314144.0,4.4
2024-11-15,26.89,-1.18,-30227168.0,-1.19,102792672.0,4.03,-133019840.0,-5.22,-16233056.0,-0.64,46460208.0,1.82
2024-11-18,27.21,1.19,151190512.0,4.64,-46196416.0,-1.42,197386928.0,6.05,-4553232.0,-0.14,-146637296.0,-4.5
2024-11-19,27.16,-0.18,-107745488.0,-4.12,100995840.0,3.86,-208741328.0,-7.98,-64167200.0,-2.45,171912688.0,6.57
2024-11-20,27.41,0.92,112392784.0,4.09,80844432.0,2.94,31548352.0,1.15,-106885888.0,-3.89,-5506912.0,-0.2
2024-11-21,27.46,0.18,-69275056.0,-3.69,-31433968.0,-1.68,-37841088.0,-2.02,-18904688.0,-1.01,88179744.0,4.7
2024-11-22,27.05,-1.49,-59283168.0,-2.22,-54407712.0,-2.04,-4875456.0,-0.18,-129289952.0,-4.84,188573136.0,7.07
2024-11-25,26.92,-0.48,64134368.0,2.32,-29525488.0,-1.07,93659856.0,3.38,-168570352.0,-6.09,104435984.0,3.77
2024-11-26,26.79,-0.48,-10400080.0,-0.44,-180128608.0,-7.55,169728528.0,7.11,-60990176.0,-2.56,71390256.0,2.99
2024-11-27,27.18,1.46,-56492416.0,-2.02,-268980288.0,-9.62,212487872.0,7.6,-36467136.0,-1.3,92959568.0,3.33
2024-11-28,27.22,0.15,-97489883.0,-5.15,-150794219.0,-7.97,53304336.0,2.82,27512656.0,1.45,69977216.0,3.7
2024-11-29,27.11,-0.4,11303664.0,0.38,-130567296.0,-4.35,141870960.0,4.73,-34866512.0,-1.16,23562864.0,0.79
2024-12-02,27.4,1.07,118264240.0,4.84,107749872.0,4.41,10514368.0,0.43,-63163952.0,-2.59,-55100288.0,-2.26
2024-12-03,27.74,1.24,2303008.0,0.06,-111294224.0,-2.97,113597232.0,3.04,-48352912.0,-1.29,46049920.0,1.23
2024-12-04,28.24,1.8,214683808.0,5.54,-27578272.0,-0.71,242262080.0,6.25,-25045856.0,-0.65,-189637936.0,-4.89
2024-12-05,28.09,-0.53,45021776.0,1.62,-28653792.0,-1.03,73675568.0,2.64,-163520864.0,-5.87,118499088.0,4.25
2024-12-06,27.97,-0.43,-229827152.0,-8.94,7944768.0,0.31,-237771920.0,-9.25,41045776.0,1.6,188781376.0,7.34
2024-12-09,28.2,0.82,212504192.0,9.35,126745936.0,5.57,85758256.0,3.77,-151821904.0,-6.68,-60682288.0,-2.67
2024-12-10,27.81,-1.38,-723408576.0,-15.26,-886391328.0,-18.7,162982752.0,3.44,484881488.0,10.23,238527088.0,5.03
2024-12-11,27.96,0.54,14529440.0,0.81,134720672.0,7.53,-120191232.0,-6.72,42932400.0,2.4,-57461824.0,-3.21
2024-12-12,28.19,0.82,29814896.0,1.35,-113510864.0,-5.14,143325760.0,6.49,-16649920.0,-0.75,-13164992.0,-0.6
2024-12-13,28.51,1.14,346550816.0,7.84,109130704.0,2.47,237420112.0,5.37,-350229936.0,-7.92,3679120.0,0.08
2024-12-16,29.07,1.96,253636048.0,6.05,229750752.0,5.48,23885296.0,0.57,-154675120.0,-3.69,-98960944.0,-2.36
2024-12-17,29.06,-0.03,-1567968.0,-0.05,-116051840.0,-3.66,114483872.0,3.62,-36719056.0,-1.16,38287024.0,1.21
2024-12-18,29.21,0.52,199139376.0,6.86,-98628400.0,-3.4,297767776.0,10.26,-173672160.0,-5.98,-25467200.0,-0.88
2024-12-19,29.05,-0.55,-163839440.0,-6.11,-259950704.0,-9.69,96111264.0,3.58,17232736.0,0.64,146606704.0,5.46
2024-12-20,28.99,-0.21,-50189872.0,-2.18,146317680.0,6.36,-196507552.0,-8.54,-27753136.0,-1.21,77942992.0,3.39
2024-12-23,29.36,1.28,-25670224.0,-0.8,232932384.0,7.25,-258602608.0,-8.05,-29138576.0,-0.91,54808816.0,1.71
2024-12-24,29.6,0.82,-291476512.0,-10.59,-216081232.0,-7.85,-75395280.0,-2.74,217115152.0,7.89,74361344.0,2.7
2024-12-25,29.58,-0.07,-38861968.0,-1.9,-29709856.0,-1.45,-9152112.0,-0.45,-113640464.0,-5.56,152502416.0,7.46
2024-12-26,29.11,-1.59,33089536.0,1.25,114286640.0,4.32,-81197104.0,-3.07,-87313232.0,-3.3,54223712.0,2.05
2024-12-27,29.4,1.0,-67679168.0,-2.7,-151014336.0,-6.02,83335168.0,3.32,38086848.0,1.52,29592304.0,1.18
2024-12-30,29.2,-0.68,-91364384.0,-3.97,-173646528.0,-7.55,82282144.0,3.58,-10671440.0,-0.46,102035824.0,4.44
2024-12-31,29.34,0.48,-95742512.0,-3.35,-9281904.0,-0.32,-86460608.0,-3.02,-1592928.0,-0.06,97335440.0,3.4
2025-01-02,28.99,-1.19,611264.0,0.02,-79686576.0,-2.61,80297840.0,2.63,36727984.0,1.2,-37339248.0,-1.22
2025-01-03,28.79,-0.69,63232576.0,2.3,-31563408.0,-1.15,94795984.0,3.44,-78422992.0,-2.85,15190416.0,0.55
2025-01-06,28.68,-0.38,-152814048.0,-6.68,-11807248.0,-0.52,-141006800.0,-6.17,164857376.0,7.21,-12043312.0,-0.53
2025-01-07,28.49,-0.66,-96453352.0,-5.13,-75704408.0,-4.03,-20748944.0,-1.1,77804240.0,4.14,18649120.0,0.99
2025-01-08,28.79,1.05,68803008.0,2.62,-10594736.0,-0.4,79397744.0,3.03,-90044288.0,-3.43,21241280.0,0.81
2025-01-09,28.58,-0.73,-19669559.0,-1.17,4479209.0,0.27,-24148768.0,-1.44,54881216.0,3.27,-35211664.0,-2.1
2025-01-10,28.66,0.28,-250814914.0,-12.51,-190895266.0,-9.52,-59919648.0,-2.99,183917504.0,9.17,66897408.0,3.34
2025-01-13,28.6,-0.21,-67424865.0,-2.59,-177577105.0,-6.82,110152240.0,4.23,230908592.0,8.87,-163483712.0,-6.28
2025-01-14,28.63,0.1,-161433136.0,-6.83,-111858256.0,-4.73,-49574880.0,-2.1,172920912.0,7.32,-11487760.0,-0.49
