报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,营收增长率,净利润增长率
2025-03-31,78928282916.0,78928282916.0,,,,,,65877495253.0,60864779361.0,,,,,,,,,1773866866.0,328202089.0,187370817.0,2166797086.0,556479034.0,940459457.0,,1527054817.0,1350724260.0,,,,477999396.0,,,,140444960.0,,,,-10259240.0,15141279291.0,15707599.0,,469056289.0,,14687930601.0,2223313979.0,,12464616622.0,12464616622.0,,10166777095.0,,2297839527.0,-4326286120.0,-4194042460.0,-3898956551.0,-2878934.0,,-3898956551.0,,-295085909.0,-4288219.0,,,,,,,,-286481121.0,-4316569.0,-132243660.0,8138330502.0,5972734635.0,2165595867.0,0.383,0.376,定期报告,未审计,20250412,CNY,合并期末,2025-04-11T21:56:03,,
2024-12-31,303639957153.0,303639957153.0,,,,,,259673085295.0,241776168937.0,,,,,,,,,5818762976.0,1582329420.0,737709965.0,7728809892.0,2029304105.0,4548705755.0,,4020138083.0,4237623075.0,,,,948447567.0,,,,616494825.0,,,,27348123.0,48826645183.0,141067113.0,,889987142.0,,48077725154.0,8684860973.0,,39392864181.0,39392864181.0,,32050602437.0,,7342261744.0,3465836467.0,3274683987.0,2370806056.0,-2878934.0,,2373684990.0,,903877931.0,-26896790.0,,,,,,,,949966160.0,-4316569.0,191152480.0,42858700648.0,35325286424.0,7533414224.0,1.21,1.2,定期报告,是,20250322,CNY,合并期末,2025-03-21T23:42:03,2.84703614388965,2.1603751142631813
2024-09-30,230396480019.0,230396480019.0,,,,,,198666621948.0,185396466695.0,,,,,,,,,4193992390.0,1152587032.0,522650777.0,5145847431.0,2255077623.0,3609426705.0,,2849177583.0,3098198751.0,,,,1008179511.0,,,,378969436.0,,,,5829358.0,35847843290.0,75156031.0,,597828032.0,,35325171289.0,5646814278.0,,29678357011.0,29678357011.0,,24357458921.0,,5320898090.0,3465836467.0,4925204361.0,5910979997.0,-2878934.0,,5910979997.0,,-985775636.0,-46718583.0,,,,,,,,-920344679.0,-18712374.0,-121102385.0,34482458987.0,29282663282.0,5199795705.0,0.923,0.917,定期报告,未审计,20241019,CNY,合并期末,2024-10-18T17:47:03,-0.24121817767578468,-0.24660575898630666
2024-06-30,150416514457.0,150416514457.0,,,,,,130150376045.0,121607748070.0,,,,,,,,,2709505033.0,708157968.0,343937362.0,3424310598.0,1356717014.0,2491258965.0,,2030442080.0,1759908439.0,,,,-579347644.0,,,,273259898.0,,,,-10405468.0,21984065074.0,45797409.0,,442172958.0,,21587689525.0,3111908112.0,,18475781413.0,18475781413.0,,15084385658.0,,3391395755.0,3943401262.0,3851905193.0,3561964992.0,-2878934.0,,3561964992.0,,316243249.0,-41768492.0,,,,,,,,358011741.0,-18712374.0,91496069.0,22419182675.0,18936290851.0,3482891824.0,0.574,0.573,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T23:27:04,-0.34714057070405036,-0.3774661647829046
