报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20241231,,,,1132995000000.0,941149000000.0,191846000000.0,,,,,,24380000000.0,368373000000.0,,,,,,,,,,,,,,,,,,46353000000.0,1586961000000.0,432133000000.0,45739000000.0,,45739000000.0,114406000000.0,187678000000.0,,,62748000000.0,,,,,151582000000.0,,,62251000000.0,,,,,,,,,,52648000000.0,30753000000.0,1139938000000.0,447023000000.0,,2045080000000.0,113717000000.0,,,10757000000.0,,416000000.0,,,2169970000000.0,2427328000000.0,,,,,34930000000.0,571000000.0,,2462829000000.0,-292859000000.0,,,,,210561000000.0,,,9947000000.0,281970000000.0,153035000000.0,61031000000.0,10017000000.0,,11775000000.0,279821000000.0,2149000000.0,1195000000.0,157508000000.0,16622000000.0,14931000000.0,739905000000.0,584088000000.0,599019000000.0,756527000000.0,定期报告,是,20250326,CNY,合并期末,2025-03-25T19:05:06
20240930,,,,650835000000.0,577243000000.0,73592000000.0,,,,,,57155000000.0,269418000000.0,,,,,,,,,,,,,,,,,,29208000000.0,1063177000000.0,261492000000.0,12072000000.0,,12072000000.0,81635000000.0,116649000000.0,,,98207000000.0,,,,,104657000000.0,,,41681000000.0,,,,,,,,,,36490000000.0,23061000000.0,775944000000.0,287233000000.0,,1048323000000.0,82310000000.0,,,14967000000.0,,4000000.0,,,1145604000000.0,1240819000000.0,,,,,26055000000.0,235000000.0,,1267109000000.0,-121505000000.0,,,,,165357000000.0,,,10154000000.0,209582000000.0,114721000000.0,56519000000.0,6501000000.0,,,203366000000.0,6216000000.0,-498000000.0,171446000000.0,,,,,599019000000.0,770465000000.0,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:50:03
20240630,,,,518126000000.0,507448000000.0,10678000000.0,,,,,,11114000000.0,199466000000.0,,,,,,,,,,,,,,,,,,18439000000.0,767343000000.0,270755000000.0,2352000000.0,,2352000000.0,57003000000.0,153643000000.0,,,38125000000.0,,,,,71817000000.0,,,30085000000.0,,,,,,,,,,24265000000.0,11118000000.0,659163000000.0,108180000000.0,,987445000000.0,61357000000.0,,,6257000000.0,,78000000.0,,,1055137000000.0,1091323000000.0,,,,,18575000000.0,261000000.0,,1110159000000.0,-55022000000.0,,,,,159095000000.0,,,1069000000.0,186405000000.0,63855000000.0,2870000000.0,2586000000.0,,7893000000.0,103952000000.0,82453000000.0,1276000000.0,136887000000.0,14836000000.0,14931000000.0,721070000000.0,584088000000.0,599019000000.0,735906000000.0,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T19:10:03
20240331,,,,338539000000.0,284662000000.0,53877000000.0,43295000000.0,57880000000.0,,,,,89854000000.0,,,,,,,,,,,,,,,,,,41102000000.0,570670000000.0,321655000000.0,8822000000.0,,8822000000.0,46226000000.0,124203000000.0,,,,,,,,33345000000.0,,,17752000000.0,,,,,,,,,6313000000.0,9628000000.0,3934000000.0,571878000000.0,-1208000000.0,,512737000000.0,27274000000.0,,,5123000000.0,,,,,545134000000.0,533044000000.0,,,,,10971000000.0,,,544015000000.0,1119000000.0,,,,,160566000000.0,,,2095000000.0,175132000000.0,29781000000.0,1796000000.0,1796000000.0,,,45178000000.0,129954000000.0,195000000.0,130060000000.0,,,,,599019000000.0,729079000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T20:30:03
