datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率
2025-03-11 09:35:00,204.86,205.28,205.68,203.85,-0.35,-0.73,3038,62203739.0,0.89,0.02
2025-03-11 09:40:00,205.1,204.73,205.68,204.73,-0.27,-0.55,665,13649157.0,0.46,0.01
2025-03-11 09:45:00,204.84,205.99,206.0,204.8,0.62,1.26,617,12662427.0,0.59,0.01
2025-03-11 09:50:00,205.96,206.62,206.62,205.5,0.31,0.63,720,14825347.0,0.54,0.01
2025-03-11 09:55:00,206.62,206.71,206.96,206.14,0.04,0.09,950,19630638.0,0.4,0.01
2025-03-11 10:00:00,206.64,207.51,207.88,206.64,0.39,0.8,2071,42935115.0,0.6,0.02
2025-03-11 10:05:00,207.51,207.96,208.0,207.0,0.22,0.45,1471,30528583.0,0.48,0.01
2025-03-11 10:10:00,208.0,209.22,209.25,207.78,0.61,1.26,2481,51716856.0,0.71,0.02
2025-03-11 10:15:00,209.2,210.59,211.28,209.2,0.65,1.37,7063,148453994.0,0.99,0.06
2025-03-11 10:20:00,210.6,211.14,211.55,210.25,0.26,0.55,5073,107075638.0,0.62,0.04
2025-03-11 10:25:00,211.11,210.72,211.51,210.61,-0.2,-0.42,2572,54291536.0,0.43,0.02
2025-03-11 10:30:00,210.71,210.8,211.0,210.16,0.04,0.08,2147,45254801.0,0.4,0.02
2025-03-11 10:35:00,210.83,211.8,211.96,210.81,0.47,1.0,4105,86747438.0,0.55,0.03
2025-03-11 10:40:00,211.81,212.95,212.97,211.39,0.54,1.15,3880,82273829.0,0.75,0.03
2025-03-11 10:45:00,212.97,213.41,214.0,212.97,0.22,0.46,4082,87212381.0,0.48,0.03
2025-03-11 10:50:00,213.65,213.79,213.94,213.15,0.18,0.38,2042,43619492.0,0.37,0.02
2025-03-11 10:55:00,213.79,215.01,215.46,213.72,0.57,1.22,4849,104038063.0,0.81,0.04
2025-03-11 11:00:00,215.16,215.0,215.39,214.58,0.0,-0.01,2765,59484718.0,0.38,0.02
2025-03-11 11:05:00,215.0,214.98,215.0,214.13,-0.01,-0.02,1558,33438971.0,0.4,0.01
2025-03-11 11:10:00,215.0,214.51,215.0,214.5,-0.22,-0.47,2215,47600059.0,0.23,0.02
2025-03-11 11:15:00,214.52,214.96,214.99,214.4,0.21,0.45,1577,33868569.0,0.28,0.01
2025-03-11 11:20:00,214.88,214.7,215.0,214.69,-0.12,-0.26,1687,36260969.0,0.14,0.01
2025-03-11 11:25:00,214.71,215.19,215.19,214.71,0.23,0.49,2190,47081344.0,0.22,0.02
2025-03-11 11:30:00,215.19,215.33,215.46,215.17,0.07,0.14,1699,36585065.0,0.13,0.01
2025-03-11 13:05:00,215.2,215.0,215.88,214.51,-0.15,-0.33,3223,69414135.0,0.64,0.03
2025-03-11 13:10:00,214.89,215.19,215.29,214.74,0.09,0.19,1573,33828247.0,0.26,0.01
2025-03-11 13:15:00,215.2,215.99,216.0,215.19,0.37,0.8,2262,48816509.0,0.38,0.02
2025-03-11 13:20:00,215.99,215.9,215.99,215.58,-0.04,-0.09,1651,35645663.0,0.19,0.01
2025-03-11 13:25:00,215.9,216.21,216.64,215.89,0.14,0.31,3139,67840414.0,0.35,0.03
2025-03-11 13:30:00,216.2,216.65,216.66,216.2,0.2,0.44,1211,26212683.0,0.21,0.01
2025-03-11 13:35:00,216.66,216.59,216.69,215.8,-0.03,-0.06,1829,39573130.0,0.41,0.01
2025-03-11 13:40:00,216.64,216.59,216.64,216.23,0.0,0.0,1248,27027149.0,0.19,0.01
2025-03-11 13:45:00,216.6,216.01,216.63,215.76,-0.27,-0.58,1302,28158503.0,0.4,0.01
2025-03-11 13:50:00,216.09,216.09,216.1,215.79,0.04,0.08,1348,29111516.0,0.14,0.01
2025-03-11 13:55:00,216.09,216.0,216.16,215.92,-0.04,-0.09,961,20762407.0,0.11,0.01
2025-03-11 14:00:00,215.99,215.88,216.01,215.0,-0.06,-0.12,1211,26113509.0,0.47,0.01
2025-03-11 14:05:00,215.88,216.2,216.2,215.7,0.15,0.32,1361,29408399.0,0.23,0.01
