日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-05-11,600519,1611.64,1624.64,1645.12,1608.64,30313,5372950016.0,2.25,0.11,1.81,0.24,,,,,,,,,0.0,0.0,0.0,,
2022-05-12,600519,1609.64,1619.31,1634.64,1606.64,22038,3888480080.0,1.72,-0.33,-5.33,0.18,,,,,,,,,-0.4251851851850006,-0.08503703703700012,-0.3401481481480005,,
2022-05-13,600519,1636.64,1634.88,1654.58,1622.64,20731,3690141232.0,1.97,0.96,15.57,0.17,,,,,,,,,0.4885892159966261,0.029688213569725123,0.45890100242690096,,
2022-05-16,600519,1653.64,1614.64,1653.64,1599.31,27765,4881208576.0,3.32,-1.24,-20.24,0.22,,,,,,,,,-0.4156455319775887,-0.05937853553973764,-0.35626699643785104,,
2022-05-17,600519,1626.52,1624.64,1631.64,1611.64,20145,3557048800.0,1.24,0.62,10.0,0.16,1623.622,,,,,,,,-0.3216340606529684,-0.1118296405623838,-0.2098044200905846,,
2022-05-18,600519,1630.3,1617.64,1630.56,1599.66,24850,4362487040.0,1.9,-0.43,-7.0,0.2,1622.2220000000002,,,,,43.98004815961476,,,-0.8027175624852134,-0.2500072249469497,-0.5527103375382637,,
2022-05-19,600519,1601.64,1612.64,1613.64,1595.64,19776,3459059184.0,1.11,-0.31,-5.0,0.16,1620.8880000000001,,,,,40.497307570478355,,,-1.569347456370906,-0.513875271231741,-1.0554721851391649,,
2022-05-20,600519,1616.63,1656.65,1657.79,1608.64,41950,7493460224.0,3.05,2.73,44.01,0.33,1625.2420000000002,,,,,68.33627970929095,,,1.3586701191472912,-0.13936619315593457,1.4980363123032259,,
2022-05-23,600519,1656.64,1637.64,1660.53,1628.64,22157,3950856592.0,1.92,-1.15,-19.01,0.18,1629.842,,,,,51.311039331179934,,,2.120750326528878,0.3126571107810279,1.80809321574785,,
2022-05-24,600519,1642.64,1616.64,1643.64,1612.14,27342,4824599808.0,1.92,-1.28,-21.0,0.22,1628.242,1625.9320000000002,,,,50.94321826070553,,,1.0184399439756362,0.4538136774199496,0.5646262665556866,,
2022-05-25,600519,1621.91,1612.15,1628.64,1603.64,22389,3929477104.0,1.55,-0.28,-4.49,0.18,1627.144,1624.6830000000002,,,,43.78668789175206,,,-0.2149763380132299,0.3200556743333137,-0.5350320123465436,,
2022-05-26,600519,1617.64,1599.44,1617.64,1586.64,28053,4888109312.0,1.92,-0.79,-12.71,0.22,1624.5040000000001,1622.6960000000001,,,,41.43287516475238,42.333901192504264,,-2.1927813870013324,-0.1825117379336155,-2.010269649067717,,
2022-05-27,600519,1616.63,1611.8,1636.64,1609.65,25120,4436904960.0,1.69,0.77,12.36,0.2,1615.534,1620.3880000000001,,,,49.6302165874273,46.36713444997732,,-2.7313718796615376,-0.6922837662792,-2.0390881133823378,,
2022-05-30,600519,1622.64,1635.05,1647.19,1622.64,34466,6135631360.0,1.52,1.44,23.25,0.27,1615.016,1622.429,,,,38.364576599870645,54.043362104397865,,-1.2675168881030459,-0.8073303906439692,-0.4601864974590767,,
2022-05-31,600519,1631.41,1660.67,1671.54,1623.62,40751,7329201152.0,2.93,1.57,25.62,0.32,1623.8220000000001,1626.032,,,,61.5810117670723,56.29977038448384,,1.9375833689655337,-0.25834763872206856,2.1959310076876024,,
2022-06-01,600519,1658.64,1644.89,1671.42,1635.64,21760,3897858992.0,2.15,-0.95,-15.78,0.17,1630.3700000000001,1628.757,,,,64.99310052011464,57.553813114917844,,3.1678176630339294,0.426885421629131,2.7409322414047983,,
2022-06-02,600519,1644.61,1642.64,1652.44,1636.64,16915,3019718032.0,0.96,-0.14,-2.25,0.13,1639.0100000000002,1631.757,,,,66.57605741002502,54.67581047381547,,3.916088774762102,1.1247260922557252,2.7913626825063766,,
2022-06-06,600519,1646.64,1644.64,1651.64,1614.64,36741,6535329280.0,2.25,0.12,2.0,0.29,1645.578,1630.556,,,,77.81196160472561,57.20076808192874,,4.617257437514809,1.823232361307542,2.7940250762072667,,
2022-06-07,600519,1640.78,1674.54,1681.64,1626.95,35049,6356030976.0,3.33,1.82,29.9,0.28,1653.476,1634.246,,,,81.751012145749,64.5729353046426,,7.499172971722601,2.958420483390554,4.540752488332046,,
2022-06-08,600519,1681.64,1722.24,1738.64,1681.64,44354,8236953856.0,3.4,2.85,47.7,0.35,1665.7900000000002,1644.806,1635.3690000000001,,,85.37119675456393,65.17795158976256,,13.476751547278809,5.062086696168206,8.414664851110604,1691.3651370472153,1579.372862952785
2022-06-09,600519,1728.64,1709.64,1744.99,1705.64,26329,4897066752.0,2.28,-0.73,-12.6,0.21,1678.7400000000002,1654.5549999999998,1639.6190000000001,,,72.21264628504042,67.1706572546027,,17.00133018570864,7.4499353940762925,9.551394791632347,1704.4000319542117,1574.8379680457886
2022-06-10,600519,1701.65,1757.24,1763.64,1691.64,47345,8882462720.0,4.21,2.78,47.6,0.38,1701.6600000000003,1670.3349999999998,1646.5155,,,89.54593453009508,79.75535427071871,,23.366155840481724,10.63317948335738,12.732976357124345,1729.1112497249799,1563.91975027502
2022-06-13,600519,1746.64,1712.64,1748.64,1704.72,36755,6847248896.0,2.5,-2.54,-44.6,0.29,1715.2599999999998,1680.4190000000003,1650.4035,,,68.98047722342737,68.18033795274454,,24.528726870968057,13.412288960879515,11.116437910088543,1737.8701958032414,1562.9368041967584
2022-06-14,600519,1690.64,1727.64,1732.06,1688.64,29416,5467949312.0,2.54,0.88,15.0,0.23,1725.8799999999999,1689.6780000000003,1656.0535,,,71.0233029381966,73.00294265413052,61.62475734729809,26.35662466555459,16.00115610181453,10.355468563740061,1748.2632239477823,1563.8437760522177
