datetime,open,close,high,low,涨跌幅,涨跌额,volume,amount,振幅,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2025-03-11 09:35:00,158.9,159.79,160.51,158.5,-1.97,-3.21,18675,297787440.0,1.23,0.21,,,,,,,,,0.0,0.0,0.0,,
2025-03-11 09:40:00,159.86,157.97,160.6,156.98,-1.14,-1.82,13612,216090065.0,2.27,0.15,,,,,,,,,-0.1451851851851984,-0.029037037037039682,-0.11614814814815873,,
2025-03-11 09:45:00,158.0,158.45,158.65,157.88,0.3,0.48,8420,133274390.0,0.49,0.09,,,,,,,,,-0.21898913158173627,-0.067027455945979,-0.15196167563575727,,
2025-03-11 09:50:00,158.46,158.86,159.18,158.34,0.26,0.41,5377,85375712.0,0.53,0.06,,,,,,,,,-0.24161058096271404,-0.10194408094932601,-0.13966650001338804,,
2025-03-11 09:55:00,158.74,159.0,159.5,158.7,0.09,0.14,4296,68351364.0,0.5,0.05,158.814,,,,,,,,-0.24541245063767292,-0.1306377548869954,-0.11477469575067753,,
2025-03-11 10:00:00,159.0,159.0,159.43,158.8,0.0,0.0,4201,66847553.0,0.4,0.05,158.656,,,,,36.1403508771931,,,-0.24559440037575087,-0.15362908398474648,-0.09196531639100439,,
2025-03-11 10:05:00,159.0,158.3,159.06,158.2,-0.44,-0.7,4078,64702244.0,0.54,0.05,158.722,,,,,29.014084507042426,,,-0.2987786128443304,-0.18265898975666325,-0.11611962308766713,,
2025-03-11 10:10:00,158.22,158.88,158.99,158.05,0.37,0.58,3454,54750405.0,0.59,0.04,158.80800000000002,,,,,69.69696969696984,,,-0.2907744646320225,-0.20428208473173512,-0.08649237990028738,,
2025-03-11 10:15:00,158.88,159.08,159.2,158.67,0.13,0.2,2917,46365207.0,0.33,0.03,158.85200000000003,,,,,65.51724137931093,,,-0.2652353232732878,-0.21647273244004567,-0.048762590833242137,,
2025-03-11 10:20:00,159.05,158.49,159.2,158.31,-0.37,-0.59,4465,70894850.0,0.56,0.05,158.75,158.78199999999998,,,,41.628959276017916,,,-0.289268926786832,-0.23103197130940295,-0.058236955477429075,,
