日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,300750,212.98,208.7,217.59,208.65,213165,8439172096.0,4.01,-6.29,-14.02,1.05
2022-04-26,300750,206.48,201.42,209.76,201.42,185105,7103865344.0,4.0,-3.49,-7.28,0.91
2022-04-27,300750,195.87,218.12,219.07,195.72,316124,12266669568.0,11.59,8.29,16.7,1.55
2022-04-28,300750,214.19,207.26,215.59,204.2,259177,10137614848.0,5.22,-4.98,-10.86,1.27
2022-04-29,300750,210.87,219.4,219.75,200.32,336477,13205553664.0,9.37,5.86,12.14,1.65
2022-05-05,300750,194.76,200.87,206.02,188.09,602772,22255526400.0,8.17,-8.45,-18.53,2.96
2022-05-06,300750,193.09,200.86,206.83,192.99,240801,9064523008.0,6.89,0.0,-0.01,1.18
2022-05-09,300750,199.76,196.7,201.4,194.04,166680,6152776448.0,3.66,-2.07,-4.16,0.82
2022-05-10,300750,191.59,202.63,205.87,190.39,244378,9143581696.0,7.87,3.01,5.93,1.2
2022-05-11,300750,203.07,219.62,224.63,202.81,317540,12827256064.0,10.77,8.38,16.99,1.56
2022-05-12,300750,216.65,216.15,219.31,213.02,134208,5425822464.0,2.86,-1.58,-3.47,0.66
2022-05-13,300750,218.09,222.42,224.45,214.48,148546,6105079552.0,4.61,2.9,6.27,0.73
2022-05-16,300750,223.64,218.1,229.65,218.1,143878,5996721408.0,5.19,-1.94,-4.32,0.71
2022-05-17,300750,219.75,226.73,227.86,218.78,138899,5834497792.0,4.16,3.96,8.63,0.68
2022-05-18,300750,227.78,224.76,228.65,222.22,107120,4495183616.0,2.84,-0.87,-1.97,0.53
2022-05-19,300750,222.23,224.76,226.37,219.01,126330,5249401600.0,3.27,0.0,0.0,0.62
2022-05-20,300750,229.76,229.15,231.98,223.92,158268,6751272960.0,3.59,1.95,4.39,0.78
2022-05-23,300750,229.15,223.48,229.15,219.76,137918,5750871808.0,4.1,-2.47,-5.67,0.68
2022-05-24,300750,221.79,215.33,221.8,215.22,150127,6109883648.0,2.94,-3.65,-8.15,0.74
2022-05-25,300750,216.7,213.63,217.57,211.15,139349,5567079680.0,2.98,-0.79,-1.7,0.68
2022-05-26,300750,213.36,208.65,215.22,208.02,140598,5535883520.0,3.37,-2.33,-4.98,0.69
2022-05-27,300750,211.98,211.09,219.28,209.83,187802,7541807360.0,4.53,1.17,2.44,0.92
2022-05-30,300750,215.47,215.2,218.2,213.53,125295,5046715392.0,2.21,1.95,4.11,0.61
2022-05-31,300750,214.15,218.65,220.86,210.59,177995,7205121024.0,4.77,1.6,3.45,0.87
