日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,601728,3.16,3.13,3.22,3.1,1011692,398057776.0,3.76,-1.88,-0.06,1.88,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,601728,3.13,3.09,3.15,3.08,633347,245533500.0,2.24,-1.28,-0.04,1.17,,,,,,,,,-0.0031908831908831203,-0.0006381766381766241,-0.002552706552706496,,
2022-04-27,601728,3.07,3.1,3.11,3.05,775656,298352480.0,1.94,0.32,0.01,1.44,,,,,,,,,-0.00485677875991275,-0.0014818970625238494,-0.0033748816973889007,,
2022-04-28,601728,3.09,3.08,3.1,3.06,662067,254879408.0,1.29,-0.65,-0.02,1.23,,,,,,,,,-0.007702061285392414,-0.0027259299070975626,-0.004976131378294852,,
2022-04-29,601728,3.09,3.12,3.13,3.08,747320,289367824.0,1.62,1.3,0.04,1.39,3.104,,,,,,,,-0.006652615272188633,-0.003511266980115777,-0.0031413482920728563,,
2022-05-05,601728,3.11,3.1,3.11,3.09,808928,313001872.0,0.64,-0.64,-0.02,1.5,3.0980000000000003,,,,,38.461538461538574,,,-0.007350028050764568,-0.004279019194245536,-0.003071008856519032,,
2022-05-06,601728,3.06,3.07,3.08,3.05,635739,243835586.0,0.97,-0.97,-0.03,1.18,3.0940000000000003,,,,,31.250000000000057,,,-0.0102058354636001,-0.005464382448116449,-0.0047414530154836505,,
2022-05-09,601728,3.06,3.08,3.09,3.06,370772,142708441.0,0.98,0.33,0.01,0.69,3.09,,,,,46.15384615384626,,,-0.011529264798857408,-0.006677358918264641,-0.004851905880592767,,
2022-05-10,601728,3.06,3.09,3.09,3.05,402086,154484702.0,1.3,0.32,0.01,0.75,3.0919999999999996,,,,,46.153846153846075,,,-0.01163703120341708,-0.007669293375295129,-0.003967737828121952,,
2022-05-11,601728,3.08,3.07,3.12,3.07,805263,311065056.0,1.62,-0.65,-0.02,1.49,3.082,3.093,,,,46.153846153846075,,,-0.013184289426893425,-0.008772292585614789,-0.004411996841278637,,
2022-05-12,601728,3.07,3.07,3.09,3.06,511027,196263638.0,0.98,0.0,0.0,0.95,3.0759999999999996,3.087,,,,22.222222222222157,,,-0.014246280463213967,-0.009867090161134625,-0.004379190302079342,,
2022-05-13,601728,3.07,3.08,3.09,3.07,426954,164244391.0,0.65,0.33,0.01,0.79,3.0780000000000003,3.086,,,,37.50000000000007,38.09523809523818,,-0.014118253150209092,-0.01071732275894952,-0.0034009303912595733,,
2022-05-16,601728,3.09,3.08,3.09,3.07,374198,144082456.0,0.65,0.0,0.0,0.69,3.0780000000000003,3.084,,,,60.000000000000185,38.09523809523818,,-0.013857055077054259,-0.011345269222570467,-0.0025117858544837918,,
2022-05-17,601728,3.08,3.08,3.09,3.07,280380,107880647.0,0.65,0.0,0.0,0.52,3.076,3.084,,,,50.0,47.05882352941184,,-0.013494497554473739,-0.011775114888951123,-0.0017193826655226164,,
2022-05-18,601728,3.09,3.09,3.09,3.07,398222,153406977.0,0.65,0.32,0.01,0.74,3.08,3.081,,,,50.0,47.058823529411704,,-0.012258938269780195,-0.011871879565116938,-0.00038705870466325745,,
2022-05-19,601728,3.07,3.08,3.08,3.06,428495,164585126.0,0.65,-0.32,-0.01,0.79,3.082,3.0789999999999997,,,,66.66666666666717,50.0,,-0.011948925288669532,-0.011887288709827457,-6.16365788420753e-05,,
2022-05-20,601728,3.08,3.09,3.1,3.07,770147,297155632.0,0.97,0.32,0.01,1.43,3.084,3.081,,,,75.00000000000028,38.46153846153836,,-0.01077214673892568,-0.011664260315647101,0.0008921135767214206,,
2022-05-23,601728,3.09,3.11,3.12,3.08,760160,294002368.0,1.29,0.65,0.02,1.41,3.09,3.084,,,,80.00000000000017,53.84615384615377,,-0.008131968140249413,-0.010957801880567565,0.002825833740318152,,
2022-05-24,601728,3.11,3.07,3.11,3.07,780120,300795424.0,1.29,-1.29,-0.04,1.45,3.088,3.082,,,,44.44444444444428,50.0,,-0.009161663333420833,-0.01059857417113822,0.0014369108377173864,,
2022-05-25,601728,3.07,3.09,3.1,3.07,419142,161502593.0,0.98,0.65,0.02,0.78,3.088,3.084,3.0885,,,54.545454545454476,53.333333333333286,,-0.008268556566436214,-0.01013257065019782,0.001864014083761606,3.121761325732353,3.0552386742676467
2022-05-26,601728,3.09,3.1,3.11,3.08,411128,158844091.0,0.97,0.32,0.01,0.76,3.0919999999999996,3.0869999999999997,3.0869999999999997,,,54.54545454545466,53.33333333333342,,-0.006676879679865078,-0.009441432456131271,0.0027645527762661937,3.1146062540587796,3.05939374594122
2022-05-27,601728,3.11,3.09,3.11,3.08,381915,147601785.0,0.97,-0.32,-0.01,0.71,3.0919999999999996,3.088,3.087,,,54.54545454545444,57.14285714285714,,-0.006151470384917701,-0.008783440041888557,0.002631969656970856,3.11460625405878,3.0593937459412204
2022-05-30,601728,3.1,3.09,3.1,3.08,335168,129311608.0,0.65,0.0,0.0,0.62,3.088,3.089,3.0865,,,50.0,57.14285714285714,,-0.005669722699304547,-0.008160696573371755,0.002490973874067208,3.1134697686503356,3.0595302313496644
2022-05-31,601728,3.08,3.1,3.11,3.08,511717,197766916.0,0.97,0.32,0.01,0.95,3.094,3.091,3.0875,,,44.444444444444606,57.14285714285714,45.71428571428575,-0.0044299520316664065,-0.0074145476650306855,0.002984595633364279,3.114934131641941,3.0600658683580586
2022-06-01,601728,3.11,3.12,3.13,3.1,681255,264788932.0,0.97,0.65,0.02,1.26,3.1,3.0940000000000003,3.0874999999999995,,,85.71428571428554,62.5,48.64864864864868,-0.001812696357230248,-0.006294177403470599,0.004481481046240351,3.1149341316419408,3.060065868358058
2022-06-02,601728,3.12,3.14,3.15,3.1,547157,213029149.0,1.6,0.64,0.02,1.01,3.1079999999999997,3.1,3.0895,,,85.71428571428554,66.66666666666666,57.14285714285715,0.0018539591866408855,-0.004664550085448302,0.006518509272089188,3.1253211933739906,3.0536788066260097
2022-06-06,601728,3.14,3.14,3.14,3.12,810718,316163744.0,0.64,0.0,0.0,1.5,3.118,3.105,3.093,,,83.33333333333309,64.70588235294122,55.882352941176464,0.004705567271592326,-0.0027905266140401765,0.007496093885632502,3.1340904009792014,3.0519095990207985
2022-06-07,601728,3.14,3.14,3.15,3.12,638305,249422816.0,0.96,0.0,0.0,1.18,3.128,3.1079999999999997,3.0959999999999996,,,100.0,68.74999999999994,59.374999999999986,0.0068861084518636595,-0.0008551996008594094,0.007741308052723069,3.1416070170039654,3.050392982996034
2022-06-08,601728,3.16,3.14,3.18,3.13,1227704,460567568.0,1.59,0.0,0.0,2.28,3.136,3.1149999999999998,3.0985,,,100.0,66.66666666666666,53.57142857142857,0.00851603549108626,0.0010190474175297245,0.007496988073556535,3.148034676848914,3.0489653231510863
2022-06-09,601728,3.14,3.15,3.16,3.13,585995,219108771.0,0.96,0.32,0.01,1.09,3.1420000000000003,3.121,3.1025,3.0993333333333335,,100.0,64.28571428571423,59.25925925925921,0.010493715815365512,0.002913981097096882,0.00757973471826863,3.1551657783624845,3.0498342216375156
2022-06-10,601728,3.14,3.18,3.18,3.13,795350,298422384.0,1.59,0.95,0.03,1.48,3.15,3.129,3.1079999999999997,3.101,,100.0,92.30769230769218,70.3703703703704,0.014316756345038595,0.005194536146685225,0.009122220198353369,3.1687323723613,3.0472676276386994
2022-06-13,601728,3.16,3.15,3.17,3.14,492547,184923458.0,0.94,-0.94,-0.03,0.91,3.152,3.1350000000000002,3.1115000000000004,3.103,,57.14285714285696,71.4285714285713,62.06896551724133,0.014755699707659442,0.007106768858880069,0.007648930848779373,3.1734932084565473,3.0495067915434535
2022-06-14,601728,3.14,3.15,3.15,3.12,541431,202342015.0,0.95,0.0,0.0,1.0,3.154,3.141,3.115,3.1046666666666667,,57.14285714285696,69.23076923076904,60.714285714285694,0.014931445080565986,0.008671704103217253,0.006259740977348733,3.1774078267696075,3.052592173230393
2022-06-15,601728,3.15,3.22,3.23,3.14,1528951,580699296.0,2.86,2.22,0.07,2.84,3.17,3.153,3.122,3.1093333333333333,,78.57142857142848,84.21052631578941,72.72727272727272,0.020483023990044202,0.011033968080582643,0.00944905590946156,3.197839164996514,3.046160835003486
