报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20241231,39241431359.88,39241431359.88,,,,,,27342268206.88,22964515460.62,,,,,,,,,301181005.49,1238524969.42,745388381.87,2879341988.34,-786683598.86,216033816.34,,604162381.66,245064736.93,,,,186957574.92,,,,499791631.57,,,,-36063443.51,11580174718.14,22254764.5,,62617843.56,,11539811639.08,1972072099.9,,9567739539.18,11396829426.64,-1829089887.46,9450308427.78,,117431111.4,185718884.52,188583091.93,,,,,,188583091.93,,,,,,,-78029587.38,,266612679.31,,-2864207.41,9753458423.7,9638891519.71,114566903.99,3.28,3.26,定期报告,是,20250318,CNY,合并期末,2025-03-17T20:22:04
20240930,27702002254.76,27702002254.76,,,,,,19967164047.62,16440256129.17,,,,,,,,,218784249.97,954042826.94,546582318.74,1869468114.84,-61969592.04,150222876.33,,-164809637.05,198950236.95,,,,217646546.11,,,,287254161.42,,,,-7955695.32,7890869263.36,5586936.32,,42160110.47,,7854296089.21,1252684573.24,,6601611515.97,6601611515.97,,6532934698.28,,68676817.69,-3353834.76,-3156713.02,,,,,,-3156713.02,,,,,,,157680974.11,,-160837687.13,,-197121.74,6598257681.21,6529777985.26,68479695.95,2.25,2.24,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T18:52:04
20240630,17240918263.02,17240918263.02,,,,,,12203655162.93,10453936890.44,,,,,,,,,146876170.27,636308858.78,357521839.98,1212235637.14,-603224233.68,107053052.78,,22379410.5,111649116.88,,,,-99587866.93,,,,193548192.9,,,,-3454353.96,5078454076.27,4035872.06,,32936177.98,,5049553770.35,768708087.44,,4280845682.91,4280845682.91,,4239822013.11,,41023669.8,14733694.61,17103453.09,,,,,,17103453.09,,,,,,,-250503731.24,,267607184.33,,-2369758.48,4295579377.52,4256925466.2,38653911.32,1.46,1.45,定期报告,未审计,20240730,CNY,合并期末,2024-07-29T19:07:33
20240331,7981934236.96,7981934236.96,,,,,,5643908863.64,4938382494.26,,,,,,,,,68532047.64,306402572.33,179093852.13,575859743.18,-424361845.9,51078664.38,,-8925102.88,34143915.46,,,,-84011506.61,,,,80387049.85,,,,-1485681.82,2309847178.76,1664315.57,,14117354.53,,2297394139.8,338540934.85,,1958853204.95,1958853204.95,,1942210693.65,,16642511.3,-213721368.52,-210365488.48,,,,,,-210365488.48,,,,,,,-432688992.99,,222323504.51,,-3355880.04,1745131836.43,1731845205.17,13286631.26,0.67,0.66,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:02:03
