报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20240930,31357599777.43,31357599777.43,,,,,,16279193151.47,7516033336.44,,,,,,,,,4764189132.97,101722710.92,2907393512.41,1001993343.92,-12138885.19,20792387.79,,159936637.81,,,,,,,,,4892296.91,,,,,15250239432.6,2642444.83,,9861087.3,,15243020790.13,3881869319.35,,11361151470.78,11361151470.78,,11349973607.12,,11177863.66,4347259.82,4319510.37,1242015.65,,,1242015.65,,3077494.72,,,,3077494.72,,,,,,,27749.45,11365498730.6,11354293117.49,11205613.11,9.3,9.3,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T16:52:06
20240630,22746234674.44,22746234674.44,,,,,,11481795237.75,5302412324.14,,,,,,,,,3505260746.55,55105855.95,2000106196.66,620918981.76,-2008867.31,15208439.02,,40328009.4,11703394.96,,,,,,,,2756439.91,,,,,11306616150.56,910888.11,,2137423.42,,11305389615.25,2881167292.56,,8424222322.69,8424222322.69,,8409892313.64,,14330009.05,3075258.51,3050367.44,-106578.33,,,-106578.33,,3156945.77,,,,,,,,,,,24891.07,8427297581.2,8412942681.08,14354900.12,6.8936,6.8936,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T17:22:04
20240331,15338104001.25,15338104001.25,,,,,,6978678492.84,3457071658.27,,,,,,,,,2046661642.59,23979107.47,1145803669.39,304616271.84,546143.28,9585507.55,,2667911.03,,,,,,,,,2624447.23,,,,,8365053386.61,106818.75,,330542.19,,8364829663.17,2098356413.57,,6266473249.6,,,6262425159.98,,4048089.62,-617018.41,-634654.67,16396.66,,,16396.66,,-651051.33,,,,-651051.33,,,,,,,17636.26,6265856231.19,6261790505.31,4065725.88,5.13,5.13,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T19:07:10
20231231,31928483054.02,31928483054.02,,,,,,18215461810.06,7884347411.62,,,,,,,,,5831983338.91,88182472.58,3216783733.5,1202102624.62,-7937771.17,39707391.43,,499298631.42,13727212.36,,,,237698.63,,,,14706406.19,,,,,14224061562.78,4889805.78,,23808243.87,,14205143124.69,3746608392.57,,10458534732.12,10458534732.12,,10438114410.47,,20420321.65,-3944456.74,-3996133.06,377123.3,,377123.3,,,-4373256.36,,,,-4373256.36,,,,,,,51676.32,10454590275.38,10434118277.41,20471997.97,8.5627,8.5627,定期报告,是,20240426,CNY,合并期末,2024-04-25T19:07:10
