日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,002415,38.0,37.0,38.16,37.0,365058,1464276464.0,3.03,-3.39,-1.3,0.4
2022-04-26,002415,37.1,37.01,38.15,36.78,296571,1185073760.0,3.7,0.03,0.01,0.32
2022-04-27,002415,36.51,39.0,39.47,36.48,523770,2154634608.0,8.08,5.38,1.99,0.57
2022-04-28,002415,39.0,38.37,39.37,38.01,337458,1386885712.0,3.49,-1.62,-0.63,0.37
2022-04-29,002415,38.6,39.99,40.63,38.18,535907,2255664896.0,6.39,4.22,1.62,0.59
2022-05-05,002415,35.74,35.74,36.3,35.74,1178749,4509976576.0,1.4,-10.63,-4.25,1.29
2022-05-06,002415,33.41,32.3,33.85,31.92,2452130,8571683840.0,5.4,-9.63,-3.44,2.68
2022-05-09,002415,31.5,32.38,32.78,31.3,1270720,4421444608.0,4.58,0.25,0.08,1.39
2022-05-10,002415,31.7,31.95,32.18,30.9,946390,3230542064.0,3.95,-1.33,-0.43,1.04
2022-05-11,002415,31.9,32.93,33.6,31.3,1384699,4860344576.0,7.2,3.07,0.98,1.51
2022-05-12,002415,32.26,31.66,32.33,31.36,1454922,4974746368.0,2.95,-3.86,-1.27,1.59
2022-05-13,002415,31.67,29.58,31.7,28.62,2204445,7122373376.0,9.73,-6.57,-2.08,2.41
2022-05-16,002415,29.58,30.16,30.65,29.58,1309396,4282223904.0,3.62,1.96,0.58,1.43
2022-05-17,002415,29.8,29.69,30.6,28.86,1267679,4062190016.0,5.77,-1.56,-0.47,1.39
2022-05-18,002415,29.69,30.8,31.4,29.01,1563886,5124739584.0,8.05,3.74,1.11,1.7
2022-05-19,002415,30.02,30.58,30.8,29.83,785438,2584951584.0,3.15,-0.71,-0.22,0.86
2022-05-20,002415,30.71,30.9,31.3,30.53,869991,2908166304.0,2.52,1.05,0.32,0.95
2022-05-23,002415,30.91,31.02,31.49,30.72,773900,2599633328.0,2.49,0.39,0.12,0.84
2022-05-24,002415,31.05,29.66,31.18,29.61,793077,2608384816.0,5.06,-4.38,-1.36,0.86
2022-05-25,002415,29.66,29.91,30.08,29.31,565207,1818138640.0,2.6,0.84,0.25,0.62
2022-05-26,002415,30.08,30.39,30.74,29.9,723332,2314221760.0,2.81,1.6,0.48,0.79
2022-05-27,002415,32.0,30.93,32.29,30.58,1287772,4262351440.0,5.63,1.78,0.54,1.4
2022-05-30,002415,30.9,31.39,31.56,30.73,798070,2614946528.0,2.68,1.49,0.46,0.87
2022-05-31,002415,31.3,31.8,31.87,31.14,692182,2297518064.0,2.33,1.31,0.41,0.75
2022-06-01,002415,31.84,31.85,32.14,31.42,623284,2084706976.0,2.26,0.16,0.05,0.68
2022-06-02,002415,31.72,31.39,31.76,31.13,545259,1797334016.0,1.98,-1.44,-0.46,0.59
2022-06-06,002415,31.3,33.26,33.49,31.2,1247861,4236360208.0,7.3,5.96,1.87,1.36
2022-06-07,002415,33.38,33.29,33.4,32.6,601413,2083093872.0,2.41,0.09,0.03,0.66
2022-06-08,002415,33.32,34.09,35.74,33.32,1282517,4641764608.0,7.27,2.4,0.8,1.4
2022-06-09,002415,34.14,33.02,34.17,32.9,638298,2239467552.0,3.73,-3.14,-1.07,0.7
2022-06-10,002415,32.6,33.11,33.31,32.56,488344,1688957504.0,2.27,0.27,0.09,0.53
2022-06-13,002415,33.4,32.64,33.4,32.16,541374,1856448144.0,3.75,-1.42,-0.47,0.59
2022-06-14,002415,32.05,32.65,32.82,31.6,405791,1368435264.0,3.74,0.03,0.01,0.44
2022-06-15,002415,32.58,33.99,34.32,32.51,812878,2865810672.0,5.54,4.1,1.34,0.89
2022-06-16,002415,33.99,33.49,34.18,33.3,429126,1512104912.0,2.59,-1.47,-0.5,0.47
2022-06-17,002415,33.11,32.95,33.36,32.4,647332,2226327888.0,2.87,-1.61,-0.54,0.71
2022-06-20,002415,33.9,33.62,34.45,33.5,694683,2462028800.0,2.88,2.03,0.67,0.76
2022-06-21,002415,33.62,34.68,35.06,33.37,954209,3441640688.0,5.03,3.15,1.06,1.04
2022-06-22,002415,34.7,33.46,34.85,33.44,591494,2094619952.0,4.07,-3.52,-1.22,0.64
2022-06-23,002415,33.42,33.72,33.72,32.95,432068,1511855104.0,2.3,0.78,0.26,0.47
2022-06-24,002415,33.75,34.09,34.2,33.34,572934,2022513056.0,2.55,1.1,0.37,0.62
2022-06-27,002415,34.2,34.28,35.0,33.78,627909,2257486816.0,3.58,0.56,0.19,0.68
2022-06-28,002415,34.23,35.03,35.28,33.85,626745,2274601888.0,4.17,2.19,0.75,0.68
2022-06-29,002415,35.03,34.6,35.89,34.5,621688,2276808272.0,3.97,-1.23,-0.43,0.68
2022-06-30,002415,34.6,34.6,34.95,34.49,630571,2288765104.0,1.33,0.0,0.0,0.69
2022-07-01,002415,34.61,34.2,35.02,34.08,514823,1855825680.0,2.72,-1.16,-0.4,0.56
2022-07-04,002415,34.3,33.99,34.36,33.7,487587,1730661664.0,1.93,-0.61,-0.21,0.53
2022-07-05,002415,34.19,34.69,35.05,33.5,730899,2628098336.0,4.56,2.06,0.7,0.8
2022-07-06,002415,34.3,33.35,34.35,32.95,715284,2520820992.0,4.04,-3.86,-1.34,0.78
2022-07-07,002415,33.25,32.37,33.25,32.2,734626,2509901728.0,3.15,-2.94,-0.98,0.8
2022-07-08,002415,32.35,32.52,32.88,32.25,404956,1382719664.0,1.95,0.46,0.15,0.44
