日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,79.6,2.42,418681552.0,12.22,113683744.0,3.32,304997808.0,8.9,1519536.0,0.04,-420201104.0,-12.27,418681536.0,1.2715279997444136,2.0000000764304016,,3.334709503903585
2024-10-29,76.84,-3.47,-231083184.0,-6.46,-197482112.0,-5.52,-33601072.0,-0.94,52912800.0,1.48,178170368.0,4.98,-231083200.0,-1.854593047006438,-1.999999861521729,,-1.1925873888161969
2024-10-30,75.98,-1.12,-9749009.0,-0.53,-3404529.0,-0.19,-6344480.0,-0.35,54664880.0,2.99,-44915856.0,-2.46,-9748994.0,-1.3492200323437116,-2.00000307724038,,0.34957950261141063
2024-10-31,75.25,-0.96,-20030208.0,-1.12,-24318976.0,-1.36,4288768.0,0.24,13795088.0,0.77,6235104.0,0.35,-20030224.0,-2.2141132320835646,-1.999998402414172,,0.2779440658856826
2024-11-01,76.51,1.67,44027712.0,1.78,49791296.0,2.02,-5763584.0,-0.23,49159840.0,1.99,-93187520.0,-3.78,44027744.0,2.130906548379991,1.9999985463710792,40369372.4,0.7242739810264501
2024-11-04,77.33,1.07,27986279.0,1.65,45211847.0,2.66,-17225568.0,-1.01,-26166624.0,-1.54,-1819664.0,-0.11,27986270.0,2.6155013154663838,2.0000006431724557,-37769680.8,0.6125035026192546
2024-11-05,78.88,2.0,100121136.0,4.08,17209184.0,0.7,82911952.0,3.38,-1976720.0,-0.08,-98144416.0,-4.0,100121136.0,1.1718836270495256,1.99999999999998,28471186.4,1.115109964011702
2024-11-06,77.89,-1.26,-90579760.0,-3.88,-114513728.0,-4.9,23933968.0,1.02,61638352.0,2.64,28941408.0,1.24,-90579760.0,-2.264230861287309,-1.999999999999978,12305033.2,-0.21361645966986617
2024-11-07,79.55,2.13,88189136.0,3.55,95289616.0,3.83,-7100480.0,-0.29,-14289360.0,-0.57,-73899776.0,-2.97,88189136.0,2.0805142256977995,1.9999999999999774,33948905.2,1.0319726320960279
2024-11-08,81.56,2.53,29006016.0,0.75,-42437520.0,-1.09,71443536.0,1.84,59088528.0,1.52,-88094544.0,-2.27,29006016.0,-0.4630592495018805,1.9999999999999312,30944559.6,0.6196086787566734
2024-11-11,80.87,-0.85,879504.0,0.04,-69595472.0,-3.16,70474976.0,3.2,12492080.0,0.57,-13371600.0,-0.61,879488.0,-78.13178576617517,2.000036384803431,25523203.2,0.42363445029778085
2024-11-12,80.5,-0.46,-18107920.0,-0.77,-35992944.0,-1.53,17885024.0,0.76,21196480.0,0.9,-3088576.0,-0.13,-18107936.0,-2.9876880501453624,-1.9999982328189145,1877388.8,0.29133778827032203
2024-11-13,79.91,-0.73,-83524910.0,-6.24,-47525614.0,-3.55,-35999296.0,-2.69,8372000.0,0.63,75152896.0,5.61,-83524924.0,-1.5689990211783782,-1.9999996647706977,3288356.0,-0.16446122650336872
2024-11-14,78.07,-2.3,-232559932.0,-16.82,-119798220.0,-8.67,-112761712.0,-8.16,38677776.0,2.8,193882144.0,14.02,-232559944.0,-1.5151282974165081,-1.999999896800792,-60861460.0,-1.2028767414882116
2024-11-15,76.99,-1.38,-114503942.0,-7.84,32084490.0,2.2,-146588432.0,-10.04,-34978864.0,-2.39,149482800.0,10.23,-114503948.0,-0.719795722676735,-1.9999998952001026,-89563452.8,-0.38031048905043857
2024-11-18,76.36,-0.82,-116528836.0,-6.63,-55697204.0,-3.17,-60831632.0,-3.46,48999792.0,2.79,67529040.0,3.84,-116528840.0,-1.4779692306213512,-1.9999999313474501,-113045118.4,-0.3944191144524997
2024-11-19,77.13,1.01,-13646195.0,-1.32,-37355939.0,-3.61,23709744.0,2.29,-801488.0,-0.08,14447680.0,1.4,-13646198.0,-3.7374610862304842,-1.999999560316947,-112152770.8,0.32242536730374277
2024-11-20,76.79,-0.44,-12933631.0,-0.86,-57444031.0,-3.81,44510400.0,2.96,16878928.0,1.12,-3945312.0,-0.26,-12933646.0,-5.441440255902671,-1.9999976804682917,-98034515.2,0.32739014036200437
2024-11-21,76.68,-0.14,-6679587.0,-0.61,-22633427.0,-2.08,15953840.0,1.47,-26279168.0,-2.42,32958752.0,3.03,-6679590.0,-4.388445099174592,-1.999999101740975,-52858444.4,0.3709658635845332
2024-11-22,73.89,-3.64,-390802267.0,-16.83,-207829387.0,-8.95,-182972880.0,-7.88,93765760.0,4.04,297036512.0,12.79,-390802262.0,-1.5318019167452988,-2.000000025588383,-108118107.2,-2.305444971011483
2024-11-25,73.0,-1.2,-82467302.0,-6.26,-85332726.0,-6.47,2865424.0,0.22,-5727776.0,-0.43,88195104.0,6.69,-82467276.0,-2.0347468249102585,-2.0000006305531177,-101305794.4,-0.15709196461718458
2024-11-26,72.9,-0.14,-20359650.0,-2.64,-14598528.0,-1.89,-5761122.0,-0.75,17606321.0,2.28,2753326.0,0.36,-20359653.0,-1.7170321124823829,-1.9999997052993979,-102648485.4,0.27564873835336207
2024-11-27,74.48,2.17,72294456.0,6.5,67685576.0,6.08,4608880.0,0.41,-33489120.0,-3.01,-38805344.0,-3.49,72294448.0,1.936248714424074,2.000000221317106,-85602866.6,0.9212248989455012
2024-11-28,73.91,-0.77,-70518460.0,-8.56,-41061229.0,-4.99,-29457231.0,-3.58,55035991.0,6.68,15482477.0,1.88,-70518452.0,-1.5822764941011243,-2.000000226890942,-98370639.0,-0.07383740989962055
2024-11-29,74.29,0.51,89183022.0,6.9,-14369762.0,-1.11,103552784.0,8.01,-27009600.0,-2.09,-62173424.0,-4.81,89183020.0,0.8388733640103145,2.0000000448515647,-2373582.6,1.0388976123167517
2024-12-02,75.39,1.48,9726259.0,0.8,-317661.0,-0.03,10043920.0,0.82,47893344.0,3.92,-57619604.0,-4.71,9726258.0,0.9673399574635007,2.0000002056287216,16065124.2,0.4852751520972805
2024-12-03,75.06,-0.44,-20671606.0,-2.22,-9378394.0,-1.01,-11293212.0,-1.22,22061104.0,2.37,-1389501.0,-0.15,-20671609.0,-1.4536846164223862,-1.9999997097467355,16002733.0,0.2734751555914541
2024-12-04,73.4,-2.21,-38728513.0,-2.21,-31073089.0,-1.77,-7655424.0,-0.44,-19435376.0,-1.11,58163872.0,3.32,-38728530.0,-1.8023302717660132,-1.999999122094177,-6201862.6,0.14766186070777085
2024-12-05,72.33,-1.46,-118849968.0,-8.47,-64326544.0,-4.58,-54523424.0,-3.88,40119728.0,2.86,78730240.0,5.61,-118849968.0,-1.5412415761020521,-1.9999999999999831,-15868165.8,-0.4105917920383835
2024-12-06,73.63,1.8,23171775.0,1.82,34572463.0,2.72,-11400688.0,-0.9,11700544.0,0.92,-34872336.0,-2.74,23171758.0,2.4920093676102395,2.000001467303344,-29070418.2,0.5789579375709812
