日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,10.06,-0.2,-16363579.0,-5.15,-1346668.0,-0.42,-15016911.0,-4.73,-16773419.0,-5.28,33136997.0,10.43,-16363580.0,-1.0822966001326677,-1.9999998777772345,,-0.33508546920951643
2024-10-29,9.99,-0.7,24309975.0,7.11,-2956375.0,-0.86,27266350.0,7.98,219803.0,0.06,-24529779.0,-7.18,24309974.0,0.878388434310918,2.0000000822706765,,0.6670876146311113
2024-10-30,9.94,-0.5,-10350014.0,-2.47,-17925106.0,-4.27,7575092.0,1.81,11065387.0,2.64,-715373.0,-0.17,-10350014.0,-2.7318919568608573,-1.9999999999998068,,-0.18691464590012116
2024-10-31,9.84,-1.01,15441754.0,2.62,26564657.0,4.5,-11122903.0,-1.89,-7515626.0,-1.27,-7926129.0,-1.34,15441753.0,2.7203136198330125,2.000000129518844,,0.44857972648958777
2024-11-01,9.94,1.02,-23359282.0,-5.36,-2998507.0,-0.69,-20360775.0,-4.67,-2028558.0,-0.47,25387839.0,5.83,-23359283.0,-1.1283646420140068,-1.9999999143808482,-2064230.0,-0.5074555858986833
2024-11-04,9.99,0.5,-5393750.0,-1.61,-2362307.0,-0.7,-3031443.0,-0.9,23198538.0,6.92,-17804789.0,-5.31,-5393751.0,-1.4379709037362982,-1.9999996292001614,129735.8,-0.06479516317591169
2024-11-05,10.06,0.7,-17030897.0,-4.11,-6404658.0,-1.55,-10626239.0,-2.56,14525338.0,3.51,2505559.0,0.6,-17030897.0,-1.3760611082316232,-1.9999999999998828,-8138438.4,-0.3515277780323274
2024-11-06,9.95,-1.09,56302378.0,7.6,117761142.0,15.9,-61458764.0,-8.3,-4404971.0,-0.59,-51897407.0,-7.01,56302378.0,3.0915838048616155,1.9999999999999645,5192040.0,1.4553621326669641
2024-11-07,10.28,3.32,14843947.0,2.28,-6848006.0,-1.05,21691953.0,3.34,-31773833.0,-4.89,16929887.0,2.6,14843948.0,0.5386667347527397,1.9999998652648203,5072479.0,0.4338501535492604
2024-11-08,10.06,-2.14,2065325.0,0.38,-7658297.0,-1.4,9723622.0,1.78,-16467155.0,-3.02,14401829.0,2.64,2065324.0,-2.7080361241128714,2.000000968370096,10157400.4,0.1189921743001429
2024-11-11,9.72,-3.38,80166128.0,10.29,50429071.0,6.47,29737057.0,3.82,5279366.0,0.68,-85445497.0,-10.97,80166125.0,1.6290571485150165,2.0000000748445554,27269375.6,2.043351196100726
2024-11-12,9.66,-0.62,31045393.0,6.42,14634349.0,3.03,16411044.0,3.4,-37456069.0,-7.75,6410677.0,1.33,31045394.0,1.4713854815306429,1.999999935578141,36884633.8,0.8330445072193969
2024-11-13,9.63,-0.31,-12836050.0,-3.03,-9586136.0,-2.26,-3249914.0,-0.77,13604232.0,3.21,-768181.0,-0.18,-12836049.0,-1.746813680751628,-2.0000001558110285,23056948.4,-0.2481691249772565
2024-11-14,9.65,0.21,-1737903.0,-0.4,-23178438.0,-5.28,21440535.0,4.88,-13630884.0,-3.11,15368787.0,3.5,-1737903.0,-14.337014781599239,-1.9999999999988491,19740578.2,0.025282838471364845
2024-11-15,9.54,-1.14,-6392674.0,-1.36,-13503352.0,-2.88,7110678.0,1.52,-13181409.0,-2.81,19574083.0,4.17,-6392674.0,-3.1123166925134753,-1.9999999999996871,18048978.6,-0.08940805398524031
2024-11-18,9.83,3.04,79838259.0,7.99,27641565.0,2.76,52196694.0,5.22,-11178208.0,-1.12,-68660040.0,-6.87,79838270.0,1.3462193506948317,1.999999724442902,17983407.6,2.0352730366066583
2024-11-19,9.79,-0.41,-18704760.0,-2.57,5153630.0,0.71,-23858390.0,-3.27,-10665147.0,-1.46,29369908.0,4.03,-18704759.0,-0.7244749852162905,-2.0000001069245537,8033377.0,-0.39277077938066396
2024-11-20,9.71,-0.82,-13034588.0,-2.95,-20722871.0,-4.68,7688283.0,1.74,28852544.0,6.52,-15817955.0,-3.58,-13034587.0,-2.589837253761658,-2.0000001534377727,7993669.4,-0.2530609876288347
2024-11-21,9.72,0.1,-17024351.0,-5.92,-4455826.0,-1.55,-12568525.0,-4.37,-2304182.0,-0.8,19328534.0,6.72,-17024350.0,-1.2617325771614623,-2.0000001174786703,4936380.0,-0.3513664637006635
2024-11-22,9.48,-2.47,-14347924.0,-3.37,-16743572.0,-3.93,2395648.0,0.56,12982362.0,3.05,1365562.0,0.32,-14347924.0,-2.166968266628526,-1.9999999999998606,3345330.0,-0.2854208593875701
2024-11-25,9.33,-1.58,41524142.0,7.25,2816589.0,0.49,38707553.0,6.75,-57464395.0,-10.03,15940252.0,2.78,41524141.0,1.067830181002394,2.000000048164705,-4317495.8,1.091234833930845
2024-11-26,9.31,-0.21,-11450246.0,-2.52,23961271.0,5.27,-35411517.0,-7.79,-18775370.0,-4.13,30225615.0,6.65,-11450247.0,1.0926423683261075,-1.9999998253311042,-2866593.4,-0.2140237571067107
2024-11-27,9.43,1.29,-6378524.0,-1.59,1226987.0,0.31,-7605511.0,-1.89,-10436102.0,-2.6,16814625.0,4.19,-6378525.0,-0.8076376591765639,-1.999999686447572,-1535381.0,-0.08905943072592884
2024-11-28,9.44,0.11,3496759.0,0.94,5601011.0,1.51,-2104252.0,-0.57,-12290845.0,-3.32,8794086.0,2.37,3496759.0,2.6017720981049592,1.9999999999994282,2568840.8,0.15426191316455118
2024-11-29,9.46,0.21,-1418075.0,-0.32,5939469.0,1.34,-7357544.0,-1.66,-6348979.0,-1.43,7767053.0,1.75,-1418076.0,3.1884003396128358,-1.9999985896369448,5154810.4,0.033163192641681424
2024-12-02,9.49,0.32,10906753.0,2.48,-6509891.0,-1.48,17416644.0,3.96,12190330.0,2.77,-23097081.0,-5.25,10906755.0,0.40313200397364723,1.9999996332546206,-968666.8,0.3368399721796723
2024-12-03,9.65,1.69,7936068.0,1.98,8594923.0,2.15,-658855.0,-0.16,9859944.0,2.46,-17796011.0,-4.44,7936069.0,2.0830200695077017,1.99999974798581,2908596.4,0.26364396993845735
2024-12-04,9.75,1.04,-2840998.0,-0.57,19698540.0,3.97,-22539538.0,-4.54,-12668739.0,-2.55,15509737.0,3.12,-2840998.0,5.933669083890263,-1.9999999999992961,3616101.8,-0.0018967907766516232
2024-12-05,9.64,-1.13,4013824.0,1.42,772992.0,0.27,3240832.0,1.15,1114996.0,0.39,-5128820.0,-1.81,4013824.0,1.1925824351039827,1.9999999999995017,3719514.8,0.16700209873073146
2024-12-06,9.7,0.62,-10481826.0,-2.66,4652242.0,1.18,-15134068.0,-3.84,-2635422.0,-0.67,13117248.0,3.32,-10481826.0,-0.5561611116230554,-1.999999999999809,1906764.8,-0.1901624181141549
2024-12-09,9.66,-0.41,11785618.0,3.74,1229523.0,0.39,10556095.0,3.35,6804617.0,2.16,-18590235.0,-5.89,11785618.0,1.1043240159318668,1.9999999999998304,2082537.4,0.3584946533266266
2024-12-10,9.8,1.45,-40861449.0,-7.14,-24759973.0,-4.33,-16101476.0,-2.81,14378444.0,2.51,26483005.0,4.63,-40861449.0,-1.6059494610677756,-1.9999999999999512,-7676966.2,-0.9386989356711323
2024-12-11,9.63,-1.73,-31425038.0,-6.65,-29686802.0,-6.29,-1738236.0,-0.37,10198667.0,2.16,21226370.0,4.49,-31425039.0,-1.9446862102541245,-1.9999999363564196,-13393774.4,-0.7061911958733132
2024-12-12,9.82,1.97,9746467.0,2.02,-3840249.0,-0.8,13586716.0,2.82,-39339069.0,-8.15,29592602.0,6.13,9746467.0,0.605985533014106,1.9999999999997948,-12247245.8,0.3082511401562088
2024-12-13,9.66,-1.63,1563200.0,0.24,-6189665.0,-0.95,7752865.0,1.19,3219296.0,0.49,-4782496.0,-0.73,1563200.0,-2.959611693959212,1.9999999999987206,-9838240.6,0.10662012641983248
2024-12-16,9.64,-0.21,15783687.0,4.77,4349156.0,1.31,11434531.0,3.45,-27180953.0,-8.21,11397267.0,3.44,15783688.0,1.2755474512673288,1.9999998732867756,-9038626.6,0.4570048091224712
2024-12-17,9.53,-1.14,8145849.0,2.06,1481614.0,0.38,6664235.0,1.69,1438600.0,0.36,-9584449.0,-2.43,8145849.0,1.181885767830808,1.9999999999997544,762833.0,0.26881282903368386
2024-12-18,9.54,0.1,-9238159.0,-2.42,1220931.0,0.32,-10459090.0,-2.74,5018322.0,1.32,4219836.0,1.11,-9238160.0,-0.8678381842270682,-1.9999997835064558,5200208.8,-0.15951919990687116
2024-12-19,9.53,-0.1,25766571.0,6.3,-32554658.0,-7.96,58321229.0,14.27,-14343310.0,-3.51,-11423262.0,-2.79,25766570.0,-0.26344550322374055,2.000000077619877,8404229.4,0.7029773061301606
2024-12-20,9.58,0.52,9402106.0,1.98,-8806072.0,-1.86,18208178.0,3.84,-17474514.0,-3.69,8072407.0,1.7,9402105.0,0.0633936762033541,2.0000002127181093,9972010.4,0.2997662576328491
2024-12-23,9.93,3.65,15910111.0,1.38,7150511.0,0.62,8759600.0,0.76,-32791744.0,-2.84,16881632.0,1.46,15910110.0,1.4494319649580392,2.0000001257061077,9997294.8,0.460119774822427
2024-12-24,10.13,2.01,49432016.0,5.8,-79120110.0,-9.29,128552126.0,15.09,-6851381.0,-0.8,-42580643.0,-5.0,49432008.0,-0.6005844229512061,2.0000003236768777,18254526.6,1.286080149341235
2024-12-25,10.35,2.17,-26162868.0,-3.49,-40022275.0,-5.34,13859407.0,1.85,-28311657.0,-3.78,54474527.0,7.27,-26162866.0,-2.5297359624131954,-2.0000001528883726,14869585.4,-0.5765342658909249
2024-12-26,10.34,-0.1,-37422257.0,-5.96,-49136931.0,-7.82,11714674.0,1.86,17791931.0,2.83,19630326.0,3.12,-37422257.0,-2.3130402850901723,-1.9999999999999467,2231820.0,-0.8539592138223846
2024-12-27,10.36,0.19,-17242381.0,-2.41,-16683103.0,-2.33,-559278.0,-0.08,-10480476.0,-1.47,27722856.0,3.88,-17242382.0,-1.9675636463684678,-1.99999988400663,-3097077.4,-0.3567386473513949
2024-12-30,10.47,1.06,-19353308.0,-2.36,22603088.0,2.76,-41956396.0,-5.13,18507342.0,2.26,845970.0,0.1,-19353304.0,0.16791861482668965,-2.000000413366007,-10149760.2,-0.408750556870957
2024-12-31,10.29,-1.72,-79517551.0,-13.2,-69987861.0,-11.62,-9529690.0,-1.58,41725971.0,6.93,37791581.0,6.27,-79517550.0,-1.880156166783284,-2.0000000251516554,-35939671.8,-1.8911631326386449
2025-01-02,10.13,-1.55,-31288674.0,-3.89,-71412926.0,-8.88,40124252.0,4.99,-19956249.0,-2.48,51244922.0,6.37,-31288675.0,-3.2823889154780996,-1.9999999360790446,-36964833.6,-0.7028312649854237
2025-01-03,10.06,-0.69,47050522.0,9.2,20725595.0,4.05,26324927.0,5.15,-74159797.0,-14.5,27109275.0,5.3,47050522.0,1.4404966006540494,1.9999999999999576,-20070277.8,1.2274016977669449
2025-01-06,10.15,0.89,-30844899.0,-3.83,-145986340.0,-18.14,115141441.0,14.31,-2905942.0,-0.36,33750834.0,4.19,-30844906.0,-5.732915477194006,-1.9999995461162372,-22790782.6,-0.6918970508952836
2025-01-07,10.27,1.18,-12294681.0,-2.99,-642888.0,-0.16,-11651793.0,-2.83,-13028840.0,-3.17,25323521.0,6.15,-12294681.0,-1.052289929279088,-1.9999999999998372,-21379058.0,-0.23483012740520678
2025-01-08,10.3,0.29,-26622125.0,-5.36,-19894749.0,-4.01,-6727376.0,-1.36,-2865212.0,-0.58,29487338.0,5.94,-26622124.0,-1.7473013798597834,-2.000000075125411,-10799972.8,-0.5878501200731899
2025-01-09,10.19,-1.07,4831767.0,1.2,-6467489.0,-1.61,11299256.0,2.82,-30080536.0,-7.5,25248769.0,6.29,4831767.0,-0.3385349500502945,1.9999999999995859,-3575884.4,0.1871557459560478
2025-01-10,10.13,-0.59,-7326229.0,-2.26,-4575030.0,-1.41,-2751199.0,-0.85,-27717550.0,-8.54,35043780.0,10.8,-7326228.0,-1.6244729211264481,-2.000000272991504,-14451234.4,-0.11241029006010492
2025-01-13,10.0,-1.28,4070945.0,1.07,-16023928.0,-4.2,20094873.0,5.27,1384526.0,0.36,-5455471.0,-1.43,4070945.0,-2.936169120436917,1.9999999999995088,-7468064.2,0.1684095274674005
2025-01-14,10.16,1.6,3005357.0,0.77,8505148.0,2.18,-5499791.0,-1.41,9551001.0,2.45,-12556358.0,-3.22,3005357.0,3.8299959039795177,1.9999999999993348,-4408056.6,0.14215404922560324
2025-01-15,10.21,0.49,808973.0,0.21,-16403556.0,-4.16,17212529.0,4.37,13184836.0,3.35,-13993809.0,-3.55,808973.0,-19.277012953436916,1.9999999999975278,1078162.8,0.08803640495536776
2025-01-16,10.21,0.0,22450845.0,6.51,15481019.0,4.49,6969826.0,2.02,10516880.0,3.05,-32967727.0,-9.56,22450843.0,1.6895518800785483,2.0000001781669403,4601978.0,0.6212796911943319
2025-01-17,10.27,0.59,-19783425.0,-4.64,-16067831.0,-3.77,-3715594.0,-0.87,4600846.0,1.08,15182577.0,3.56,-19783427.0,-1.8121863315187097,-1.9999997978104604,2110538.2,-0.41934854133380434
2025-01-20,10.37,0.97,-34311925.0,-8.82,-20926256.0,-5.38,-13385669.0,-3.44,25022380.0,6.43,9289546.0,2.39,-34311924.0,-1.60988293748839,-2.000000058288716,-5566035.6,-0.777322389452887
2025-01-21,10.37,0.0,13521944.0,4.21,-6010810.0,-1.87,19532754.0,6.09,18014919.0,5.61,-31536863.0,-9.83,13521944.0,0.5554773781047639,1.9999999999998521,-3462718.2,0.401276731872619
2025-01-22,10.03,-3.28,58470004.0,9.91,32991024.0,5.59,25478980.0,4.32,-11088388.0,-1.88,-47381615.0,-8.03,58470005.0,1.5642384159193836,1.9999999657943932,8069488.2,1.5087712209213666
2025-01-23,10.31,2.79,-45310612.0,-6.75,-4164360.0,-0.62,-41146252.0,-6.13,3341205.0,0.5,41969405.0,6.26,-45310614.0,-1.0919068984586904,-1.9999999117204195,-5482803.2,-1.048323814002782
2025-01-24,10.39,0.78,49281915.0,6.55,92719643.0,12.32,-43437728.0,-5.77,-34658330.0,-4.61,-14623586.0,-1.94,49281914.0,2.881413209722275,2.000000040582799,8330265.0,1.2823819191141452
2025-01-27,10.65,2.5,10987.0,0.0,28043810.0,4.43,-28032823.0,-4.43,37420886.0,5.91,-37431872.0,-5.92,10988.0,2553.2214231385856,1.9998179830724592,15194847.4,0.06837451142355189
2025-02-05,10.41,-2.25,48487210.0,8.94,45687677.0,8.42,2799533.0,0.52,4446692.0,0.82,-52933903.0,-9.76,48487209.0,1.9422624841120069,2.000000041247951,22187900.4,1.26280084290444
2025-02-06,10.43,0.19,14152718.0,3.53,23189092.0,5.79,-9036374.0,-2.25,495867.0,0.12,-14648585.0,-3.65,14152718.0,2.6384903592368167,1.9999999999998586,13324443.0,0.41681864209729436
2025-02-07,10.34,-0.86,-20165126.0,-4.27,-20797375.0,-4.4,632249.0,0.13,21970480.0,4.65,-1805353.0,-0.38,-20165125.0,-2.0313536861287975,-2.0000000991810367,18353540.8,-0.4287533615212854
2025-02-10,10.27,-0.68,-20375296.0,-4.78,-40933731.0,-9.6,20558435.0,4.82,5251893.0,1.23,15123404.0,3.55,-20375295.0,-3.0089884342777364,-2.00000009815799,4422099.0,-0.43393182999322627
2025-02-11,10.3,0.29,-17471967.0,-4.9,-35908944.0,-10.06,18436977.0,5.17,17307627.0,4.85,164340.0,0.05,-17471967.0,-3.0552319037688744,-1.9999999999998856,925508.0,-0.3623954903077185
2025-02-12,10.41,1.07,7763203.0,2.26,-1522373.0,-0.44,9285576.0,2.71,-8479148.0,-2.47,715943.0,0.21,7763201.0,0.8038990617400215,2.0000005152511187,-7219293.6,0.2593846013901038
2025-02-13,10.31,-0.96,-57545465.0,-11.48,-77086167.0,-15.38,19540702.0,3.9,28959181.0,5.78,28586283.0,5.7,-57545466.0,-2.3395697586322033,-1.999999965244838,-21558930.4,-1.3497835624962053
2025-02-14,10.41,0.97,-87515469.0,-15.04,-126561964.0,-21.75,39046495.0,6.71,55891953.0,9.61,31623516.0,5.44,-87515469.0,-2.446166779955182,-1.9999999999999771,-35028999.2,-2.088227277771808
2025-02-17,10.27,-1.34,-27212002.0,-5.05,-61296151.0,-11.39,34084149.0,6.33,51142924.0,9.5,-23930922.0,-4.45,-27212002.0,-3.252541029505905,-1.9999999999999267,-36396340.6,-0.6023843762719411
2025-02-18,10.5,2.24,3818804.0,0.58,-20746839.0,-3.17,24565643.0,3.75,-6927572.0,-1.06,3108768.0,0.48,3818804.0,-4.432810639141357,1.9999999999994764,-32138186.4,0.16219691758500224
2025-02-19,10.44,-0.57,11656882.0,2.62,-7668212.0,-1.72,19325094.0,4.35,21723317.0,4.88,-33380199.0,-7.51,11656882.0,0.34217297558640963,1.9999999999998284,-31359450.2,0.3553226719914989
