报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,营收增长率,净利润增长率
2024-09-30,66330680745.55,66330680745.55,,,,,,37008748556.26,25741804396.77,,,,,,,,,1452442382.49,349345236.0,125479055.52,882402954.39,8457274531.09,8596883007.5,,4265701106.27,3926047883.22,,,,170628624.77,,,,4406779.4,,,,-3732866.98,33747343958.43,482858.32,,617326919.71,,33130499897.04,4752960747.7,,28377539149.34,28377539149.34,,28024923212.82,,352615936.52,511518926.05,592851504.64,674831166.02,,74101672.44,600729493.58,,-81979661.38,47886208.47,,,,,,15129922.82,,-144995792.67,,-81332578.59,28889058075.39,28617774717.46,271283357.93,1.1454,1.1454,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:32:04,,
2024-06-30,34808310002.13,34808310002.13,,,,,,23849844850.06,16577112045.33,,,,,,,,,743224586.44,226458708.32,87999447.97,566170208.75,5648879853.25,5704085689.62,,2891511579.87,2559662891.67,,,,83053757.88,,,,4173929.87,,,,-3464395.3,13924216458.87,354405.49,,384378292.77,,13540192571.59,1956740201.68,,11583452369.91,11583452369.91,,11362325217.75,,221127152.16,683649217.81,689719887.41,657642703.96,,74101672.44,583541031.52,,32077183.45,47886208.47,,,,,,15129922.82,,-30938947.84,,-6070669.6,12267101587.72,12052045105.16,215056482.56,0.4644,0.4644,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T18:32:04,-0.4752306231311335,-0.5918091308428551
2024-03-31,15640900490.43,15640900490.43,,,,,,11664055864.95,8111694928.75,,,,,,,,,276395849.66,103326917.7,41272921.44,280591702.27,2850773545.13,2903314433.24,,900423349.44,887144132.62,,,,-14182754.13,,,,3911160.56,,,,-681203.23,4864838284.44,208209.07,,107379773.79,,4757666719.72,681473274.91,,4076193444.81,4076193444.81,,3966850824.31,,109342620.5,268457533.76,194399683.02,95187438.2,,74101672.44,95187438.2,,99212244.82,9558.6,,,,,,15129922.82,,84072763.4,,74057850.74,4344650978.57,4161250507.33,183400471.24,0.1621,0.1621,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T20:52:03,-0.5506561367250263,-0.6481020239355747
2023-12-31,78111573265.75,78111573265.75,,,,,,49445205037.45,32942554525.43,,,,,,,,,1601621053.93,788922297.3,192385627.7,1363314584.28,12556406948.81,12738346150.84,,4750167222.45,4231318849.65,,,,-162878350.58,,,,5195377.86,,,,6336590.98,33220288290.65,80847429.6,,888155810.78,,32412979909.47,4456574981.37,,27956404928.1,27956404928.1,,27238970860.7,,717434067.4,396121248.09,217054060.95,-105287201.66,,-73218504.78,-32068696.88,,322341262.61,9010438.14,,,,,,-15129922.82,,328460747.29,,179067187.14,28352526176.19,27456024921.65,896501254.54,1.1132,1.1132,定期报告,是,20240430,CNY,合并期末,2024-04-29T20:52:03,3.994058578247661,5.858458830921138
