日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,603501,108.08,101.57,109.56,101.49,105649,1517847648.0,7.37,-7.29,-7.99,1.34
2022-04-26,603501,101.89,98.94,104.31,98.46,91215,1262331888.0,5.76,-2.59,-2.63,1.15
2022-04-27,603501,99.42,108.92,108.92,99.29,132195,1898388336.0,9.73,10.09,9.98,1.67
2022-04-28,603501,108.01,106.84,111.37,105.36,118412,1735846128.0,5.52,-1.91,-2.08,1.5
2022-04-29,603501,108.92,110.67,112.03,106.61,136450,2030540464.0,5.07,3.58,3.83,1.72
2022-05-05,603501,109.65,108.16,111.41,108.12,91343,1362707056.0,2.97,-2.27,-2.51,1.15
2022-05-06,603501,105.57,103.01,106.82,103.01,73333,1041681680.0,3.52,-4.76,-5.15,0.93
2022-05-09,603501,103.05,100.79,103.92,100.27,68489,948004064.0,3.54,-2.16,-2.22,0.87
2022-05-10,603501,99.93,105.16,107.98,99.49,116475,1661808960.0,8.42,4.34,4.37,1.47
2022-05-11,603501,105.49,112.21,115.76,104.67,157116,2406737600.0,10.55,6.7,7.05,1.99
2022-05-12,603501,111.23,110.41,112.15,108.82,96670,1449854864.0,2.97,-1.6,-1.8,1.22
2022-05-13,603501,112.3,110.41,112.44,108.97,62606,939449056.0,3.14,0.0,0.0,0.79
2022-05-16,603501,111.41,108.81,114.36,108.51,72141,1089210976.0,5.3,-1.45,-1.6,0.91
2022-05-17,603501,108.81,119.78,119.78,108.38,157656,2508932640.0,10.48,10.08,10.97,1.99
2022-05-18,603501,121.41,119.93,121.45,117.86,151360,2465341856.0,3.0,0.13,0.15,1.91
2022-05-19,603501,117.67,119.19,120.88,115.41,110883,1777012832.0,4.56,-0.62,-0.74,1.4
2022-05-20,603501,119.89,120.43,120.58,117.41,99521,1613895120.0,2.66,1.04,1.24,1.26
2022-05-23,603501,124.38,121.76,124.97,117.62,139820,2291993120.0,6.1,1.1,1.33,1.77
2022-05-24,603501,120.67,115.58,124.32,115.24,122786,2000164896.0,7.46,-5.08,-6.18,1.55
2022-05-25,603501,114.82,114.0,117.56,112.38,83890,1301700176.0,4.48,-1.37,-1.58,1.06
2022-05-26,603501,114.05,111.95,114.82,109.48,120995,1839887296.0,4.68,-1.8,-2.05,1.53
2022-05-27,603501,113.64,109.8,116.51,109.58,111566,1701981168.0,6.19,-1.92,-2.15,1.41
2022-05-30,603501,110.95,116.98,118.15,109.8,162259,2536567392.0,7.6,6.54,7.18,2.05
2022-05-31,603501,117.71,120.67,121.76,114.29,148668,2407466416.0,6.39,3.15,3.69,1.88
2022-06-01,603501,119.93,119.93,122.6,118.46,89491,1462049120.0,3.43,-0.61,-0.74,1.13
2022-06-02,603501,119.81,126.78,128.05,118.84,135245,2299199488.0,7.68,5.71,6.85,1.71
2022-06-06,603501,126.79,132.77,133.77,124.69,141267,2506794752.0,7.16,4.72,5.99,1.79
2022-06-07,603501,132.97,126.39,133.17,125.12,142858,2481776080.0,6.06,-4.81,-6.38,1.81
2022-06-08,603501,125.22,125.49,127.34,122.89,121567,2063414048.0,3.52,-0.71,-0.9,1.54
2022-06-09,603501,125.04,120.62,125.09,119.49,101965,1678186080.0,4.46,-3.88,-4.87,1.29
