报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20241231,285981225203.93,285981225203.93,,,,,,265171922970.95,206487065182.92,,,,,,,,,1276040830.27,10740112353.47,33585903561.6,12110235915.35,972565127.34,2726955697.1,,1912557544.86,1816477749.42,,,,47130324.67,,,,1704282380.72,,,,-11258612.64,22911716060.03,183938534.66,,362862166.24,,22732792428.45,3157179926.77,,19575612501.68,19575612501.68,,18741120122.93,,834492378.75,-1173713256.17,-1175640971.05,-285109509.13,-1011523.04,,-284097986.09,,-890531461.92,-16560814.12,,,,,,-27453055.1,,-846517592.7,,1927714.88,18401899245.51,17565479151.88,836420093.63,2.02,2.02,定期报告,是,20250328,CNY,合并期末,2025-03-27T20:22:03
20240930,202971196941.81,202971196941.81,,,,,,186000736462.08,140363299739.09,,,,,,,,,802562027.89,8130124169.95,28787829418.43,7804446237.27,112474869.45,1836212855.43,,1574464118.87,1498301656.2,,,,2156742.9,,,,888731258.22,,,,-4595064.99,18411597563.55,128120823.21,,114226854.23,,18425491532.53,2989178738.1,,15436312794.43,15436312794.43,,15154447783.99,,281865010.44,-1460941046.93,-1456545998.32,-114118436.56,-6105881.72,,-108012554.84,,-1342427561.76,-61756258.36,,,,,,-28646984.3,,-1252024319.1,,-4395048.61,13975371747.5,13697901785.67,277469961.83,1.64,1.63,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T16:57:03
20240630,135622549121.01,135622549121.01,,,,,,123666371198.78,94106431686.66,,,,,,,,,538267458.26,5088901166.88,18687502154.89,5186349563.44,58919168.65,1226384743.58,,1039614193.7,1021852565.42,,,,-29565597.82,,,,555087752.52,,,,-2583904.37,12750160150.01,73423091.34,,84518604.74,,12739064636.61,2131741494.48,,10607323142.13,10607323142.13,,10420218389.22,,187104752.91,-334806467.13,-335021596.15,-128316608.25,-2491664.07,,-125824944.18,,-206704987.9,23160537.38,,,,,,-30039858.31,,-199825666.97,,215129.02,10272516675.0,10085196793.07,187319881.93,1.13,1.12,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T17:32:03
20240331,68977513890.1,68977513890.1,,,,,,63687207985.69,49005364108.42,,,,,,,,,283226904.64,2942378189.55,9028320178.83,2220724560.27,207194043.98,600815370.11,,479085973.08,471190067.91,,,,29432396.92,,,,218089273.9,,,,16724080.33,5785602389.21,28480914.35,,61978372.74,,5752104930.82,897903370.54,,4854201560.28,4854201560.28,,4772967900.81,,81233659.47,-697874608.4,-697380805.93,-15624.72,-1824681.01,,1809056.29,,-697365181.21,-58801054.61,,,,,,-49088528.53,,-589475598.07,,-493802.47,4156326951.88,4075587094.88,80739857.0,0.52,0.51,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T16:37:06
