日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,600276,29.63,29.18,30.27,29.18,1039617,3110633024.0,3.36,-10.16,-3.3,1.63,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,600276,28.48,27.22,28.51,27.16,1082858,3058649152.0,4.63,-6.72,-1.96,1.7,,,,,,,,,-0.1563532763532791,-0.031270655270655826,-0.1250826210826233,,
2022-04-27,600276,26.49,27.54,27.64,26.48,708004,1962999088.0,4.26,1.18,0.32,1.11,,,,,,,,,-0.2515434127969769,-0.07532520677592004,-0.17621820602105687,,
2022-04-28,600276,27.44,27.93,28.2,27.28,572220,1622101984.0,3.34,1.42,0.39,0.9,,,,,,,,,-0.29214487681642964,-0.11868914078402197,-0.17345573603240766,,
2022-04-29,600276,27.92,28.96,29.17,27.85,570479,1663750496.0,4.73,3.69,1.03,0.89,28.165999999999997,,,,,,,,-0.23846061213860636,-0.14264343505493887,-0.09581717708366749,,
2022-05-05,600276,28.95,29.16,29.55,28.7,461882,1371251008.0,2.94,0.69,0.2,0.72,28.162,,,,,49.743589743589745,,,-0.17772837500198335,-0.1496604230443478,-0.028067951957635562,,
2022-05-06,600276,28.58,28.82,29.43,28.49,307035,903735072.0,3.22,-1.17,-0.34,0.48,28.482,,,,,45.754716981132084,,,-0.15524325046471787,-0.1507769885284218,-0.004466261936296068,,
2022-05-09,600276,28.9,28.78,29.15,28.6,201674,592745760.0,1.91,-0.14,-0.04,0.32,28.73,,,,,83.62068965517246,,,-0.13904842924076632,-0.14843127667089073,0.009382847430124408,,
2022-05-10,600276,27.99,28.87,29.08,27.73,384859,1116464432.0,4.69,0.31,0.09,0.6,28.918,,,,,81.81818181818187,,,-0.11759609433037,-0.14226424020278658,0.024668145872416586,,
2022-05-11,600276,28.88,29.43,30.28,28.88,573373,1736999008.0,4.85,1.94,0.56,0.9,29.012,28.589,,,,83.18584070796463,,,-0.05477621832558199,-0.12476663582734566,0.06999041750176367,,
2022-05-12,600276,29.24,29.51,29.75,29.18,257546,773784096.0,1.94,0.27,0.08,0.4,29.082,28.621999999999996,,,,70.99236641221378,,,0.0014476300351553562,-0.09952378265484546,0.10097141269000082,,
2022-05-13,600276,30.3,29.46,30.38,29.28,339407,1025971936.0,3.73,-0.17,-0.05,0.53,29.21,28.846000000000004,,,,62.93103448275865,52.76679841897234,,0.04149255248262662,-0.07132051562735105,0.11281306810997767,,
2022-05-16,600276,29.76,28.91,30.0,28.85,340038,1012740480.0,3.9,-1.87,-0.55,0.53,29.236,28.982999999999997,,,,53.284671532846716,47.59358288770054,,0.028519285995802335,-0.05135255530272037,0.0798718412985227,,
2022-05-17,600276,29.08,28.94,29.26,28.68,248481,731592080.0,2.01,0.1,0.03,0.39,29.25,29.083999999999996,,,,55.882352941176464,73.36956521739131,,0.02042320215574378,-0.03699740381102754,0.05742060596677132,,
2022-05-18,600276,29.04,28.86,29.18,28.73,240164,706870576.0,1.55,-0.28,-0.08,0.38,29.136000000000003,29.074,,,,49.62962962962958,69.18604651162788,,0.007465607099792493,-0.028104801628863536,0.03557040872865603,,
2022-05-19,600276,28.52,28.73,28.84,28.36,237597,691461472.0,1.66,-0.45,-0.13,0.37,28.98,29.031,,,,11.956521739130693,62.57861635220126,,-0.013141803352588965,-0.025112201973608625,0.01197039862101966,,
2022-05-20,600276,29.03,29.72,29.83,28.98,518717,1559577728.0,2.96,3.45,0.99,0.81,29.032,29.121,,,,55.737704918032705,62.101910828025446,,0.049836912712954984,-0.010122379036295905,0.05995929174925089,,
2022-05-23,600276,29.96,29.58,30.03,29.44,293970,885797216.0,1.99,-0.47,-0.14,0.46,29.166000000000004,29.201000000000004,,,,53.12499999999993,56.818181818181785,,0.08744317843139626,0.009390732457242531,0.07805244597415373,,
2022-05-24,600276,29.56,28.09,29.58,28.0,585919,1713745152.0,5.34,-5.04,-1.49,0.92,28.996,29.123,,,,35.66433566433565,41.371158392434985,,-0.002950125389556746,0.006922560887882676,-0.00987268627743942,,
2022-05-25,600276,28.18,28.41,28.44,27.98,321550,926139632.0,1.64,1.14,0.32,0.5,28.906,29.021000000000004,28.805,,,41.58730158730157,45.898004434589794,,-0.048210404732017764,-0.004104032236097413,-0.04410637249592035,30.15317615591154,27.456823844088458
2022-05-26,600276,28.46,28.52,28.94,28.04,378681,1097434048.0,3.17,0.39,0.11,0.59,28.863999999999997,28.922000000000004,28.772000000000002,,,44.65408805031446,46.13686534216334,,-0.07434640245352497,-0.018152506279582925,-0.05619389617394205,30.11382279793296,27.430177202067043
2022-05-27,600276,28.98,29.26,29.84,28.84,761231,2285393472.0,3.51,2.59,0.74,1.19,28.772000000000002,28.901999999999997,28.874000000000002,,,56.992084432717704,48.195329087048854,,-0.03494473226434991,-0.021510951476536325,-0.013433780787813585,30.014053553682093,27.733946446317912
2022-05-30,600276,29.31,29.19,29.53,28.94,386844,1152252032.0,2.02,-0.24,-0.07,0.61,28.694,28.93,28.956500000000005,,,40.76655052264813,46.59574468085106,,-0.009260292859561758,-0.019060819753141413,0.009800526893579655,29.91433253123641,27.9986674687636
2022-05-31,600276,28.98,29.8,29.88,28.83,564941,1693806560.0,3.6,2.09,0.61,0.89,29.036,29.016000000000002,29.05,,,53.29341317365273,53.2319391634981,53.003875968992254,0.05962934249016527,-0.003322787304480077,0.06295212979464535,29.949216032822044,28.150783967177958
2022-06-01,600276,29.81,29.46,29.93,29.29,365275,1097750080.0,2.15,-1.14,-0.34,0.57,29.246000000000002,29.076,29.075,,,81.2785388127854,55.445544554455445,51.31332082551596,0.08580065973008999,0.014501902102433937,0.07129875762765606,29.99131987060369,28.15868012939631
2022-06-02,600276,29.4,29.32,29.41,28.93,348859,1035131184.0,1.63,-0.48,-0.14,0.55,29.406,29.135,29.083,,,72.63681592039799,53.68217054263565,61.87782805429865,0.09415937654507545,0.03043339699096224,0.0637259795541132,30.00521929119523,28.16078070880477
2022-06-06,600276,29.24,30.01,30.15,29.2,552506,1670869632.0,3.24,2.35,0.69,0.87,29.556,29.164000000000005,29.142500000000002,,,78.76447876447877,59.96533795493936,63.40933767643866,0.15467792246513667,0.05528230208579713,0.09939562037933955,30.14346532354891,28.141534676451094
2022-06-07,600276,30.19,30.67,31.13,29.94,762500,2369006960.0,3.97,2.2,0.66,1.2,29.851999999999997,29.272999999999996,29.237000000000002,,,78.08764940239043,65.3968253968254,64.45147679324894,0.25297959892711575,0.09482176145406086,0.1581578374730549,30.431938448095487,28.042061551904517
2022-06-08,600276,30.74,31.57,32.38,30.65,1184831,3791645360.0,5.64,2.93,0.9,1.86,30.206,29.621000000000002,29.371999999999996,,,85.62874251497004,64.89533011272144,63.95721925133689,0.3989084953126891,0.15563910822578653,0.2432693870869026,30.943195990990706,27.800804009009287
2022-06-09,600276,31.38,30.43,31.43,30.37,649194,2033859248.0,3.36,-3.61,-1.14,1.02,30.4,29.822999999999997,29.422000000000004,29.144333333333336,,58.13953488372091,55.89459084604716,56.171039844509224,0.41775411504141147,0.20806210958891153,0.20969200545249994,31.063059991205947,27.78094000879406
2022-06-10,600276,30.17,31.04,31.16,30.17,560985,1755262464.0,3.25,2.0,0.61,0.88,30.744,30.075,29.4985,29.206333333333337,,69.08212560386471,73.30173775671405,60.511363636363626,0.4764194397286836,0.26173357561686594,0.21468586411181767,31.292364103284484,27.704635896715516
2022-06-13,600276,30.72,30.78,31.26,30.52,445047,1394654480.0,2.38,-0.84,-0.26,0.7,30.898000000000003,30.227000000000004,29.5645,29.325,,67.13615023474179,68.89952153110049,59.27643784786642,0.49621227884573926,0.3086293162626406,0.18758296258309864,31.44732514491277,27.681674855087227
2022-06-14,600276,30.53,31.1,31.13,29.93,494083,1532096112.0,3.9,1.04,0.32,0.77,30.983999999999998,30.418,29.674,29.44366666666667,,64.01028277634963,69.90740740740742,60.12715712988193,0.5315917137226833,0.3532217957546492,0.17836991796803414,31.649027248313036,27.698972751686963
2022-06-15,600276,31.23,32.08,32.63,31.13,910669,2957312704.0,4.82,3.15,0.98,1.43,31.086000000000002,30.646000000000004,29.831,29.582,,66.74584323040378,70.98214285714285,61.59230096237969,0.6314292571308542,0.4088632880298902,0.222565969100964,32.04509741619945,27.61690258380055
2022-06-16,600276,32.19,32.09,32.81,31.99,665953,2187749408.0,2.56,0.03,0.01,1.04,31.418,30.909000000000002,29.992499999999996,29.68633333333333,,57.83132530120486,71.77177177177178,61.355633802816904,0.7032515004605528,0.4677409305160227,0.23551056994453012,32.37330813347508,27.611691866524918
2022-06-17,600276,31.84,32.85,33.26,31.74,740718,2447536000.0,4.74,2.37,0.76,1.16,31.78,31.262,30.198500000000003,29.80933333333333,,91.15646258503408,72.3935389133627,64.04308202154101,0.8121350073375453,0.5366197458803272,0.27551526145721805,32.82014492356673,27.576855076433272
2022-06-20,600276,33.0,32.94,33.44,32.48,654972,2189656704.0,2.92,0.27,0.09,1.03,32.212,31.555,30.359500000000004,29.94666666666667,,89.2561983471075,76.52439024390243,67.3557278208441,0.8953669855763593,0.6083691938195337,0.2869977917568256,33.24011744112357,27.478882558876435
2022-06-21,600276,32.88,32.49,32.88,32.13,531509,1755215712.0,2.28,-1.37,-0.45,0.83,32.49,31.737000000000002,30.505000000000003,30.070333333333334,,82.75862068965529,73.07132459970893,64.75477971737325,0.9144761766685754,0.6695905903893421,0.2448855862792333,33.51107455172462,27.498925448275383
2022-06-22,600276,32.58,32.12,32.98,32.09,422606,1394757024.0,2.74,-1.14,-0.37,0.66,32.498000000000005,31.791999999999994,30.7065,30.17866666666667,,69.17293233082701,66.10687022900763,63.23051948051948,0.8895107146847749,0.7135746152484287,0.17593609943634625,33.567756808871906,27.84524319112809
2022-06-23,600276,32.23,32.41,32.43,31.98,347493,1137979600.0,1.4,0.9,0.29,0.54,32.562,31.990000000000002,30.9065,30.278000000000002,,58.37563451776646,64.07766990291259,64.74358974358974,0.8829479086896619,0.7474492739366754,0.1354986347529865,33.64857969479949,28.164420305200515
2022-06-24,600276,32.41,33.0,33.26,32.41,561877,1880178768.0,2.62,1.82,0.59,0.88,32.592,32.186,31.1305,30.394333333333336,,67.84313725490192,62.180579216354346,63.576158940397356,0.9148095517568535,0.780921329500711,0.1338882222561425,33.7821765302451,28.4788234697549
2022-06-27,600276,33.23,35.04,35.56,33.23,1114011,3917627808.0,7.06,6.18,2.04,1.75,33.012,32.612,31.4195,30.580333333333332,,78.5900783289817,84.04726735598229,69.52789699570816,1.0920822401797885,0.8431535116365266,0.24892872854326187,34.44619161053174,28.392808389468254
2022-06-28,600276,35.03,35.14,35.31,34.33,587816,2074696752.0,2.8,0.29,0.1,0.92,33.541999999999994,33.016000000000005,31.716999999999995,30.788,,78.64583333333334,82.74760383386584,77.99841143764893,1.226502924953543,0.91982339429993,0.3066795306536131,34.98133421921484,28.452665780785157
2022-06-29,600276,35.13,35.0,36.26,34.58,828483,2982831280.0,4.78,-0.4,-0.14,1.3,34.117999999999995,33.30800000000001,31.976999999999997,30.99,,85.55240793201122,84.36482084690553,76.5511684125705,1.3066729437939095,0.997193304198726,0.30947963959518354,35.42180142273911,28.53219857726089
2022-06-30,600276,35.28,36.57,36.96,35.23,861263,3175985616.0,4.94,4.49,1.57,1.35,34.95,33.756,32.332499999999996,31.247,,97.04016913319238,87.00947225981054,79.01946647440519,1.479835517599966,1.093721746878974,0.38611377072099207,36.13275968641758,28.532240313582413
2022-07-01,600276,36.57,38.42,38.48,36.34,1000346,3827228096.0,5.85,5.06,1.85,1.57,36.034,34.313,32.7875,31.57,,97.77424483306835,88.3777239709443,80.57409879839787,1.7462183259369084,1.224221062690561,0.5219972632463474,37.19900111699672,28.375998883003284
2022-07-04,600276,38.48,40.65,40.98,37.29,1416054,5671015936.0,9.6,5.8,2.23,2.22,37.156,35.083999999999996,33.319500000000005,31.93433333333333,,98.23455233291298,90.83969465648853,83.43057176196032,2.1129146193526083,1.4019597740229706,0.7109548453296377,38.765605223484336,27.873394776515674
2022-07-05,600276,40.23,40.15,40.8,39.47,875507,3539004352.0,3.27,-1.23,-0.5,1.37,38.158,35.85,33.7935,32.28666666666667,,89.98435054773083,85.71428571428571,80.3875513799178,2.3362474461671567,1.5888173084518078,0.7474301377153489,39.88106549732409,27.705934502675913
2022-07-06,600276,40.25,39.06,41.23,38.79,949991,3808844864.0,6.08,-2.71,-1.09,1.49,38.970000000000006,36.544,34.168,32.65233333333333,,76.55826558265585,77.2727272727273,76.99662542182229,2.397647838159557,1.7505834143933576,0.6470644237661993,40.59188175810432,27.74411824189568
2022-07-07,600276,38.67,38.29,39.04,37.65,714188,2757359952.0,3.56,-1.97,-0.77,1.12,39.314,37.132,34.561,32.98166666666667,,70.53682896379526,75.12998266897745,74.36175991309071,2.357005434869734,1.871867818488633,0.485137616381101,40.98372249209994,28.138277507900057
2022-07-08,600276,38.63,38.09,38.94,37.94,469154,1815851568.0,2.61,-0.52,-0.2,0.74,39.248000000000005,37.641,34.9135,33.300666666666665,,61.44578313253016,76.25329815303434,72.54464285714288,2.2823482193592497,1.9539638986627565,0.32838432069649315,41.29629356427973,28.53070643572027
2022-07-11,600276,38.1,37.71,38.54,36.92,590258,2234277968.0,4.25,-1.0,-0.38,0.93,38.660000000000004,37.908,35.260000000000005,33.58233333333333,,43.13346228239843,73.12390924956372,69.95464852607711,2.167533042314183,1.9966777273930418,0.17085531492114114,41.44739975995361,29.0726002400464
2022-07-12,600276,37.7,36.51,37.8,36.5,555110,2064586720.0,3.45,-3.18,-1.2,0.87,37.932,38.045,35.5305,33.82633333333333,,0.0,64.54018227009112,63.768115942028984,1.957150404545942,1.988772262823622,-0.03162185827767994,41.4179012674703,29.64309873252971
2022-07-13,600276,36.51,36.62,36.84,36.22,378406,1396193589.0,1.7,0.3,0.11,0.59,37.444,38.207,35.7575,34.053666666666665,,2.933333333333323,57.79092702169624,68.30277942046126,1.7787919230517772,1.946776194869253,-0.16798427181747577,41.4309390387415,30.0840609612585
2022-07-14,600276,36.84,38.17,38.47,36.84,756206,2894945195.0,4.45,4.23,1.55,1.19,37.42,38.367000000000004,36.061499999999995,34.344,,39.42992874109265,63.07161345987921,69.97198879551821,1.7424279626440793,1.9059065484242184,-0.16347858578013907,41.55626027924022,30.56673972075977
2022-07-15,600276,37.94,36.88,38.43,36.86,488436,1851315693.0,4.11,-3.38,-1.29,0.77,37.178,38.213,36.263,34.596000000000004,,35.09513742071887,57.378335949764526,66.15466101694915,1.591174968448378,1.8429602324290504,-0.25178526398067236,41.553667453664374,30.972332546335622
2022-07-18,600276,36.84,37.57,37.69,36.26,385230,1444454140.0,3.88,1.87,0.69,0.6,37.15,37.905,36.4945,34.848,,45.01915708812258,54.215851602023605,66.80519480519479,1.509581597287088,1.776284505400658,-0.2667029081135699,41.573913455570626,31.41508654442938
