日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,122.57,0.47,-49287088.0,-2.06,19365888.0,0.81,-68652976.0,-2.87,38562032.0,1.61,10725056.0,0.45,-49287088.0,-0.6070798907819305,-1.9999999999999596,,0.21240588604296895
2024-10-29,126.53,3.23,210770400.0,4.3,224760960.0,4.59,-13990560.0,-0.29,-97987264.0,-2.0,-112783136.0,-2.3,210770400.0,2.066378201113619,1.9999999999999905,,1.2237940040675643
2024-10-30,125.19,-1.06,-127922960.0,-3.77,-149964608.0,-4.42,22041648.0,0.65,131590672.0,3.88,-3667712.0,-0.11,-127922960.0,-2.1723040805184453,-1.9999999999999845,,-0.09341644271575145
2024-10-31,128.42,2.58,196922384.0,4.46,211969856.0,4.8,-15047472.0,-0.34,-108137952.0,-2.45,-88784432.0,-2.01,196922384.0,2.076413212628981,1.9999999999999898,,1.1699377627098286
2024-11-01,123.88,-3.54,-241440848.0,-7.21,-234799840.0,-7.01,-6641008.0,-0.2,117036512.0,3.5,124404336.0,3.72,-241440848.0,-1.9724942649306716,-1.9999999999999916,-2191622.4,-0.534898224261095
2024-11-04,124.45,0.46,-96540816.0,-3.89,4585328.0,0.18,-101126144.0,-4.08,-46718000.0,-1.88,143258816.0,5.78,-96540816.0,-0.9525037368650277,-1.9999999999999793,-11642368.0,0.02863167750502394
2024-11-05,129.28,3.88,-244288.0,-0.01,219876336.0,5.15,-220120624.0,-5.16,-61055984.0,-1.43,61300256.0,1.44,-244304.0,899.011264650194,-1.9998690156444434,-53845308.8,0.40313790223642976
2024-11-06,133.19,3.02,-164166784.0,-3.5,194079392.0,4.14,-358246176.0,-7.65,94361248.0,2.01,69805552.0,1.49,-164166768.0,0.1822086672255119,-2.000000194923725,-61094070.4,-0.23437203313183966
2024-11-07,141.75,6.43,133117600.0,2.52,280705440.0,5.32,-147587840.0,-2.8,-100787856.0,-1.91,-32329744.0,-0.61,133117600.0,3.108702680937734,1.999999999999985,-73855027.2,0.9217949351103949
2024-11-08,136.99,-3.36,-669150912.0,-9.38,-613089360.0,-8.6,-56061552.0,-0.79,447533136.0,6.28,221617808.0,3.11,-669150880.0,-1.9162199592414766,-2.0000000956435984,-159397033.6,-2.1983029108614653
2024-11-11,139.05,1.5,-658698528.0,-8.46,-145044128.0,-1.86,-513654400.0,-6.6,473757088.0,6.09,184941440.0,2.38,-658698528.0,-1.220198044833036,-1.9999999999999971,-271828576.0,-2.1576527273212376
2024-11-12,129.41,-6.93,-820212016.0,-13.85,-550981680.0,-9.3,-269230336.0,-4.55,592371936.0,10.0,227840096.0,3.85,-820212000.0,-1.671755224259092,-2.000000039014301,-435822115.2,-2.7857938654133587
2024-11-13,131.51,1.62,-176742880.0,-4.75,-272992.0,-0.01,-176469888.0,-4.74,104406704.0,2.81,72336192.0,1.94,-176742864.0,-1.0015446620803825,-2.0000001810539745,-438337334.4,-0.2832816575512551
2024-11-14,126.7,-3.66,-672955920.0,-17.55,-352090688.0,-9.18,-320865232.0,-8.37,466057536.0,12.16,206898400.0,5.4,-672955904.0,-1.5232002600871728,-2.000000047551404,-599552035.2,-2.21310100835904
2024-11-15,121.9,-3.79,-253852608.0,-8.78,-240455152.0,-8.31,-13397456.0,-0.46,84433920.0,2.92,169418704.0,5.86,-253852592.0,-1.9472236076281546,-2.000000126057401,-516492377.6,-0.5831686682390937
2024-11-18,123.11,0.99,-341078848.0,-10.93,-118775040.0,-3.81,-222303808.0,-7.13,139208464.0,4.46,201870384.0,6.47,-341078848.0,-1.3482333797491852,-1.999999999999994,-452968441.6,-0.9223998112322599
2024-11-19,127.2,3.32,118701680.0,4.39,70851632.0,2.62,47850048.0,1.77,-78739584.0,-2.91,-39962112.0,-1.48,118701664.0,1.5968884143022495,2.0000002695833987,-265185708.8,0.8657299992658903
2024-11-20,126.54,-0.52,-47861600.0,-1.91,73298400.0,2.93,-121160000.0,-4.85,82559040.0,3.3,-34697456.0,-1.39,-47861616.0,0.5314655485096756,-1.9999993314057345,-239409459.2,0.21794968120327887
2024-11-21,128.5,1.55,-50472080.0,-1.5,70758304.0,2.1,-121230384.0,-3.6,-8122480.0,-0.24,58594560.0,1.74,-50472080.0,0.4019296212876426,-1.9999999999999605,-114912694.4,0.20779734030190497
2024-11-22,123.9,-3.58,-57502896.0,-1.75,-86420304.0,-2.63,28917408.0,0.88,32606880.0,0.99,24896016.0,0.76,-57502896.0,-2.502886115509687,-1.9999999999999654,-75642755.2,0.1804538332292795
2024-11-25,118.26,-4.55,-295476080.0,-8.85,-230964112.0,-6.92,-64511968.0,-1.93,95532576.0,2.86,199943520.0,5.99,-295476064.0,-1.781667810493097,-2.0000001082997976,-66522198.4,-0.7450462797452444
2024-11-26,118.1,-0.14,-150071419.0,-10.16,-39803275.0,-2.69,-110268144.0,-7.46,-1332208.0,-0.09,151403612.0,10.25,-150071434.0,-1.2652287576594938,-1.9999998000951864,-120276818.0,-0.17955394872740946
2024-11-27,123.2,4.32,57445760.0,2.27,7220464.0,0.29,50225296.0,1.99,-90227024.0,-3.57,32781264.0,1.3,57445760.0,1.125691852627572,1.9999999999999651,-99215342.8,0.6275000065788299
