日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-10-28,38.52,-1.48,-306873360.0,-11.99,-107267440.0,-4.19,-199605920.0,-7.8,17060560.0,0.67,289812800.0,11.32,-306873360.0,-1.3495495340488293,-1.9999999999999933,,-1.3785544410023856
2024-10-29,38.6,0.21,-45530544.0,-2.29,63129808.0,3.17,-108660352.0,-5.46,11899344.0,0.6,33631200.0,1.69,-45530544.0,0.38653752961966836,-1.999999999999956,,-0.06692117936557467
2024-10-30,37.88,-1.87,-255574160.0,-9.53,-246409760.0,-9.19,-9164400.0,-0.34,117120544.0,4.37,138453600.0,5.17,-255574176.0,-1.9641417918530157,-1.9999998747917238,,-1.1210929310245221
2024-10-31,37.36,-1.37,-433902032.0,-13.67,-211197472.0,-6.65,-222704560.0,-7.02,141460368.0,4.46,292441664.0,9.21,-433902032.0,-1.4867399929576695,-1.9999999999999953,,-2.0160888256351455
2024-11-01,38.01,1.74,16641216.0,0.62,-145687840.0,-5.45,162329056.0,6.08,5231232.0,0.2,-21872432.0,-0.82,16641232.0,-7.754631628234751,1.9999980770653278,-205047776.0,0.2451079423250449
2024-11-04,38.75,1.95,404104416.0,16.39,132883872.0,5.39,271220544.0,11.0,-75137056.0,-3.05,-328967344.0,-13.34,404104432.0,1.328835433311948,1.9999999208125439,-62852217.6,2.189717052147432
2024-11-05,39.08,0.85,66239072.0,2.71,-41081776.0,-1.68,107320848.0,4.39,211389584.0,8.64,-277628672.0,-11.35,66239056.0,0.37979550916304755,2.000000483098642,-40498297.6,0.49403062808660225
2024-11-06,38.56,-1.33,-153667968.0,-6.14,114155216.0,4.56,-267823184.0,-10.71,91654096.0,3.66,62013888.0,2.48,-153667952.0,-0.2571307256050353,-2.000000208241195,-20117052.8,-0.6096436590988249
2024-11-07,39.57,2.62,292774544.0,10.08,207561248.0,7.15,85213296.0,2.93,47636512.0,1.64,-340411072.0,-11.72,292774528.0,1.7089457727688602,2.000000109299119,125218259.2,1.6309720009682445
2024-11-08,38.8,-1.95,-125583168.0,-4.3,-31104592.0,-1.06,-94478576.0,-3.23,-74174800.0,-2.54,199757984.0,6.84,-125583152.0,-1.2476813768776782,-2.000000254811235,96773382.4,-0.46869102688100456
2024-11-11,38.33,-1.21,-96206880.0,-3.59,-73477616.0,-2.74,-22729264.0,-0.85,-141249120.0,-5.27,237455984.0,8.85,-96206896.0,-1.7637456674623224,-1.9999996673834899,-3288883.2,-0.3212568059535086
2024-11-12,37.59,-1.93,-408555856.0,-12.02,-132676672.0,-3.9,-275879184.0,-8.12,132651840.0,3.9,275903984.0,8.12,-408555888.0,-1.3247453870986645,-1.99999984335068,-98247872.0,-1.8888810223617765
2024-11-13,37.82,0.61,-16074160.0,-0.88,53253120.0,2.9,-69327280.0,-3.78,8742416.0,0.48,7331728.0,0.4,-16074176.0,2.3129621076687035,-1.999998009229089,-70729116.8,0.0809151094873555
2024-11-14,38.06,0.63,-156818128.0,-6.06,-151617328.0,-5.86,-5200800.0,-0.2,151160544.0,5.85,5657600.0,0.22,-156818112.0,-1.9668356675534904,-2.000000204058049,-160647644.8,-0.6254537536662524
2024-11-15,37.82,-0.63,153293792.0,5.74,218268048.0,8.17,-64974256.0,-2.43,1033216.0,0.04,-154326992.0,-5.78,153293808.0,2.423854197685516,1.9999997912505245,-104872252.8,0.9309429949708088
2024-11-18,37.9,0.21,128627152.0,4.41,9254544.0,0.32,119372608.0,4.09,85616512.0,2.93,-214243680.0,-7.34,128627136.0,1.0719487371622651,2.0000002487810815,-59905446.4,0.8071453412060104
2024-11-19,37.72,-0.47,157843363.0,8.02,22735411.0,1.16,135107952.0,6.87,-62866624.0,-3.19,-94976736.0,-4.83,157843366.0,1.1440377798329442,1.9999999619876199,53374404.4,0.9537764200095359
2024-11-20,37.48,-0.64,50599869.0,2.99,-20567939.0,-1.21,71167808.0,4.2,-150400944.0,-8.88,99801056.0,5.89,50599850.0,0.5935181626032371,2.000000750990329,66709209.6,0.41554022575164773
2024-11-21,37.43,-0.13,-36317300.0,-2.77,-48331940.0,-3.69,12014640.0,0.92,-46908192.0,-3.58,83225487.0,6.35,-36317305.0,-2.3308238317793037,-1.999999724649117,90809371.0,-0.020681566183288192
2024-11-22,36.45,-2.62,-285347808.0,-11.21,-179803680.0,-7.07,-105544128.0,-4.15,-51015216.0,-2.0,336363024.0,13.22,-285347808.0,-1.6301211187155793,-1.999999999999993,3081047.8,-1.270521511647661
2024-11-25,36.22,-0.63,-18086526.0,-0.93,-52005278.0,-2.67,33918752.0,1.74,-9168272.0,-0.47,27254784.0,1.4,-18086540.0,-3.8753572546211785,-1.9999984518873153,-26261687.4,0.07081541133104384
2024-11-26,36.39,0.47,-160769715.0,-9.65,-37447203.0,-2.25,-123322512.0,-7.4,83635600.0,5.02,77134128.0,4.63,-160769702.0,-1.2329245842602778,-2.0000001617220016,-89984301.0,-0.6452860833230639
2024-11-27,36.6,0.58,6138663.0,0.43,17259047.0,1.21,-11120384.0,-0.78,14074256.0,0.98,-20212912.0,-1.41,6138670.0,3.8115275784487825,1.9999977193753695,-98876537.0,0.1923974455819363
2024-11-28,36.47,-0.36,10271895.0,0.62,17146279.0,1.04,-6874384.0,-0.42,-89613056.0,-5.44,79341136.0,4.81,10271870.0,2.669248539944268,2.000004867662655,-89558702.0,0.21314124363222314
2024-11-29,36.34,-0.36,-51662704.0,-2.12,19676464.0,0.81,-71339168.0,-2.93,46287376.0,1.9,5375328.0,0.22,-51662704.0,-0.6191360018631503,-1.9999999999999614,-42821681.2,-0.09769740327248622
2024-12-02,36.51,0.47,-78819159.0,-5.09,-33975143.0,-2.19,-44844016.0,-2.9,50873456.0,3.28,27945696.0,1.8,-78819166.0,-1.431051706383173,-1.9999998223782018,-54968206.4,-0.23399087164766477
2024-12-03,37.12,1.67,76566560.0,2.88,15811200.0,0.59,60755360.0,2.28,25920880.0,0.97,-102487440.0,-3.85,76566560.0,1.206502682110817,1.999999999999974,-7500954.0,0.5458625397626714
