日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower
2022-04-25,600919,5.72,5.44,5.8,5.43,1599329,1166236272.0,6.36,-6.53,-0.38,1.09,,,,,,,,,0.0,0.0,0.0,,
2022-04-26,600919,5.49,5.42,5.62,5.4,1162889,833571408.0,4.04,-0.37,-0.02,0.79,,,,,,,,,-0.0015954415954420043,-0.00031908831908840086,-0.0012763532763536034,,
2022-04-27,600919,5.4,5.44,5.55,5.31,1028988,731035888.0,4.43,0.37,0.02,0.7,,,,,,,,,-0.001231808183375982,-0.0005016322919459171,-0.0007301758914300649,,
2022-04-28,600919,5.44,5.72,5.76,5.44,1442215,1054332256.0,5.88,5.15,0.28,0.98,,,,,,,,,0.021403309825318573,0.0038793561315069807,0.017523953693811593,,
2022-04-29,600919,5.84,5.66,5.89,5.55,1772790,1304939104.0,5.94,-1.05,-0.06,1.21,5.536,,,,,,,,0.034107139492240535,0.009924912803653691,0.02418222668858684,,
2022-05-05,600919,5.65,5.62,5.74,5.56,981698,717216944.0,3.18,-0.71,-0.04,0.67,5.572,,,,,71.42857142857139,,,0.04048071385245411,0.016036073013413775,0.024444640839040334,,
2022-05-06,600919,5.52,5.22,5.53,5.22,1338512,940308320.0,5.52,-7.12,-0.4,0.91,5.532,,,,,36.58536585365851,,,0.01310410443265031,0.015449679297261083,-0.002345574864610773,,
2022-05-09,600919,5.14,5.04,5.2,4.99,1351148,910366736.0,4.02,-3.45,-0.18,0.92,5.452,,,,,30.612244897959172,,,-0.022853114963864662,0.007789120445035934,-0.030642235408900598,,
2022-05-10,600919,4.99,5.31,5.33,4.96,1286879,880436704.0,7.34,5.36,0.27,0.88,5.37,,,,,44.71544715447151,,,-0.029225829705135986,0.0003861304150015505,-0.029611960120137535,,
2022-05-11,600919,5.26,5.23,5.36,5.23,797110,552976816.0,2.45,-1.51,-0.08,0.54,5.284000000000001,5.41,,,,26.213592233009706,,,-0.040267405873310125,-0.007744576842660785,-0.03252282903064934,,
2022-05-12,600919,5.25,5.29,5.35,5.19,563444,392357024.0,3.06,1.15,0.06,0.38,5.218,5.3950000000000005,,,,32.03883495145628,,,-0.043673000809933527,-0.014930261636115334,-0.028742739173818192,,
2022-05-13,600919,5.33,5.51,5.56,5.33,928901,666176768.0,4.35,4.16,0.22,0.63,5.276000000000001,5.404,,,,45.45454545454543,52.14723926380368,,-0.02829364640631926,-0.01760293859015612,-0.010690707816163141,,
2022-05-16,600919,5.52,5.42,5.52,5.32,724588,512168192.0,3.63,-1.63,-0.09,0.49,5.352,5.401999999999999,,,,61.11111111111115,49.418604651162774,,-0.02310134712820222,-0.018702620297765343,-0.004398726830436878,,
2022-05-17,600919,5.43,5.48,5.63,5.37,912184,652831296.0,4.8,1.11,0.06,0.62,5.386,5.378,,,,78.20512820512829,51.70454545454547,,-0.013983718381777699,-0.017758839914567816,0.003775121532790117,,
2022-05-18,600919,5.48,5.35,5.49,5.28,812985,570704720.0,3.83,-2.37,-0.13,0.55,5.409999999999999,5.3469999999999995,,,,53.12500000000001,47.593582887700514,,-0.017051288812564458,-0.017617329694167145,0.000566040881602687,,
2022-05-19,600919,5.26,5.32,5.41,5.24,662367,463067280.0,3.18,-0.56,-0.03,0.45,5.4159999999999995,5.316999999999999,,,,57.627118644067785,37.65432098765432,,-0.021653501670729547,-0.018424564089479626,-0.003228937581249921,,
2022-05-20,600919,5.29,5.36,5.4,5.28,695054,488250496.0,2.26,0.75,0.04,0.47,5.386000000000001,5.3309999999999995,,,,56.14035087719301,40.625,,-0.021821577252817193,-0.01910396672214714,-0.002717610530670052,,
2022-05-23,600919,5.36,5.25,5.36,5.19,847853,587927840.0,3.17,-2.05,-0.11,0.58,5.352,5.351999999999999,,,,21.73913043478268,38.922155688622745,,-0.030479510233052842,-0.02137907542432828,-0.00910043480872456,,
2022-05-24,600919,5.27,5.13,5.3,5.12,755566,518678512.0,3.43,-2.29,-0.12,0.51,5.282,5.3340000000000005,,,,20.40816326530617,46.76258992805756,,-0.04648809578471269,-0.026400879496405166,-0.020087216288307525,,
2022-05-25,600919,5.16,5.13,5.18,5.1,583268,396952608.0,1.56,0.0,0.0,0.4,5.238,5.324,5.367,,,9.302325581395337,53.71900826446281,,-0.05850065602279653,-0.03282083480168344,-0.025679821221113085,5.725070854499643,5.008929145500357
2022-05-26,600919,5.21,5.23,5.27,5.14,910249,589119984.0,2.53,1.95,0.1,0.62,5.22,5.318,5.3565000000000005,,,35.000000000000114,46.153846153846196,,-0.05926832394696202,-0.03811033263073916,-0.02115799131622286,5.717858547705737,4.995141452294264
2022-05-27,600919,5.24,5.32,5.41,5.21,755746,498487584.0,3.82,1.72,0.09,0.51,5.212,5.299,5.3515,,,50.0,54.28571428571428,,-0.052014863500687625,-0.040891238804728856,-0.011123624695958768,5.711925187507023,4.991074812492976
2022-05-30,600919,5.33,5.22,5.39,5.17,616707,402045792.0,4.14,-1.88,-0.1,0.42,5.206,5.279,5.3405000000000005,,,36.53846153846152,46.78899082568806,,-0.05371639889462365,-0.04345627082270782,-0.010260128071915835,5.702975407514264,4.978024592485737
2022-05-31,600919,5.21,5.15,5.25,5.14,736820,475356352.0,2.11,-1.34,-0.07,0.5,5.21,5.246,5.312,,,39.58333333333338,30.85106382978728,44.3579766536965,-0.06002140356059016,-0.04676929737028429,-0.013252106190305868,5.636481773066887,4.987518226933114
2022-06-01,600919,5.18,5.13,5.18,5.07,712337,454732640.0,2.14,-0.39,-0.02,0.49,5.21,5.224,5.2855,,,50.0,33.33333333333336,44.01544401544401,-0.06587265902753714,-0.05058996970173486,-0.015282689325802276,5.574998659209691,4.9960013407903086
2022-06-02,600919,5.11,5.11,5.17,5.09,588629,376503808.0,1.56,-0.39,-0.02,0.4,5.186,5.203,5.26,,,47.50000000000006,27.710843373494,44.015444015444025,-0.07130173201129875,-0.054732322163647644,-0.016569409847651102,5.512982212813467,5.007017787186532
2022-06-06,600919,5.09,5.06,5.13,4.98,1447400,912510432.0,2.94,-0.98,-0.05,0.99,5.134,5.173,5.252000000000001,,,25.714285714285637,30.666666666666686,42.74809160305342,-0.07873132785884618,-0.059532123302687354,-0.019199204556158825,5.5199827174317475,4.984017282568254
