报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20240930,,50114121280.21,,,238379096.14,,105350435.09,3123677438.45,164912494.03,2958764944.42,,1582642365.91,,,,,,,,,,,186474934.52,10201496307.3,,,,970858191.76,4595941827.35,71118941876.73,,,,,,,,4473689661.24,662943742.05,,2026091323.79,1962112604.92,,,,,,2929971015.82,,,,,35254886256.5,1728359510.42,,,,395537662.2,4626169300.13,,5106517961.3,52740401.01,,1720249773.22,18557057877.93,79496327090.53,150615268967.26,,47357352366.92,,,,1616060.06,1582.04,13701688212.68,287802413.25,13413885799.43,,4998189135.81,,,3763229240.31,945862739.37,,266675629.92,,,,2947987741.31,,,,,,,,,,,,,,4740790736.2,647776292.01,79104494106.71,,5976779387.01,3503700000.0,,,200229660.0,10124741.76,,48553000.0,,,784783282.32,1028437167.99,,11552607239.08,90657101345.79,,6365962305.0,,,,13338279562.67,758310426.19,-562955597.27,,3200065459.0,,,34644353171.64,,,56227394474.85,3730773146.62,59958167621.47,150615268967.26,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:00:05
20240630,,46118722018.88,,,5709623.57,,21349654.71,3732730271.9,245811527.43,3486918744.47,,1500155365.01,915523.35,,,,,,,,,176285421.01,177200944.36,11221271625.81,,,,1224925380.92,4993026973.66,68995091858.82,,,,,,,,4430372198.1,665476009.8,,2012299484.11,1879713770.45,,59965310094.51,24313166474.14,35652143620.37,163671007.65,2953748256.27,2949521417.18,4226839.09,35488472612.72,187587.81,35488660200.53,1705234303.84,,,,415931525.47,4610754507.27,,5189976147.72,76139953.91,,1760765743.05,19705973961.08,80895046061.6,149890137920.42,,48237129836.69,,,,518988.64,8442610.82,13623048543.46,372273897.58,13250774645.88,,4429628961.43,,,3739133468.54,622367133.0,,265279402.49,,,2762207281.98,3027486684.47,,,,,,,,,,,,,,5839019695.44,614217023.34,80140992945.83,,7387275360.97,3563400000.0,,,191087072.55,9792424.36,34890000.0,34890000.0,,,767697628.36,1031135204.35,,12985277690.59,93126270636.42,,6366098705.0,,,,13390792699.35,467080197.39,-808364256.77,,3200065459.0,,,31306348142.93,,,52987860552.12,3776006731.88,56763867284.0,149890137920.42,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T17:45:05
20240331,,55481343398.71,,,7075939.78,,11502466.09,3318571826.96,282414768.92,3036157058.04,,1485717504.04,,,,,,,,,,,221502791.55,12019678055.74,,,,1911933586.98,5238810236.51,79696135806.36,,,,,,,,4403100509.54,661051724.37,,2020328700.05,1901473061.58,,,,,,3491444097.79,,,,,35616037324.23,1691973720.03,,,,436384545.4,4663550118.4,,5166508530.31,112369262.95,,1652452824.51,19531915122.31,81348589541.47,161044725347.83002,,49948139236.27,,,,,35418026.58,14617148089.28,937051664.17,13680096425.11,,5116118293.83,,,3876548394.94,1215269671.25,,227260744.56,,,,2966450595.07,,,,,,,,,,,,,,2774615800.99,656702791.07,81206410899.28,,11345634027.37,3547500000.0,,,193735758.39,10982706.95,,34890000.0,,,802198933.51,1007709199.79,,16942650626.01,98149061525.29,,6366098705.0,,,,13397916967.8,349855688.0,-854449429.07,,3200065459.0,,,37337346968.02,,,59097122982.75,3798540839.79,62895663822.54,161044725347.83002,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:35:11
20231231,,43371541992.39,,,11457348.28,,91460984.86,3305108496.68,220440098.54,3084668398.14,,1480054252.66,,,,,,,,,,194691604.87,194691604.87,12511775911.77,,,,1951769741.78,6437519616.82,69355379950.11,,,,,,,,4408374246.64,614532791.93,,2074350649.68,1959665165.59,,57989379988.43,22586491172.44,35402888815.99,160720705.88,4336835932.61,4329489687.4,7346245.21,35242168110.11,,35242168110.11,1658640597.23,,,,520858931.86,4729155819.58,,5160099488.23,147895431.71,,1699141666.44,19713153876.26,82264872707.87,151620252657.98,,39754855129.21,,,,,780088.69,14839608994.38,1040739947.37,13798869047.01,2647400000.0,8695772664.08,,,4005862451.39,654488845.36,,227260608.38,,,2528794105.69,2756054714.07,,,,,,,,,,,,,,2434948173.82,1070030647.62,76859801708.62,,11705395738.36,3541350000.0,,,237516842.72,10919164.49,34890000.0,34890000.0,,,858011199.14,1052010562.24,,17440093506.95,94299895215.57,,6366098705.0,,,,13380335796.6,349855688.0,-471845319.75,,3200065459.0,,,31414532460.31,,,53539331413.16,3781026029.25,57320357442.41,151620252657.98,定期报告,是,20241031,CNY,合并期末,2024-04-29T19:35:11
