日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-25,601816,4.63,4.55,4.74,4.54,591228,285141600.0,4.24,-3.6,-0.17,0.22
2022-04-26,601816,4.56,4.48,4.63,4.46,483545,227433360.0,3.74,-1.54,-0.07,0.18
2022-04-27,601816,4.5,4.51,4.56,4.47,535239,250481494.0,2.01,0.67,0.03,0.2
2022-04-28,601816,4.5,4.39,4.51,4.34,894982,408568016.0,3.77,-2.66,-0.12,0.33
2022-04-29,601816,4.39,4.42,4.49,4.25,983627,445011120.0,5.47,0.68,0.03,0.36
2022-05-05,601816,4.4,4.37,4.46,4.36,542615,247583395.0,2.26,-1.13,-0.05,0.2
2022-05-06,601816,4.33,4.26,4.33,4.23,578314,257081883.0,2.29,-2.52,-0.11,0.21
2022-05-09,601816,4.23,4.25,4.27,4.21,393685,173636048.0,1.41,-0.23,-0.01,0.14
2022-05-10,601816,4.22,4.25,4.3,4.17,535041,235472879.0,3.06,0.0,0.0,0.2
2022-05-11,601816,4.18,4.31,4.36,4.17,744731,332205024.0,4.47,1.41,0.06,0.27
2022-05-12,601816,4.28,4.32,4.35,4.26,378345,169806122.0,2.09,0.23,0.01,0.14
2022-05-13,601816,4.35,4.33,4.37,4.29,365507,164105412.0,1.85,0.23,0.01,0.13
2022-05-16,601816,4.33,4.36,4.4,4.28,540172,243529917.0,2.77,0.69,0.03,0.2
2022-05-17,601816,4.37,4.36,4.38,4.33,220654,99797494.0,1.15,0.0,0.0,0.08
2022-05-18,601816,4.33,4.34,4.37,4.31,262149,117937143.0,1.38,-0.46,-0.02,0.1
2022-05-19,601816,4.3,4.33,4.33,4.28,322688,144273825.0,1.15,-0.23,-0.01,0.12
2022-05-20,601816,4.35,4.5,4.52,4.33,851201,393505632.0,4.39,3.93,0.17,0.31
2022-05-23,601816,4.52,4.45,4.52,4.42,401437,185274229.0,2.22,-1.11,-0.05,0.15
2022-05-24,601816,4.42,4.36,4.45,4.35,525699,239600698.0,2.25,-2.02,-0.09,0.19
2022-05-25,601816,4.38,4.42,4.44,4.34,359180,164350480.0,2.29,1.38,0.06,0.13
2022-05-26,601816,4.44,4.56,4.57,4.43,526439,246194081.0,3.17,3.17,0.14,0.19
2022-05-27,601816,4.62,4.58,4.64,4.54,493299,234775844.0,2.19,0.44,0.02,0.18
2022-05-30,601816,4.65,4.64,4.69,4.58,355345,170233543.0,2.4,1.31,0.06,0.13
2022-05-31,601816,4.63,4.7,4.7,4.59,712181,345081456.0,2.37,1.29,0.06,0.26
2022-06-01,601816,4.67,4.53,4.68,4.52,567559,269141360.0,3.4,-3.62,-0.17,0.21
2022-06-02,601816,4.5,4.48,4.53,4.42,629664,291471600.0,2.43,-1.1,-0.05,0.23
2022-06-06,601816,4.48,4.44,4.48,4.38,777905,356211280.0,2.23,-0.89,-0.04,0.28
2022-06-07,601816,4.42,4.41,4.43,4.37,564162,257667781.0,1.35,-0.68,-0.03,0.21
2022-06-08,601816,4.41,4.47,4.47,4.39,542984,249844397.0,1.81,1.36,0.06,0.2
2022-06-09,601816,4.43,4.47,4.5,4.43,542487,251380237.0,1.57,0.0,0.0,0.2
2022-06-10,601816,4.44,4.54,4.56,4.42,587844,274329520.0,3.13,1.57,0.07,0.22
2022-06-13,601816,4.49,4.45,4.52,4.43,544636,252028659.0,1.98,-1.98,-0.09,0.2
2022-06-14,601816,4.43,4.51,4.51,4.37,534192,245694015.0,3.15,1.35,0.06,0.2
2022-06-15,601816,4.48,4.52,4.6,4.47,777539,366775968.0,2.88,0.22,0.01,0.28
2022-06-16,601816,4.53,4.49,4.57,4.48,514674,241404456.0,1.99,-0.66,-0.03,0.19
2022-06-17,601816,4.47,4.52,4.55,4.46,493351,231260526.0,2.0,0.67,0.03,0.18
2022-06-20,601816,4.53,4.52,4.54,4.48,454549,212768436.0,1.33,0.0,0.0,0.17
2022-06-21,601816,4.53,4.59,4.65,4.51,653781,311919776.0,3.1,1.55,0.07,0.24
2022-06-22,601816,4.6,4.57,4.63,4.56,366943,174807544.0,1.53,-0.44,-0.02,0.13
2022-06-23,601816,4.6,4.62,4.63,4.57,366869,175198810.0,1.31,1.09,0.05,0.13
2022-06-24,601816,4.65,4.72,4.73,4.61,565703,274069520.0,2.6,2.16,0.1,0.21
2022-06-27,601816,4.71,4.68,4.76,4.66,490588,239138036.0,2.12,-0.85,-0.04,0.18
2022-06-28,601816,4.69,4.75,4.77,4.64,624703,304259248.0,2.78,1.5,0.07,0.23
2022-06-29,601816,4.75,4.82,4.92,4.73,1117021,558784464.0,4.0,1.47,0.07,0.41
2022-06-30,601816,4.86,4.85,4.93,4.83,785950,396703920.0,2.07,0.62,0.03,0.29
2022-07-01,601816,4.85,4.73,4.86,4.71,560943,275952512.0,3.09,-2.47,-0.12,0.21
2022-07-04,601816,4.74,4.73,4.77,4.68,381479,186858885.0,1.9,0.0,0.0,0.14
2022-07-05,601816,4.72,4.77,4.78,4.72,366498,180499673.0,1.27,0.85,0.04,0.13
2022-07-06,601816,4.74,4.66,4.75,4.62,699852,338576016.0,2.73,-2.31,-0.11,0.26
2022-07-07,601816,4.66,4.67,4.74,4.66,289851,141156000.0,1.72,0.21,0.01,0.11
2022-07-08,601816,4.72,4.69,4.73,4.67,256296,124631632.0,1.28,0.43,0.02,0.09
2022-07-11,601816,4.65,4.61,4.66,4.59,372230,178190731.0,1.49,-1.71,-0.08,0.14
2022-07-12,601816,4.6,4.6,4.63,4.58,389150,185844851.0,1.08,-0.22,-0.01,0.14
2022-07-13,601816,4.61,4.67,4.7,4.6,372961,180104123.0,2.17,1.52,0.07,0.14
2022-07-14,601816,4.68,4.75,4.77,4.62,427309,208674599.0,3.21,1.71,0.08,0.16
2022-07-15,601816,4.65,4.56,4.69,4.53,598856,286569692.0,3.37,-4.0,-0.19,0.22
2022-07-18,601816,4.54,4.56,4.61,4.53,492386,233051641.0,1.75,0.0,0.0,0.18
2022-07-19,601816,4.54,4.54,4.58,4.5,372306,175029414.0,1.75,-0.44,-0.02,0.14
2022-07-20,601816,4.56,4.56,4.6,4.53,328730,155591806.0,1.54,0.44,0.02,0.12
2022-07-21,601816,4.54,4.54,4.6,4.52,371143,175333600.0,1.75,-0.44,-0.02,0.14
2022-07-22,601816,4.54,4.56,4.58,4.51,241416,113785839.0,1.54,0.44,0.02,0.09
2022-07-25,601816,4.54,4.53,4.57,4.51,233559,109796988.0,1.32,-0.66,-0.03,0.09
2022-07-26,601816,4.55,4.61,4.62,4.54,316011,150369949.0,1.77,1.77,0.08,0.12
2022-07-27,601816,4.61,4.65,4.66,4.59,322974,155053817.0,1.52,0.87,0.04,0.12
2022-07-28,601816,4.65,4.59,4.66,4.57,481510,230759863.0,1.94,-1.29,-0.06,0.18
2022-07-29,601816,4.61,4.53,4.63,4.5,444803,207909355.0,2.83,-1.31,-0.06,0.16
2022-08-01,601816,4.53,4.44,4.54,4.44,534109,245212529.0,2.21,-1.99,-0.09,0.2
2022-08-02,601816,4.42,4.39,4.48,4.35,562024,253180841.0,2.93,-1.13,-0.05,0.21
2022-08-03,601816,4.38,4.33,4.45,4.32,386388,173574538.0,2.96,-1.37,-0.06,0.14
2022-08-04,601816,4.36,4.4,4.41,4.34,268321,120749308.0,1.62,1.62,0.07,0.1
2022-08-05,601816,4.42,4.43,4.44,4.38,231034,104583184.0,1.36,0.68,0.03,0.08
2022-08-08,601816,4.44,4.41,4.45,4.4,164482,74631430.0,1.13,-0.45,-0.02,0.06
