报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20250331,,82206786523.0,,,,,,,,,,,748622230.0,435884400.0,83391293153.0,60665934311.0,,,,,,4658812844.0,4510039252.0,1028268025.0,70863054432.0,12528238721.0,,4271034444.0,104325596.0,4470730.0,814611.0,334373268.0,,,4715018649.0,5101262935.0,6954007536.0,,,,450550172.0,12505820643.0,-7790801994.0,,65485600.0,65485600.0,23991906017.0,,1400000.0,24058791617.0,19623280829.0,1066154137.0,284242212.0,344017379.0,21033452345.0,3025339272.0,-105355263.0,7657420736.0,29648155338.0,,,,,37305576074.0,定期报告,未审计,20250412,CNY,合并期末,2025-04-11T21:12:03
20241231,,329383672087.0,,,,,,,,,,,,1838259537.0,331221931624.0,247678701376.0,,,,,,11928970526.0,17856044169.0,4897868714.0,282361584785.0,48860346839.0,,5848889693.0,1544453064.0,371945829.0,,195517004.0,,,7960805590.0,24797782052.0,12849412654.0,,2552057952.0,,,40199252658.0,-32238447068.0,,5821072519.0,322214206.0,52676931525.0,8000000000.0,187994464.0,73957728158.0,54605377502.0,16012050922.0,2642974884.0,3176045774.0,78386599066.0,-4428870908.0,-237340552.0,11955688311.0,17692467027.0,29439187962.0,17559770471.0,208967376.0,132696556.0,29648155338.0,定期报告,是,20250322,CNY,合并期末,2025-03-21T23:00:09
20240930,,253605629473.0,,,,,,,,,,,1877355973.0,1024147961.0,256507133407.0,194230446831.0,,,,,,9388731053.0,12597135785.0,4181782472.0,220398096141.0,36109037266.0,,1707074011.0,1453193761.0,23756349.0,192782319.0,1291945679.0,,,4668752119.0,17839027090.0,5265727769.0,,,,2354868505.0,25459623364.0,-20790871245.0,,3939959798.0,47887554.0,65950157020.0,,,69890116818.0,63345691333.0,13304385494.0,1545428775.0,530420472.0,77180497299.0,-7290380481.0,-296594963.0,7731190577.0,17692467027.0,,,,,25423657604.0,定期报告,未审计,20241019,CNY,合并期末,2024-10-18T17:50:14
20240630,,166409046251.0,,,,,,,,,,,1264211684.0,689796244.0,168363054179.0,130285762131.0,,,,,,6605789317.0,8368337227.0,2656335670.0,147916224345.0,20446829834.0,,2788844239.0,702060344.0,10584740.0,192782319.0,242887883.0,,,3937159525.0,12148694675.0,3803553518.0,,,,1678542933.0,17630791126.0,-13693631601.0,,3938359798.0,46287554.0,26816776881.0,16107255065.0,,51845531597.0,37532954267.0,9213120098.0,1282475469.0,587460316.0,51865619281.0,-20087684.0,-63910456.0,6669200093.0,17692467027.0,23841857163.0,17559770471.0,519809957.0,132696556.0,24361667120.0,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T22:30:10
