报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20250331,33709000000.0,22788000000.0,44938000000.0,22150000000.0,6593000000.0,7450000000.0,857000000.0,,,,404000000.0,,6770000000.0,,,404000000.0,,,-3080000000.0,126000000.0,65000000.0,43000000.0,9369000000.0,314000000.0,9055000000.0,,7430000000.0,,,,,,16910000000.0,20000000.0,,47000000.0,,16883000000.0,2787000000.0,,14096000000.0,14096000000.0,,14096000000.0,,,,,,,,,,,,,,,,,,,,,-798000000.0,-798000000.0,-125000000.0,,,-125000000.0,,-673000000.0,,,-685000000.0,,15000000.0,,,,-3000000.0,,13298000000.0,,,0.62,0.62,定期报告,未审计,20250419,CNY,合并期末,2025-04-18T18:40:03
20241231,146695000000.0,93427000000.0,198381000000.0,104954000000.0,24112000000.0,27844000000.0,3732000000.0,,,,880000000.0,,24604000000.0,,759000000.0,880000000.0,,,3104000000.0,382000000.0,8000000.0,178000000.0,42061000000.0,1479000000.0,40582000000.0,,48939000000.0,489000000.0,,,,,55206000000.0,37000000.0,,505000000.0,,54738000000.0,10230000000.0,,44508000000.0,44508000000.0,,44508000000.0,,221255000000.0,,265763000000.0,,,,,345000000.0,,,,1975000000.0,,265418000000.0,874000000.0,,18727000000.0,,243605000000.0,-374000000.0,-374000000.0,403000000.0,,,403000000.0,,-777000000.0,,,694000000.0,,-1508000000.0,,,,37000000.0,,44134000000.0,,,2.15,2.15,定期报告,是,20250315,CNY,合并期末,2025-03-14T20:10:05
20240930,111582000000.0,72536000000.0,153303000000.0,80767000000.0,18711000000.0,21549000000.0,2838000000.0,,,,111000000.0,,18372000000.0,,721000000.0,111000000.0,,,1431000000.0,289000000.0,-1000000.0,133000000.0,31699000000.0,1123000000.0,30576000000.0,,32013000000.0,1000000.0,,,,,47869000000.0,26000000.0,,151000000.0,,47744000000.0,8015000000.0,,39729000000.0,39729000000.0,,39729000000.0,,,,,,,,,,,,,,,,,,,,,-786000000.0,-786000000.0,-17000000.0,,,-17000000.0,,-769000000.0,,,127000000.0,,-896000000.0,,,,,,38943000000.0,,,1.94,1.94,定期报告,未审计,20241019,CNY,合并期末,2024-10-18T18:06:07
20240630,77132000000.0,49086000000.0,104129000000.0,55043000000.0,12997000000.0,14932000000.0,1935000000.0,,,,56000000.0,,12239000000.0,,720000000.0,56000000.0,,,2424000000.0,192000000.0,23000000.0,115000000.0,21892000000.0,783000000.0,21109000000.0,,23151000000.0,2000000.0,,,,,32087000000.0,20000000.0,,130000000.0,,31977000000.0,6098000000.0,,25879000000.0,25879000000.0,,25879000000.0,,221255000000.0,,247134000000.0,,,,,174000000.0,,,,1155000000.0,,246960000000.0,874000000.0,,13953000000.0,,230986000000.0,-356000000.0,-356000000.0,-82000000.0,,,-82000000.0,,-274000000.0,,,339000000.0,,-616000000.0,,,,3000000.0,,25523000000.0,,,1.23,1.23,定期报告,未审计,20240816,CNY,合并期末,2024-08-15T20:45:06
