报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20240930,39541807000.0,24988152000.0,69865037000.0,44876885000.0,3106009000.0,3496382000.0,390373000.0,,,,-569659000.0,,10584386000.0,,3375844000.0,-569659000.0,,,1110700000.0,48036000.0,7751000.0,266432000.0,18980282000.0,479120000.0,9263704000.0,,9237235000.0,55000.0,,,,168000.0,20561525000.0,50505000.0,,59215000.0,,20552815000.0,2961586000.0,,17591229000.0,17591229000.0,,17586981000.0,4248000.0,,,,,,,,,,,,,,,,,,,,1004506000.0,1004506000.0,540428000.0,,,540428000.0,,464078000.0,,,1641640000.0,,-1150068000.0,,,,-27494000.0,,18595735000.0,18591487000.0,4248000.0,1.24,1.11,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T18:10:03
20240630,26247066000.0,16175052000.0,46517661000.0,30342609000.0,2190626000.0,2435838000.0,245212000.0,,,,-295795000.0,,7965381000.0,,2408244000.0,-295795000.0,,,4718000.0,18586000.0,7757000.0,180741000.0,10909240000.0,315426000.0,6047262000.0,,4546424000.0,2000.0,,,,126000.0,15337826000.0,30282000.0,,47603000.0,,15320505000.0,2352625000.0,,12967880000.0,12967880000.0,,12968729000.0,-849000.0,74185217000.0,,87153946000.0,,,6836196000.0,,3541679000.0,,,,,,76776071000.0,,,6535069000.0,,70241002000.0,731727000.0,731727000.0,222765000.0,,,222765000.0,,508962000.0,,,1331312000.0,,-931536000.0,,,,109186000.0,,13699607000.0,13700456000.0,-849000.0,0.91,0.82,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T19:50:11
20240331,13093548000.0,7953619000.0,23288878000.0,15335259000.0,1239956000.0,1374108000.0,134152000.0,,,,-114031000.0,,2992808000.0,,689058000.0,-114031000.0,,,913959000.0,11188000.0,-867000.0,96916000.0,5825264000.0,156627000.0,2994488000.0,,2674081000.0,,,,,68000.0,7268284000.0,18365000.0,,34514000.0,,7252135000.0,1099916000.0,,6152219000.0,6152219000.0,,6150324000.0,1895000.0,,,,,,,,,,,,,,,,,,,,484420000.0,484420000.0,353359000.0,,,353359000.0,,131061000.0,,,453269000.0,,-390733000.0,,,,68525000.0,,6636639000.0,6634744000.0,1895000.0,0.43,0.39,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T22:50:04
20231231,50564474000.0,35164078000.0,94718882000.0,59554804000.0,4915199000.0,5428631000.0,513432000.0,,,,-506477000.0,,6771716000.0,,,-506477000.0,,,3519298000.0,52424000.0,27278000.0,620958000.0,24534970000.0,653717000.0,12446006000.0,,11434112000.0,158000.0,,,,977000.0,26029504000.0,62485000.0,,194899000.0,,25897090000.0,3324846000.0,,22572244000.0,22572244000.0,,22544789000.0,27455000.0,68383841000.0,,90928630000.0,,,6547794000.0,,3708952000.0,,,,,,80671884000.0,804000000.0,,5682667000.0,,74185217000.0,1472058000.0,1472058000.0,1804076000.0,,,1804076000.0,,-332018000.0,,,210163000.0,,-734502000.0,,,,192321000.0,,24044302000.0,24016847000.0,27455000.0,1.53,1.37,定期报告,是,20240426,CNY,合并期末,2024-04-25T23:15:04
